CAN Message; 0x1d3:00005a213f27b35b
Timestamp;Amplitude
1739209599.450799;-38.13080360867914
1739209599.450802;-38.13080360867914
1739209599.4508054;-33.981070128970906
1739209599.4508088;-31.141103565318915
1739209599.4508119;-45.120503652039325
1739209599.4508152;-45.120503652039325
1739209599.4508185;-38.13080360867914
1739209599.4508216;-38.13080360867914
1739209599.450825;-45.120503652039325
1739209599.4508283;-38.13080360867914
1739209599.4508314;-45.120503652039325
1739209599.4508348;-31.14110356531892
1739209599.450838;-35.57807855764607
1739209599.4508412;-38.13080360867914
1739209599.4508445;-45.120503652039325
1739209599.4508479;-45.120503652039325
1739209599.450851;-45.120503652039325
1739209599.4508543;-45.120503652039325
1739209599.4508576;-38.13080360867914
1739209599.4508607;-28.992665084841942
1739209599.450864;-45.120503652039325
1739209599.4508674;-38.13080360867914
1739209599.4508708;-35.57807855764607
1739209599.4508739;-35.57807855764607
1739209599.4508772;-45.120503652039325
1739209599.4508805;-38.13080360867914
1739209599.4508836;-38.13080360867914
1739209599.450887;-38.13080360867914
1739209599.4508903;-45.120503652039325
1739209599.4508934;-38.13080360867914
1739209599.4508967;-38.13080360867914
1739209599.4509;-38.13080360867914
1739209599.4509032;-38.13080360867914
1739209599.4509065;-45.120503652039325
1739209599.4509099;-38.13080360867914
1739209599.450913;-38.13080360867914
1739209599.4509163;-45.120503652039325
1739209599.4509196;-45.120503652039325
1739209599.4509227;-45.120503652039325
1739209599.450926;-45.120503652039325
1739209599.4509294;-38.13080360867914
1739209599.4509325;-45.120503652039325
1739209599.4509358;-38.13080360867914
1739209599.4509392;-38.13080360867914
1739209599.4509423;-35.57807855764607
1739209599.4509456;-38.13080360867914
1739209599.450949;-35.57807855764607
1739209599.450952;-31.141103565318915
1739209599.4509554;-45.120503652039325
1739209599.4509587;-45.120503652039325
1739209599.4509618;-38.13080360867914
1739209599.4509652;-33.981070128970906
1739209599.4509685;-45.120503652039325
1739209599.4509716;-45.120503652039325
1739209599.450975;-38.13080360867914
1739209599.4509783;-45.120503652039325
1739209599.4509814;-45.120503652039325
1739209599.4509847;-45.120503652039325
1739209599.450988;-45.120503652039325
1739209599.4509912;-38.13080360867914
1739209599.4509945;-38.13080360867914
1739209599.4509978;-35.57807855764607
1739209599.451001;-45.120503652039325
1739209599.4510043;-38.13080360867914
1739209599.4510076;-38.13080360867914
1739209599.4510107;-45.120503652039325
1739209599.451014;-32.816014438256545
1739209599.4510174;-38.13080360867914
1739209599.4510205;-45.120503652039325
1739209599.4510238;-45.120503652039325
1739209599.4510272;-38.13080360867914
1739209599.4510303;-38.13080360867914
1739209599.4510336;-38.13080360867914
1739209599.451037;-38.13080360867914
1739209599.45104;-35.57807855764607
1739209599.4510434;-45.120503652039325
1739209599.4510467;-45.120503652039325
1739209599.45105;-38.13080360867914
1739209599.4510531;-35.57807855764607
1739209599.4510565;-33.981070128970906
1739209599.4510598;-38.13080360867914
1739209599.451063;-38.13080360867914
1739209599.4510663;-32.816014438256545
1739209599.4510696;-32.816014438256545
1739209599.4510727;-32.816014438256545
1739209599.451076;-45.120503652039325
1739209599.4510794;-45.120503652039325
1739209599.4510825;-38.13080360867914
1739209599.4510858;-33.981070128970906
1739209599.4510891;-38.13080360867914
1739209599.4510922;-45.120503652039325
1739209599.4510956;-45.120503652039325
1739209599.451099;-45.120503652039325
1739209599.451102;-35.57807855764607
1739209599.4511054;-38.13080360867914
1739209599.4511087;-45.120503652039325
1739209599.4511118;-45.120503652039325
1739209599.4511151;-45.120503652039325
1739209599.4511185;-38.13080360867914
1739209599.4511216;-38.13080360867914
1739209599.451125;-32.816014438256545
1739209599.4511282;-38.13080360867914
1739209599.4511313;-35.57807855764607
1739209599.4511347;-38.13080360867914
1739209599.451138;-35.57807855764607
1739209599.451141;-45.120503652039325
1739209599.4511445;-45.120503652039325
1739209599.4511478;-45.120503652039325
1739209599.451151;-45.120503652039325
1739209599.4511542;-45.120503652039325
1739209599.4511576;-45.120503652039325
1739209599.4511607;-45.120503652039325
1739209599.451164;-45.120503652039325
1739209599.4511673;-45.120503652039325
1739209599.4511704;-45.120503652039325
1739209599.4511738;-45.120503652039325
1739209599.4511771;-32.816014438256545
1739209599.4511802;-38.13080360867914
1739209599.4511836;-45.120503652039325
1739209599.451187;-38.13080360867914
1739209599.45119;-31.141103565318893
1739209599.4511933;-38.13080360867914
1739209599.4511967;-38.13080360867914
1739209599.4511998;-38.13080360867914
1739209599.451203;-45.120503652039325
1739209599.4512064;-45.120503652039325
1739209599.4512095;-45.120503652039325
1739209599.451213;-45.120503652039325
1739209599.4512162;-38.13080360867914
1739209599.4512196;-38.13080360867914
1739209599.4512227;-35.57807855764607
1739209599.451226;-33.981070128970906
1739209599.4512293;-45.120503652039325
1739209599.4512324;-45.120503652039325
1739209599.4512358;-38.13080360867914
1739209599.451239;-45.120503652039325
1739209599.4512422;-35.57807855764607
1739209599.4512455;-45.120503652039325
1739209599.451249;-32.816014438256545
1739209599.451252;-38.13080360867914
1739209599.4512553;-33.981070128970906
1739209599.4512587;-31.141103565318915
1739209599.4512618;-45.120503652039325
1739209599.451265;-45.120503652039325
1739209599.4512684;-45.120503652039325
1739209599.4512715;-38.13080360867914
1739209599.4512749;-45.120503652039325
1739209599.4512782;-38.13080360867914
1739209599.4512813;-45.120503652039325
1739209599.4512846;-38.13080360867914
1739209599.451288;-32.816014438256545
1739209599.451291;-32.816014438256545
1739209599.4512944;-38.13080360867914
1739209599.4512978;-38.13080360867914
1739209599.4513009;-35.57807855764607
1739209599.4513042;-45.120503652039325
1739209599.4513075;-30.49652367304973
1739209599.4513106;-32.816014438256545
1739209599.451314;-45.120503652039325
1739209599.4513173;-38.13080360867914
1739209599.4513204;-32.816014438256545
1739209599.4513237;-35.57807855764607
1739209599.451327;-45.120503652039325
1739209599.4513302;-38.13080360867914
1739209599.4513335;-38.13080360867914
1739209599.4513369;-45.120503652039325
1739209599.45134;-45.120503652039325
1739209599.4513433;-45.120503652039325
1739209599.4513466;-45.120503652039325
1739209599.4513497;-38.13080360867914
1739209599.451353;-38.13080360867914
1739209599.4513564;-38.13080360867914
1739209599.4513595;-31.141103565318893
1739209599.4513628;-35.57807855764607
1739209599.4513662;-45.120503652039325
1739209599.4513693;-45.120503652039325
1739209599.4513726;-45.120503652039325
1739209599.451376;-45.120503652039325
1739209599.451379;-35.57807855764607
1739209599.4513824;-45.120503652039325
1739209599.4513857;-38.13080360867914
1739209599.4513888;-32.816014438256545
1739209599.4513922;-35.57807855764607
1739209599.4513955;-38.13080360867914
1739209599.4513988;-45.120503652039325
1739209599.451402;-33.981070128970906
1739209599.4514053;-45.120503652039325
1739209599.4514086;-38.13080360867914
1739209599.4514117;-45.120503652039325
1739209599.451415;-33.981070128970956
1739209599.4514184;-45.120503652039325
1739209599.4514215;-38.13080360867914
1739209599.4514248;-45.120503652039325
1739209599.4514282;-45.120503652039325
1739209599.4514313;-45.120503652039325
1739209599.4514346;-38.13080360867914
1739209599.451438;-32.816014438256545
1739209599.451441;-27.267205301931607
1739209599.4514444;-45.120503652039325
1739209599.4514477;-45.120503652039325
1739209599.4514508;-32.816014438256545
1739209599.4514542;-30.49652367304973
1739209599.4514575;-38.13080360867914
1739209599.4514606;-38.13080360867914
1739209599.451464;-38.13080360867914
1739209599.4514673;-31.14110356531892
1739209599.4514704;-45.120503652039325
1739209599.4514737;-38.13080360867914
1739209599.451477;-45.120503652039325
1739209599.4514802;-45.120503652039325
1739209599.4514835;-32.816014438256545
1739209599.4514868;-32.816014438256545
1739209599.45149;-45.120503652039325
1739209599.4514933;-38.13080360867914
1739209599.4514966;-38.13080360867914
1739209599.4514997;-38.13080360867914
1739209599.451503;-45.120503652039325
1739209599.4515064;-45.120503652039325
1739209599.4515095;-45.120503652039325
1739209599.4515128;-38.13080360867914
1739209599.4515162;-38.13080360867914
1739209599.4515193;-33.981070128970906
1739209599.4515226;-35.57807855764607
1739209599.451526;-45.120503652039325
1739209599.451529;-45.120503652039325
1739209599.4515324;-38.13080360867914
1739209599.4515357;-33.981070128970906
1739209599.4515388;-45.120503652039325
1739209599.4515421;-38.13080360867914
1739209599.4515455;-33.981070128970906
1739209599.4515486;-35.57807855764607
1739209599.451552;-38.13080360867914
1739209599.4515553;-45.120503652039325
1739209599.4515584;-45.120503652039325
1739209599.4515617;-38.13080360867914
1739209599.451565;-45.120503652039325
1739209599.4515681;-32.816014438256545
1739209599.4515715;-35.57807855764607
1739209599.4515748;-38.13080360867914
1739209599.4515781;-38.13080360867914
1739209599.4515812;-28.21854285175415
1739209599.4515846;-32.816014438256545
1739209599.451588;-45.120503652039325
1739209599.451591;-38.13080360867914
1739209599.4515944;-38.13080360867914
1739209599.4515977;-35.57807855764607
1739209599.4516008;-38.13080360867914
1739209599.4516041;-33.981070128970906
1739209599.4516075;-33.981070128970956
1739209599.4516106;-38.13080360867914
1739209599.451614;-45.120503652039325
1739209599.4516172;-45.120503652039325
1739209599.4516203;-45.120503652039325
1739209599.4516237;-45.120503652039325
1739209599.451627;-38.13080360867914
1739209599.45163;-38.13080360867914
1739209599.4516335;-28.21854285175415
1739209599.4516368;-32.816014438256545
1739209599.45164;-45.120503652039325
1739209599.4516432;-38.13080360867914
1739209599.4516466;-38.13080360867914
1739209599.4516497;-45.120503652039325
1739209599.451653;-45.120503652039325
1739209599.4516563;-45.120503652039325
1739209599.4516594;-45.120503652039325
1739209599.4516628;-38.13080360867914
1739209599.451666;-35.57807855764607
1739209599.4516692;-38.13080360867914
1739209599.4516726;-45.120503652039325
1739209599.451676;-38.13080360867914
1739209599.451679;-45.120503652039325
1739209599.4516823;-38.13080360867914
1739209599.4516857;-38.13080360867914
1739209599.4516888;-45.120503652039325
1739209599.451692;-38.13080360867914
1739209599.4516954;-38.13080360867914
1739209599.4516985;-45.120503652039325
1739209599.4517019;-45.120503652039325
1739209599.4517052;-35.57807855764607
1739209599.4517083;-38.13080360867914
1739209599.4517117;-33.981070128970906
1739209599.451715;-27.267205301931607
1739209599.451718;-45.120503652039325
1739209599.4517214;-45.120503652039325
1739209599.4517248;-30.49652367304973
1739209599.4517279;-32.816014438256545
1739209599.4517312;-45.120503652039325
1739209599.4517345;-35.57807855764607
1739209599.4517376;-38.13080360867914
1739209599.451741;-35.57807855764607
1739209599.4517443;-45.120503652039325
1739209599.4517477;-38.13080360867914
1739209599.4517508;-45.120503652039325
1739209599.451754;-45.120503652039325
1739209599.4517574;-45.120503652039325
1739209599.4517605;-45.120503652039325
1739209599.4517639;-45.120503652039325
1739209599.4517672;-33.981070128970906
1739209599.4517703;-35.57807855764607
1739209599.4517736;-38.13080360867914
1739209599.451777;-33.981070128970906
1739209599.45178;-45.120503652039325
1739209599.4517834;-45.120503652039325
1739209599.4517868;-38.13080360867914
1739209599.4517899;-38.13080360867914
1739209599.4517932;-45.120503652039325
1739209599.4517965;-45.120503652039325
1739209599.4517996;-33.981070128970906
1739209599.451803;-32.816014438256545
1739209599.4518063;-38.13080360867914
1739209599.4518094;-38.13080360867914
1739209599.4518127;-45.120503652039325
1739209599.451816;-45.120503652039325
1739209599.4518192;-45.120503652039325
1739209599.4518225;-45.120503652039325
1739209599.4518259;-38.13080360867914
1739209599.451829;-45.120503652039325
1739209599.4518323;-45.120503652039325
1739209599.4518356;-45.120503652039325
1739209599.4518387;-38.13080360867914
1739209599.451842;-45.120503652039325
1739209599.4518454;-45.120503652039325
1739209599.4518485;-45.120503652039325
1739209599.4518518;-45.120503652039325
1739209599.4518552;-45.120503652039325
1739209599.4518583;-33.981070128970906
1739209599.4518616;-38.13080360867914
1739209599.451865;-38.13080360867914
1739209599.451868;-45.120503652039325
1739209599.4518714;-33.981070128970906
1739209599.4518747;-45.120503652039325
1739209599.4518778;-45.120503652039325
1739209599.4518812;-45.120503652039325
1739209599.4518845;-45.120503652039325
1739209599.4518876;-45.120503652039325
1739209599.451891;-45.120503652039325
1739209599.4518943;-38.13080360867914
1739209599.4518974;-31.141103565318915
1739209599.4519007;-38.13080360867914
1739209599.451904;-38.13080360867914
1739209599.4519072;-38.13080360867914
1739209599.4519105;-38.13080360867914
1739209599.4519138;-33.981070128970906
1739209599.451917;-45.120503652039325
1739209599.4519203;-45.120503652039325
1739209599.4519236;-33.981070128970906
1739209599.451927;-38.13080360867914
1739209599.45193;-45.120503652039325
1739209599.4519334;-45.120503652039325
1739209599.4519367;-33.981070128970906
1739209599.4519398;-45.120503652039325
1739209599.4519432;-45.120503652039325
1739209599.4519465;-45.120503652039325
1739209599.4519496;-38.13080360867914
1739209599.451953;-38.13080360867914
1739209599.4519563;-38.13080360867914
1739209599.4519594;-35.57807855764607
1739209599.4519627;-35.57807855764607
1739209599.451966;-38.13080360867914
1739209599.4519691;-38.13080360867914
1739209599.4519725;-38.13080360867914
1739209599.4519758;-38.13080360867914
1739209599.451979;-45.120503652039325
1739209599.4519823;-45.120503652039325
1739209599.4519856;-38.13080360867914
1739209599.4519887;-45.120503652039325
1739209599.451992;-45.120503652039325
1739209599.4519954;-38.13080360867914
1739209599.4519985;-45.120503652039325
1739209599.4520018;-38.13080360867914
1739209599.4520051;-45.120503652039325
1739209599.4520082;-45.120503652039325
1739209599.4520116;-45.120503652039325
1739209599.452015;-38.13080360867914
1739209599.452018;-45.120503652039325
1739209599.4520214;-45.120503652039325
1739209599.4520247;-38.13080360867914
1739209599.4520278;-45.120503652039325
1739209599.4520311;-35.57807855764607
1739209599.4520345;-35.57807855764607
1739209599.4520376;-45.120503652039325
1739209599.452041;-45.120503652039325
1739209599.4520442;-38.13080360867914
1739209599.4520473;-45.120503652039325
1739209599.4520507;-45.120503652039325
1739209599.452054;-38.13080360867914
1739209599.4520571;-45.120503652039325
1739209599.4520605;-38.13080360867914
1739209599.4520638;-35.57807855764607
1739209599.452067;-38.13080360867914
1739209599.4520702;-38.13080360867914
1739209599.4520736;-45.120503652039325
1739209599.4520767;-38.13080360867914
1739209599.45208;-45.120503652039325
1739209599.4520833;-38.13080360867914
1739209599.4520864;-38.13080360867914
1739209599.4520898;-45.120503652039325
1739209599.4520931;-38.13080360867914
1739209599.4520962;-32.816014438256545
1739209599.4520996;-45.120503652039325
1739209599.452103;-45.120503652039325
1739209599.4521062;-45.120503652039325
1739209599.4521093;-33.981070128970906
1739209599.4521127;-38.13080360867914
1739209599.452116;-38.13080360867914
1739209599.452119;-38.13080360867914
1739209599.4521224;-45.120503652039325
1739209599.4521258;-38.13080360867914
1739209599.452129;-45.120503652039325
1739209599.4521322;-35.57807855764607
1739209599.4521356;-35.57807855764607
1739209599.4521387;-45.120503652039325
1739209599.452142;-38.13080360867914
1739209599.4521453;-45.120503652039325
1739209599.4521484;-38.13080360867914
1739209599.4521518;-38.13080360867914
1739209599.452155;-38.13080360867914
1739209599.4521582;-38.13080360867914
1739209599.4521616;-29.438486411369333
1739209599.452165;-32.816014438256545
1739209599.452168;-45.120503652039325
1739209599.4521713;-45.120503652039325
1739209599.4521747;-38.13080360867914
1739209599.4521778;-45.120503652039325
1739209599.452181;-45.120503652039325
1739209599.4521844;-33.981070128970906
1739209599.4521875;-38.13080360867914
1739209599.4521909;-45.120503652039325
1739209599.4521942;-35.57807855764607
1739209599.4521973;-45.120503652039325
1739209599.4522007;-45.120503652039325
1739209599.452204;-45.120503652039325
1739209599.452207;-45.120503652039325
1739209599.4522104;-45.120503652039325
1739209599.4522138;-38.13080360867914
1739209599.4522169;-38.13080360867914
1739209599.4522202;-38.13080360867914
1739209599.4522235;-38.13080360867914
1739209599.4522266;-45.120503652039325
1739209599.45223;-45.120503652039325
1739209599.4522333;-45.120503652039325
1739209599.4522364;-45.120503652039325
1739209599.4522398;-30.49652367304973
1739209599.452243;-32.816014438256545
1739209599.4522462;-45.120503652039325
1739209599.4522495;-33.981070128970906
1739209599.4522529;-38.13080360867914
1739209599.452256;-35.57807855764607
1739209599.4522593;-32.816014438256545
1739209599.4522626;-35.57807855764607
1739209599.4522657;-33.981070128970956
1739209599.452269;-33.981070128970956
1739209599.4522724;-38.13080360867914
1739209599.4522758;-45.120503652039325
1739209599.4522789;-45.120503652039325
1739209599.4522822;-45.120503652039325
1739209599.4522855;-35.57807855764607
1739209599.4522886;-45.120503652039325
1739209599.452292;-33.981070128970906
1739209599.4522953;-31.141103565318915
1739209599.4522984;-45.120503652039325
1739209599.4523017;-35.57807855764607
1739209599.452305;-38.13080360867914
1739209599.4523082;-45.120503652039325
1739209599.4523115;-38.13080360867914
1739209599.4523149;-35.57807855764607
1739209599.452318;-38.13080360867914
1739209599.4523213;-45.120503652039325
1739209599.4523246;-35.57807855764607
1739209599.4523277;-38.13080360867914
1739209599.452331;-45.120503652039325
1739209599.4523344;-38.13080360867914
1739209599.4523375;-45.120503652039325
1739209599.4523408;-38.13080360867914
1739209599.4523442;-33.981070128970906
1739209599.4523473;-33.981070128970906
1739209599.4523506;-38.13080360867914
1739209599.452354;-38.13080360867914
1739209599.452357;-38.13080360867914
1739209599.4523604;-33.981070128970906
1739209599.4523609;-38.13080360867914
1739209599.452361;-45.120503652039325
1739209599.4523616;-45.120503652039325
1739209599.452362;-38.13080360867914
1739209599.4523623;-35.57807855764607
1739209599.4523628;-38.13080360867914
1739209599.4523633;-45.120503652039325
1739209599.4523635;-33.981070128970906
1739209599.452364;-38.13080360867914
1739209599.4523644;-45.120503652039325
1739209599.4523647;-45.120503652039325
1739209599.4523652;-45.120503652039325
1739209599.4523656;-45.120503652039325
1739209599.4523659;-45.120503652039325
1739209599.4523664;-38.13080360867914
1739209599.4523668;-38.13080360867914
1739209599.452367;-38.13080360867914
1739209599.4523675;-32.816014438256545
1739209599.452368;-38.13080360867914
1739209599.4523683;-33.981070128970906
1739209599.4523687;-45.120503652039325
1739209599.4523692;-45.120503652039325
1739209599.4523695;-45.120503652039325
1739209599.45237;-38.13080360867914
1739209599.4523704;-33.981070128970906
1739209599.4523706;-45.120503652039325
1739209599.4523711;-45.120503652039325
1739209599.4523716;-38.13080360867914
1739209599.4523718;-38.13080360867914
1739209599.4523723;-38.13080360867914
1739209599.4523728;-45.120503652039325
1739209599.452373;-38.13080360867914
1739209599.4523735;-38.13080360867914
1739209599.452374;-33.981070128970906
1739209599.4523742;-45.120503652039325
1739209599.4523747;-33.981070128970906
1739209599.4523752;-38.13080360867914
1739209599.4523754;-38.13080360867914
1739209599.452376;-45.120503652039325
1739209599.4523764;-35.57807855764607
1739209599.4523766;-32.816014438256545
1739209599.452377;-45.120503652039325
1739209599.4523776;-45.120503652039325
1739209599.4523778;-45.120503652039325
1739209599.4523783;-45.120503652039325
1739209599.4523787;-38.13080360867914
1739209599.452379;-38.13080360867914
1739209599.4523795;-38.13080360867914
1739209599.45238;-45.120503652039325
1739209599.4523802;-38.13080360867914
1739209599.4523807;-45.120503652039325
1739209599.4523811;-45.120503652039325
1739209599.4523814;-45.120503652039325
1739209599.4523818;-38.13080360867914
1739209599.4523823;-38.13080360867914
1739209599.4523826;-38.13080360867914
1739209599.452383;-35.57807855764607
1739209599.4523835;-35.57807855764607
1739209599.4523838;-45.120503652039325
1739209599.4523842;-38.13080360867914
1739209599.4523847;-38.13080360867914
1739209599.452385;-45.120503652039325
1739209599.4523854;-45.120503652039325
1739209599.452386;-45.120503652039325
1739209599.4523861;-38.13080360867914
1739209599.4523866;-38.13080360867914
1739209599.452387;-33.981070128970906
1739209599.4523873;-35.57807855764607
1739209599.4523878;-45.120503652039325
1739209599.4523883;-38.13080360867914
1739209599.4523885;-45.120503652039325
1739209599.452389;-38.13080360867914
1739209599.4523895;-45.120503652039325
1739209599.4523897;-45.120503652039325
1739209599.4523902;-45.120503652039325
1739209599.4523907;-38.13080360867914
1739209599.452391;-29.438486411369333
1739209599.4523914;-35.57807855764607
1739209599.4523919;-38.13080360867914
1739209599.452392;-45.120503652039325
1739209599.4523926;-35.57807855764607
1739209599.452393;-38.13080360867914
1739209599.4523933;-38.13080360867914
1739209599.4523938;-45.120503652039325
1739209599.4523942;-45.120503652039325
1739209599.4523945;-38.13080360867914
1739209599.452395;-45.120503652039325
1739209599.4523954;-38.13080360867914
1739209599.4523957;-38.13080360867914
1739209599.4523962;-45.120503652039325
1739209599.4523966;-45.120503652039325
1739209599.4523969;-45.120503652039325
1739209599.4523973;-33.981070128970906
1739209599.4523978;-38.13080360867914
1739209599.452398;-38.13080360867914
1739209599.4523985;-45.120503652039325
1739209599.452399;-35.57807855764607
1739209599.4523993;-33.981070128970906
1739209599.4523997;-45.120503652039325
1739209599.4524002;-38.13080360867914
1739209599.4524004;-45.120503652039325
1739209599.452401;-45.120503652039325
1739209599.4524014;-45.120503652039325
1739209599.4524016;-45.120503652039325
1739209599.452402;-45.120503652039325
1739209599.4524026;-45.120503652039325
1739209599.4524028;-35.57807855764607
1739209599.4524033;-38.13080360867914
1739209599.4524038;-45.120503652039325
1739209599.452404;-45.120503652039325
1739209599.4524045;-45.120503652039325
1739209599.452405;-38.13080360867914
1739209599.4524052;-38.13080360867914
1739209599.4524057;-45.120503652039325
1739209599.4524062;-45.120503652039325
1739209599.4524064;-38.13080360867914
1739209599.452407;-28.21854285175415
1739209599.4524074;-32.816014438256545
1739209599.4524076;-45.120503652039325
1739209599.452408;-38.13080360867914
1739209599.4524086;-35.57807855764607
1739209599.4524088;-38.13080360867914
1739209599.4524093;-45.120503652039325
1739209599.4524097;-38.13080360867914
1739209599.45241;-45.120503652039325
1739209599.4524105;-45.120503652039325
1739209599.452411;-32.816014438256545
1739209599.4524112;-38.13080360867914
1739209599.4524117;-45.120503652039325
1739209599.4524121;-45.120503652039325
1739209599.4524124;-35.57807855764607
1739209599.4524128;-45.120503652039325
1739209599.4524133;-29.438486411369333
1739209599.4524136;-30.49652367304973
1739209599.452414;-38.13080360867914
1739209599.4524145;-33.981070128970906
1739209599.4524148;-35.57807855764607
1739209599.4524152;-32.816014438256545
1739209599.4524157;-38.13080360867914
1739209599.452416;-38.13080360867914
1739209599.4524164;-45.120503652039325
1739209599.452417;-45.120503652039325
1739209599.4524171;-38.13080360867914
1739209599.4524176;-45.120503652039325
1739209599.452418;-38.13080360867914
1739209599.4524183;-38.13080360867914
1739209599.4524188;-45.120503652039325
1739209599.4524193;-38.13080360867914
1739209599.4524195;-38.13080360867914
1739209599.45242;-45.120503652039325
1739209599.4524205;-45.120503652039325
1739209599.4524207;-38.13080360867914
1739209599.4524212;-45.120503652039325
1739209599.4524217;-38.13080360867914
1739209599.452422;-45.120503652039325
1739209599.4524224;-45.120503652039325
1739209599.4524229;-30.49652367304973
1739209599.452423;-28.58837851428586
1739209599.4524236;-45.120503652039325
1739209599.452424;-35.57807855764607
1739209599.4524243;-45.120503652039325
1739209599.4524248;-35.57807855764607
1739209599.4524252;-45.120503652039325
1739209599.4524255;-38.13080360867914
1739209599.452426;-45.120503652039325
1739209599.4524264;-45.120503652039325
1739209599.4524267;-31.141103565318893
1739209599.4524271;-35.57807855764607
1739209599.4524276;-45.120503652039325
1739209599.4524279;-38.13080360867914
1739209599.4524283;-38.13080360867914
1739209599.4524288;-45.120503652039325
1739209599.452429;-35.57807855764607
1739209599.4524295;-31.141103565318915
1739209599.45243;-45.120503652039325
1739209599.4524302;-38.13080360867914
1739209599.4524307;-35.57807855764607
1739209599.4524312;-33.981070128970906
1739209599.4524314;-45.120503652039325
1739209599.452432;-38.13080360867914
1739209599.4524324;-38.13080360867914
1739209599.4524326;-45.120503652039325
1739209599.452433;-38.13080360867914
1739209599.4524336;-38.13080360867914
1739209599.4524338;-35.57807855764607
1739209599.4524343;-33.981070128970906
1739209599.4524348;-45.120503652039325
1739209599.452435;-38.13080360867914
1739209599.4524355;-38.13080360867914
1739209599.452436;-45.120503652039325
1739209599.4524362;-38.13080360867914
1739209599.4524367;-33.981070128970906
1739209599.4524372;-45.120503652039325
1739209599.4524374;-45.120503652039325
1739209599.4524379;-38.13080360867914
1739209599.4524384;-45.120503652039325
1739209599.4524386;-38.13080360867914
1739209599.452439;-31.141103565318915
1739209599.4524395;-45.120503652039325
1739209599.4524398;-38.13080360867914
1739209599.4524403;-38.13080360867914
1739209599.4524407;-35.57807855764607
1739209599.452441;-38.13080360867914
1739209599.4524415;-45.120503652039325
1739209599.452442;-38.13080360867914
1739209599.4524422;-45.120503652039325
1739209599.4524426;-45.120503652039325
1739209599.4524431;-45.120503652039325
1739209599.4524434;-38.13080360867914
1739209599.4524438;-45.120503652039325
1739209599.4524443;-45.120503652039325
1739209599.4524446;-45.120503652039325
1739209599.452445;-45.120503652039325
1739209599.4524455;-38.13080360867914
1739209599.4524457;-35.57807855764607
1739209599.4524462;-38.13080360867914
1739209599.4524467;-45.120503652039325
1739209599.452447;-35.57807855764607
1739209599.4524474;-35.57807855764607
1739209599.452448;-38.13080360867914
1739209599.4524481;-38.13080360867914
1739209599.4524486;-38.13080360867914
1739209599.452449;-45.120503652039325
1739209599.4524493;-38.13080360867914
1739209599.4524498;-35.57807855764607
1739209599.4524503;-45.120503652039325
1739209599.4524505;-38.13080360867914
1739209599.452451;-38.13080360867914
1739209599.4524515;-35.57807855764607
1739209599.4524517;-38.13080360867914
1739209599.4524522;-45.120503652039325
1739209599.4524527;-38.13080360867914
1739209599.452453;-45.120503652039325
1739209599.4524534;-38.13080360867914
1739209599.4524539;-45.120503652039325
1739209599.452454;-38.13080360867914
1739209599.4524546;-38.13080360867914
1739209599.452455;-35.57807855764607
1739209599.4524553;-32.816014438256545
1739209599.4524558;-38.13080360867914
1739209599.4524562;-45.120503652039325
1739209599.4524565;-38.13080360867914
1739209599.452457;-38.13080360867914
1739209599.4524574;-35.57807855764607
1739209599.4524577;-38.13080360867914
1739209599.4524581;-45.120503652039325
1739209599.4524586;-38.13080360867914
1739209599.4524589;-38.13080360867914
1739209599.4524593;-38.13080360867914
1739209599.4524598;-32.816014438256545
1739209599.45246;-45.120503652039325
1739209599.4524605;-38.13080360867914
1739209599.452461;-38.13080360867914
1739209599.4524612;-33.981070128970906
1739209599.4524617;-31.141103565318893
1739209599.4524622;-38.13080360867914
1739209599.4524624;-32.816014438256545
1739209599.452463;-38.13080360867914
1739209599.4524632;-38.13080360867914
1739209599.4524636;-38.13080360867914
1739209599.452464;-38.13080360867914
1739209599.4524643;-45.120503652039325
1739209599.4524648;-45.120503652039325
1739209599.4524653;-45.120503652039325
1739209599.4524655;-45.120503652039325
1739209599.452466;-45.120503652039325
1739209599.4524665;-45.120503652039325
1739209599.4524667;-38.13080360867914
1739209599.4524672;-35.57807855764607
1739209599.4524677;-38.13080360867914
1739209599.452468;-35.57807855764607
1739209599.4524684;-38.13080360867914
1739209599.4524689;-38.13080360867914
1739209599.452469;-38.13080360867914
1739209599.4524696;-35.57807855764607
1739209599.45247;-38.13080360867914
1739209599.4524703;-32.816014438256545
1739209599.4524708;-38.13080360867914
1739209599.4524713;-45.120503652039325
1739209599.4524715;-38.13080360867914
1739209599.452472;-45.120503652039325
1739209599.4524724;-38.13080360867914
1739209599.4524727;-45.120503652039325
1739209599.4524732;-45.120503652039325
1739209599.4524736;-45.120503652039325
1739209599.4524739;-45.120503652039325
1739209599.4524744;-38.13080360867914
1739209599.4524748;-38.13080360867914
1739209599.452475;-45.120503652039325
1739209599.4524755;-38.13080360867914
1739209599.452476;-35.57807855764607
1739209599.4524763;-45.120503652039325
1739209599.4524767;-45.120503652039325
1739209599.4524772;-38.13080360867914
1739209599.4524775;-32.816014438256545
1739209599.452478;-32.816014438256545
1739209599.4524784;-38.13080360867914
1739209599.4524786;-45.120503652039325
1739209599.4524791;-38.13080360867914
1739209599.4524796;-32.816014438256545
1739209599.4524798;-45.120503652039325
1739209599.4524803;-45.120503652039325
1739209599.4524808;-38.13080360867914
1739209599.452481;-45.120503652039325
1739209599.4524815;-45.120503652039325
1739209599.452482;-45.120503652039325
