CAN Message; 0x1b8:00009f2c4d9f7313
1739209683.2138698;-38.13080360867914
1739209683.2138748;-38.13080360867914
1739209683.2138798;-38.13080360867914
1739209683.213885;-45.120503652039325
1739209683.21389;-32.816014438256545
1739209683.213895;-45.120503652039325
1739209683.2139;-45.120503652039325
1739209683.213905;-35.57807855764607
1739209683.2139103;-35.57807855764607
1739209683.2139153;-38.13080360867914
1739209683.2139204;-45.120503652039325
1739209683.2139254;-45.120503652039325
1739209683.2139304;-38.13080360867914
1739209683.2139356;-45.120503652039325
1739209683.2139406;-45.120503652039325
1739209683.2139456;-45.120503652039325
1739209683.2139506;-45.120503652039325
1739209683.2139556;-38.13080360867914
1739209683.213961;-45.120503652039325
1739209683.213966;-38.13080360867914
1739209683.213971;-45.120503652039325
1739209683.213976;-32.816014438256545
1739209683.213981;-30.49652367304973
1739209683.2139862;-45.120503652039325
1739209683.2139912;-45.120503652039325
1739209683.2139962;-45.120503652039325
1739209683.2140012;-45.120503652039325
1739209683.2140062;-38.13080360867914
1739209683.2140114;-35.57807855764607
1739209683.2140164;-45.120503652039325
1739209683.2140214;-38.13080360867914
1739209683.2140265;-45.120503652039325
1739209683.2140315;-38.13080360867914
1739209683.2140367;-38.13080360867914
1739209683.2140417;-35.57807855764607
1739209683.2140467;-33.981070128970906
1739209683.2140517;-45.120503652039325
1739209683.2140567;-32.816014438256545
1739209683.214062;-26.991370085610736
1739209683.214067;-45.120503652039325
1739209683.214072;-45.120503652039325
1739209683.214077;-38.13080360867914
1739209683.214082;-35.57807855764607
1739209683.2140872;-35.57807855764607
1739209683.2140923;-38.13080360867914
1739209683.2140973;-45.120503652039325
1739209683.2141023;-45.120503652039325
1739209683.2141073;-38.13080360867914
1739209683.2141125;-45.120503652039325
1739209683.2141175;-45.120503652039325
1739209683.2141225;-38.13080360867914
1739209683.2141275;-45.120503652039325
1739209683.2141325;-45.120503652039325
1739209683.2141378;-45.120503652039325
1739209683.2141428;-45.120503652039325
1739209683.2141478;-45.120503652039325
1739209683.2141528;-38.13080360867914
1739209683.2141578;-45.120503652039325
1739209683.214163;-45.120503652039325
1739209683.214168;-38.13080360867914
1739209683.214173;-45.120503652039325
1739209683.214178;-38.13080360867914
1739209683.214183;-35.57807855764607
1739209683.2141883;-38.13080360867914
1739209683.2141933;-38.13080360867914
1739209683.2141984;-45.120503652039325
1739209683.2142034;-38.13080360867914
1739209683.2142084;-38.13080360867914
1739209683.2142134;-35.57807855764607
1739209683.2142186;-45.120503652039325
1739209683.2142236;-45.120503652039325
1739209683.2142286;-35.57807855764607
1739209683.2142336;-35.57807855764607
1739209683.2142386;-38.13080360867914
1739209683.214244;-45.120503652039325
1739209683.214249;-38.13080360867914
1739209683.214254;-45.120503652039325
1739209683.214259;-38.13080360867914
1739209683.214264;-38.13080360867914
1739209683.2142692;-45.120503652039325
1739209683.2142742;-38.13080360867914
1739209683.2142792;-38.13080360867914
1739209683.2142842;-30.49652367304973
1739209683.2142892;-38.13080360867914
1739209683.2142944;-45.120503652039325
1739209683.2142994;-45.120503652039325
1739209683.2143044;-38.13080360867914
1739209683.2143095;-38.13080360867914
1739209683.2143145;-45.120503652039325
1739209683.2143197;-35.57807855764607
1739209683.2143247;-38.13080360867914
1739209683.2143297;-45.120503652039325
1739209683.2143347;-38.13080360867914
1739209683.2143397;-38.13080360867914
1739209683.214345;-38.13080360867914
1739209683.21435;-45.120503652039325
1739209683.214355;-45.120503652039325
1739209683.21436;-45.120503652039325
1739209683.214365;-45.120503652039325
1739209683.2143703;-45.120503652039325
1739209683.2143753;-45.120503652039325
1739209683.2143803;-35.57807855764607
1739209683.2143853;-32.816014438256545
1739209683.2143903;-45.120503652039325
1739209683.2143955;-45.120503652039325
1739209683.2144005;-45.120503652039325
1739209683.2144055;-31.141103565318915
1739209683.2144105;-32.816014438256545
1739209683.2144156;-35.57807855764607
1739209683.2144208;-38.13080360867914
1739209683.2144258;-45.120503652039325
1739209683.2144308;-35.57807855764607
1739209683.2144358;-35.57807855764607
1739209683.2144408;-38.13080360867914
1739209683.214446;-31.141103565318943
1739209683.214451;-38.13080360867914
1739209683.214456;-38.13080360867914
1739209683.214461;-38.13080360867914
1739209683.214466;-45.120503652039325
1739209683.2144713;-38.13080360867914
1739209683.2144763;-32.816014438256545
1739209683.2144814;-45.120503652039325
1739209683.2144864;-38.13080360867914
1739209683.2144914;-33.981070128970906
1739209683.2144966;-38.13080360867914
1739209683.2145016;-38.13080360867914
1739209683.2145066;-45.120503652039325
1739209683.2145116;-38.13080360867914
1739209683.2145166;-38.13080360867914
1739209683.214522;-38.13080360867914
1739209683.214527;-45.120503652039325
1739209683.214532;-38.13080360867914
1739209683.214537;-45.120503652039325
1739209683.214542;-45.120503652039325
1739209683.2145472;-45.120503652039325
1739209683.2145522;-38.13080360867914
1739209683.2145572;-33.981070128970906
1739209683.2145622;-33.981070128970906
1739209683.2145672;-45.120503652039325
1739209683.2145724;-45.120503652039325
1739209683.2145774;-45.120503652039325
1739209683.2145824;-38.13080360867914
1739209683.2145875;-45.120503652039325
1739209683.2145925;-38.13080360867914
1739209683.2145977;-38.13080360867914
1739209683.2146027;-38.13080360867914
1739209683.2146077;-45.120503652039325
1739209683.2146127;-33.981070128970906
1739209683.2146177;-38.13080360867914
1739209683.214623;-45.120503652039325
1739209683.214628;-45.120503652039325
1739209683.214633;-38.13080360867914
1739209683.214638;-38.13080360867914
1739209683.214643;-33.981070128970906
1739209683.2146482;-45.120503652039325
1739209683.2146533;-30.49652367304973
1739209683.2146583;-38.13080360867914
1739209683.2146633;-38.13080360867914
1739209683.2146683;-45.120503652039325
1739209683.2146735;-38.13080360867914
1739209683.2146785;-38.13080360867914
1739209683.2146835;-45.120503652039325
1739209683.2146885;-38.13080360867914
1739209683.2146935;-33.981070128970906
1739209683.2146988;-35.57807855764607
1739209683.2147038;-38.13080360867914
1739209683.2147088;-45.120503652039325
1739209683.2147138;-35.57807855764607
1739209683.2147188;-38.13080360867914
1739209683.214724;-45.120503652039325
1739209683.214729;-38.13080360867914
1739209683.214734;-38.13080360867914
1739209683.214739;-45.120503652039325
1739209683.214744;-45.120503652039325
1739209683.2147493;-38.13080360867914
1739209683.2147543;-38.13080360867914
1739209683.2147593;-45.120503652039325
1739209683.2147644;-45.120503652039325
1739209683.2147694;-38.13080360867914
1739209683.2147746;-45.120503652039325
1739209683.2147796;-45.120503652039325
1739209683.2147846;-35.57807855764607
1739209683.2147896;-38.13080360867914
1739209683.2147946;-45.120503652039325
1739209683.2147996;-45.120503652039325
1739209683.214805;-38.13080360867914
1739209683.21481;-38.13080360867914
1739209683.214815;-38.13080360867914
1739209683.21482;-38.13080360867914
1739209683.214825;-35.57807855764607
1739209683.2148302;-38.13080360867914
1739209683.2148352;-35.57807855764607
1739209683.2148402;-38.13080360867914
1739209683.2148452;-45.120503652039325
1739209683.2148502;-45.120503652039325
1739209683.2148554;-33.981070128970906
1739209683.2148604;-38.13080360867914
1739209683.2148654;-45.120503652039325
1739209683.2148705;-38.13080360867914
1739209683.2148755;-45.120503652039325
1739209683.2148807;-38.13080360867914
1739209683.2148857;-45.120503652039325
1739209683.2148907;-45.120503652039325
1739209683.2148957;-38.13080360867914
1739209683.2149007;-45.120503652039325
1739209683.214906;-45.120503652039325
1739209683.214911;-45.120503652039325
1739209683.214916;-33.981070128970906
1739209683.214921;-45.120503652039325
1739209683.214926;-38.13080360867914
1739209683.2149312;-45.120503652039325
1739209683.2149363;-35.57807855764607
1739209683.2149413;-29.438486411369333
1739209683.2149463;-38.13080360867914
1739209683.2149513;-45.120503652039325
1739209683.2149565;-45.120503652039325
1739209683.2149615;-35.57807855764607
1739209683.2149665;-45.120503652039325
1739209683.2149715;-45.120503652039325
1739209683.2149765;-45.120503652039325
1739209683.2149818;-45.120503652039325
1739209683.2149868;-45.120503652039325
1739209683.2149918;-45.120503652039325
1739209683.2149968;-45.120503652039325
1739209683.2150018;-45.120503652039325
1739209683.215007;-38.13080360867914
1739209683.215012;-38.13080360867914
1739209683.215017;-33.981070128970906
1739209683.215022;-32.816014438256545
1739209683.215027;-35.57807855764607
1739209683.2150323;-45.120503652039325
1739209683.2150373;-35.57807855764607
1739209683.2150424;-35.57807855764607
1739209683.2150474;-38.13080360867914
1739209683.2150524;-35.57807855764607
1739209683.2150576;-35.57807855764607
1739209683.2150626;-32.816014438256545
1739209683.2150676;-35.57807855764607
1739209683.2150712;-38.13080360867914
1739209683.215075;-45.120503652039325
1739209683.2150786;-33.981070128970906
1739209683.2150822;-38.13080360867914
1739209683.215086;-45.120503652039325
1739209683.2150896;-45.120503652039325
1739209683.2150931;-38.13080360867914
1739209683.215097;-38.13080360867914
1739209683.2151005;-45.120503652039325
1739209683.215104;-45.120503652039325
1739209683.215108;-45.120503652039325
1739209683.2151115;-38.13080360867914
1739209683.2151153;-45.120503652039325
1739209683.215119;-33.981070128970906
1739209683.2151225;-25.826314394896354
1739209683.2151263;-38.13080360867914
1739209683.2151299;-38.13080360867914
1739209683.2151334;-33.981070128970906
1739209683.2151372;-32.816014438256545
1739209683.2151408;-45.120503652039325
1739209683.2151444;-38.13080360867914
1739209683.2151482;-38.13080360867914
1739209683.2151518;-33.981070128970956
1739209683.2151554;-33.981070128970906
1739209683.2151592;-38.13080360867914
1739209683.2151628;-38.13080360867914
1739209683.2151663;-45.120503652039325
1739209683.2151701;-45.120503652039325
1739209683.2151737;-45.120503652039325
1739209683.2151773;-33.981070128970906
1739209683.215181;-27.8777449560314
1739209683.2151847;-33.981070128970906
1739209683.2151885;-45.120503652039325
1739209683.215192;-38.13080360867914
1739209683.2151957;-32.816014438256545
1739209683.2151995;-38.13080360867914
1739209683.215203;-45.120503652039325
1739209683.2152066;-35.57807855764607
1739209683.2152104;-45.120503652039325
1739209683.215214;-38.13080360867914
1739209683.2152176;-45.120503652039325
1739209683.2152214;-38.13080360867914
1739209683.215225;-38.13080360867914
1739209683.2152286;-45.120503652039325
1739209683.2152324;-45.120503652039325
1739209683.215236;-33.981070128970906
1739209683.2152395;-38.13080360867914
1739209683.2152433;-45.120503652039325
1739209683.215247;-45.120503652039325
1739209683.2152505;-38.13080360867914
1739209683.2152543;-38.13080360867914
1739209683.215258;-45.120503652039325
1739209683.2152617;-45.120503652039325
1739209683.2152653;-33.981070128970906
1739209683.2152689;-27.267205301931607
1739209683.2152727;-31.141103565318915
1739209683.2152762;-45.120503652039325
1739209683.2152798;-35.57807855764607
1739209683.2152836;-32.816014438256545
1739209683.2152872;-35.57807855764607
1739209683.2152908;-38.13080360867914
1739209683.2152946;-35.57807855764607
1739209683.2152982;-38.13080360867914
1739209683.2153018;-38.13080360867914
1739209683.2153056;-35.57807855764607
1739209683.2153091;-38.13080360867914
1739209683.2153127;-45.120503652039325
1739209683.2153165;-45.120503652039325
1739209683.21532;-38.13080360867914
1739209683.2153237;-45.120503652039325
1739209683.2153275;-28.992665084841942
1739209683.215331;-33.981070128970906
1739209683.215335;-45.120503652039325
1739209683.2153385;-45.120503652039325
1739209683.215342;-38.13080360867914
1739209683.2153459;-38.13080360867914
1739209683.2153494;-45.120503652039325
1739209683.215353;-38.13080360867914
1739209683.2153568;-38.13080360867914
1739209683.2153604;-38.13080360867914
1739209683.215364;-33.981070128970906
1739209683.2153678;-38.13080360867914
1739209683.2153714;-45.120503652039325
1739209683.215375;-38.13080360867914
1739209683.2153788;-45.120503652039325
1739209683.2153823;-38.13080360867914
1739209683.215386;-38.13080360867914
1739209683.2153897;-38.13080360867914
1739209683.2153933;-45.120503652039325
1739209683.215397;-45.120503652039325
1739209683.2154007;-45.120503652039325
1739209683.2154043;-45.120503652039325
1739209683.215408;-45.120503652039325
1739209683.2154117;-45.120503652039325
1739209683.2154152;-38.13080360867914
1739209683.215419;-32.816014438256545
1739209683.2154226;-38.13080360867914
1739209683.2154262;-45.120503652039325
1739209683.21543;-38.13080360867914
1739209683.2154336;-32.816014438256545
1739209683.2154372;-38.13080360867914
1739209683.215441;-45.120503652039325
1739209683.2154446;-38.13080360867914
1739209683.2154481;-38.13080360867914
1739209683.215452;-45.120503652039325
1739209683.2154555;-45.120503652039325
1739209683.215459;-45.120503652039325
1739209683.215463;-38.13080360867914
1739209683.2154665;-45.120503652039325
1739209683.21547;-38.13080360867914
1739209683.215474;-38.13080360867914
1739209683.2154775;-45.120503652039325
1739209683.2154813;-45.120503652039325
1739209683.2154849;-45.120503652039325
1739209683.2154884;-38.13080360867914
1739209683.2154922;-33.981070128970906
1739209683.2154958;-45.120503652039325
1739209683.2154994;-38.13080360867914
1739209683.2155032;-45.120503652039325
1739209683.2155068;-35.57807855764607
1739209683.2155104;-38.13080360867914
1739209683.2155142;-45.120503652039325
1739209683.2155178;-38.13080360867914
1739209683.2155213;-38.13080360867914
1739209683.2155252;-38.13080360867914
1739209683.2155287;-38.13080360867914
1739209683.2155323;-35.57807855764607
1739209683.215536;-45.120503652039325
1739209683.2155397;-38.13080360867914
1739209683.2155433;-38.13080360867914
1739209683.215547;-45.120503652039325
1739209683.2155507;-38.13080360867914
1739209683.2155542;-45.120503652039325
1739209683.215558;-45.120503652039325
1739209683.2155616;-45.120503652039325
1739209683.2155654;-38.13080360867914
1739209683.215569;-38.13080360867914
1739209683.2155726;-45.120503652039325
1739209683.2155764;-45.120503652039325
1739209683.21558;-33.981070128970906
1739209683.2155836;-38.13080360867914
1739209683.2155874;-45.120503652039325
1739209683.215591;-35.57807855764607
1739209683.2155945;-33.981070128970906
1739209683.2155983;-38.13080360867914
1739209683.215602;-38.13080360867914
1739209683.2156055;-38.13080360867914
1739209683.2156093;-38.13080360867914
1739209683.215613;-45.120503652039325
1739209683.2156165;-33.981070128970906
1739209683.2156203;-32.816014438256545
1739209683.2156239;-45.120503652039325
