CAN Message; 0x39:0f09b57d725a8fa9
1739209642.6926715;-38.13080360867914
1739209642.6926725;-45.120503652039325
1739209642.6926734;-45.120503652039325
1739209642.6926744;-45.120503652039325
1739209642.6926754;-33.981070128970906
1739209642.6926763;-45.120503652039325
1739209642.692677;-45.120503652039325
1739209642.692678;-45.120503652039325
1739209642.692679;-45.120503652039325
1739209642.69268;-30.49652367304973
1739209642.6926808;-38.13080360867914
1739209642.6926818;-38.13080360867914
1739209642.6926827;-45.120503652039325
1739209642.6926835;-33.981070128970906
1739209642.6926844;-38.13080360867914
1739209642.6926854;-38.13080360867914
1739209642.6926863;-38.13080360867914
1739209642.6926873;-45.120503652039325
1739209642.6926882;-45.120503652039325
1739209642.6926892;-45.120503652039325
1739209642.6926901;-45.120503652039325
1739209642.6926908;-45.120503652039325
1739209642.6926918;-45.120503652039325
1739209642.6926928;-38.13080360867914
1739209642.6926937;-35.57807855764607
1739209642.6926947;-38.13080360867914
1739209642.6926956;-38.13080360867914
1739209642.6926966;-45.120503652039325
1739209642.6926975;-45.120503652039325
1739209642.6926982;-38.13080360867914
1739209642.6926992;-45.120503652039325
1739209642.6927001;-45.120503652039325
1739209642.692701;-45.120503652039325
1739209642.692702;-28.58837851428586
1739209642.692703;-35.57807855764607
1739209642.692704;-38.13080360867914
1739209642.6927047;-45.120503652039325
1739209642.6927056;-45.120503652039325
1739209642.6927066;-38.13080360867914
1739209642.6927075;-38.13080360867914
1739209642.6927085;-38.13080360867914
1739209642.6927094;-33.981070128970956
1739209642.6927104;-45.120503652039325
1739209642.6927114;-38.13080360867914
1739209642.692712;-38.13080360867914
1739209642.692713;-45.120503652039325
1739209642.692714;-45.120503652039325
1739209642.692715;-38.13080360867914
1739209642.692716;-38.13080360867914
1739209642.6927168;-28.58837851428586
1739209642.6927178;-33.981070128970906
1739209642.6927187;-45.120503652039325
1739209642.6927195;-45.120503652039325
1739209642.6927204;-35.57807855764607
1739209642.6927214;-38.13080360867914
1739209642.6927223;-45.120503652039325
1739209642.6927233;-45.120503652039325
1739209642.6927242;-45.120503652039325
1739209642.6927252;-38.13080360867914
1739209642.692726;-45.120503652039325
1739209642.6927269;-45.120503652039325
1739209642.6927278;-38.13080360867914
1739209642.6927288;-38.13080360867914
1739209642.6927297;-45.120503652039325
1739209642.6927307;-45.120503652039325
1739209642.6927316;-38.13080360867914
1739209642.6927326;-45.120503652039325
1739209642.6927333;-35.57807855764607
1739209642.6927342;-45.120503652039325
1739209642.6927352;-45.120503652039325
1739209642.6927361;-38.13080360867914
1739209642.692737;-45.120503652039325
1739209642.692738;-45.120503652039325
1739209642.692739;-31.141103565318915
1739209642.6927397;-30.49652367304973
1739209642.6927407;-38.13080360867914
1739209642.6927416;-38.13080360867914
1739209642.6927426;-38.13080360867914
1739209642.6927435;-35.57807855764607
1739209642.6927445;-45.120503652039325
1739209642.6927454;-33.981070128970906
1739209642.6927464;-33.981070128970906
1739209642.692747;-45.120503652039325
1739209642.692748;-38.13080360867914
1739209642.692749;-33.981070128970906
1739209642.69275;-45.120503652039325
1739209642.692751;-45.120503652039325
1739209642.692752;-45.120503652039325
1739209642.6927528;-45.120503652039325
1739209642.6927538;-31.141103565318915
1739209642.6927545;-31.141103565318915
1739209642.6927555;-38.13080360867914
1739209642.6927564;-38.13080360867914
1739209642.6927574;-38.13080360867914
1739209642.6927583;-35.57807855764607
1739209642.6927593;-45.120503652039325
1739209642.6927602;-38.13080360867914
1739209642.692761;-45.120503652039325
1739209642.692762;-38.13080360867914
1739209642.6927629;-45.120503652039325
1739209642.6927638;-45.120503652039325
1739209642.6927648;-45.120503652039325
1739209642.6927657;-45.120503652039325
1739209642.6927667;-35.57807855764607
1739209642.6927676;-45.120503652039325
1739209642.6927683;-38.13080360867914
1739209642.6927693;-33.981070128970906
1739209642.6927702;-35.57807855764607
1739209642.6927712;-38.13080360867914
1739209642.6927722;-45.120503652039325
1739209642.692773;-32.816014438256545
1739209642.692774;-45.120503652039325
1739209642.692775;-45.120503652039325
1739209642.6927757;-38.13080360867914
1739209642.6927767;-33.981070128970906
1739209642.6927776;-45.120503652039325
1739209642.6927786;-38.13080360867914
1739209642.6927795;-45.120503652039325
1739209642.6927805;-38.13080360867914
1739209642.6927814;-35.57807855764607
1739209642.6927822;-45.120503652039325
1739209642.692783;-45.120503652039325
1739209642.692784;-45.120503652039325
1739209642.692785;-45.120503652039325
1739209642.692786;-45.120503652039325
1739209642.692787;-45.120503652039325
1739209642.692788;-33.981070128970906
1739209642.6927888;-38.13080360867914
1739209642.6927896;-45.120503652039325
1739209642.6927905;-45.120503652039325
1739209642.6927915;-38.13080360867914
1739209642.6927924;-45.120503652039325
1739209642.6927934;-45.120503652039325
1739209642.6927943;-45.120503652039325
1739209642.6927953;-35.57807855764607
1739209642.6927962;-32.816014438256545
1739209642.692797;-38.13080360867914
1739209642.692798;-45.120503652039325
1739209642.6927989;-33.981070128970906
1739209642.6927998;-33.981070128970906
1739209642.6928008;-38.13080360867914
1739209642.6928017;-45.120503652039325
1739209642.6928027;-38.13080360867914
1739209642.6928034;-38.13080360867914
1739209642.6928043;-38.13080360867914
1739209642.6928053;-45.120503652039325
1739209642.6928062;-38.13080360867914
1739209642.6928072;-32.816014438256545
1739209642.6928082;-38.13080360867914
1739209642.692809;-45.120503652039325
1739209642.69281;-32.816014438256545
1739209642.6928108;-35.57807855764607
1739209642.6928117;-45.120503652039325
1739209642.6928127;-45.120503652039325
1739209642.6928136;-38.13080360867914
1739209642.6928146;-45.120503652039325
1739209642.6928155;-45.120503652039325
1739209642.6928165;-45.120503652039325
1739209642.6928174;-45.120503652039325
1739209642.6928182;-45.120503652039325
1739209642.692819;-38.13080360867914
1739209642.69282;-35.57807855764607
1739209642.692821;-45.120503652039325
1739209642.692822;-45.120503652039325
1739209642.692823;-38.13080360867914
1739209642.692824;-35.57807855764607
1739209642.6928246;-45.120503652039325
1739209642.6928256;-45.120503652039325
1739209642.6928265;-38.13080360867914
1739209642.6928275;-45.120503652039325
1739209642.6928284;-38.13080360867914
1739209642.6928294;-35.57807855764607
1739209642.6928303;-45.120503652039325
1739209642.6928313;-33.981070128970906
1739209642.692832;-33.981070128970906
1739209642.692833;-45.120503652039325
1739209642.692834;-38.13080360867914
1739209642.6928349;-35.57807855764607
1739209642.6928358;-45.120503652039325
1739209642.6928368;-45.120503652039325
1739209642.6928377;-33.981070128970906
1739209642.6928384;-35.57807855764607
1739209642.6928394;-45.120503652039325
1739209642.6928403;-45.120503652039325
1739209642.6928413;-38.13080360867914
1739209642.6928422;-45.120503652039325
1739209642.6928432;-35.57807855764607
1739209642.6928442;-35.57807855764607
1739209642.692845;-45.120503652039325
1739209642.6928458;-38.13080360867914
1739209642.6928468;-35.57807855764607
1739209642.6928477;-35.57807855764607
1739209642.6928487;-35.57807855764607
1739209642.6928496;-35.57807855764607
1739209642.6928506;-38.13080360867914
1739209642.6928515;-45.120503652039325
1739209642.6928525;-38.13080360867914
1739209642.6928532;-38.13080360867914
1739209642.6928542;-38.13080360867914
1739209642.6928551;-45.120503652039325
1739209642.692856;-45.120503652039325
1739209642.692857;-45.120503652039325
1739209642.692858;-38.13080360867914
1739209642.692859;-45.120503652039325
1739209642.6928596;-38.13080360867914
1739209642.6928606;-35.57807855764607
1739209642.6928616;-45.120503652039325
1739209642.6928625;-45.120503652039325
1739209642.6928635;-38.13080360867914
1739209642.6928644;-45.120503652039325
1739209642.6928654;-35.57807855764607
1739209642.6928663;-25.826314394896354
1739209642.692867;-35.57807855764607
1739209642.692868;-38.13080360867914
1739209642.692869;-45.120503652039325
1739209642.69287;-35.57807855764607
1739209642.6928709;-33.981070128970906
1739209642.6928718;-32.816014438256545
1739209642.6928728;-45.120503652039325
1739209642.6928737;-32.81601443825658
1739209642.6928744;-38.13080360867914
1739209642.6928754;-38.13080360867914
1739209642.6928763;-45.120503652039325
1739209642.6928773;-45.120503652039325
1739209642.6928782;-45.120503652039325
1739209642.6928792;-45.120503652039325
1739209642.6928802;-45.120503652039325
1739209642.6928809;-28.58837851428586
1739209642.6928818;-35.57807855764607
1739209642.6928828;-38.13080360867914
1739209642.6928837;-35.57807855764607
1739209642.6928847;-35.57807855764607
1739209642.6928856;-35.57807855764607
1739209642.6928866;-38.13080360867914
1739209642.6928875;-45.120503652039325
1739209642.6928883;-45.120503652039325
1739209642.6928892;-38.13080360867914
1739209642.6928902;-45.120503652039325
1739209642.6928911;-45.120503652039325
1739209642.692892;-38.13080360867914
1739209642.692893;-38.13080360867914
1739209642.692894;-45.120503652039325
1739209642.692895;-45.120503652039325
1739209642.6928957;-45.120503652039325
1739209642.6928966;-33.981070128970906
1739209642.6928976;-38.13080360867914
1739209642.6928985;-38.13080360867914
1739209642.6928995;-38.13080360867914
1739209642.6929004;-45.120503652039325
1739209642.6929014;-45.120503652039325
1739209642.692902;-38.13080360867914
1739209642.692903;-31.141103565318915
1739209642.692904;-38.13080360867914
1739209642.692905;-38.13080360867914
1739209642.692906;-45.120503652039325
1739209642.6929069;-38.13080360867914
1739209642.6929078;-35.57807855764607
1739209642.6929088;-45.120503652039325
1739209642.6929095;-38.13080360867914
1739209642.6929104;-38.13080360867914
1739209642.6929114;-45.120503652039325
1739209642.6929123;-45.120503652039325
1739209642.6929133;-38.13080360867914
1739209642.6929142;-45.120503652039325
1739209642.6929152;-45.120503652039325
1739209642.6929162;-45.120503652039325
1739209642.6929169;-38.13080360867914
1739209642.6929178;-28.58837851428586
1739209642.6929188;-31.141103565318915
1739209642.6929197;-45.120503652039325
1739209642.6929207;-45.120503652039325
1739209642.6929216;-38.13080360867914
1739209642.6929226;-33.981070128970906
1739209642.6929233;-38.13080360867914
1739209642.6929243;-38.13080360867914
1739209642.6929252;-38.13080360867914
1739209642.6929262;-45.120503652039325
1739209642.6929271;-45.120503652039325
1739209642.692928;-45.120503652039325
1739209642.692929;-45.120503652039325
1739209642.69293;-38.13080360867914
1739209642.6929307;-45.120503652039325
1739209642.6929317;-38.13080360867914
1739209642.6929326;-35.57807855764607
1739209642.6929336;-33.981070128970906
1739209642.6929345;-45.120503652039325
1739209642.6929355;-45.120503652039325
1739209642.6929364;-38.13080360867914
1739209642.6929371;-38.13080360867914
1739209642.692938;-45.120503652039325
1739209642.692939;-33.981070128970906
1739209642.69294;-35.57807855764607
1739209642.692941;-38.13080360867914
1739209642.692942;-45.120503652039325
1739209642.6929429;-38.13080360867914
1739209642.6929438;-35.57807855764607
1739209642.6929445;-38.13080360867914
1739209642.6929455;-38.13080360867914
1739209642.6929464;-45.120503652039325
1739209642.6929474;-45.120503652039325
1739209642.6929483;-45.120503652039325
1739209642.6929493;-38.13080360867914
1739209642.6929502;-38.13080360867914
1739209642.6929512;-45.120503652039325
1739209642.692952;-45.120503652039325
1739209642.6929529;-45.120503652039325
1739209642.6929538;-38.13080360867914
1739209642.6929548;-45.120503652039325
1739209642.6929557;-38.13080360867914
1739209642.6929567;-38.13080360867914
1739209642.6929576;-38.13080360867914
1739209642.6929584;-35.57807855764607
1739209642.6929593;-38.13080360867914
1739209642.6929603;-38.13080360867914
1739209642.6929612;-38.13080360867914
1739209642.6929622;-38.13080360867914
1739209642.6929631;-33.981070128970906
1739209642.692964;-38.13080360867914
1739209642.692965;-38.13080360867914
1739209642.6929657;-45.120503652039325
1739209642.6929667;-45.120503652039325
1739209642.6929677;-45.120503652039325
1739209642.6929686;-38.13080360867914
1739209642.6929696;-45.120503652039325
1739209642.6929705;-33.981070128970906
1739209642.6929715;-45.120503652039325
1739209642.6929724;-38.13080360867914
1739209642.6929731;-38.13080360867914
1739209642.692974;-33.981070128970906
1739209642.692975;-38.13080360867914
1739209642.692976;-38.13080360867914
1739209642.692977;-45.120503652039325
1739209642.692978;-33.981070128970906
1739209642.6929789;-45.120503652039325
1739209642.6929796;-45.120503652039325
1739209642.6929805;-45.120503652039325
1739209642.6929815;-38.13080360867914
1739209642.6929824;-45.120503652039325
1739209642.6929834;-45.120503652039325
1739209642.6929843;-45.120503652039325
1739209642.6929853;-33.981070128970906
1739209642.6929862;-35.57807855764607
1739209642.692987;-38.13080360867914
1739209642.692988;-45.120503652039325
1739209642.6929889;-38.13080360867914
1739209642.6929898;-32.816014438256545
1739209642.6929908;-38.13080360867914
1739209642.6929917;-38.13080360867914
1739209642.6929927;-33.981070128970906
1739209642.6929936;-38.13080360867914
1739209642.6929944;-35.57807855764607
1739209642.6929953;-45.120503652039325
1739209642.6929963;-45.120503652039325
1739209642.6929972;-45.120503652039325
1739209642.6929982;-33.981070128970906
1739209642.6929991;-45.120503652039325
1739209642.693;-45.120503652039325
1739209642.6930008;-35.57807855764607
1739209642.6930017;-38.13080360867914
1739209642.6930027;-45.120503652039325
1739209642.6930037;-38.13080360867914
1739209642.6930046;-32.816014438256545
1739209642.6930056;-45.120503652039325
1739209642.6930065;-45.120503652039325
1739209642.6930075;-33.981070128970906
1739209642.6930082;-38.13080360867914
1739209642.6930091;-38.13080360867914
1739209642.69301;-45.120503652039325
1739209642.693011;-45.120503652039325
1739209642.693012;-45.120503652039325
1739209642.693013;-45.120503652039325
1739209642.693014;-45.120503652039325
1739209642.6930146;-45.120503652039325
1739209642.6930156;-45.120503652039325
1739209642.6930165;-38.13080360867914
1739209642.6930175;-38.13080360867914
1739209642.6930184;-45.120503652039325
1739209642.6930194;-32.816014438256545
1739209642.6930203;-45.120503652039325
1739209642.6930213;-38.13080360867914
1739209642.693022;-35.57807855764607
1739209642.693023;-38.13080360867914
1739209642.693024;-38.13080360867914
1739209642.6930249;-32.816014438256545
1739209642.6930258;-45.120503652039325
1739209642.6930268;-45.120503652039325
1739209642.6930277;-45.120503652039325
1739209642.6930287;-45.120503652039325
1739209642.6930294;-45.120503652039325
1739209642.6930304;-45.120503652039325
1739209642.6930313;-38.13080360867914
1739209642.6930323;-38.13080360867914
1739209642.6930332;-38.13080360867914
1739209642.6930342;-38.13080360867914
1739209642.6930351;-38.13080360867914
1739209642.6930358;-32.816014438256545
1739209642.6930368;-45.120503652039325
1739209642.6930377;-33.981070128970906
1739209642.6930387;-33.981070128970906
1739209642.6930397;-38.13080360867914
1739209642.6930406;-38.13080360867914
1739209642.6930416;-45.120503652039325
1739209642.6930425;-38.13080360867914
1739209642.6930432;-38.13080360867914
1739209642.6930442;-45.120503652039325
1739209642.6930451;-45.120503652039325
1739209642.693046;-38.13080360867914
1739209642.693047;-38.13080360867914
1739209642.693048;-38.13080360867914
1739209642.693049;-38.13080360867914
1739209642.69305;-45.120503652039325
1739209642.6930506;-38.13080360867914
1739209642.6930516;-38.13080360867914
1739209642.6930525;-38.13080360867914
1739209642.6930535;-38.13080360867914
1739209642.6930544;-33.981070128970906
1739209642.6930554;-45.120503652039325
1739209642.6930563;-45.120503652039325
1739209642.693057;-32.816014438256545
1739209642.693058;-38.13080360867914
1739209642.693059;-38.13080360867914
1739209642.69306;-38.13080360867914
1739209642.6930609;-38.13080360867914
1739209642.6930618;-38.13080360867914
1739209642.6930628;-38.13080360867914
1739209642.6930637;-38.13080360867914
1739209642.6930645;-45.120503652039325
1739209642.6930654;-45.120503652039325
1739209642.6930664;-45.120503652039325
1739209642.6930673;-31.141103565318915
1739209642.6930683;-33.981070128970906
1739209642.6930692;-45.120503652039325
1739209642.6930702;-45.120503652039325
1739209642.6930711;-38.13080360867914
1739209642.6930718;-38.13080360867914
1739209642.6930728;-45.120503652039325
1739209642.6930737;-38.13080360867914
1739209642.6930747;-38.13080360867914
1739209642.6930757;-45.120503652039325
1739209642.6930766;-38.13080360867914
1739209642.6930776;-38.13080360867914
1739209642.6930783;-38.13080360867914
1739209642.6930792;-38.13080360867914
1739209642.6930802;-38.13080360867914
1739209642.6930811;-45.120503652039325
1739209642.693082;-33.981070128970906
1739209642.693083;-33.981070128970906
1739209642.693084;-45.120503652039325
1739209642.693085;-38.13080360867914
1739209642.6930857;-38.13080360867914
1739209642.6930866;-33.981070128970906
1739209642.6930876;-38.13080360867914
1739209642.6930885;-45.120503652039325
1739209642.6930895;-38.13080360867914
1739209642.6930904;-38.13080360867914
1739209642.6930914;-38.13080360867914
1739209642.6930923;-45.120503652039325
1739209642.693093;-45.120503652039325
1739209642.693094;-45.120503652039325
1739209642.693095;-45.120503652039325
1739209642.693096;-45.120503652039325
1739209642.6930969;-38.13080360867914
1739209642.6930978;-38.13080360867914
1739209642.6930988;-38.13080360867914
1739209642.6930995;-33.981070128970906
1739209642.6931005;-38.13080360867914
1739209642.6931014;-38.13080360867914
1739209642.6931024;-45.120503652039325
1739209642.6931033;-38.13080360867914
1739209642.6931043;-35.57807855764607
1739209642.6931052;-33.981070128970906
1739209642.6931062;-45.120503652039325
1739209642.693107;-35.57807855764607
1739209642.6931078;-38.13080360867914
1739209642.6931088;-45.120503652039325
1739209642.6931098;-38.13080360867914
1739209642.6931107;-38.13080360867914
1739209642.6931117;-35.57807855764607
1739209642.6931126;-33.981070128970906
1739209642.6931133;-45.120503652039325
1739209642.6931143;-33.981070128970906
1739209642.6931152;-35.57807855764607
1739209642.6931162;-38.13080360867914
1739209642.6931171;-45.120503652039325
1739209642.693118;-38.13080360867914
1739209642.693119;-33.981070128970906
1739209642.69312;-30.49652367304973
1739209642.6931207;-45.120503652039325
1739209642.6931217;-38.13080360867914
1739209642.6931226;-35.57807855764607
1739209642.6931236;-38.13080360867914
1739209642.6931245;-45.120503652039325
1739209642.6931255;-38.13080360867914
1739209642.6931264;-38.13080360867914
1739209642.6931274;-38.13080360867914
1739209642.693128;-45.120503652039325
1739209642.693129;-38.13080360867914
1739209642.69313;-38.13080360867914
1739209642.693131;-45.120503652039325
1739209642.693132;-45.120503652039325
1739209642.6931329;-45.120503652039325
1739209642.6931338;-38.13080360867914
1739209642.6931345;-45.120503652039325
1739209642.6931355;-38.13080360867914
1739209642.6931365;-38.13080360867914
1739209642.6931374;-38.13080360867914
1739209642.6931384;-38.13080360867914
1739209642.6931393;-45.120503652039325
1739209642.6931403;-45.120503652039325
1739209642.6931412;-38.13080360867914
1739209642.693142;-38.13080360867914
1739209642.693143;-38.13080360867914
1739209642.6931438;-38.13080360867914
1739209642.6931448;-45.120503652039325
1739209642.6931458;-45.120503652039325
1739209642.6931467;-38.13080360867914
1739209642.6931477;-45.120503652039325
1739209642.6931486;-45.120503652039325
1739209642.6931493;-33.981070128970906
1739209642.6931503;-38.13080360867914
1739209642.6931512;-45.120503652039325
1739209642.6931522;-38.13080360867914
1739209642.6931531;-32.816014438256545
1739209642.693154;-45.120503652039325
1739209642.693155;-45.120503652039325
1739209642.6931558;-32.816014438256545
1739209642.6931567;-29.438486411369354
1739209642.6931577;-45.120503652039325
1739209642.6931586;-45.120503652039325
1739209642.6931596;-33.981070128970906
1739209642.6931605;-38.13080360867914
1739209642.6931615;-45.120503652039325
1739209642.6931624;-38.13080360867914
1739209642.6931632;-38.13080360867914
1739209642.693164;-30.49652367304973
1739209642.693165;-33.981070128970906
1739209642.693166;-45.120503652039325
1739209642.693167;-38.13080360867914
1739209642.693168;-38.13080360867914
1739209642.6931689;-45.120503652039325
1739209642.6931698;-45.120503652039325
1739209642.6931705;-32.816014438256545
1739209642.6931715;-30.49652367304976
1739209642.6931725;-45.120503652039325
1739209642.6931734;-33.981070128970906
1739209642.6931744;-35.57807855764607
1739209642.6931753;-38.13080360867914
1739209642.6931763;-38.13080360867914
1739209642.693177;-45.120503652039325
1739209642.693178;-38.13080360867914
1739209642.693179;-32.816014438256545
1739209642.6931798;-32.816014438256545
1739209642.6931808;-45.120503652039325
1739209642.6931818;-33.981070128970906
1739209642.6931827;-45.120503652039325
1739209642.6931837;-45.120503652039325
1739209642.6931844;-38.13080360867914
1739209642.6931853;-35.57807855764607
1739209642.6931863;-38.13080360867914
1739209642.6931872;-45.120503652039325
1739209642.6931882;-38.13080360867914
1739209642.6931891;-35.57807855764607
1739209642.69319;-45.120503652039325
1739209642.693191;-45.120503652039325
1739209642.6931918;-45.120503652039325
1739209642.6931927;-45.120503652039325
1739209642.6931937;-45.120503652039325
1739209642.6931946;-45.120503652039325
1739209642.6931956;-38.13080360867914
1739209642.6931965;-38.13080360867914
1739209642.6931975;-45.120503652039325
1739209642.6931982;-38.13080360867914
1739209642.6931992;-38.13080360867914
1739209642.6932;-45.120503652039325
1739209642.693201;-33.981070128970906
1739209642.693202;-45.120503652039325
1739209642.693203;-38.13080360867914
1739209642.693204;-45.120503652039325
1739209642.6932049;-38.13080360867914
1739209642.6932056;-38.13080360867914
1739209642.6932065;-45.120503652039325
1739209642.6932075;-45.120503652039325
1739209642.6932085;-38.13080360867914
1739209642.6932094;-45.120503652039325
1739209642.6932104;-38.13080360867914
1739209642.6932113;-38.13080360867914
1739209642.693212;-45.120503652039325
1739209642.693213;-45.120503652039325
1739209642.693214;-45.120503652039325
1739209642.693215;-45.120503652039325
1739209642.6932158;-45.120503652039325
1739209642.6932168;-45.120503652039325
1739209642.6932178;-45.120503652039325
1739209642.6932187;-38.13080360867914
1739209642.6932194;-45.120503652039325
1739209642.6932204;-35.57807855764607
1739209642.6932213;-38.13080360867914
1739209642.6932223;-45.120503652039325
1739209642.6932232;-38.13080360867914
1739209642.6932242;-45.120503652039325
1739209642.6932251;-38.13080360867914
1739209642.693226;-45.120503652039325
1739209642.6932268;-45.120503652039325
1739209642.6932278;-45.120503652039325
1739209642.6932287;-38.13080360867914
1739209642.6932297;-38.13080360867914
1739209642.6932306;-38.13080360867914
1739209642.6932316;-31.141103565318915
1739209642.6932325;-33.981070128970906
1739209642.6932333;-45.120503652039325
1739209642.6932342;-33.981070128970906
1739209642.6932352;-32.816014438256545
1739209642.693236;-38.13080360867914
1739209642.693237;-38.13080360867914
1739209642.693238;-45.120503652039325
1739209642.693239;-45.120503652039325
1739209642.69324;-45.120503652039325
1739209642.6932406;-45.120503652039325
1739209642.6932416;-45.120503652039325
1739209642.6932425;-45.120503652039325
1739209642.6932435;-38.13080360867914
1739209642.6932445;-45.120503652039325
1739209642.6932454;-45.120503652039325
1739209642.6932464;-38.13080360867914
1739209642.6932473;-45.120503652039325
1739209642.693248;-45.120503652039325
1739209642.693249;-45.120503652039325
1739209642.69325;-35.57807855764607
1739209642.693251;-33.981070128970906
1739209642.693256;-45.120503652039325
1739209642.6932611;-45.120503652039325
1739209642.6932662;-45.120503652039325
1739209642.6932714;-45.120503652039325
1739209642.6932764;-35.57807855764607
1739209642.6932817;-38.13080360867914
1739209642.6932867;-45.120503652039325
1739209642.693292;-38.13080360867914
1739209642.693297;-45.120503652039325
1739209642.693302;-45.120503652039325
1739209642.6933072;-33.981070128970906
1739209642.6933122;-35.57807855764607
1739209642.6933174;-38.13080360867914
1739209642.6933224;-45.120503652039325
1739209642.6933277;-35.57807855764607
1739209642.6933327;-38.13080360867914
1739209642.693338;-38.13080360867914
1739209642.693343;-38.13080360867914
1739209642.693348;-45.120503652039325
1739209642.6933532;-45.120503652039325
1739209642.6933582;-45.120503652039325
1739209642.6933634;-45.120503652039325
1739209642.6933684;-45.120503652039325
1739209642.6933737;-38.13080360867914
1739209642.6933787;-45.120503652039325
1739209642.693384;-38.13080360867914
1739209642.693389;-33.981070128970906
1739209642.693394;-35.57807855764607
1739209642.6933992;-45.120503652039325
1739209642.6934042;-45.120503652039325
1739209642.6934094;-38.13080360867914
1739209642.6934144;-33.981070128970906
1739209642.6934197;-45.120503652039325
1739209642.6934247;-38.13080360867914
1739209642.6934297;-45.120503652039325
1739209642.693435;-38.13080360867914
1739209642.69344;-35.57807855764607
1739209642.6934452;-38.13080360867914
1739209642.6934502;-45.120503652039325
1739209642.6934555;-45.120503652039325
1739209642.6934605;-45.120503652039325
1739209642.6934657;-38.13080360867914
1739209642.6934707;-38.13080360867914
1739209642.6934757;-38.13080360867914
1739209642.693481;-33.981070128970906
1739209642.693486;-45.120503652039325
1739209642.6934912;-45.120503652039325
1739209642.6934962;-33.981070128970906
1739209642.6935015;-45.120503652039325
1739209642.6935065;-45.120503652039325
1739209642.6935117;-38.13080360867914
1739209642.6935167;-38.13080360867914
1739209642.6935217;-45.120503652039325
1739209642.693527;-45.120503652039325
1739209642.693532;-45.120503652039325
1739209642.6935372;-45.120503652039325
1739209642.6935422;-32.816014438256545
1739209642.6935475;-45.120503652039325
1739209642.6935525;-45.120503652039325
1739209642.6935577;-38.13080360867914
1739209642.6935627;-32.816014438256545
1739209642.6935678;-38.13080360867914
1739209642.693573;-45.120503652039325
1739209642.693578;-33.981070128970906
1739209642.6935833;-38.13080360867914
1739209642.6935883;-38.13080360867914
1739209642.6935935;-45.120503652039325
1739209642.6935985;-45.120503652039325
1739209642.6936038;-38.13080360867914
1739209642.6936088;-38.13080360867914
1739209642.6936138;-45.120503652039325
1739209642.693619;-45.120503652039325
1739209642.693624;-35.57807855764607
1739209642.6936293;-38.13080360867914
1739209642.6936343;-45.120503652039325
1739209642.6936395;-45.120503652039325
1739209642.6936445;-38.13080360867914
1739209642.6936498;-35.57807855764607
1739209642.6936548;-38.13080360867914
1739209642.6936598;-38.13080360867914
1739209642.693665;-35.57807855764607
1739209642.69367;-45.120503652039325
1739209642.6936753;-45.120503652039325
1739209642.6936803;-35.57807855764607
1739209642.6936855;-35.57807855764607
1739209642.6936905;-38.13080360867914
1739209642.6936955;-45.120503652039325
1739209642.6937008;-35.57807855764607
1739209642.6937058;-35.57807855764607
1739209642.693711;-38.13080360867914
1739209642.693716;-38.13080360867914
1739209642.6937213;-45.120503652039325
1739209642.6937263;-38.13080360867914
1739209642.6937315;-38.13080360867914
1739209642.6937366;-45.120503652039325
1739209642.6937416;-45.120503652039325
1739209642.6937468;-45.120503652039325
1739209642.6937518;-38.13080360867914
1739209642.693757;-45.120503652039325
1739209642.693762;-38.13080360867914
1739209642.6937673;-32.816014438256545
1739209642.6937723;-38.13080360867914
1739209642.6937776;-45.120503652039325
1739209642.6937826;-33.981070128970906
1739209642.6937876;-31.141103565318893
1739209642.6937928;-38.13080360867914
1739209642.6937978;-38.13080360867914
1739209642.693803;-45.120503652039325
1739209642.693808;-38.13080360867914
1739209642.6938133;-38.13080360867914
1739209642.6938183;-45.120503652039325
1739209642.6938236;-45.120503652039325
1739209642.6938286;-45.120503652039325
1739209642.6938336;-45.120503652039325
1739209642.6938388;-45.120503652039325
1739209642.6938438;-38.13080360867914
1739209642.693849;-38.13080360867914
1739209642.693854;-45.120503652039325
1739209642.6938593;-45.120503652039325
1739209642.6938643;-38.13080360867914
1739209642.6938696;-32.816014438256545
1739209642.6938746;-38.13080360867914
1739209642.6938796;-45.120503652039325
1739209642.6938848;-45.120503652039325
1739209642.6938899;-38.13080360867914
1739209642.693895;-38.13080360867914
1739209642.6939;-45.120503652039325
1739209642.6939054;-38.13080360867914
1739209642.6939104;-45.120503652039325
1739209642.6939156;-45.120503652039325
1739209642.6939206;-38.13080360867914
1739209642.6939256;-45.120503652039325
1739209642.6939309;-45.120503652039325
1739209642.6939359;-38.13080360867914
1739209642.693941;-45.120503652039325
1739209642.6939461;-35.57807855764607
1739209642.6939514;-35.57807855764607
1739209642.6939564;-45.120503652039325
1739209642.6939614;-45.120503652039325
1739209642.6939666;-45.120503652039325
1739209642.6939716;-32.816014438256545
1739209642.6939769;-45.120503652039325
1739209642.693982;-45.120503652039325
1739209642.6939871;-45.120503652039325
1739209642.6939921;-45.120503652039325
1739209642.6939974;-38.13080360867914
1739209642.6940024;-38.13080360867914
1739209642.6940074;-45.120503652039325
1739209642.6940126;-31.141103565318943
1739209642.6940176;-45.120503652039325
1739209642.694023;-33.981070128970906
1739209642.694028;-45.120503652039325
1739209642.6940331;-45.120503652039325
1739209642.6940382;-45.120503652039325
1739209642.6940434;-35.57807855764607
1739209642.6940484;-38.13080360867914
1739209642.6940534;-26.991370085610736
