CAN Message; 0x24:0bad7f23ae8c06c9
1739209858.97196;-33.981070128970906
1739209858.9719663;-24.15140352195872
1739209858.9719727;-33.981070128970956
1739209858.971979;-25.077289914212862
1739209858.9719853;-24.151403521958727
1739209858.9719915;-38.13080360867914
1739209858.971998;-31.141103565318915
1739209858.9720042;-33.981070128970906
1739209858.9720106;-30.49652367304973
1739209858.9720168;-45.120503652039325
1739209858.9720232;-30.49652367304973
1739209858.9720294;-31.141103565318915
1739209858.972036;-38.13080360867914
1739209858.9720423;-38.13080360867914
1739209858.9720485;-28.992665084841942
1739209858.972055;-29.438486411369333
1739209858.9720612;-38.13080360867914
1739209858.9720676;-30.49652367304973
1739209858.9720738;-32.816014438256545
1739209858.9720802;-33.981070128970906
1739209858.9720864;-28.992665084841942
1739209858.9720929;-33.981070128970906
1739209858.972099;-28.992665084841942
1739209858.9721055;-32.81601443825658
1739209858.9721117;-28.992665084841942
1739209858.9721181;-27.267205301931607
1739209858.9721246;-31.141103565318915
1739209858.9721308;-31.141103565318915
1739209858.9721372;-27.267205301931607
1739209858.9721434;-25.826314394896354
1739209858.9721498;-35.57807855764607
1739209858.972156;-28.218542851754165
1739209858.9721625;-26.035653463252796
1739209858.9721687;-38.13080360867914
1739209858.9721751;-26.487275050834725
1739209858.9721813;-25.826314394896354
1739209858.9721878;-30.49652367304973
1739209858.972194;-33.981070128970956
1739209858.9722004;-28.58837851428586
1739209858.9722068;-23.50682362968953
1739209858.972213;-32.81601443825658
1739209858.9722195;-27.877744956031414
1739209858.9722257;-25.252786309376837
1739209858.972232;-38.13080360867914
1739209858.9722383;-35.57807855764607
1739209858.9722447;-30.49652367304973
1739209858.972251;-35.57807855764607
1739209858.9722574;-31.141103565318893
1739209858.9722636;-45.120503652039325
1739209858.97227;-31.141103565318915
1739209858.9722764;-45.120503652039325
1739209858.9722826;-28.21854285175415
1739209858.972289;-28.992665084841942
1739209858.9722953;-31.141103565318915
1739209858.9723017;-35.57807855764607
1739209858.972308;-31.141103565318915
1739209858.9723144;-33.981070128970906
1739209858.9723206;-31.141103565318893
1739209858.972327;-38.13080360867914
1739209858.9723332;-31.141103565318915
1739209858.9723396;-26.035653463252796
1739209858.9723458;-31.141103565318915
1739209858.9723523;-33.981070128970906
1739209858.9723587;-25.826314394896354
1739209858.972365;-27.267205301931607
1739209858.9723713;-35.57807855764607
1739209858.9723775;-31.141103565318915
1739209858.972384;-45.120503652039325
1739209858.9723902;-45.120503652039325
1739209858.9723966;-25.62660358559016
1739209858.9724028;-31.141103565318943
1739209858.9724092;-38.13080360867914
1739209858.9724154;-38.13080360867914
1739209858.972422;-31.141103565318915
1739209858.972428;-30.49652367304973
1739209858.9724345;-26.991370085610722
1739209858.972441;-38.13080360867914
1739209858.9724472;-31.141103565318915
1739209858.9724536;-30.49652367304973
1739209858.9724598;-45.120503652039325
1739209858.9724662;-31.141103565318893
1739209858.9724724;-38.13080360867914
1739209858.9724789;-38.13080360867914
1739209858.972485;-45.120503652039325
1739209858.9724915;-32.81601443825658
1739209858.9724977;-31.141103565318943
1739209858.9725041;-32.816014438256545
1739209858.9725103;-38.13080360867914
1739209858.9725168;-32.81601443825658
1739209858.9725232;-45.120503652039325
1739209858.9725294;-38.13080360867914
1739209858.9725358;-32.816014438256545
1739209858.972542;-35.57807855764607
1739209858.9725485;-32.816014438256545
1739209858.9725547;-28.992665084841942
1739209858.9725611;-33.981070128970956
1739209858.9725673;-25.826314394896357
1739209858.9725738;-25.252786309376837
1739209858.97258;-38.13080360867914
1739209858.9725864;-22.002965041481755
1739209858.9725928;-27.267205301931607
1739209858.972599;-31.141103565318915
1739209858.9726055;-25.62660358559016
1739209858.9726117;-38.13080360867914
1739209858.972618;-33.981070128970906
1739209858.9726243;-45.120503652039325
1739209858.9726307;-31.141103565318893
1739209858.972637;-45.120503652039325
1739209858.9726434;-38.13080360867914
1739209858.9726496;-35.57807855764607
1739209858.972656;-45.120503652039325
1739209858.9726622;-45.120503652039325
1739209858.9726686;-38.13080360867914
1739209858.972675;-35.57807855764607
1739209858.9726813;-45.120503652039325
1739209858.9726877;-31.141103565318893
1739209858.972694;-28.21854285175415
1739209858.9727004;-45.120503652039325
1739209858.9727066;-45.120503652039325
1739209858.972713;-35.57807855764607
1739209858.9727192;-38.13080360867914
1739209858.9727256;-45.120503652039325
1739209858.9727318;-38.13080360867914
1739209858.9727383;-45.120503652039325
1739209858.9727445;-45.120503652039325
1739209858.972751;-38.13080360867914
1739209858.9727573;-35.57807855764607
1739209858.9727635;-38.13080360867914
1739209858.97277;-38.13080360867914
1739209858.9727762;-38.13080360867914
1739209858.9727826;-38.13080360867914
1739209858.9727888;-38.13080360867914
1739209858.9727952;-45.120503652039325
1739209858.9728014;-38.13080360867914
1739209858.972808;-38.13080360867914
1739209858.972814;-45.120503652039325
1739209858.9728205;-45.120503652039325
1739209858.9728267;-38.13080360867914
1739209858.9728332;-45.120503652039325
1739209858.9728396;-38.13080360867914
1739209858.9728458;-35.57807855764607
1739209858.9728522;-33.981070128970906
1739209858.9728584;-45.120503652039325
1739209858.9728649;-33.981070128970906
1739209858.972871;-33.981070128970906
1739209858.9728775;-38.13080360867914
1739209858.9728837;-38.13080360867914
1739209858.9728901;-45.120503652039325
1739209858.9728963;-45.120503652039325
1739209858.9729028;-38.13080360867914
1739209858.9729092;-38.13080360867914
1739209858.9729154;-33.981070128970906
1739209858.9729218;-38.13080360867914
1739209858.972928;-38.13080360867914
1739209858.9729345;-38.13080360867914
1739209858.9729407;-38.13080360867914
1739209858.9729471;-38.13080360867914
1739209858.9729533;-38.13080360867914
1739209858.9729598;-38.13080360867914
1739209858.972966;-38.13080360867914
1739209858.9729724;-45.120503652039325
1739209858.9729786;-38.13080360867914
1739209858.972985;-38.13080360867914
1739209858.9729915;-45.120503652039325
1739209858.9729977;-33.981070128970906
1739209858.973004;-38.13080360867914
1739209858.9730103;-45.120503652039325
1739209858.9730167;-38.13080360867914
1739209858.973023;-38.13080360867914
1739209858.9730294;-38.13080360867914
1739209858.9730356;-38.13080360867914
1739209858.973042;-45.120503652039325
1739209858.9730482;-38.13080360867914
1739209858.9730546;-38.13080360867914
1739209858.9730608;-38.13080360867914
1739209858.9730673;-45.120503652039325
1739209858.9730737;-38.13080360867914
1739209858.97308;-35.57807855764607
1739209858.9730864;-32.816014438256545
1739209858.9730926;-45.120503652039325
1739209858.973099;-38.13080360867914
1739209858.9731052;-38.13080360867914
1739209858.9731116;-45.120503652039325
1739209858.9731178;-45.120503652039325
1739209858.9731243;-45.120503652039325
1739209858.9731305;-45.120503652039325
1739209858.973137;-45.120503652039325
1739209858.973143;-38.13080360867914
1739209858.9731495;-38.13080360867914
1739209858.973156;-38.13080360867914
1739209858.9731622;-45.120503652039325
1739209858.9731686;-38.13080360867914
1739209858.9731748;-38.13080360867914
1739209858.9731812;-38.13080360867914
1739209858.9731874;-45.120503652039325
1739209858.973194;-38.13080360867914
1739209858.9732;-38.13080360867914
1739209858.9732065;-32.816014438256545
1739209858.9732127;-45.120503652039325
1739209858.9732192;-45.120503652039325
1739209858.9732256;-45.120503652039325
1739209858.9732318;-45.120503652039325
1739209858.9732382;-45.120503652039325
1739209858.9732444;-38.13080360867914
1739209858.9732509;-33.981070128970906
1739209858.973257;-28.992665084841942
1739209858.9732635;-33.981070128970906
1739209858.9732697;-45.120503652039325
1739209858.9732761;-38.13080360867914
1739209858.9732823;-38.13080360867914
1739209858.9732888;-38.13080360867914
1739209858.973295;-45.120503652039325
1739209858.9733014;-45.120503652039325
1739209858.9733078;-35.57807855764607
1739209858.973314;-35.57807855764607
1739209858.9733205;-45.120503652039325
1739209858.9733267;-45.120503652039325
1739209858.9733331;-45.120503652039325
1739209858.9733393;-45.120503652039325
1739209858.9733458;-38.13080360867914
1739209858.973352;-38.13080360867914
1739209858.9733584;-38.13080360867914
1739209858.9733646;-38.13080360867914
1739209858.973371;-35.57807855764607
1739209858.9733772;-38.13080360867914
1739209858.9733837;-38.13080360867914
1739209858.97339;-33.981070128970906
1739209858.9733963;-45.120503652039325
1739209858.9734027;-38.13080360867914
1739209858.973409;-25.826314394896357
1739209858.9734154;-38.13080360867914
1739209858.9734216;-38.13080360867914
1739209858.973428;-38.13080360867914
1739209858.9734342;-45.120503652039325
1739209858.9734406;-45.120503652039325
1739209858.9734468;-45.120503652039325
1739209858.9734533;-45.120503652039325
1739209858.9734595;-45.120503652039325
1739209858.973466;-45.120503652039325
1739209858.9734724;-45.120503652039325
1739209858.9734786;-38.13080360867914
1739209858.973485;-38.13080360867914
1739209858.9734912;-38.13080360867914
1739209858.9734976;-35.57807855764607
1739209858.9735038;-45.120503652039325
1739209858.9735103;-38.13080360867914
1739209858.9735165;-35.57807855764607
1739209858.973523;-38.13080360867914
1739209858.973529;-38.13080360867914
1739209858.9735355;-38.13080360867914
1739209858.973542;-38.13080360867914
1739209858.9735482;-45.120503652039325
1739209858.9735546;-38.13080360867914
1739209858.9735608;-33.981070128970906
1739209858.9735672;-45.120503652039325
1739209858.9735734;-35.57807855764607
1739209858.97358;-35.57807855764607
1739209858.973586;-45.120503652039325
1739209858.9735925;-45.120503652039325
1739209858.9735987;-38.13080360867914
1739209858.9736052;-45.120503652039325
1739209858.9736114;-38.13080360867914
1739209858.9736178;-38.13080360867914
1739209858.9736242;-45.120503652039325
1739209858.9736304;-45.120503652039325
1739209858.9736369;-45.120503652039325
1739209858.973643;-38.13080360867914
1739209858.9736495;-45.120503652039325
1739209858.9736557;-45.120503652039325
1739209858.9736621;-33.981070128970906
1739209858.9736683;-35.57807855764607
1739209858.9736748;-38.13080360867914
1739209858.973681;-38.13080360867914
1739209858.9736874;-45.120503652039325
1739209858.9736936;-38.13080360867914
1739209858.9737;-38.13080360867914
1739209858.9737065;-38.13080360867914
1739209858.9737127;-45.120503652039325
1739209858.9737191;-45.120503652039325
1739209858.9737253;-38.13080360867914
1739209858.9737318;-38.13080360867914
1739209858.973738;-35.57807855764607
1739209858.9737444;-38.13080360867914
1739209858.9737506;-35.57807855764607
1739209858.973757;-38.13080360867914
1739209858.9737632;-38.13080360867914
1739209858.9737697;-32.816014438256545
1739209858.9737759;-45.120503652039325
1739209858.9737823;-38.13080360867914
1739209858.9737887;-45.120503652039325
1739209858.973795;-31.141103565318915
1739209858.9738014;-45.120503652039325
1739209858.9738076;-45.120503652039325
1739209858.973814;-32.816014438256545
1739209858.9738202;-38.13080360867914
1739209858.9738266;-45.120503652039325
1739209858.9738328;-45.120503652039325
1739209858.9738393;-45.120503652039325
1739209858.9738455;-45.120503652039325
1739209858.973852;-45.120503652039325
1739209858.9738584;-38.13080360867914
1739209858.9738646;-45.120503652039325
1739209858.973871;-45.120503652039325
1739209858.9738772;-38.13080360867914
1739209858.9738836;-38.13080360867914
1739209858.9738898;-38.13080360867914
1739209858.9738963;-38.13080360867914
1739209858.9739025;-38.13080360867914
1739209858.973909;-38.13080360867914
1739209858.973915;-35.57807855764607
1739209858.9739215;-28.58837851428586
1739209858.9739277;-38.13080360867914
1739209858.9739342;-38.13080360867914
1739209858.9739406;-45.120503652039325
1739209858.9739468;-38.13080360867914
1739209858.9739532;-45.120503652039325
1739209858.9739594;-45.120503652039325
1739209858.973966;-45.120503652039325
1739209858.973972;-31.141103565318943
1739209858.9739785;-45.120503652039325
1739209858.9739847;-45.120503652039325
1739209858.9739912;-33.981070128970906
1739209858.9739974;-45.120503652039325
1739209858.9740038;-38.13080360867914
1739209858.97401;-45.120503652039325
1739209858.9740164;-45.120503652039325
1739209858.9740229;-28.992665084841942
1739209858.974029;-35.57807855764607
1739209858.9740355;-45.120503652039325
1739209858.9740417;-38.13080360867914
1739209858.9740481;-45.120503652039325
1739209858.9740543;-38.13080360867914
1739209858.9740608;-33.981070128970906
1739209858.974067;-45.120503652039325
1739209858.9740734;-38.13080360867914
1739209858.9740796;-38.13080360867914
1739209858.974086;-38.13080360867914
1739209858.9740925;-33.981070128970906
1739209858.9740987;-35.57807855764607
1739209858.9741051;-45.120503652039325
1739209858.9741113;-45.120503652039325
1739209858.9741178;-45.120503652039325
1739209858.974124;-31.141103565318943
1739209858.9741304;-38.13080360867914
1739209858.9741366;-35.57807855764607
1739209858.974143;-45.120503652039325
1739209858.9741492;-45.120503652039325
1739209858.9741557;-38.13080360867914
1739209858.9741619;-45.120503652039325
1739209858.9741683;-45.120503652039325
1739209858.9741747;-27.267205301931607
1739209858.974181;-38.13080360867914
1739209858.9741874;-38.13080360867914
1739209858.9741936;-35.57807855764607
1739209858.9742;-26.991370085610722
1739209858.9742062;-45.120503652039325
1739209858.9742126;-45.120503652039325
1739209858.9742188;-33.981070128970906
1739209858.9742253;-35.57807855764607
1739209858.9742315;-45.120503652039325
1739209858.974238;-45.120503652039325
1739209858.974244;-38.13080360867914
1739209858.9742506;-35.57807855764607
1739209858.974257;-38.13080360867914
1739209858.9742632;-45.120503652039325
1739209858.9742696;-38.13080360867914
1739209858.9742758;-38.13080360867914
1739209858.9742823;-38.13080360867914
1739209858.9742885;-38.13080360867914
1739209858.974295;-45.120503652039325
1739209858.974301;-45.120503652039325
1739209858.9743075;-45.120503652039325
1739209858.9743137;-45.120503652039325
1739209858.9743202;-38.13080360867914
1739209858.9743264;-33.981070128970906
1739209858.9743328;-33.981070128970906
1739209858.9743392;-38.13080360867914
1739209858.9743454;-33.981070128970906
1739209858.974352;-35.57807855764607
1739209858.974358;-38.13080360867914
1739209858.9743645;-45.120503652039325
1739209858.9743707;-38.13080360867914
1739209858.9743772;-38.13080360867914
1739209858.9743834;-45.120503652039325
1739209858.9743898;-45.120503652039325
1739209858.974396;-45.120503652039325
1739209858.9744024;-38.13080360867914
1739209858.9744089;-38.13080360867914
1739209858.974415;-45.120503652039325
1739209858.9744215;-45.120503652039325
1739209858.9744277;-45.120503652039325
1739209858.9744341;-45.120503652039325
1739209858.9744403;-45.120503652039325
1739209858.9744468;-38.13080360867914
1739209858.974453;-45.120503652039325
1739209858.9744594;-45.120503652039325
1739209858.9744656;-45.120503652039325
1739209858.974472;-45.120503652039325
1739209858.9744782;-38.13080360867914
1739209858.9744847;-32.816014438256545
1739209858.9744911;-38.13080360867914
1739209858.9744973;-38.13080360867914
1739209858.9745038;-45.120503652039325
1739209858.97451;-45.120503652039325
1739209858.9745164;-45.120503652039325
1739209858.9745226;-38.13080360867914
1739209858.974529;-45.120503652039325
1739209858.9745352;-38.13080360867914
1739209858.9745417;-38.13080360867914
1739209858.9745479;-38.13080360867914
1739209858.9745543;-33.981070128970906
1739209858.9745605;-38.13080360867914
1739209858.974567;-45.120503652039325
1739209858.9745734;-35.57807855764607
1739209858.9745796;-33.981070128970906
1739209858.974586;-45.120503652039325
1739209858.9745922;-45.120503652039325
1739209858.9745986;-45.120503652039325
1739209858.9746048;-45.120503652039325
1739209858.9746113;-38.13080360867914
1739209858.9746175;-38.13080360867914
1739209858.974624;-38.13080360867914
1739209858.97463;-45.120503652039325
1739209858.9746366;-26.991370085610722
1739209858.9746428;-31.141103565318893
1739209858.9746492;-45.120503652039325
1739209858.9746556;-45.120503652039325
1739209858.9746618;-35.57807855764607
1739209858.9746683;-35.57807855764607
1739209858.9746745;-45.120503652039325
1739209858.974681;-45.120503652039325
1739209858.974687;-38.13080360867914
1739209858.9746935;-45.120503652039325
1739209858.9746997;-38.13080360867914
1739209858.9747062;-45.120503652039325
1739209858.9747124;-38.13080360867914
1739209858.9747188;-45.120503652039325
1739209858.9747252;-38.13080360867914
1739209858.9747314;-38.13080360867914
1739209858.974738;-38.13080360867914
1739209858.974744;-38.13080360867914
1739209858.9747505;-35.57807855764607
1739209858.9747567;-35.57807855764607
1739209858.9747632;-38.13080360867914
1739209858.9747694;-38.13080360867914
1739209858.9747758;-38.13080360867914
1739209858.974782;-38.13080360867914
1739209858.9747884;-32.816014438256545
1739209858.9747946;-32.816014438256545
1739209858.974801;-38.13080360867914
1739209858.9748075;-45.120503652039325
1739209858.9748137;-32.816014438256545
1739209858.9748201;-38.13080360867914
1739209858.9748263;-45.120503652039325
1739209858.9748328;-35.57807855764607
1739209858.974839;-33.981070128970956
1739209858.9748454;-38.13080360867914
1739209858.9748516;-45.120503652039325
1739209858.974858;-45.120503652039325
1739209858.9748642;-45.120503652039325
1739209858.9748707;-38.13080360867914
1739209858.9748769;-38.13080360867914
1739209858.9748833;-45.120503652039325
1739209858.9748898;-29.438486411369333
1739209858.974896;-32.816014438256545
1739209858.9749024;-45.120503652039325
1739209858.9749086;-38.13080360867914
1739209858.974915;-45.120503652039325
1739209858.9749212;-45.120503652039325
1739209858.9749277;-35.57807855764607
1739209858.9749339;-38.13080360867914
1739209858.9749403;-38.13080360867914
1739209858.9749465;-45.120503652039325
1739209858.974953;-38.13080360867914
1739209858.9749591;-38.13080360867914
1739209858.9749656;-45.120503652039325
1739209858.974972;-38.13080360867914
1739209858.9749782;-45.120503652039325
1739209858.9749846;-45.120503652039325
1739209858.9749908;-45.120503652039325
1739209858.9749973;-38.13080360867914
1739209858.9750035;-38.13080360867914
1739209858.97501;-45.120503652039325
1739209858.975016;-38.13080360867914
1739209858.9750226;-33.981070128970906
1739209858.9750288;-45.120503652039325
1739209858.9750352;-45.120503652039325
1739209858.9750416;-35.57807855764607
1739209858.9750478;-38.13080360867914
1739209858.9750543;-38.13080360867914
1739209858.9750605;-38.13080360867914
1739209858.975067;-38.13080360867914
1739209858.975073;-38.13080360867914
1739209858.9750795;-38.13080360867914
1739209858.9750857;-35.57807855764607
1739209858.9750922;-45.120503652039325
1739209858.9750984;-45.120503652039325
1739209858.9751048;-38.13080360867914
1739209858.975111;-33.981070128970906
1739209858.9751174;-38.13080360867914
1739209858.975124;-38.13080360867914
1739209858.97513;-45.120503652039325
1739209858.9751365;-45.120503652039325
1739209858.9751427;-38.13080360867914
1739209858.9751492;-38.13080360867914
1739209858.9751554;-45.120503652039325
1739209858.9751618;-32.816014438256545
1739209858.975168;-45.120503652039325
1739209858.9751744;-38.13080360867914
1739209858.9751806;-38.13080360867914
1739209858.975187;-45.120503652039325
1739209858.9751933;-38.13080360867914
1739209858.9751997;-38.13080360867914
1739209858.9752061;-45.120503652039325
1739209858.9752123;-38.13080360867914
1739209858.9752188;-38.13080360867914
1739209858.975225;-38.13080360867914
1739209858.9752314;-33.981070128970906
1739209858.9752376;-32.816014438256545
1739209858.975244;-45.120503652039325
1739209858.9752502;-38.13080360867914
1739209858.9752567;-33.981070128970906
1739209858.9752629;-35.57807855764607
1739209858.9752693;-45.120503652039325
1739209858.9752755;-45.120503652039325
1739209858.975282;-45.120503652039325
1739209858.9752884;-38.13080360867914
1739209858.9752946;-45.120503652039325
1739209858.975301;-38.13080360867914
1739209858.9753072;-38.13080360867914
1739209858.9753137;-35.57807855764607
1739209858.9753199;-38.13080360867914
1739209858.9753263;-45.120503652039325
1739209858.9753325;-45.120503652039325
1739209858.975339;-45.120503652039325
1739209858.9753451;-38.13080360867914
1739209858.9753516;-45.120503652039325
1739209858.975358;-45.120503652039325
1739209858.9753642;-45.120503652039325
1739209858.9753706;-35.57807855764607
1739209858.9753768;-35.57807855764607
1739209858.9753833;-45.120503652039325
1739209858.9753895;-45.120503652039325
1739209858.975396;-45.120503652039325
1739209858.975402;-33.981070128970906
1739209858.9754086;-33.981070128970906
1739209858.9754148;-38.13080360867914
1739209858.9754212;-38.13080360867914
1739209858.9754274;-45.120503652039325
1739209858.9754338;-35.57807855764607
1739209858.9754403;-30.49652367304973
1739209858.9754465;-38.13080360867914
1739209858.975453;-35.57807855764607
1739209858.975459;-28.992665084841942
1739209858.9754655;-38.13080360867914
1739209858.9754717;-45.120503652039325
1739209858.9754782;-38.13080360867914
1739209858.9754844;-45.120503652039325
1739209858.9754908;-45.120503652039325
1739209858.975497;-33.981070128970906
1739209858.9755034;-28.992665084841942
1739209858.9755096;-30.49652367304973
1739209858.975516;-38.13080360867914
1739209858.9755225;-38.13080360867914
1739209858.9755287;-38.13080360867914
1739209858.9755352;-38.13080360867914
1739209858.9755414;-38.13080360867914
1739209858.9755478;-38.13080360867914
1739209858.975554;-45.120503652039325
1739209858.9755604;-45.120503652039325
1739209858.9755666;-38.13080360867914
1739209858.975573;-38.13080360867914
1739209858.9755793;-45.120503652039325
1739209858.9755857;-38.13080360867914
1739209858.975592;-38.13080360867914
1739209858.9755983;-38.13080360867914
1739209858.9756048;-38.13080360867914
1739209858.975611;-27.267205301931607
1739209858.9756174;-35.57807855764607
1739209858.9756236;-45.120503652039325
1739209858.97563;-45.120503652039325
1739209858.9756362;-33.981070128970906
1739209858.9756427;-38.13080360867914
1739209858.9756489;-45.120503652039325
1739209858.9756553;-33.981070128970906
1739209858.9756615;-31.14110356531892
1739209858.975668;-38.13080360867914
1739209858.9756744;-38.13080360867914
1739209858.9756806;-38.13080360867914
1739209858.975687;-20.109911029861767
1739209858.9756932;-45.120503652039325
1739209858.9756997;-35.57807855764607
1739209858.9757059;-38.13080360867914
1739209858.9757123;-33.981070128970906
1739209858.9757185;-38.13080360867914
1739209858.975725;-38.13080360867914
1739209858.9757311;-38.13080360867914
1739209858.9757376;-38.13080360867914
1739209858.9757438;-38.13080360867914
1739209858.9757502;-45.120503652039325
1739209858.9757566;-38.13080360867914
1739209858.9757628;-28.992665084841942
1739209858.9757693;-32.816014438256545
1739209858.9757755;-45.120503652039325
1739209858.975782;-38.13080360867914
1739209858.975788;-38.13080360867914
1739209858.9757946;-38.13080360867914
1739209858.9758008;-38.13080360867914
1739209858.9758072;-45.120503652039325
1739209858.9758134;-38.13080360867914
1739209858.9758198;-35.57807855764607
1739209858.975826;-33.981070128970906
1739209858.9758325;-27.877744956031414
1739209858.975839;-20.695705961394808
1739209858.975845;-38.13080360867914
1739209858.9758515;-33.981070128970906
1739209858.9758577;-45.120503652039325
1739209858.9758642;-22.740042620751332
1739209858.9758704;-15.75034257739115
1739209858.9758768;-45.120503652039325
1739209858.975883;-45.120503652039325
1739209858.9758894;-33.981070128970906
1739209858.9758956;-35.57807855764607
1739209858.975902;-45.120503652039325
1739209858.9759083;-45.120503652039325
1739209858.9759147;-45.120503652039325
1739209858.9759212;-45.120503652039325
1739209858.9759274;-38.13080360867914
1739209858.9759338;-45.120503652039325
1739209858.97594;-31.141103565318943
1739209858.9759464;-38.13080360867914
1739209858.9759526;-33.981070128970906
1739209858.975959;-33.981070128970906
1739209858.9759653;-33.981070128970956
1739209858.9759717;-38.13080360867914
1739209858.975978;-38.13080360867914
1739209858.9759843;-45.120503652039325
1739209858.9759908;-45.120503652039325
1739209858.975997;-45.120503652039325
1739209858.9760034;-35.57807855764607
1739209858.9760096;-45.120503652039325
1739209858.976016;-22.002965041481744
1739209858.9760222;-24.746238672633048
1739209858.9760287;-45.120503652039325
1739209858.9760349;-33.981070128970906
1739209858.9760413;-27.877744956031417
1739209858.9760475;-14.017974478505257
1739209858.976054;-15.347841527766366
1739209858.9760602;-27.877744956031417
1739209858.9760666;-26.035653463252796
1739209858.976073;-24.746238672633048
1739209858.9760792;-38.13080360867914
1739209858.9760857;-35.57807855764607
1739209858.9760919;-45.120503652039325
1739209858.9760983;-45.120503652039325
1739209858.9761045;-32.816014438256545
1739209858.976111;-45.120503652039325
1739209858.9761171;-32.816014438256545
1739209858.9761236;-30.49652367304973
1739209858.9761298;-45.120503652039325
1739209858.9761362;-45.120503652039325
1739209858.9761424;-45.120503652039325
1739209858.9761488;-33.981070128970956
1739209858.9761553;-30.49652367304973
1739209858.9761615;-28.218542851754187
1739209858.976168;-14.75022485448154
1739209858.976174;-10.296055732856637
1739209858.9761806;-30.49652367304976
1739209858.9761868;-29.438486411369333
1739209858.9761932;-33.981070128970906
1739209858.9761994;-33.981070128970906
1739209858.9762058;-38.13080360867914
1739209858.976212;-38.13080360867914
1739209858.9762185;-45.120503652039325
1739209858.9762247;-33.981070128970906
1739209858.976231;-38.13080360867914
1739209858.9762375;-45.120503652039325
1739209858.9762437;-31.141103565318893
1739209858.9762502;-25.252786309376837
1739209858.9762564;-45.120503652039325
1739209858.9762628;-45.120503652039325
1739209858.976269;-45.120503652039325
1739209858.9762754;-25.826314394896357
1739209858.9762816;-38.13080360867914
1739209858.976288;-38.13080360867914
1739209858.9762943;-38.13080360867914
1739209858.9763007;-38.13080360867914
1739209858.9763072;-33.981070128970906
1739209858.9763134;-32.816014438256545
1739209858.9763198;-45.120503652039325
1739209858.976326;-25.826314394896357
1739209858.9763324;-45.120503652039325
1739209858.9763386;-45.120503652039325
1739209858.976345;-45.120503652039325
1739209858.9763513;-31.141103565318915
1739209858.9763577;-35.57807855764607
1739209858.976364;-45.120503652039325
1739209858.9763703;-38.13080360867914
1739209858.9763765;-32.81601443825658
1739209858.976383;-45.120503652039325
1739209858.9763894;-45.120503652039325
1739209858.9763956;-38.13080360867914
1739209858.976402;-38.13080360867914
1739209858.9764082;-38.13080360867914
1739209858.9764147;-35.57807855764607
1739209858.9764209;-38.13080360867914
1739209858.9764273;-25.826314394896357
1739209858.9764335;-33.981070128970906
1739209858.97644;-45.120503652039325
1739209858.9764462;-38.13080360867914
1739209858.9764526;-31.14110356531892
1739209858.9764588;-45.120503652039325
1739209858.9764652;-33.981070128970906
1739209858.9764717;-45.120503652039325
1739209858.9764779;-28.992665084841942
1739209858.9764843;-38.13080360867914
1739209858.9764905;-45.120503652039325
1739209858.976497;-33.981070128970906
1739209858.9765031;-17.788531000973595
1739209858.9765096;-27.877744956031417
1739209858.9765158;-33.981070128970906
1739209858.9765222;-31.141103565318915
1739209858.9765284;-33.981070128970956
1739209858.9765348;-8.907701976535146
1739209858.976541;-16.663323472372703
1739209858.9765475;-31.141103565318943
1739209858.976554;-26.991370085610722
1739209858.97656;-33.981070128970906
1739209858.9765666;-45.120503652039325
1739209858.9765728;-45.120503652039325
1739209858.9765792;-38.13080360867914
1739209858.9765854;-29.438486411369347
1739209858.9765918;-32.816014438256545
1739209858.976598;-30.49652367304973
1739209858.9766045;-28.992665084841942
1739209858.9766107;-28.992665084841942
1739209858.976617;-45.120503652039325
1739209858.9766235;-21.021172418726344
1739209858.9766297;-19.00327057196587
1739209858.9766362;-30.49652367304976
1739209858.9766424;-32.816014438256545
1739209858.9766488;-45.120503652039325
1739209858.976655;-45.120503652039325
1739209858.9766614;-45.120503652039325
1739209858.9766676;-45.120503652039325
1739209858.976674;-38.13080360867914
1739209858.9766803;-31.141103565318915
1739209858.9766867;-38.13080360867914
1739209858.976693;-38.13080360867914
1739209858.9766994;-45.120503652039325
1739209858.9767058;-38.13080360867914
1739209858.976712;-45.120503652039325
1739209858.9767184;-16.30665708433357
1739209858.9767246;-29.438486411369347
1739209858.976731;-32.816014438256545
1739209858.9767373;-28.992665084841942
1739209858.9767437;-45.120503652039325
1739209858.97675;-45.120503652039325
1739209858.9767563;-38.13080360867914
1739209858.9767625;-31.141103565318915
1739209858.976769;-31.141103565318915
1739209858.9767752;-38.13080360867914
1739209858.9767816;-38.13080360867914
1739209858.976788;-24.15140352195872
1739209858.9767942;-38.13080360867914
1739209858.9768007;-45.120503652039325
1739209858.9768069;-45.120503652039325
1739209858.9768133;-30.49652367304973
1739209858.9768195;-38.13080360867914
1739209858.976826;-33.981070128970906
1739209858.9768322;-45.120503652039325
1739209858.9768386;-35.57807855764607
1739209858.9768448;-38.13080360867914
1739209858.9768512;-38.13080360867914
1739209858.9768574;-38.13080360867914
1739209858.9768639;-35.57807855764607
1739209858.9768703;-45.120503652039325
1739209858.9768765;-38.13080360867914
1739209858.976883;-38.13080360867914
1739209858.9768891;-33.981070128970906
1739209858.9768956;-45.120503652039325
1739209858.9769018;-45.120503652039325
1739209858.9769082;-38.13080360867914
1739209858.9769144;-28.992665084841967
1739209858.9769208;-31.141103565318893
1739209858.976927;-19.545431632982716
