CAN Message; 0x62:00295b9080e5b434
1739209778.637565;-38.13080360867914
1739209778.6375678;-38.13080360867914
1739209778.6375709;-45.120503652039325
1739209778.6375737;-45.120503652039325
1739209778.6375768;-38.13080360867914
1739209778.6375797;-35.57807855764607
1739209778.6375825;-35.57807855764607
1739209778.6375856;-45.120503652039325
1739209778.6375885;-45.120503652039325
1739209778.6375914;-38.13080360867914
1739209778.6375945;-38.13080360867914
1739209778.6375973;-45.120503652039325
1739209778.6376004;-38.13080360867914
1739209778.6376033;-38.13080360867914
1739209778.6376061;-45.120503652039325
1739209778.6376092;-45.120503652039325
1739209778.637612;-45.120503652039325
1739209778.6376152;-45.120503652039325
1739209778.637618;-38.13080360867914
1739209778.637621;-45.120503652039325
1739209778.637624;-38.13080360867914
1739209778.637627;-32.816014438256545
1739209778.6376297;-38.13080360867914
1739209778.6376328;-45.120503652039325
1739209778.6376357;-38.13080360867914
1739209778.6376388;-45.120503652039325
1739209778.6376417;-33.981070128970906
1739209778.6376445;-35.57807855764607
1739209778.6376476;-45.120503652039325
1739209778.6376505;-45.120503652039325
1739209778.6376536;-27.267205301931607
1739209778.6376565;-32.816014438256545
1739209778.6376593;-38.13080360867914
1739209778.6376624;-45.120503652039325
1739209778.6376653;-45.120503652039325
1739209778.6376681;-38.13080360867914
1739209778.6376712;-38.13080360867914
1739209778.637674;-45.120503652039325
1739209778.6376772;-38.13080360867914
1739209778.63768;-45.120503652039325
1739209778.637683;-45.120503652039325
1739209778.637686;-45.120503652039325
1739209778.6376889;-45.120503652039325
1739209778.6376917;-38.13080360867914
1739209778.6376948;-38.13080360867914
1739209778.6376977;-45.120503652039325
1739209778.6377008;-28.992665084841942
1739209778.6377037;-32.816014438256545
1739209778.6377065;-45.120503652039325
1739209778.6377096;-45.120503652039325
1739209778.6377125;-33.981070128970906
1739209778.6377156;-35.57807855764607
1739209778.6377184;-38.13080360867914
1739209778.6377213;-45.120503652039325
1739209778.6377244;-45.120503652039325
1739209778.6377273;-38.13080360867914
1739209778.6377301;-38.13080360867914
1739209778.6377332;-45.120503652039325
1739209778.637736;-45.120503652039325
1739209778.6377392;-38.13080360867914
1739209778.637742;-45.120503652039325
1739209778.637745;-45.120503652039325
1739209778.637748;-33.981070128970906
1739209778.6377509;-35.57807855764607
1739209778.637754;-38.13080360867914
1739209778.6377568;-45.120503652039325
1739209778.6377597;-35.57807855764607
1739209778.6377628;-35.57807855764607
1739209778.6377656;-38.13080360867914
1739209778.6377685;-45.120503652039325
1739209778.6377716;-45.120503652039325
1739209778.6377745;-45.120503652039325
1739209778.6377776;-33.981070128970906
1739209778.6377804;-45.120503652039325
1739209778.6377833;-38.13080360867914
1739209778.6377864;-45.120503652039325
1739209778.6377892;-38.13080360867914
1739209778.6377923;-45.120503652039325
1739209778.6377952;-45.120503652039325
1739209778.637798;-45.120503652039325
1739209778.6378012;-35.57807855764607
1739209778.637804;-38.13080360867914
1739209778.637807;-45.120503652039325
1739209778.63781;-45.120503652039325
1739209778.6378129;-38.13080360867914
1739209778.637816;-45.120503652039325
1739209778.6378188;-35.57807855764607
1739209778.6378217;-28.21854285175415
1739209778.6378248;-38.13080360867914
1739209778.6378276;-38.13080360867914
1739209778.6378305;-38.13080360867914
1739209778.6378336;-35.57807855764607
1739209778.6378365;-38.13080360867914
1739209778.6378396;-32.816014438256545
1739209778.6378424;-45.120503652039325
1739209778.6378453;-33.981070128970956
1739209778.6378484;-33.981070128970906
1739209778.6378512;-38.13080360867914
1739209778.6378543;-45.120503652039325
1739209778.6378572;-45.120503652039325
1739209778.63786;-45.120503652039325
1739209778.6378632;-38.13080360867914
1739209778.637866;-32.816014438256545
1739209778.637869;-29.438486411369333
1739209778.637872;-38.13080360867914
1739209778.6378748;-45.120503652039325
1739209778.637878;-45.120503652039325
1739209778.6378808;-45.120503652039325
1739209778.6378837;-45.120503652039325
1739209778.6378868;-45.120503652039325
1739209778.6378896;-45.120503652039325
1739209778.6378927;-45.120503652039325
1739209778.6378956;-38.13080360867914
1739209778.6378984;-45.120503652039325
1739209778.6379015;-38.13080360867914
1739209778.6379044;-32.816014438256545
1739209778.6379073;-45.120503652039325
1739209778.6379104;-45.120503652039325
1739209778.6379132;-38.13080360867914
1739209778.6379163;-45.120503652039325
1739209778.6379192;-45.120503652039325
1739209778.637922;-45.120503652039325
1739209778.6379251;-38.13080360867914
1739209778.637928;-38.13080360867914
1739209778.6379309;-38.13080360867914
1739209778.637934;-45.120503652039325
1739209778.6379368;-45.120503652039325
1739209778.63794;-30.49652367304973
1739209778.6379428;-35.57807855764607
1739209778.6379457;-45.120503652039325
1739209778.6379488;-38.13080360867914
1739209778.6379516;-31.141103565318893
1739209778.6379547;-45.120503652039325
1739209778.6379576;-45.120503652039325
1739209778.6379604;-45.120503652039325
1739209778.6379635;-45.120503652039325
1739209778.6379664;-45.120503652039325
1739209778.6379693;-45.120503652039325
1739209778.6379724;-38.13080360867914
1739209778.6379752;-45.120503652039325
1739209778.6379783;-35.57807855764607
1739209778.6379812;-38.13080360867914
1739209778.637984;-45.120503652039325
1739209778.6379871;-32.816014438256545
1739209778.63799;-38.13080360867914
1739209778.637993;-35.57807855764607
1739209778.637996;-38.13080360867914
1739209778.6379988;-38.13080360867914
1739209778.638002;-31.141103565318915
1739209778.6380048;-33.981070128970906
1739209778.6380076;-38.13080360867914
1739209778.6380107;-45.120503652039325
1739209778.6380136;-32.816014438256545
1739209778.6380167;-32.816014438256545
1739209778.6380196;-45.120503652039325
1739209778.6380224;-38.13080360867914
1739209778.6380255;-33.981070128970906
1739209778.6380284;-45.120503652039325
1739209778.6380315;-45.120503652039325
1739209778.6380343;-45.120503652039325
1739209778.6380372;-38.13080360867914
1739209778.6380403;-45.120503652039325
1739209778.6380432;-38.13080360867914
1739209778.638046;-38.13080360867914
1739209778.6380491;-45.120503652039325
1739209778.638052;-45.120503652039325
1739209778.638055;-45.120503652039325
1739209778.638058;-35.57807855764607
1739209778.6380608;-45.120503652039325
1739209778.638064;-45.120503652039325
1739209778.6380668;-45.120503652039325
1739209778.6380696;-45.120503652039325
1739209778.6380727;-33.981070128970906
1739209778.6380756;-45.120503652039325
1739209778.6380787;-38.13080360867914
1739209778.6380816;-38.13080360867914
1739209778.6380844;-38.13080360867914
1739209778.6380875;-38.13080360867914
1739209778.6380904;-45.120503652039325
1739209778.6380935;-45.120503652039325
1739209778.6380963;-45.120503652039325
1739209778.6380992;-45.120503652039325
1739209778.6381023;-45.120503652039325
1739209778.6381052;-38.13080360867914
1739209778.638108;-31.141103565318915
1739209778.638111;-45.120503652039325
1739209778.638114;-45.120503652039325
1739209778.638117;-38.13080360867914
1739209778.63812;-33.981070128970906
1739209778.6442406;-45.120503652039325
1739209778.6442444;-45.120503652039325
1739209778.644248;-32.816014438256545
1739209778.6442518;-33.981070128970906
1739209778.6442554;-38.13080360867914
1739209778.6442592;-38.13080360867914
1739209778.6442628;-45.120503652039325
1739209778.6442666;-38.13080360867914
1739209778.6442702;-38.13080360867914
1739209778.644274;-45.120503652039325
1739209778.6442776;-38.13080360867914
1739209778.6442814;-38.13080360867914
1739209778.644285;-38.13080360867914
1739209778.6442888;-38.13080360867914
1739209778.6442924;-35.57807855764607
1739209778.6442962;-38.13080360867914
1739209778.6442997;-45.120503652039325
1739209778.6443036;-38.13080360867914
1739209778.6443071;-45.120503652039325
1739209778.644311;-45.120503652039325
1739209778.6443145;-45.120503652039325
1739209778.6443183;-45.120503652039325
1739209778.644322;-33.981070128970906
1739209778.6443257;-31.141103565318915
1739209778.6443293;-45.120503652039325
1739209778.6443331;-45.120503652039325
1739209778.6443367;-45.120503652039325
1739209778.6443405;-45.120503652039325
1739209778.644344;-45.120503652039325
1739209778.644348;-38.13080360867914
1739209778.6443515;-33.981070128970906
1739209778.644355;-30.49652367304973
1739209778.6443589;-45.120503652039325
1739209778.6443624;-38.13080360867914
1739209778.6443663;-38.13080360867914
1739209778.6443698;-38.13080360867914
1739209778.6443737;-38.13080360867914
1739209778.6443772;-45.120503652039325
1739209778.644381;-38.13080360867914
1739209778.6443846;-28.992665084841942
1739209778.6443884;-45.120503652039325
1739209778.644392;-35.57807855764607
1739209778.6443958;-35.57807855764607
1739209778.6443994;-38.13080360867914
1739209778.6444032;-45.120503652039325
1739209778.6444068;-38.13080360867914
1739209778.6444106;-35.57807855764607
1739209778.6444142;-45.120503652039325
1739209778.644418;-38.13080360867914
1739209778.6444216;-45.120503652039325
1739209778.6444254;-38.13080360867914
1739209778.644429;-38.13080360867914
1739209778.6444328;-45.120503652039325
1739209778.6444364;-38.13080360867914
1739209778.6444402;-45.120503652039325
1739209778.6444438;-38.13080360867914
1739209778.6444476;-45.120503652039325
1739209778.6444511;-35.57807855764607
1739209778.644455;-35.57807855764607
1739209778.6444585;-45.120503652039325
1739209778.644462;-38.13080360867914
1739209778.644466;-38.13080360867914
1739209778.6444695;-45.120503652039325
1739209778.6444733;-31.141103565318915
1739209778.644477;-38.13080360867914
1739209778.6444807;-38.13080360867914
1739209778.6444843;-38.13080360867914
1739209778.644488;-38.13080360867914
1739209778.6444917;-35.57807855764607
1739209778.6444955;-38.13080360867914
1739209778.644499;-38.13080360867914
1739209778.6445029;-38.13080360867914
1739209778.6445065;-45.120503652039325
1739209778.6445103;-45.120503652039325
1739209778.6445138;-45.120503652039325
1739209778.6445177;-45.120503652039325
1739209778.6445212;-45.120503652039325
1739209778.644525;-45.120503652039325
1739209778.6445286;-45.120503652039325
1739209778.6445324;-27.267205301931607
1739209778.644536;-33.981070128970906
1739209778.6445398;-45.120503652039325
1739209778.6445434;-38.13080360867914
1739209778.6445472;-31.141103565318915
1739209778.6445508;-35.57807855764607
1739209778.6445546;-38.13080360867914
1739209778.6445582;-45.120503652039325
1739209778.644562;-38.13080360867914
1739209778.6445656;-45.120503652039325
1739209778.6445694;-45.120503652039325
1739209778.644573;-45.120503652039325
1739209778.6445765;-45.120503652039325
1739209778.6445804;-38.13080360867914
1739209778.644584;-45.120503652039325
1739209778.6445878;-45.120503652039325
1739209778.6445913;-30.49652367304973
1739209778.6445951;-32.816014438256545
1739209778.6445987;-45.120503652039325
1739209778.6446025;-38.13080360867914
1739209778.644606;-38.13080360867914
1739209778.64461;-45.120503652039325
1739209778.6446135;-38.13080360867914
1739209778.6446173;-38.13080360867914
1739209778.644621;-45.120503652039325
1739209778.6446247;-45.120503652039325
1739209778.6446283;-45.120503652039325
1739209778.644632;-45.120503652039325
1739209778.6446357;-35.57807855764607
1739209778.6446395;-35.57807855764607
1739209778.644643;-38.13080360867914
1739209778.644647;-45.120503652039325
1739209778.6446505;-38.13080360867914
1739209778.6446543;-38.13080360867914
1739209778.6446579;-38.13080360867914
1739209778.6446617;-35.57807855764607
1739209778.6446652;-38.13080360867914
1739209778.644669;-38.13080360867914
1739209778.6446726;-35.57807855764607
1739209778.6446764;-45.120503652039325
1739209778.64468;-35.57807855764607
1739209778.6446836;-35.57807855764607
1739209778.6446874;-38.13080360867914
1739209778.644691;-38.13080360867914
1739209778.6446948;-35.57807855764607
1739209778.6446984;-38.13080360867914
1739209778.6447022;-45.120503652039325
1739209778.6447058;-35.57807855764607
1739209778.6447096;-45.120503652039325
1739209778.6447132;-45.120503652039325
1739209778.644717;-33.981070128970906
1739209778.6447206;-35.57807855764607
1739209778.6447244;-45.120503652039325
1739209778.644728;-45.120503652039325
1739209778.6447318;-38.13080360867914
1739209778.6447353;-45.120503652039325
1739209778.6447392;-38.13080360867914
1739209778.6447427;-35.57807855764607
1739209778.6447465;-45.120503652039325
1739209778.64475;-45.120503652039325
1739209778.644754;-38.13080360867914
1739209778.6447575;-38.13080360867914
1739209778.6447613;-45.120503652039325
1739209778.644765;-45.120503652039325
1739209778.6447687;-45.120503652039325
1739209778.6447723;-45.120503652039325
1739209778.644776;-45.120503652039325
1739209778.6447797;-45.120503652039325
1739209778.6447835;-35.57807855764607
1739209778.644787;-35.57807855764607
1739209778.644791;-45.120503652039325
1739209778.6447945;-45.120503652039325
1739209778.644798;-45.120503652039325
1739209778.6448019;-33.981070128970906
1739209778.6448054;-38.13080360867914
1739209778.6448092;-45.120503652039325
1739209778.6448128;-45.120503652039325
1739209778.6448166;-45.120503652039325
1739209778.6448202;-38.13080360867914
1739209778.644824;-45.120503652039325
1739209778.6448276;-38.13080360867914
1739209778.6448314;-38.13080360867914
1739209778.644835;-33.981070128970906
1739209778.6448388;-38.13080360867914
1739209778.6448424;-45.120503652039325
1739209778.6448462;-45.120503652039325
1739209778.6448498;-38.13080360867914
1739209778.6448536;-45.120503652039325
1739209778.6448572;-35.57807855764607
1739209778.644861;-38.13080360867914
1739209778.6448646;-45.120503652039325
1739209778.6448684;-33.981070128970906
1739209778.644872;-38.13080360867914
1739209778.6448758;-38.13080360867914
1739209778.6448793;-35.57807855764607
1739209778.6448832;-38.13080360867914
1739209778.6448867;-45.120503652039325
1739209778.6448905;-45.120503652039325
1739209778.6448941;-38.13080360867914
1739209778.644898;-35.57807855764607
1739209778.6449015;-38.13080360867914
1739209778.644905;-45.120503652039325
1739209778.644909;-38.13080360867914
1739209778.6449125;-35.57807855764607
1739209778.6449163;-38.13080360867914
1739209778.6449199;-45.120503652039325
1739209778.6449237;-33.981070128970906
1739209778.6449273;-45.120503652039325
1739209778.644931;-45.120503652039325
1739209778.6449347;-38.13080360867914
1739209778.6449385;-32.816014438256545
1739209778.644942;-31.141103565318893
1739209778.6449459;-38.13080360867914
1739209778.6449494;-33.981070128970906
1739209778.6449533;-31.141103565318915
1739209778.6449568;-38.13080360867914
1739209778.6449606;-38.13080360867914
1739209778.6449642;-45.120503652039325
1739209778.644968;-45.120503652039325
1739209778.6449716;-45.120503652039325
1739209778.6449754;-38.13080360867914
1739209778.644979;-35.57807855764607
1739209778.6449828;-30.49652367304973
1739209778.6449864;-33.981070128970906
1739209778.6449902;-45.120503652039325
1739209778.6449938;-45.120503652039325
1739209778.6449976;-45.120503652039325
1739209778.6450012;-38.13080360867914
1739209778.645005;-45.120503652039325
1739209778.6450086;-38.13080360867914
1739209778.6450124;-33.981070128970906
1739209778.645016;-45.120503652039325
1739209778.6450195;-45.120503652039325
1739209778.6450233;-45.120503652039325
1739209778.645027;-38.13080360867914
1739209778.6450307;-35.57807855764607
1739209778.6450343;-38.13080360867914
1739209778.6450381;-38.13080360867914
1739209778.6450417;-33.981070128970906
1739209778.6450455;-38.13080360867914
1739209778.645049;-45.120503652039325
1739209778.645053;-38.13080360867914
1739209778.6450565;-38.13080360867914
1739209778.6450603;-32.816014438256545
1739209778.6450639;-35.57807855764607
1739209778.6450677;-38.13080360867914
1739209778.6450713;-38.13080360867914
1739209778.645075;-38.13080360867914
1739209778.6450787;-38.13080360867914
1739209778.6450825;-45.120503652039325
1739209778.645086;-38.13080360867914
1739209778.6450899;-35.57807855764607
1739209778.6450934;-45.120503652039325
1739209778.6450973;-38.13080360867914
1739209778.6451008;-38.13080360867914
1739209778.6451046;-45.120503652039325
1739209778.6451082;-32.816014438256545
1739209778.645112;-38.13080360867914
1739209778.6451156;-45.120503652039325
1739209778.6451194;-45.120503652039325
1739209778.645123;-45.120503652039325
1739209778.6451266;-45.120503652039325
1739209778.6451304;-31.141103565318915
1739209778.645134;-38.13080360867914
1739209778.6451378;-38.13080360867914
1739209778.6451414;-45.120503652039325
1739209778.6451452;-38.13080360867914
1739209778.6451488;-45.120503652039325
1739209778.6451526;-38.13080360867914
1739209778.6451561;-38.13080360867914
1739209778.64516;-29.438486411369354
1739209778.6451635;-45.120503652039325
1739209778.6451674;-45.120503652039325
1739209778.645171;-38.13080360867914
1739209778.6451747;-38.13080360867914
1739209778.6451783;-38.13080360867914
1739209778.6451821;-38.13080360867914
1739209778.6451857;-38.13080360867914
1739209778.6451895;-28.992665084841942
1739209778.645193;-38.13080360867914
1739209778.645197;-45.120503652039325
1739209778.6452005;-38.13080360867914
1739209778.6452043;-38.13080360867914
1739209778.645208;-45.120503652039325
1739209778.6452117;-38.13080360867914
1739209778.6452153;-32.816014438256545
1739209778.645219;-38.13080360867914
1739209778.6452227;-45.120503652039325
1739209778.6452265;-32.816014438256545
1739209778.64523;-38.13080360867914
1739209778.6452339;-45.120503652039325
1739209778.6452374;-29.438486411369333
1739209778.645241;-45.120503652039325
1739209778.6452448;-45.120503652039325
1739209778.6452484;-45.120503652039325
1739209778.6452522;-38.13080360867914
1739209778.6452558;-45.120503652039325
1739209778.6452596;-38.13080360867914
1739209778.6452632;-38.13080360867914
1739209778.645267;-45.120503652039325
1739209778.6452706;-45.120503652039325
1739209778.6452744;-38.13080360867914
1739209778.645278;-35.57807855764607
1739209778.6452818;-35.57807855764607
1739209778.6452854;-38.13080360867914
1739209778.6452892;-45.120503652039325
1739209778.6452928;-35.57807855764607
1739209778.6452966;-38.13080360867914
1739209778.6453001;-45.120503652039325
1739209778.645304;-35.57807855764607
1739209778.6453075;-45.120503652039325
1739209778.6453114;-45.120503652039325
1739209778.645315;-45.120503652039325
1739209778.6453187;-45.120503652039325
1739209778.6453223;-45.120503652039325
1739209778.6453261;-33.981070128970906
1739209778.6453297;-38.13080360867914
1739209778.6453335;-45.120503652039325
1739209778.645337;-38.13080360867914
1739209778.645341;-35.57807855764607
1739209778.6453445;-38.13080360867914
1739209778.6453483;-45.120503652039325
1739209778.645352;-38.13080360867914
1739209778.6453555;-45.120503652039325
1739209778.6453593;-38.13080360867914
1739209778.6453629;-45.120503652039325
1739209778.6453667;-45.120503652039325
1739209778.6453702;-45.120503652039325
1739209778.645374;-38.13080360867914
1739209778.6453776;-38.13080360867914
1739209778.6453815;-33.981070128970906
1739209778.645385;-35.57807855764607
1739209778.6453888;-45.120503652039325
1739209778.6453924;-45.120503652039325
1739209778.6453962;-33.981070128970906
1739209778.6453998;-32.816014438256545
1739209778.6454036;-38.13080360867914
1739209778.6454072;-38.13080360867914
1739209778.645411;-38.13080360867914
1739209778.6454146;-38.13080360867914
1739209778.6454184;-38.13080360867914
1739209778.645422;-45.120503652039325
1739209778.6454258;-38.13080360867914
1739209778.6454294;-45.120503652039325
1739209778.6454332;-45.120503652039325
1739209778.6454368;-45.120503652039325
1739209778.6454406;-38.13080360867914
1739209778.6454442;-38.13080360867914
1739209778.645448;-45.120503652039325
1739209778.6454515;-45.120503652039325
1739209778.6454554;-45.120503652039325
1739209778.645459;-33.981070128970906
1739209778.6454625;-38.13080360867914
1739209778.6454663;-45.120503652039325
1739209778.64547;-45.120503652039325
1739209778.6454737;-38.13080360867914
1739209778.6454773;-38.13080360867914
1739209778.645481;-45.120503652039325
1739209778.6454847;-38.13080360867914
1739209778.6454885;-45.120503652039325
1739209778.645492;-38.13080360867914
1739209778.645496;-38.13080360867914
1739209778.6454995;-45.120503652039325
1739209778.6455033;-33.981070128970906
1739209778.6455069;-45.120503652039325
1739209778.6455107;-38.13080360867914
1739209778.6455142;-38.13080360867914
1739209778.645518;-45.120503652039325
1739209778.6455216;-35.57807855764607
1739209778.6455255;-35.57807855764607
1739209778.645529;-45.120503652039325
1739209778.6455328;-33.981070128970906
1739209778.6455364;-38.13080360867914
1739209778.6455402;-45.120503652039325
1739209778.6455438;-38.13080360867914
1739209778.6455476;-38.13080360867914
1739209778.6455512;-38.13080360867914
1739209778.645555;-38.13080360867914
1739209778.6455586;-45.120503652039325
1739209778.6455624;-45.120503652039325
1739209778.645566;-38.13080360867914
1739209778.6455698;-38.13080360867914
1739209778.6455734;-45.120503652039325
1739209778.645577;-38.13080360867914
1739209778.6455808;-33.981070128970906
1739209778.6455843;-45.120503652039325
1739209778.6455882;-45.120503652039325
1739209778.6455917;-45.120503652039325
1739209778.6455956;-45.120503652039325
1739209778.6455991;-38.13080360867914
1739209778.645603;-38.13080360867914
1739209778.6456065;-31.141103565318915
1739209778.6456103;-28.992665084841942
1739209778.645614;-38.13080360867914
1739209778.6456177;-45.120503652039325
1739209778.6456213;-38.13080360867914
1739209778.645625;-38.13080360867914
1739209778.6456287;-38.13080360867914
1739209778.6456325;-38.13080360867914
1739209778.645636;-38.13080360867914
1739209778.64564;-32.816014438256545
1739209778.6456435;-45.120503652039325
1739209778.6456473;-45.120503652039325
1739209778.6456509;-45.120503652039325
1739209778.6456547;-33.981070128970906
1739209778.6456583;-38.13080360867914
1739209778.645662;-38.13080360867914
1739209778.6456656;-33.981070128970906
1739209778.6456695;-31.141103565318915
1739209778.645673;-38.13080360867914
1739209778.6456769;-38.13080360867914
1739209778.6456804;-38.13080360867914
1739209778.645684;-38.13080360867914
1739209778.6456878;-45.120503652039325
1739209778.6456914;-38.13080360867914
1739209778.6456952;-38.13080360867914
1739209778.6456988;-38.13080360867914
1739209778.6457026;-38.13080360867914
1739209778.6457062;-38.13080360867914
1739209778.64571;-38.13080360867914
1739209778.6457136;-45.120503652039325
1739209778.6457174;-38.13080360867914
1739209778.645721;-45.120503652039325
1739209778.6457248;-45.120503652039325
1739209778.6457283;-38.13080360867914
1739209778.6457322;-45.120503652039325
1739209778.6457357;-38.13080360867914
1739209778.6457396;-35.57807855764607
1739209778.6457431;-38.13080360867914
1739209778.645747;-45.120503652039325
1739209778.6457505;-38.13080360867914
1739209778.6457543;-38.13080360867914
1739209778.645758;-31.14110356531892
1739209778.6457617;-38.13080360867914
1739209778.6457653;-38.13080360867914
1739209778.6457691;-38.13080360867914
1739209778.6457727;-38.13080360867914
1739209778.6457765;-45.120503652039325
1739209778.64578;-45.120503652039325
1739209778.645784;-45.120503652039325
1739209778.6457875;-31.141103565318915
1739209778.6457913;-38.13080360867914
1739209778.6457949;-45.120503652039325
1739209778.6457984;-45.120503652039325
1739209778.6458023;-33.981070128970906
1739209778.6458058;-38.13080360867914
1739209778.6458097;-38.13080360867914
1739209778.6458132;-45.120503652039325
1739209778.645817;-38.13080360867914
1739209778.6458206;-35.57807855764607
1739209778.6458244;-45.120503652039325
1739209778.645828;-38.13080360867914
1739209778.6458318;-38.13080360867914
1739209778.6458354;-45.120503652039325
1739209778.6458392;-38.13080360867914
1739209778.6458428;-45.120503652039325
1739209778.6458466;-38.13080360867914
1739209778.6458502;-45.120503652039325
1739209778.645854;-33.981070128970906
1739209778.6458576;-38.13080360867914
1739209778.6458614;-38.13080360867914
1739209778.645865;-38.13080360867914
1739209778.6458688;-45.120503652039325
1739209778.6458724;-35.57807855764607
1739209778.6458762;-38.13080360867914
1739209778.6458797;-45.120503652039325
1739209778.6458836;-38.13080360867914
1739209778.6458871;-32.816014438256545
1739209778.645891;-45.120503652039325
1739209778.6458945;-45.120503652039325
1739209778.6458983;-45.120503652039325
1739209778.645902;-45.120503652039325
1739209778.6459055;-45.120503652039325
1739209778.6459093;-45.120503652039325
1739209778.645913;-45.120503652039325
1739209778.6459167;-45.120503652039325
1739209778.6459203;-38.13080360867914
1739209778.645924;-38.13080360867914
1739209778.6459277;-38.13080360867914
1739209778.6459315;-38.13080360867914
1739209778.645935;-45.120503652039325
1739209778.6459389;-32.816014438256545
1739209778.6459424;-45.120503652039325
1739209778.6459463;-45.120503652039325
1739209778.6459498;-38.13080360867914
1739209778.6459537;-32.816014438256545
1739209778.6459572;-38.13080360867914
1739209778.645961;-38.13080360867914
1739209778.6459646;-38.13080360867914
1739209778.6459684;-38.13080360867914
1739209778.645972;-38.13080360867914
1739209778.6459758;-45.120503652039325
1739209778.6459794;-31.141103565318915
1739209778.6459832;-45.120503652039325
1739209778.6459868;-45.120503652039325
1739209778.6459906;-45.120503652039325
1739209778.6459942;-35.57807855764607
1739209778.645998;-35.57807855764607
1739209778.6460016;-45.120503652039325
1739209778.6460054;-45.120503652039325
1739209778.646009;-38.13080360867914
1739209778.6460128;-32.816014438256545
1739209778.6460164;-45.120503652039325
1739209778.64602;-45.120503652039325
1739209778.6460238;-45.120503652039325
1739209778.6460273;-45.120503652039325
1739209778.6460311;-45.120503652039325
1739209778.6460347;-45.120503652039325
1739209778.6460385;-45.120503652039325
1739209778.646042;-45.120503652039325
1739209778.646046;-38.13080360867914
1739209778.6460495;-45.120503652039325
1739209778.6460533;-45.120503652039325
1739209778.646057;-38.13080360867914
1739209778.6460607;-38.13080360867914
1739209778.6460643;-45.120503652039325
1739209778.646068;-35.57807855764607
1739209778.6460717;-32.816014438256545
1739209778.6460755;-38.13080360867914
1739209778.646079;-38.13080360867914
1739209778.6460829;-38.13080360867914
1739209778.6460865;-31.141103565318893
1739209778.6460903;-45.120503652039325
1739209778.6460938;-45.120503652039325
1739209778.6460977;-45.120503652039325
1739209778.6461012;-45.120503652039325
1739209778.646105;-45.120503652039325
1739209778.6461086;-45.120503652039325
1739209778.6461124;-38.13080360867914
1739209778.646116;-33.981070128970956
1739209778.6461198;-45.120503652039325
1739209778.6461234;-45.120503652039325
1739209778.6461272;-38.13080360867914
1739209778.6461308;-45.120503652039325
1739209778.6461344;-45.120503652039325
1739209778.6461382;-38.13080360867914
1739209778.6461418;-45.120503652039325
1739209778.6461456;-26.487275050834715
1739209778.6461492;-38.13080360867914
1739209778.646153;-45.120503652039325
1739209778.6461565;-38.13080360867914
1739209778.6461604;-38.13080360867914
1739209778.646164;-38.13080360867914
1739209778.6461678;-38.13080360867914
1739209778.6461713;-33.981070128970906
1739209778.6461751;-38.13080360867914
1739209778.6461787;-45.120503652039325
1739209778.6461825;-45.120503652039325
1739209778.646186;-38.13080360867914
1739209778.64619;-45.120503652039325
1739209778.6461935;-38.13080360867914
1739209778.6461973;-35.57807855764607
1739209778.646201;-38.13080360867914
1739209778.6462047;-38.13080360867914
1739209778.6462083;-38.13080360867914
1739209778.646212;-33.981070128970906
1739209778.6462157;-38.13080360867914
1739209778.6462195;-38.13080360867914
1739209778.646223;-38.13080360867914
1739209778.646227;-45.120503652039325
1739209778.6462305;-38.13080360867914
1739209778.6462343;-45.120503652039325
1739209778.6462379;-35.57807855764607
1739209778.6462414;-32.816014438256545
1739209778.6462452;-38.13080360867914
1739209778.6462488;-45.120503652039325
1739209778.6462526;-38.13080360867914
1739209778.6462562;-35.57807855764607
1739209778.64626;-38.13080360867914
1739209778.6462636;-38.13080360867914
1739209778.6462674;-38.13080360867914
1739209778.646271;-45.120503652039325
1739209778.6462748;-35.57807855764607
1739209778.6462784;-38.13080360867914
1739209778.6462822;-38.13080360867914
1739209778.6462858;-38.13080360867914
1739209778.6462896;-45.120503652039325
1739209778.6462932;-31.141103565318915
1739209778.646297;-31.141103565318915
1739209778.6463006;-45.120503652039325
1739209778.6463044;-45.120503652039325
1739209778.646308;-45.120503652039325
1739209778.6463118;-38.13080360867914
1739209778.6463153;-38.13080360867914
1739209778.6463192;-38.13080360867914
1739209778.6463227;-35.57807855764607
1739209778.6463265;-33.981070128970906
1739209778.64633;-38.13080360867914
1739209778.646334;-38.13080360867914
1739209778.6463375;-45.120503652039325
1739209778.6463413;-45.120503652039325
1739209778.646345;-45.120503652039325
1739209778.6463487;-38.13080360867914
1739209778.6463523;-33.981070128970906
1739209778.6463559;-33.981070128970906
1739209778.6463597;-38.13080360867914
1739209778.6463633;-38.13080360867914
1739209778.646367;-45.120503652039325
1739209778.6463706;-38.13080360867914
1739209778.6463745;-38.13080360867914
1739209778.646378;-38.13080360867914
1739209778.6463819;-35.57807855764607
1739209778.6463854;-38.13080360867914
1739209778.6463892;-45.120503652039325
1739209778.6463928;-45.120503652039325
1739209778.6463966;-33.981070128970906
1739209778.6464002;-38.13080360867914
1739209778.646404;-45.120503652039325
1739209778.6464076;-38.13080360867914
1739209778.6464114;-35.57807855764607
1739209778.646415;-45.120503652039325
1739209778.6464188;-45.120503652039325
1739209778.6464224;-45.120503652039325
1739209778.6464262;-38.13080360867914
1739209778.6464298;-38.13080360867914
1739209778.6464336;-45.120503652039325
1739209778.6464372;-45.120503652039325
1739209778.646441;-33.981070128970906
1739209778.6464446;-33.981070128970906
