CAN Message; 0x77:e48886e9e33f75b9
1739209603.7190688;-32.816014438256545
1739209603.7190764;-35.57807855764607
1739209603.7190838;-38.13080360867914
1739209603.7190912;-38.13080360867914
1739209603.7190988;-35.57807855764607
1739209603.7191062;-38.13080360867914
1739209603.7191138;-33.981070128970906
1739209603.7191212;-45.120503652039325
1739209603.7191286;-45.120503652039325
1739209603.7191362;-38.13080360867914
1739209603.7191436;-45.120503652039325
1739209603.7191513;-45.120503652039325
1739209603.7191586;-45.120503652039325
1739209603.7191663;-35.57807855764607
1739209603.7191737;-45.120503652039325
1739209603.719181;-45.120503652039325
1739209603.7191887;-45.120503652039325
1739209603.719196;-33.981070128970906
1739209603.7192037;-35.57807855764607
1739209603.719211;-38.13080360867914
1739209603.7192185;-35.57807855764607
1739209603.7192261;-38.13080360867914
1739209603.7192335;-45.120503652039325
1739209603.7192411;-38.13080360867914
1739209603.7192485;-28.58837851428586
1739209603.7192562;-38.13080360867914
1739209603.7192636;-45.120503652039325
1739209603.719271;-45.120503652039325
1739209603.7192786;-38.13080360867914
1739209603.719286;-38.13080360867914
1739209603.7192936;-45.120503652039325
1739209603.719301;-45.120503652039325
1739209603.7193084;-38.13080360867914
1739209603.719316;-45.120503652039325
1739209603.7193234;-45.120503652039325
1739209603.719331;-45.120503652039325
1739209603.7193384;-45.120503652039325
1739209603.7193458;-45.120503652039325
1739209603.7193534;-45.120503652039325
1739209603.7193608;-38.13080360867914
1739209603.7193685;-27.8777449560314
1739209603.7193758;-38.13080360867914
1739209603.7193835;-38.13080360867914
1739209603.7193909;-45.120503652039325
1739209603.7193983;-35.57807855764607
1739209603.719406;-38.13080360867914
1739209603.7194133;-38.13080360867914
1739209603.719421;-38.13080360867914
1739209603.7194283;-38.13080360867914
1739209603.7194357;-45.120503652039325
1739209603.7194433;-38.13080360867914
1739209603.7194507;-45.120503652039325
1739209603.7194583;-45.120503652039325
1739209603.7194657;-45.120503652039325
1739209603.7194734;-45.120503652039325
1739209603.7194808;-45.120503652039325
1739209603.7194881;-38.13080360867914
1739209603.7194958;-35.57807855764607
1739209603.7195032;-45.120503652039325
1739209603.7195108;-45.120503652039325
1739209603.7195182;-38.13080360867914
1739209603.7195256;-38.13080360867914
1739209603.7195332;-45.120503652039325
1739209603.7195406;-45.120503652039325
1739209603.7195482;-45.120503652039325
1739209603.7195556;-45.120503652039325
1739209603.719563;-45.120503652039325
1739209603.7195706;-45.120503652039325
1739209603.719578;-38.13080360867914
1739209603.7195857;-33.981070128970906
1739209603.719593;-45.120503652039325
1739209603.7196007;-45.120503652039325
1739209603.719608;-45.120503652039325
1739209603.7196155;-45.120503652039325
1739209603.719623;-45.120503652039325
1739209603.7196305;-38.13080360867914
1739209603.719638;-45.120503652039325
1739209603.7196455;-45.120503652039325
1739209603.719653;-38.13080360867914
1739209603.7196605;-45.120503652039325
1739209603.719668;-30.49652367304973
1739209603.7196755;-32.816014438256545
1739209603.719683;-45.120503652039325
1739209603.7196906;-38.13080360867914
1739209603.719698;-45.120503652039325
1739209603.7197053;-35.57807855764607
1739209603.719713;-45.120503652039325
1739209603.7197204;-35.57807855764607
1739209603.719728;-45.120503652039325
1739209603.7197354;-38.13080360867914
1739209603.7197428;-38.13080360867914
1739209603.7197504;-45.120503652039325
1739209603.7197578;-45.120503652039325
1739209603.7197654;-38.13080360867914
1739209603.7197728;-38.13080360867914
1739209603.7197802;-38.13080360867914
1739209603.7197878;-32.816014438256545
1739209603.7197952;-33.981070128970906
1739209603.7198029;-45.120503652039325
1739209603.7198102;-33.981070128970906
1739209603.7198179;-35.57807855764607
1739209603.7198253;-45.120503652039325
1739209603.7198327;-38.13080360867914
1739209603.7198403;-33.981070128970906
1739209603.7198477;-38.13080360867914
1739209603.7198553;-32.816014438256545
1739209603.7198627;-38.13080360867914
1739209603.71987;-45.120503652039325
1739209603.7198777;-38.13080360867914
1739209603.719885;-35.57807855764607
1739209603.7198927;-45.120503652039325
1739209603.7199001;-38.13080360867914
1739209603.7199078;-45.120503652039325
1739209603.7199152;-38.13080360867914
1739209603.7199225;-35.57807855764607
1739209603.7199302;-38.13080360867914
1739209603.7199376;-45.120503652039325
1739209603.7199452;-38.13080360867914
1739209603.7199526;-45.120503652039325
1739209603.71996;-45.120503652039325
1739209603.7199676;-38.13080360867914
1739209603.719975;-35.57807855764607
1739209603.7199826;-38.13080360867914
1739209603.71999;-38.13080360867914
1739209603.7199974;-38.13080360867914
1739209603.720005;-38.13080360867914
1739209603.7200124;-38.13080360867914
1739209603.72002;-38.13080360867914
1739209603.7200274;-45.120503652039325
1739209603.720035;-45.120503652039325
1739209603.7200425;-45.120503652039325
1739209603.7200499;-45.120503652039325
1739209603.7200575;-45.120503652039325
1739209603.7200649;-45.120503652039325
1739209603.7200725;-45.120503652039325
1739209603.72008;-38.13080360867914
1739209603.7200873;-38.13080360867914
1739209603.720095;-38.13080360867914
1739209603.7201023;-45.120503652039325
1739209603.72011;-45.120503652039325
1739209603.7201173;-45.120503652039325
1739209603.720125;-45.120503652039325
1739209603.7201324;-45.120503652039325
1739209603.7201397;-45.120503652039325
1739209603.7201474;-38.13080360867914
1739209603.7201548;-38.13080360867914
1739209603.7201624;-38.13080360867914
1739209603.7201698;-45.120503652039325
1739209603.7201772;-35.57807855764607
1739209603.7201848;-33.981070128970906
1739209603.7201922;-45.120503652039325
1739209603.7201998;-45.120503652039325
1739209603.7202072;-32.816014438256545
1739209603.7202148;-38.13080360867914
1739209603.7202222;-38.13080360867914
1739209603.7202296;-38.13080360867914
1739209603.7202373;-38.13080360867914
1739209603.7202446;-45.120503652039325
1739209603.7202523;-45.120503652039325
1739209603.7202597;-45.120503652039325
1739209603.720267;-45.120503652039325
1739209603.7202747;-38.13080360867914
1739209603.720282;-33.981070128970906
1739209603.7202897;-45.120503652039325
1739209603.720297;-38.13080360867914
1739209603.7203045;-38.13080360867914
1739209603.720312;-38.13080360867914
1739209603.7203195;-45.120503652039325
1739209603.7203271;-38.13080360867914
1739209603.7203345;-45.120503652039325
1739209603.7203422;-45.120503652039325
1739209603.7203496;-45.120503652039325
1739209603.720357;-45.120503652039325
1739209603.7203646;-38.13080360867914
1739209603.720372;-45.120503652039325
1739209603.7203796;-38.13080360867914
1739209603.720387;-45.120503652039325
1739209603.7203944;-38.13080360867914
1739209603.720402;-38.13080360867914
1739209603.7204094;-45.120503652039325
1739209603.720417;-45.120503652039325
1739209603.7204244;-38.13080360867914
1739209603.720432;-32.816014438256545
1739209603.7204394;-45.120503652039325
1739209603.7204468;-45.120503652039325
1739209603.7204545;-45.120503652039325
1739209603.7204618;-45.120503652039325
1739209603.7204695;-45.120503652039325
1739209603.7204769;-38.13080360867914
1739209603.7204843;-38.13080360867914
1739209603.720492;-45.120503652039325
1739209603.7204993;-45.120503652039325
1739209603.720507;-45.120503652039325
1739209603.7205143;-45.120503652039325
1739209603.7205217;-35.57807855764607
1739209603.7205293;-38.13080360867914
1739209603.7205367;-38.13080360867914
1739209603.7205443;-33.981070128970906
1739209603.7205517;-38.13080360867914
1739209603.7205594;-45.120503652039325
1739209603.7205667;-38.13080360867914
1739209603.7205741;-38.13080360867914
1739209603.7205818;-38.13080360867914
1739209603.7205892;-45.120503652039325
1739209603.7205968;-38.13080360867914
1739209603.7206042;-38.13080360867914
1739209603.7206116;-38.13080360867914
1739209603.7206192;-38.13080360867914
1739209603.7206266;-30.49652367304973
1739209603.7206342;-33.981070128970906
1739209603.7206416;-45.120503652039325
1739209603.7206492;-45.120503652039325
1739209603.7206566;-38.13080360867914
1739209603.720664;-38.13080360867914
1739209603.7206717;-38.13080360867914
1739209603.720679;-38.13080360867914
1739209603.7206867;-35.57807855764607
1739209603.720694;-38.13080360867914
1739209603.7207015;-26.487275050834715
1739209603.720709;-35.57807855764607
1739209603.7207165;-45.120503652039325
1739209603.720724;-38.13080360867914
1739209603.7207315;-45.120503652039325
1739209603.720739;-45.120503652039325
1739209603.7207465;-38.13080360867914
1739209603.720754;-38.13080360867914
1739209603.7207615;-45.120503652039325
1739209603.720769;-33.981070128970906
1739209603.7207766;-45.120503652039325
1739209603.720784;-45.120503652039325
1739209603.7207913;-45.120503652039325
1739209603.720799;-45.120503652039325
1739209603.7208064;-45.120503652039325
1739209603.720814;-45.120503652039325
1739209603.7208214;-38.13080360867914
1739209603.7208288;-45.120503652039325
1739209603.7208364;-45.120503652039325
1739209603.7208438;-45.120503652039325
1739209603.7208514;-45.120503652039325
1739209603.7208588;-45.120503652039325
1739209603.7208664;-38.13080360867914
1739209603.7208738;-45.120503652039325
1739209603.7208812;-35.57807855764607
1739209603.7208889;-35.57807855764607
1739209603.7208962;-45.120503652039325
1739209603.7209039;-45.120503652039325
1739209603.7209113;-35.57807855764607
1739209603.7209187;-38.13080360867914
1739209603.7209263;-45.120503652039325
1739209603.7209337;-38.13080360867914
1739209603.7209413;-35.57807855764607
1739209603.7209487;-45.120503652039325
1739209603.7209563;-35.57807855764607
1739209603.7209637;-45.120503652039325
1739209603.720971;-45.120503652039325
1739209603.7209787;-45.120503652039325
1739209603.7209861;-35.57807855764607
1739209603.7209938;-38.13080360867914
1739209603.7210011;-28.21854285175415
1739209603.7210085;-28.58837851428586
1739209603.7210162;-45.120503652039325
1739209603.7210236;-45.120503652039325
1739209603.7210312;-38.13080360867914
1739209603.7210386;-45.120503652039325
1739209603.721046;-45.120503652039325
1739209603.7210536;-38.13080360867914
1739209603.721061;-45.120503652039325
1739209603.7210686;-45.120503652039325
1739209603.721076;-35.57807855764607
1739209603.7210836;-38.13080360867914
1739209603.721091;-38.13080360867914
1739209603.7210984;-35.57807855764607
1739209603.721106;-45.120503652039325
1739209603.7211134;-38.13080360867914
1739209603.721121;-38.13080360867914
1739209603.7211285;-45.120503652039325
1739209603.7211359;-45.120503652039325
1739209603.7211435;-45.120503652039325
1739209603.7211509;-45.120503652039325
1739209603.7211585;-38.13080360867914
1739209603.721166;-45.120503652039325
1739209603.7211735;-45.120503652039325
1739209603.721181;-38.13080360867914
1739209603.7211883;-32.816014438256545
1739209603.721196;-45.120503652039325
1739209603.7212033;-38.13080360867914
1739209603.721211;-35.57807855764607
1739209603.7212183;-33.981070128970906
1739209603.7212257;-38.13080360867914
1739209603.7212334;-45.120503652039325
1739209603.7212408;-45.120503652039325
1739209603.7212484;-45.120503652039325
1739209603.7212558;-45.120503652039325
1739209603.7212632;-38.13080360867914
1739209603.7212708;-45.120503652039325
1739209603.7212782;-45.120503652039325
1739209603.7212858;-38.13080360867914
1739209603.7212932;-45.120503652039325
1739209603.7213008;-38.13080360867914
1739209603.7213082;-35.57807855764607
1739209603.7213156;-45.120503652039325
1739209603.7213233;-33.981070128970906
1739209603.7213306;-45.120503652039325
1739209603.7213383;-38.13080360867914
1739209603.7213457;-33.981070128970906
1739209603.721353;-38.13080360867914
1739209603.7213607;-45.120503652039325
1739209603.721368;-38.13080360867914
1739209603.7213757;-35.57807855764607
1739209603.721383;-32.816014438256545
1739209603.7213907;-38.13080360867914
1739209603.721398;-38.13080360867914
1739209603.7214055;-35.57807855764607
1739209603.7214131;-33.981070128970906
1739209603.7214205;-45.120503652039325
1739209603.7214282;-38.13080360867914
1739209603.7214355;-45.120503652039325
1739209603.721443;-45.120503652039325
1739209603.7214506;-45.120503652039325
1739209603.721458;-45.120503652039325
1739209603.7214656;-38.13080360867914
1739209603.721473;-38.13080360867914
1739209603.7214804;-38.13080360867914
1739209603.721488;-31.141103565318915
1739209603.7214954;-33.981070128970906
1739209603.721503;-38.13080360867914
1739209603.7215104;-45.120503652039325
1739209603.721518;-38.13080360867914
1739209603.7215254;-38.13080360867914
1739209603.7215328;-45.120503652039325
1739209603.7215405;-45.120503652039325
1739209603.7215478;-38.13080360867914
1739209603.7215555;-38.13080360867914
1739209603.7215629;-38.13080360867914
1739209603.7215703;-45.120503652039325
1739209603.721578;-45.120503652039325
1739209603.7215853;-45.120503652039325
1739209603.721593;-38.13080360867914
1739209603.7216003;-38.13080360867914
1739209603.721608;-35.57807855764607
1739209603.7216153;-38.13080360867914
1739209603.7216227;-38.13080360867914
1739209603.7216303;-45.120503652039325
1739209603.7216377;-38.13080360867914
1739209603.7216454;-38.13080360867914
1739209603.7216527;-45.120503652039325
1739209603.7216601;-38.13080360867914
1739209603.7216678;-38.13080360867914
1739209603.7216752;-45.120503652039325
1739209603.7216828;-45.120503652039325
1739209603.7216902;-45.120503652039325
1739209603.7216976;-33.981070128970906
1739209603.7217052;-33.981070128970906
1739209603.7217126;-38.13080360867914
1739209603.7217202;-38.13080360867914
1739209603.7217276;-38.13080360867914
1739209603.7217352;-38.13080360867914
1739209603.7217426;-45.120503652039325
1739209603.72175;-45.120503652039325
1739209603.7217577;-38.13080360867914
1739209603.721765;-38.13080360867914
1739209603.7217727;-45.120503652039325
1739209603.72178;-38.13080360867914
1739209603.7217875;-33.981070128970906
1739209603.721795;-28.992665084841942
1739209603.7218025;-38.13080360867914
1739209603.72181;-45.120503652039325
1739209603.7218175;-38.13080360867914
1739209603.7218251;-35.57807855764607
1739209603.7218325;-38.13080360867914
1739209603.72184;-38.13080360867914
1739209603.7218475;-45.120503652039325
1739209603.721855;-45.120503652039325
1739209603.7218626;-38.13080360867914
1739209603.72187;-38.13080360867914
1739209603.7218773;-45.120503652039325
1739209603.721885;-38.13080360867914
1739209603.7218924;-38.13080360867914
1739209603.7219;-38.13080360867914
1739209603.7219074;-38.13080360867914
1739209603.7219148;-26.991370085610722
1739209603.7219224;-35.57807855764607
1739209603.7219298;-45.120503652039325
1739209603.7219374;-35.57807855764607
1739209603.7219448;-33.981070128970906
1739209603.7219524;-45.120503652039325
1739209603.7219598;-45.120503652039325
1739209603.7219672;-45.120503652039325
1739209603.7219748;-38.13080360867914
1739209603.7219822;-38.13080360867914
1739209603.7219899;-35.57807855764607
1739209603.7219973;-33.981070128970906
1739209603.7220047;-45.120503652039325
1739209603.7220123;-38.13080360867914
1739209603.7220197;-35.57807855764607
1739209603.7220273;-38.13080360867914
1739209603.7220347;-45.120503652039325
1739209603.7220423;-45.120503652039325
1739209603.7220497;-33.981070128970906
1739209603.722057;-38.13080360867914
1739209603.7220647;-45.120503652039325
1739209603.7220721;-38.13080360867914
1739209603.7220798;-45.120503652039325
1739209603.7220871;-45.120503652039325
1739209603.7220945;-30.49652367304973
1739209603.7221022;-35.57807855764607
1739209603.7221096;-45.120503652039325
1739209603.7221172;-38.13080360867914
1739209603.7221246;-33.981070128970906
1739209603.7221322;-45.120503652039325
1739209603.7221396;-45.120503652039325
1739209603.722147;-45.120503652039325
1739209603.7221546;-33.981070128970956
1739209603.722162;-38.13080360867914
1739209603.7221696;-35.57807855764607
1739209603.722177;-45.120503652039325
1739209603.7221844;-45.120503652039325
1739209603.722192;-33.981070128970906
1739209603.7221994;-45.120503652039325
1739209603.722207;-45.120503652039325
1739209603.7222145;-26.991370085610736
1739209603.7222219;-32.816014438256545
1739209603.7222295;-45.120503652039325
1739209603.7222369;-38.13080360867914
1739209603.7222445;-32.816014438256545
1739209603.722252;-38.13080360867914
1739209603.7222595;-45.120503652039325
1739209603.722267;-38.13080360867914
1739209603.7222743;-45.120503652039325
1739209603.722282;-45.120503652039325
1739209603.7222893;-45.120503652039325
1739209603.722297;-45.120503652039325
1739209603.7223043;-45.120503652039325
1739209603.7223117;-33.981070128970906
1739209603.7223194;-45.120503652039325
1739209603.7223268;-45.120503652039325
1739209603.7223344;-31.141103565318893
1739209603.7223418;-32.816014438256545
1739209603.7223494;-38.13080360867914
1739209603.7223568;-35.57807855764607
1739209603.7223642;-38.13080360867914
1739209603.7223718;-45.120503652039325
1739209603.7223792;-38.13080360867914
1739209603.7223868;-35.57807855764607
1739209603.7223942;-45.120503652039325
1739209603.7058196;-45.120503652039325
1739209603.7058277;-35.57807855764607
1739209603.7058358;-45.120503652039325
1739209603.705844;-45.120503652039325
1739209603.705852;-38.13080360867914
1739209603.7058601;-38.13080360867914
1739209603.7058682;-33.981070128970906
1739209603.7058764;-38.13080360867914
1739209603.7058845;-38.13080360867914
1739209603.7058926;-30.49652367304973
1739209603.7059007;-38.13080360867914
1739209603.7059088;-45.120503652039325
1739209603.705917;-38.13080360867914
1739209603.705925;-32.816014438256545
1739209603.705933;-38.13080360867914
1739209603.7059412;-38.13080360867914
1739209603.7059493;-45.120503652039325
1739209603.7059574;-45.120503652039325
1739209603.7059655;-38.13080360867914
1739209603.7059736;-45.120503652039325
1739209603.7059817;-38.13080360867914
1739209603.7059898;-45.120503652039325
1739209603.705998;-45.120503652039325
1739209603.706006;-45.120503652039325
1739209603.7060142;-38.13080360867914
1739209603.7060223;-28.58837851428586
1739209603.7060304;-35.57807855764607
1739209603.7060385;-38.13080360867914
1739209603.7060466;-38.13080360867914
1739209603.7060547;-38.13080360867914
1739209603.706063;-45.120503652039325
1739209603.7060711;-45.120503652039325
1739209603.7060792;-45.120503652039325
1739209603.7060874;-38.13080360867914
1739209603.7060955;-38.13080360867914
1739209603.7061036;-45.120503652039325
1739209603.7061117;-45.120503652039325
1739209603.7061198;-45.120503652039325
1739209603.706128;-45.120503652039325
1739209603.706136;-45.120503652039325
1739209603.706144;-35.57807855764607
1739209603.7061522;-33.981070128970906
1739209603.7061603;-45.120503652039325
1739209603.7061684;-38.13080360867914
1739209603.7061765;-45.120503652039325
1739209603.7061846;-38.13080360867914
1739209603.7061927;-45.120503652039325
1739209603.7062008;-38.13080360867914
1739209603.706209;-45.120503652039325
1739209603.706217;-45.120503652039325
1739209603.7062252;-38.13080360867914
1739209603.7062333;-38.13080360867914
1739209603.7062414;-45.120503652039325
1739209603.7062495;-45.120503652039325
1739209603.7062576;-45.120503652039325
1739209603.7062657;-45.120503652039325
1739209603.7062738;-38.13080360867914
1739209603.706282;-45.120503652039325
1739209603.70629;-45.120503652039325
1739209603.706298;-45.120503652039325
1739209603.7063062;-38.13080360867914
1739209603.7063143;-32.816014438256545
1739209603.7063224;-45.120503652039325
1739209603.7063305;-38.13080360867914
1739209603.7063386;-45.120503652039325
1739209603.7063468;-35.57807855764607
1739209603.7063549;-33.981070128970906
1739209603.706363;-45.120503652039325
1739209603.706371;-45.120503652039325
1739209603.7063792;-38.13080360867914
1739209603.7063873;-38.13080360867914
1739209603.7063954;-45.120503652039325
1739209603.7064035;-45.120503652039325
1739209603.7064116;-45.120503652039325
1739209603.7064197;-45.120503652039325
1739209603.7064278;-45.120503652039325
1739209603.706436;-45.120503652039325
1739209603.706444;-35.57807855764607
1739209603.7064521;-38.13080360867914
1739209603.7064602;-45.120503652039325
1739209603.7064683;-45.120503652039325
1739209603.7064764;-29.438486411369333
1739209603.7064846;-32.816014438256545
1739209603.7064927;-45.120503652039325
1739209603.7065008;-45.120503652039325
1739209603.7065089;-35.57807855764607
1739209603.706517;-38.13080360867914
1739209603.706525;-38.13080360867914
1739209603.7065332;-38.13080360867914
1739209603.7065413;-35.57807855764607
1739209603.7065494;-45.120503652039325
1739209603.7065575;-32.816014438256545
1739209603.7065656;-38.13080360867914
1739209603.706574;-45.120503652039325
1739209603.706582;-45.120503652039325
1739209603.7065902;-38.13080360867914
1739209603.7065983;-38.13080360867914
1739209603.7066064;-31.141103565318893
1739209603.7066145;-33.981070128970906
1739209603.7066226;-45.120503652039325
1739209603.7066307;-45.120503652039325
1739209603.7066388;-35.57807855764607
1739209603.706647;-38.13080360867914
1739209603.706655;-45.120503652039325
1739209603.7066631;-45.120503652039325
1739209603.7066712;-45.120503652039325
1739209603.7066793;-45.120503652039325
1739209603.7066875;-45.120503652039325
1739209603.7066956;-38.13080360867914
1739209603.7067037;-38.13080360867914
1739209603.7067118;-45.120503652039325
1739209603.7067199;-38.13080360867914
1739209603.706728;-45.120503652039325
1739209603.706736;-45.120503652039325
1739209603.7067442;-45.120503652039325
1739209603.7067523;-45.120503652039325
1739209603.7067604;-45.120503652039325
1739209603.7067685;-45.120503652039325
1739209603.7067766;-45.120503652039325
1739209603.7067847;-38.13080360867914
1739209603.7067928;-45.120503652039325
1739209603.706801;-32.816014438256545
1739209603.706809;-28.58837851428586
1739209603.7068172;-45.120503652039325
1739209603.7068253;-38.13080360867914
1739209603.7068334;-38.13080360867914
1739209603.7068415;-38.13080360867914
1739209603.7068496;-45.120503652039325
1739209603.7068577;-45.120503652039325
1739209603.7068658;-45.120503652039325
1739209603.706874;-33.981070128970956
1739209603.706882;-38.13080360867914
1739209603.70689;-38.13080360867914
1739209603.7068982;-45.120503652039325
1739209603.7069063;-45.120503652039325
1739209603.7069144;-35.57807855764607
1739209603.7069225;-45.120503652039325
1739209603.7069306;-31.141103565318915
1739209603.7069387;-27.267205301931607
1739209603.7069468;-45.120503652039325
1739209603.706955;-38.13080360867914
1739209603.706963;-38.13080360867914
1739209603.7069712;-35.57807855764607
1739209603.7069793;-38.13080360867914
1739209603.7069874;-38.13080360867914
1739209603.7069955;-45.120503652039325
1739209603.7070036;-31.141103565318943
1739209603.7070117;-45.120503652039325
1739209603.7070198;-45.120503652039325
1739209603.707028;-38.13080360867914
1739209603.707036;-45.120503652039325
1739209603.7070441;-32.816014438256545
1739209603.7070522;-38.13080360867914
1739209603.7070603;-35.57807855764607
1739209603.7070684;-28.992665084841942
1739209603.7070765;-45.120503652039325
1739209603.7070847;-45.120503652039325
1739209603.7070928;-35.57807855764607
1739209603.707101;-35.57807855764607
1739209603.7071092;-45.120503652039325
1739209603.7071173;-38.13080360867914
1739209603.7071254;-33.981070128970906
1739209603.7071335;-45.120503652039325
1739209603.7071416;-45.120503652039325
1739209603.7071497;-45.120503652039325
1739209603.7071579;-38.13080360867914
1739209603.707166;-38.13080360867914
1739209603.707174;-45.120503652039325
1739209603.7071822;-45.120503652039325
1739209603.7071903;-35.57807855764607
1739209603.7071984;-38.13080360867914
1739209603.7072065;-45.120503652039325
1739209603.7072146;-38.13080360867914
1739209603.7072227;-45.120503652039325
1739209603.7072308;-45.120503652039325
1739209603.707239;-38.13080360867914
1739209603.707247;-45.120503652039325
1739209603.7072551;-45.120503652039325
1739209603.7072632;-38.13080360867914
1739209603.7072713;-35.57807855764607
1739209603.7072794;-38.13080360867914
1739209603.7072875;-45.120503652039325
1739209603.7072957;-38.13080360867914
1739209603.7073038;-32.816014438256545
1739209603.7073119;-33.981070128970906
1739209603.70732;-45.120503652039325
1739209603.707328;-33.981070128970906
1739209603.7073362;-38.13080360867914
1739209603.7073443;-38.13080360867914
1739209603.7073524;-45.120503652039325
1739209603.7073605;-45.120503652039325
1739209603.7073686;-38.13080360867914
1739209603.7073767;-38.13080360867914
1739209603.7073848;-45.120503652039325
1739209603.707393;-38.13080360867914
1739209603.707401;-32.816014438256545
1739209603.7074091;-38.13080360867914
1739209603.7074172;-38.13080360867914
1739209603.7074254;-35.57807855764607
1739209603.7074335;-33.981070128970906
1739209603.7074416;-38.13080360867914
1739209603.7074497;-38.13080360867914
1739209603.7074578;-33.981070128970906
1739209603.707466;-33.981070128970906
1739209603.707474;-45.120503652039325
1739209603.707482;-38.13080360867914
1739209603.7074902;-45.120503652039325
1739209603.7074983;-45.120503652039325
1739209603.7075064;-38.13080360867914
1739209603.7075145;-38.13080360867914
1739209603.7075226;-38.13080360867914
1739209603.7075307;-38.13080360867914
1739209603.7075388;-45.120503652039325
1739209603.707547;-35.57807855764607
1739209603.707555;-35.57807855764607
1739209603.7075632;-35.57807855764607
1739209603.7075713;-38.13080360867914
1739209603.7075794;-38.13080360867914
1739209603.7075875;-33.981070128970906
1739209603.7075956;-45.120503652039325
1739209603.7076037;-45.120503652039325
1739209603.707612;-35.57807855764607
1739209603.7076201;-38.13080360867914
1739209603.7076283;-45.120503652039325
1739209603.7076364;-45.120503652039325
1739209603.7076445;-45.120503652039325
1739209603.7076526;-45.120503652039325
1739209603.7076607;-45.120503652039325
1739209603.7076688;-45.120503652039325
1739209603.707677;-45.120503652039325
1739209603.707685;-38.13080360867914
1739209603.707693;-38.13080360867914
1739209603.7077012;-38.13080360867914
1739209603.7077093;-45.120503652039325
1739209603.7077174;-45.120503652039325
1739209603.7077255;-32.816014438256545
1739209603.7077336;-38.13080360867914
1739209603.7077417;-45.120503652039325
1739209603.7077498;-45.120503652039325
1739209603.707758;-35.57807855764607
1739209603.707766;-38.13080360867914
1739209603.7077742;-45.120503652039325
1739209603.7077823;-45.120503652039325
1739209603.7077904;-45.120503652039325
1739209603.7077985;-38.13080360867914
1739209603.7078066;-45.120503652039325
1739209603.7078147;-38.13080360867914
1739209603.7078228;-38.13080360867914
1739209603.707831;-38.13080360867914
1739209603.707839;-38.13080360867914
1739209603.707847;-38.13080360867914
1739209603.7078552;-32.816014438256545
1739209603.7078633;-38.13080360867914
1739209603.7078714;-45.120503652039325
1739209603.7078795;-45.120503652039325
1739209603.7078876;-38.13080360867914
1739209603.7078958;-38.13080360867914
1739209603.7079039;-38.13080360867914
1739209603.707912;-32.816014438256545
1739209603.70792;-45.120503652039325
1739209603.7079282;-45.120503652039325
1739209603.7079363;-35.57807855764607
1739209603.7079444;-35.57807855764607
1739209603.7079525;-45.120503652039325
1739209603.7079606;-45.120503652039325
1739209603.7079687;-33.981070128970906
1739209603.7079768;-38.13080360867914
1739209603.707985;-32.816014438256545
1739209603.707993;-38.13080360867914
1739209603.7080011;-35.57807855764607
1739209603.7080092;-38.13080360867914
1739209603.7080173;-38.13080360867914
1739209603.7080255;-38.13080360867914
1739209603.7080336;-45.120503652039325
1739209603.7080417;-38.13080360867914
1739209603.7080498;-38.13080360867914
1739209603.7080579;-38.13080360867914
1739209603.708066;-38.13080360867914
1739209603.708074;-45.120503652039325
1739209603.7080822;-45.120503652039325
1739209603.7080903;-38.13080360867914
1739209603.7080984;-45.120503652039325
1739209603.7081065;-35.57807855764607
1739209603.7081146;-38.13080360867914
1739209603.7081227;-45.120503652039325
1739209603.7081308;-35.57807855764607
1739209603.7081392;-38.13080360867914
1739209603.7081473;-45.120503652039325
1739209603.7081554;-38.13080360867914
1739209603.7081635;-38.13080360867914
1739209603.7081716;-45.120503652039325
1739209603.7081797;-30.49652367304973
1739209603.7081878;-30.49652367304973
1739209603.708196;-45.120503652039325
1739209603.708204;-38.13080360867914
1739209603.7082121;-35.57807855764607
1739209603.7082202;-38.13080360867914
1739209603.7082283;-45.120503652039325
1739209603.7082365;-33.981070128970906
1739209603.7082446;-45.120503652039325
1739209603.7082527;-45.120503652039325
1739209603.7082608;-45.120503652039325
1739209603.708269;-45.120503652039325
1739209603.708277;-45.120503652039325
1739209603.708285;-45.120503652039325
1739209603.7082932;-35.57807855764607
1739209603.7083013;-45.120503652039325
1739209603.7083094;-30.49652367304973
1739209603.7083175;-33.981070128970906
1739209603.7083256;-45.120503652039325
1739209603.7083337;-38.13080360867914
1739209603.7083418;-38.13080360867914
1739209603.70835;-35.57807855764607
1739209603.708358;-38.13080360867914
1739209603.7083662;-38.13080360867914
1739209603.7083743;-45.120503652039325
1739209603.7083824;-38.13080360867914
1739209603.7083905;-38.13080360867914
1739209603.7083986;-38.13080360867914
1739209603.7084067;-45.120503652039325
1739209603.7084148;-45.120503652039325
1739209603.708423;-38.13080360867914
1739209603.708431;-45.120503652039325
1739209603.708439;-45.120503652039325
1739209603.7084472;-38.13080360867914
1739209603.7084553;-35.57807855764607
1739209603.7084634;-38.13080360867914
1739209603.7084715;-45.120503652039325
1739209603.7084796;-45.120503652039325
1739209603.7084877;-45.120503652039325
1739209603.7084959;-45.120503652039325
1739209603.708504;-38.13080360867914
1739209603.708512;-38.13080360867914
1739209603.7085202;-45.120503652039325
1739209603.7085283;-45.120503652039325
1739209603.7085364;-35.57807855764607
1739209603.7085445;-33.981070128970906
1739209603.7085526;-45.120503652039325
1739209603.7085607;-38.13080360867914
1739209603.7085688;-38.13080360867914
1739209603.708577;-38.13080360867914
