CAN Message; 0x77:43213c10328c689e
1739209666.2271686;-38.13080360867914
1739209666.2271724;-35.57807855764607
1739209666.227176;-38.13080360867914
1739209666.2271798;-38.13080360867914
1739209666.2271833;-45.120503652039325
1739209666.2271872;-35.57807855764607
1739209666.2271907;-38.13080360867914
1739209666.2271943;-38.13080360867914
1739209666.2271981;-45.120503652039325
1739209666.2272017;-38.13080360867914
1739209666.2272055;-38.13080360867914
1739209666.227209;-45.120503652039325
1739209666.227213;-45.120503652039325
1739209666.2272165;-38.13080360867914
1739209666.2272203;-38.13080360867914
1739209666.2272239;-38.13080360867914
1739209666.2272274;-45.120503652039325
1739209666.2272313;-45.120503652039325
1739209666.2272348;-38.13080360867914
1739209666.2272387;-33.981070128970906
1739209666.2272422;-32.816014438256545
1739209666.227246;-38.13080360867914
1739209666.2272496;-38.13080360867914
1739209666.2272534;-45.120503652039325
1739209666.227257;-32.816014438256545
1739209666.2272606;-26.487275050834715
1739209666.2272644;-38.13080360867914
1739209666.227268;-45.120503652039325
1739209666.2272718;-45.120503652039325
1739209666.2272754;-32.816014438256545
1739209666.2272792;-38.13080360867914
1739209666.2272828;-38.13080360867914
1739209666.2272863;-45.120503652039325
1739209666.2272902;-38.13080360867914
1739209666.2272937;-33.981070128970906
1739209666.2272975;-45.120503652039325
1739209666.2273011;-45.120503652039325
1739209666.227305;-45.120503652039325
1739209666.2273085;-45.120503652039325
1739209666.2273123;-45.120503652039325
1739209666.227316;-33.981070128970906
1739209666.2273195;-29.438486411369333
1739209666.2273233;-38.13080360867914
1739209666.2273269;-45.120503652039325
1739209666.2273307;-35.57807855764607
1739209666.2273343;-35.57807855764607
1739209666.227338;-38.13080360867914
1739209666.2273417;-45.120503652039325
1739209666.2273455;-45.120503652039325
1739209666.227349;-45.120503652039325
1739209666.2273526;-45.120503652039325
1739209666.2273564;-45.120503652039325
1739209666.22736;-45.120503652039325
1739209666.2273638;-45.120503652039325
1739209666.2273674;-45.120503652039325
1739209666.2273712;-45.120503652039325
1739209666.2273748;-45.120503652039325
1739209666.2273786;-45.120503652039325
1739209666.2273822;-38.13080360867914
1739209666.2273858;-38.13080360867914
1739209666.2273896;-38.13080360867914
1739209666.2273932;-45.120503652039325
1739209666.227397;-45.120503652039325
1739209666.2274005;-45.120503652039325
1739209666.2274044;-38.13080360867914
1739209666.227408;-28.21854285175415
1739209666.2274117;-38.13080360867914
1739209666.2274153;-38.13080360867914
1739209666.227419;-35.57807855764607
1739209666.2274227;-35.57807855764607
1739209666.2274263;-45.120503652039325
1739209666.22743;-38.13080360867914
1739209666.2274337;-35.57807855764607
1739209666.2274375;-33.981070128970956
1739209666.227441;-45.120503652039325
1739209666.227445;-32.816014438256545
1739209666.2274485;-38.13080360867914
1739209666.227452;-45.120503652039325
1739209666.2274559;-38.13080360867914
1739209666.2274594;-35.57807855764607
1739209666.2274632;-38.13080360867914
1739209666.2274668;-29.438486411369333
1739209666.2274706;-35.57807855764607
1739209666.2274742;-35.57807855764607
1739209666.2274778;-38.13080360867914
1739209666.2274816;-45.120503652039325
1739209666.2274852;-38.13080360867914
1739209666.227489;-38.13080360867914
1739209666.2274926;-38.13080360867914
1739209666.2274964;-38.13080360867914
1739209666.2275;-45.120503652039325
1739209666.2275038;-45.120503652039325
1739209666.2275074;-38.13080360867914
1739209666.227511;-38.13080360867914
1739209666.2275147;-38.13080360867914
1739209666.2275183;-38.13080360867914
1739209666.2275221;-45.120503652039325
1739209666.2275257;-32.816014438256545
1739209666.2275295;-38.13080360867914
1739209666.227533;-45.120503652039325
1739209666.227537;-45.120503652039325
1739209666.2275405;-45.120503652039325
1739209666.227544;-38.13080360867914
1739209666.227548;-35.57807855764607
1739209666.2275515;-45.120503652039325
1739209666.2275553;-45.120503652039325
1739209666.2275589;-38.13080360867914
1739209666.2275627;-38.13080360867914
1739209666.2275662;-45.120503652039325
1739209666.22757;-33.981070128970906
1739209666.2275736;-32.816014438256545
1739209666.2275772;-38.13080360867914
1739209666.227581;-38.13080360867914
1739209666.2275846;-38.13080360867914
1739209666.2275884;-45.120503652039325
1739209666.227592;-45.120503652039325
1739209666.2275958;-38.13080360867914
1739209666.2275994;-35.57807855764607
1739209666.2276032;-38.13080360867914
1739209666.2276068;-45.120503652039325
1739209666.2276103;-38.13080360867914
1739209666.2276142;-38.13080360867914
1739209666.2276177;-35.57807855764607
1739209666.2276216;-35.57807855764607
1739209666.2276251;-45.120503652039325
1739209666.227629;-35.57807855764607
1739209666.2276325;-35.57807855764607
1739209666.2276363;-45.120503652039325
1739209666.22764;-38.13080360867914
1739209666.2276435;-38.13080360867914
1739209666.2276473;-45.120503652039325
1739209666.227651;-45.120503652039325
1739209666.2276547;-38.13080360867914
1739209666.2276583;-35.57807855764607
1739209666.227662;-38.13080360867914
1739209666.2276657;-45.120503652039325
1739209666.2276692;-45.120503652039325
1739209666.227673;-38.13080360867914
1739209666.2276766;-33.981070128970906
1739209666.2276804;-38.13080360867914
1739209666.227684;-38.13080360867914
1739209666.2276878;-45.120503652039325
1739209666.2276914;-45.120503652039325
1739209666.2276952;-38.13080360867914
1739209666.2276988;-38.13080360867914
1739209666.2277024;-38.13080360867914
1739209666.2277062;-38.13080360867914
1739209666.2277098;-45.120503652039325
1739209666.2277136;-45.120503652039325
1739209666.2277172;-45.120503652039325
1739209666.227721;-35.57807855764607
1739209666.2277246;-38.13080360867914
1739209666.2277284;-45.120503652039325
1739209666.227732;-38.13080360867914
1739209666.2277355;-38.13080360867914
1739209666.2277393;-45.120503652039325
1739209666.227743;-45.120503652039325
1739209666.2277467;-38.13080360867914
1739209666.2277503;-45.120503652039325
1739209666.227754;-38.13080360867914
1739209666.2277577;-45.120503652039325
1739209666.2277615;-45.120503652039325
1739209666.227765;-31.141103565318915
1739209666.2277684;-38.13080360867914
1739209666.2277715;-45.120503652039325
1739209666.2277749;-45.120503652039325
1739209666.227778;-35.57807855764607
1739209666.2277813;-38.13080360867914
1739209666.2277844;-38.13080360867914
1739209666.2277877;-38.13080360867914
1739209666.2277908;-45.120503652039325
1739209666.2277942;-38.13080360867914
1739209666.2277975;-38.13080360867914
1739209666.2278006;-45.120503652039325
1739209666.227804;-45.120503652039325
1739209666.227807;-45.120503652039325
1739209666.2278104;-45.120503652039325
1739209666.2278135;-45.120503652039325
1739209666.2278168;-45.120503652039325
1739209666.2278202;-45.120503652039325
1739209666.2278233;-45.120503652039325
1739209666.2278266;-38.13080360867914
1739209666.2278297;-35.57807855764607
1739209666.227833;-38.13080360867914
1739209666.2278361;-45.120503652039325
1739209666.2278395;-45.120503652039325
1739209666.2278426;-35.57807855764607
1739209666.227846;-35.57807855764607
1739209666.2278492;-45.120503652039325
1739209666.2278523;-35.57807855764607
1739209666.2278557;-38.13080360867914
1739209666.2278588;-45.120503652039325
1739209666.2278621;-38.13080360867914
1739209666.2278652;-35.57807855764607
1739209666.2278686;-38.13080360867914
1739209666.227872;-45.120503652039325
1739209666.227875;-38.13080360867914
1739209666.2278783;-38.13080360867914
1739209666.2278814;-45.120503652039325
1739209666.2278848;-45.120503652039325
1739209666.2278879;-38.13080360867914
1739209666.2278912;-35.57807855764607
1739209666.2278943;-30.49652367304973
1739209666.2278976;-28.992665084841942
1739209666.227901;-45.120503652039325
1739209666.227904;-45.120503652039325
1739209666.2279074;-38.13080360867914
1739209666.2279105;-35.57807855764607
1739209666.2279139;-45.120503652039325
1739209666.227917;-32.816014438256545
1739209666.2279203;-45.120503652039325
1739209666.2279236;-38.13080360867914
1739209666.2279267;-35.57807855764607
1739209666.22793;-38.13080360867914
1739209666.2279332;-45.120503652039325
1739209666.2279365;-45.120503652039325
1739209666.2279396;-38.13080360867914
1739209666.227943;-45.120503652039325
1739209666.227946;-38.13080360867914
1739209666.2279494;-45.120503652039325
1739209666.2279527;-45.120503652039325
1739209666.2279558;-35.57807855764607
1739209666.2279592;-38.13080360867914
1739209666.2279623;-32.816014438256545
1739209666.2279656;-38.13080360867914
1739209666.2279687;-45.120503652039325
1739209666.227972;-35.57807855764607
1739209666.2279751;-33.981070128970906
1739209666.2279785;-45.120503652039325
1739209666.2279818;-35.57807855764607
1739209666.227985;-45.120503652039325
1739209666.2279882;-45.120503652039325
1739209666.2279913;-45.120503652039325
1739209666.2279947;-35.57807855764607
1739209666.2279978;-45.120503652039325
1739209666.228001;-45.120503652039325
1739209666.2280045;-45.120503652039325
1739209666.2280076;-45.120503652039325
1739209666.228011;-45.120503652039325
1739209666.228014;-45.120503652039325
1739209666.2280173;-33.981070128970906
1739209666.2280204;-45.120503652039325
1739209666.2280238;-35.57807855764607
1739209666.2280269;-26.991370085610736
1739209666.2280302;-38.13080360867914
1739209666.2280335;-45.120503652039325
1739209666.2280366;-38.13080360867914
1739209666.22804;-38.13080360867914
1739209666.228043;-38.13080360867914
1739209666.2280464;-35.57807855764607
1739209666.2280495;-38.13080360867914
1739209666.2280529;-35.57807855764607
1739209666.2280562;-45.120503652039325
1739209666.2280593;-45.120503652039325
1739209666.2280626;-45.120503652039325
1739209666.2280657;-45.120503652039325
1739209666.228069;-38.13080360867914
1739209666.2280722;-45.120503652039325
1739209666.2280755;-38.13080360867914
1739209666.2280786;-31.141103565318893
1739209666.228082;-33.981070128970906
1739209666.2280853;-38.13080360867914
1739209666.2280884;-33.981070128970906
1739209666.2280917;-45.120503652039325
1739209666.2280948;-38.13080360867914
1739209666.2280982;-35.57807855764607
1739209666.2281013;-38.13080360867914
1739209666.2281046;-45.120503652039325
1739209666.228108;-45.120503652039325
1739209666.228111;-38.13080360867914
1739209666.2281144;-45.120503652039325
1739209666.2281175;-38.13080360867914
1739209666.2281208;-35.57807855764607
1739209666.228124;-38.13080360867914
1739209666.2281272;-45.120503652039325
1739209666.2281303;-45.120503652039325
1739209666.2281337;-45.120503652039325
1739209666.228137;-38.13080360867914
1739209666.22814;-45.120503652039325
1739209666.2281435;-45.120503652039325
1739209666.2281466;-45.120503652039325
1739209666.22815;-45.120503652039325
1739209666.228153;-45.120503652039325
1739209666.2281563;-38.13080360867914
1739209666.2281597;-33.981070128970906
1739209666.2281628;-38.13080360867914
1739209666.228166;-38.13080360867914
1739209666.2281692;-35.57807855764607
1739209666.2281725;-38.13080360867914
1739209666.2281756;-45.120503652039325
1739209666.228179;-38.13080360867914
1739209666.228182;-45.120503652039325
1739209666.2281854;-38.13080360867914
1739209666.2281888;-45.120503652039325
1739209666.2281919;-38.13080360867914
1739209666.2281952;-45.120503652039325
1739209666.2281983;-45.120503652039325
1739209666.2282016;-45.120503652039325
1739209666.2282047;-38.13080360867914
1739209666.228208;-30.49652367304973
1739209666.2282112;-32.816014438256545
1739209666.2282145;-38.13080360867914
1739209666.2282178;-45.120503652039325
1739209666.228221;-32.816014438256545
1739209666.2282243;-38.13080360867914
1739209666.2282274;-45.120503652039325
1739209666.2282307;-45.120503652039325
1739209666.2282338;-33.981070128970906
1739209666.2282372;-38.13080360867914
1739209666.2282405;-38.13080360867914
1739209666.2282436;-38.13080360867914
1739209666.228247;-38.13080360867914
1739209666.22825;-38.13080360867914
1739209666.2282534;-38.13080360867914
1739209666.2282565;-38.13080360867914
1739209666.2282598;-32.816014438256545
1739209666.228263;-38.13080360867914
1739209666.2282662;-45.120503652039325
1739209666.2282696;-38.13080360867914
1739209666.2282727;-35.57807855764607
1739209666.228276;-38.13080360867914
1739209666.228279;-45.120503652039325
1739209666.2282825;-38.13080360867914
1739209666.2282856;-32.816014438256545
1739209666.228289;-45.120503652039325
1739209666.2282922;-45.120503652039325
1739209666.2282953;-38.13080360867914
1739209666.2282987;-38.13080360867914
1739209666.2283018;-33.981070128970906
1739209666.228305;-45.120503652039325
1739209666.2283082;-38.13080360867914
1739209666.2283115;-45.120503652039325
1739209666.2283146;-38.13080360867914
1739209666.228318;-45.120503652039325
1739209666.2283213;-38.13080360867914
1739209666.2283244;-38.13080360867914
1739209666.2283278;-45.120503652039325
1739209666.2283309;-38.13080360867914
1739209666.2283342;-38.13080360867914
1739209666.2283373;-45.120503652039325
1739209666.2283406;-33.981070128970906
1739209666.228344;-38.13080360867914
1739209666.228347;-45.120503652039325
1739209666.2283504;-38.13080360867914
1739209666.2283535;-35.57807855764607
1739209666.2283568;-45.120503652039325
1739209666.22836;-45.120503652039325
1739209666.2283633;-38.13080360867914
1739209666.2283664;-38.13080360867914
1739209666.2283697;-45.120503652039325
1739209666.228373;-38.13080360867914
1739209666.2283762;-35.57807855764607
1739209666.2283795;-38.13080360867914
1739209666.2283826;-45.120503652039325
1739209666.228386;-38.13080360867914
1739209666.228389;-38.13080360867914
1739209666.2283924;-45.120503652039325
1739209666.2283955;-45.120503652039325
1739209666.2283988;-38.13080360867914
1739209666.2284021;-35.57807855764607
1739209666.2284052;-38.13080360867914
1739209666.2284086;-38.13080360867914
1739209666.2284117;-45.120503652039325
1739209666.228415;-45.120503652039325
1739209666.228418;-45.120503652039325
1739209666.2284214;-45.120503652039325
1739209666.2284248;-45.120503652039325
1739209666.228428;-32.816014438256545
1739209666.2284312;-38.13080360867914
1739209666.2284343;-45.120503652039325
1739209666.2284377;-38.13080360867914
1739209666.2284408;-35.57807855764607
1739209666.228444;-45.120503652039325
1739209666.2284472;-45.120503652039325
1739209666.2284505;-38.13080360867914
1739209666.2284539;-38.13080360867914
1739209666.228457;-45.120503652039325
1739209666.2284603;-45.120503652039325
1739209666.2284634;-45.120503652039325
1739209666.2284667;-45.120503652039325
1739209666.2284698;-33.981070128970906
1739209666.2284732;-33.981070128970906
1739209666.2284765;-45.120503652039325
1739209666.2284796;-45.120503652039325
1739209666.228483;-45.120503652039325
1739209666.228486;-38.13080360867914
1739209666.2284894;-45.120503652039325
1739209666.2284925;-38.13080360867914
1739209666.2284958;-38.13080360867914
1739209666.228499;-38.13080360867914
1739209666.2285023;-45.120503652039325
1739209666.2285056;-38.13080360867914
1739209666.2285087;-45.120503652039325
1739209666.228512;-38.13080360867914
1739209666.2285151;-35.57807855764607
1739209666.2285185;-45.120503652039325
1739209666.2285216;-31.141103565318915
1739209666.228525;-27.8777449560314
1739209666.2285283;-38.13080360867914
1739209666.2285314;-45.120503652039325
1739209666.2285347;-35.57807855764607
1739209666.2285378;-35.57807855764607
1739209666.2285411;-38.13080360867914
1739209666.2285442;-38.13080360867914
1739209666.2285476;-45.120503652039325
1739209666.2285507;-38.13080360867914
1739209666.228554;-38.13080360867914
1739209666.2285573;-45.120503652039325
1739209666.2285604;-45.120503652039325
1739209666.2285638;-45.120503652039325
1739209666.228567;-38.13080360867914
1739209666.2285702;-45.120503652039325
1739209666.2285733;-38.13080360867914
1739209666.2285767;-35.57807855764607
1739209666.22858;-45.120503652039325
1739209666.228583;-45.120503652039325
1739209666.2285864;-35.57807855764607
1739209666.2285895;-45.120503652039325
1739209666.2285929;-45.120503652039325
1739209666.228596;-38.13080360867914
1739209666.2285993;-38.13080360867914
1739209666.2286024;-32.816014438256545
1739209666.2286057;-45.120503652039325
1739209666.228609;-45.120503652039325
1739209666.2286122;-38.13080360867914
1739209666.2286155;-38.13080360867914
1739209666.2286186;-38.13080360867914
1739209666.228622;-33.981070128970906
1739209666.228625;-45.120503652039325
1739209666.2286284;-45.120503652039325
1739209666.2286315;-45.120503652039325
1739209666.2286348;-45.120503652039325
1739209666.2286382;-38.13080360867914
1739209666.2286413;-45.120503652039325
1739209666.2286446;-38.13080360867914
1739209666.2286477;-45.120503652039325
1739209666.228651;-38.13080360867914
1739209666.2286541;-26.991370085610736
1739209666.2286575;-35.57807855764607
1739209666.2286608;-35.57807855764607
1739209666.228664;-33.981070128970906
1739209666.2286673;-33.981070128970906
1739209666.2286704;-45.120503652039325
1739209666.2286737;-45.120503652039325
1739209666.2286768;-45.120503652039325
1739209666.2286801;-45.120503652039325
1739209666.2286832;-45.120503652039325
1739209666.2286866;-45.120503652039325
1739209666.22869;-38.13080360867914
1739209666.228693;-38.13080360867914
1739209666.2286963;-33.981070128970906
1739209666.2286994;-45.120503652039325
1739209666.2287028;-45.120503652039325
1739209666.228706;-31.141103565318893
1739209666.2287092;-38.13080360867914
1739209666.2287126;-45.120503652039325
1739209666.2287157;-38.13080360867914
1739209666.228719;-38.13080360867914
1739209666.228722;-38.13080360867914
1739209666.2287254;-38.13080360867914
1739209666.2287285;-38.13080360867914
1739209666.2287319;-35.57807855764607
1739209666.228735;-38.13080360867914
1739209666.2287383;-45.120503652039325
1739209666.2287416;-38.13080360867914
1739209666.2287447;-35.57807855764607
1739209666.228748;-45.120503652039325
1739209666.2287512;-45.120503652039325
1739209666.2287545;-38.13080360867914
1739209666.2287576;-38.13080360867914
1739209666.228761;-45.120503652039325
1739209666.2287643;-45.120503652039325
1739209666.2287674;-38.13080360867914
1739209666.2287707;-45.120503652039325
1739209666.2287738;-38.13080360867914
1739209666.2287772;-45.120503652039325
1739209666.2287803;-38.13080360867914
1739209666.2287836;-32.816014438256545
1739209666.2287867;-38.13080360867914
1739209666.22879;-45.120503652039325
1739209666.2287934;-38.13080360867914
1739209666.2287965;-32.816014438256545
1739209666.2287998;-35.57807855764607
1739209666.228803;-45.120503652039325
1739209666.2288063;-45.120503652039325
1739209666.2288094;-45.120503652039325
1739209666.2288127;-45.120503652039325
1739209666.2288158;-45.120503652039325
1739209666.2288191;-38.13080360867914
1739209666.2288225;-38.13080360867914
1739209666.2288256;-38.13080360867914
1739209666.228829;-38.13080360867914
1739209666.228832;-45.120503652039325
1739209666.2288353;-31.141103565318915
1739209666.2288384;-33.981070128970906
1739209666.2288418;-45.120503652039325
1739209666.2288451;-38.13080360867914
1739209666.2288482;-35.57807855764607
1739209666.2288516;-38.13080360867914
1739209666.2288547;-45.120503652039325
1739209666.228858;-38.13080360867914
1739209666.228861;-38.13080360867914
1739209666.2288644;-45.120503652039325
1739209666.2288675;-45.120503652039325
1739209666.2288709;-38.13080360867914
1739209666.2288742;-38.13080360867914
1739209666.2288773;-38.13080360867914
1739209666.2288806;-38.13080360867914
1739209666.2288837;-35.57807855764607
1739209666.228887;-35.57807855764607
1739209666.2288902;-38.13080360867914
1739209666.2288935;-38.13080360867914
1739209666.2288969;-38.13080360867914
1739209666.2289;-33.981070128970906
1739209666.2289033;-45.120503652039325
1739209666.2289064;-45.120503652039325
1739209666.2289097;-38.13080360867914
1739209666.2289128;-35.57807855764607
1739209666.2289162;-35.57807855764607
1739209666.2289193;-38.13080360867914
1739209666.2289226;-45.120503652039325
1739209666.228926;-38.13080360867914
1739209666.228929;-38.13080360867914
1739209666.2289324;-45.120503652039325
1739209666.2289355;-45.120503652039325
1739209666.2289388;-45.120503652039325
1739209666.228942;-45.120503652039325
1739209666.2289453;-45.120503652039325
1739209666.2289486;-33.981070128970906
1739209666.2289517;-31.141103565318915
1739209666.228955;-45.120503652039325
1739209666.2289581;-45.120503652039325
1739209666.2289615;-33.981070128970906
1739209666.2289646;-38.13080360867914
1739209666.228968;-33.981070128970906
1739209666.228971;-35.57807855764607
1739209666.2289743;-35.57807855764607
1739209666.2289777;-38.13080360867914
1739209666.2289808;-33.981070128970906
1739209666.228984;-38.13080360867914
1739209666.2289872;-45.120503652039325
1739209666.2289906;-38.13080360867914
1739209666.2289937;-38.13080360867914
1739209666.228997;-45.120503652039325
1739209666.2290003;-38.13080360867914
1739209666.2290034;-35.57807855764607
1739209666.2290068;-38.13080360867914
1739209666.2290099;-45.120503652039325
1739209666.2290132;-45.120503652039325
1739209666.2290163;-45.120503652039325
1739209666.2290196;-45.120503652039325
1739209666.2290227;-45.120503652039325
1739209666.229026;-45.120503652039325
1739209666.2290294;-45.120503652039325
1739209666.2290325;-38.13080360867914
1739209666.2290359;-38.13080360867914
1739209666.229039;-45.120503652039325
1739209666.2290423;-38.13080360867914
1739209666.2290454;-38.13080360867914
1739209666.2290487;-45.120503652039325
1739209666.2290518;-45.120503652039325
1739209666.2290552;-45.120503652039325
1739209666.2290585;-45.120503652039325
1739209666.2290616;-35.57807855764607
1739209666.229065;-45.120503652039325
1739209666.229068;-45.120503652039325
1739209666.2290714;-45.120503652039325
1739209666.2290745;-38.13080360867914
1739209666.2290778;-38.13080360867914
1739209666.2290812;-45.120503652039325
1739209666.2290843;-45.120503652039325
1739209666.2290876;-45.120503652039325
1739209666.2290907;-38.13080360867914
1739209666.229094;-45.120503652039325
1739209666.2290971;-31.141103565318915
1739209666.2291005;-28.992665084841942
1739209666.2291036;-45.120503652039325
1739209666.229107;-38.13080360867914
1739209666.2291102;-33.981070128970906
1739209666.2291133;-32.816014438256545
1739209666.2291167;-38.13080360867914
1739209666.2291198;-45.120503652039325
1739209666.229123;-45.120503652039325
1739209666.2291262;-45.120503652039325
1739209666.2291296;-38.13080360867914
1739209666.229133;-38.13080360867914
1739209666.229136;-45.120503652039325
1739209666.2291393;-38.13080360867914
1739209666.2291424;-38.13080360867914
1739209666.2291458;-45.120503652039325
1739209666.2291489;-38.13080360867914
1739209666.2291522;-35.57807855764607
1739209666.2291553;-33.981070128970906
1739209666.2291586;-45.120503652039325
1739209666.229162;-38.13080360867914
1739209666.229165;-38.13080360867914
1739209666.2291684;-45.120503652039325
1739209666.2291715;-45.120503652039325
1739209666.2291749;-38.13080360867914
1739209666.229178;-35.57807855764607
1739209666.2291813;-38.13080360867914
1739209666.2291846;-45.120503652039325
1739209666.2291877;-38.13080360867914
1739209666.229191;-38.13080360867914
1739209666.2291942;-45.120503652039325
1739209666.2291975;-38.13080360867914
1739209666.2292006;-45.120503652039325
1739209666.229204;-45.120503652039325
1739209666.229207;-45.120503652039325
1739209666.2292104;-35.57807855764607
1739209666.2292137;-45.120503652039325
1739209666.2292168;-45.120503652039325
1739209666.2292202;-38.13080360867914
1739209666.2292233;-45.120503652039325
1739209666.2292266;-38.13080360867914
1739209666.2292297;-31.141103565318893
1739209666.229233;-33.981070128970906
1739209666.2292361;-38.13080360867914
1739209666.2292395;-38.13080360867914
1739209666.2292428;-35.57807855764607
1739209666.229246;-38.13080360867914
1739209666.2292492;-35.57807855764607
1739209666.2292523;-38.13080360867914
1739209666.2292557;-32.81601443825658
1739209666.2292588;-33.981070128970906
1739209666.229262;-32.816014438256545
1739209666.2292655;-45.120503652039325
1739209666.2292686;-45.120503652039325
1739209666.229272;-45.120503652039325
1739209666.229275;-35.57807855764607
1739209666.2292783;-33.981070128970906
1739209666.2292814;-29.438486411369333
1739209666.2292848;-33.981070128970906
1739209666.2292879;-38.13080360867914
1739209666.2292912;-38.13080360867914
1739209666.2292945;-35.57807855764607
1739209666.2292976;-38.13080360867914
1739209666.229301;-38.13080360867914
1739209666.229304;-38.13080360867914
1739209666.2293074;-38.13080360867914
1739209666.2293105;-45.120503652039325
1739209666.2293139;-38.13080360867914
1739209666.2293172;-45.120503652039325
1739209666.2293203;-38.13080360867914
1739209666.2293236;-38.13080360867914
1739209666.2293267;-45.120503652039325
1739209666.22933;-45.120503652039325
1739209666.2293332;-38.13080360867914
1739209666.2293365;-38.13080360867914
1739209666.2293396;-38.13080360867914
1739209666.229343;-45.120503652039325
1739209666.2293463;-45.120503652039325
1739209666.2293494;-45.120503652039325
1739209666.2293527;-38.13080360867914
1739209666.2293558;-38.13080360867914
1739209666.2293591;-38.13080360867914
1739209666.2293622;-38.13080360867914
1739209666.2293656;-35.57807855764607
1739209666.229369;-38.13080360867914
1739209666.229372;-45.120503652039325
1739209666.2293754;-38.13080360867914
1739209666.2293785;-38.13080360867914
1739209666.2293818;-33.981070128970906
1739209666.229385;-45.120503652039325
1739209666.2293882;-38.13080360867914
1739209666.2293913;-38.13080360867914
1739209666.2293947;-45.120503652039325
1739209666.229398;-45.120503652039325
1739209666.229401;-35.57807855764607
1739209666.2294044;-35.57807855764607
1739209666.2294075;-45.120503652039325
1739209666.229411;-35.57807855764607
1739209666.229414;-38.13080360867914
1739209666.2294173;-45.120503652039325
1739209666.2294207;-45.120503652039325
1739209666.2294238;-45.120503652039325
1739209666.229427;-38.13080360867914
1739209666.2294302;-38.13080360867914
1739209666.2294335;-45.120503652039325
1739209666.2294366;-45.120503652039325
1739209666.22944;-38.13080360867914
1739209666.229443;-35.57807855764607
1739209666.2294464;-45.120503652039325
1739209666.2294497;-38.13080360867914
1739209666.2294528;-38.13080360867914
1739209666.2294562;-45.120503652039325
1739209666.2294593;-33.981070128970906
1739209666.2294626;-45.120503652039325
1739209666.2294657;-45.120503652039325
1739209666.229469;-45.120503652039325
1739209666.2294722;-45.120503652039325
1739209666.2294755;-45.120503652039325
1739209666.2294788;-45.120503652039325
1739209666.229482;-45.120503652039325
1739209666.2294853;-38.13080360867914
1739209666.2294884;-45.120503652039325
1739209666.2294917;-33.981070128970906
1739209666.2294948;-45.120503652039325
1739209666.2294981;-38.13080360867914
1739209666.2295015;-38.13080360867914
1739209666.2295046;-35.57807855764607
1739209666.229508;-38.13080360867914
1739209666.229511;-45.120503652039325
1739209666.2295144;-45.120503652039325
1739209666.2295175;-33.981070128970906
1739209666.2295208;-38.13080360867914
1739209666.229524;-38.13080360867914
1739209666.2295272;-38.13080360867914
1739209666.2295306;-45.120503652039325
1739209666.2295337;-45.120503652039325
1739209666.229537;-45.120503652039325
1739209666.22954;-45.120503652039325
1739209666.2295434;-38.13080360867914
1739209666.2295465;-38.13080360867914
1739209666.22955;-45.120503652039325
1739209666.2295532;-45.120503652039325
1739209666.2295563;-38.13080360867914
1739209666.2295597;-38.13080360867914
1739209666.2295628;-38.13080360867914
1739209666.229566;-45.120503652039325
1739209666.2295692;-45.120503652039325
1739209666.2295725;-45.120503652039325
1739209666.2295756;-38.13080360867914
1739209666.229579;-38.13080360867914
1739209666.2295823;-45.120503652039325
1739209666.2295854;-45.120503652039325
1739209666.2295887;-38.13080360867914
1739209666.2295918;-45.120503652039325
1739209666.2295952;-45.120503652039325
1739209666.2295983;-32.816014438256545
1739209666.2296016;-38.13080360867914
1739209666.229605;-38.13080360867914
1739209666.229608;-38.13080360867914
1739209666.2296114;-38.13080360867914
1739209666.2296145;-38.13080360867914
1739209666.2296178;-45.120503652039325
1739209666.229621;-31.141103565318915
1739209666.2296243;-31.141103565318915
1739209666.2296274;-45.120503652039325
1739209666.2296307;-45.120503652039325
1739209666.229634;-35.57807855764607
1739209666.2296371;-35.57807855764607
1739209666.2296405;-38.13080360867914
1739209666.2296436;-33.981070128970906
1739209666.229647;-45.120503652039325
1739209666.22965;-45.120503652039325
1739209666.2296534;-45.120503652039325
1739209666.2296565;-38.13080360867914
1739209666.2296598;-38.13080360867914
1739209666.2296631;-45.120503652039325
1739209666.2296662;-45.120503652039325
1739209666.2296696;-45.120503652039325
1739209666.2296727;-31.141103565318915
1739209666.229676;-31.141103565318915
1739209666.229679;-45.120503652039325
1739209666.2296824;-38.13080360867914
1739209666.2296858;-35.57807855764607
1739209666.229689;-38.13080360867914
1739209666.2296922;-45.120503652039325
1739209666.2296953;-38.13080360867914
1739209666.2296987;-45.120503652039325
1739209666.2297018;-38.13080360867914
1739209666.229705;-33.981070128970906
1739209666.2297082;-38.13080360867914
1739209666.2297115;-45.120503652039325
1739209666.2297149;-45.120503652039325
1739209666.229718;-38.13080360867914
1739209666.2297213;-38.13080360867914
1739209666.2297244;-35.57807855764607
1739209666.2297277;-32.816014438256545
1739209666.2297308;-38.13080360867914
1739209666.2297342;-38.13080360867914
1739209666.2297375;-35.57807855764607
1739209666.2297406;-32.816014438256545
1739209666.229744;-38.13080360867914
1739209666.229747;-35.57807855764607
1739209666.2297504;-38.13080360867914
1739209666.2297535;-45.120503652039325
1739209666.2297568;-45.120503652039325
1739209666.22976;-45.120503652039325
1739209666.2297633;-38.13080360867914
1739209666.2297666;-35.57807855764607
1739209666.2297697;-38.13080360867914
1739209666.229773;-45.120503652039325
1739209666.2297761;-38.13080360867914
1739209666.2297795;-45.120503652039325
1739209666.2297826;-33.981070128970906
