CAN Message; 0x150:0400e118ae2d0e3b
1739209889.6766226;-32.816014438256545
1739209889.6766248;-38.13080360867914
1739209889.676627;-45.120503652039325
1739209889.676629;-32.816014438256545
1739209889.6766312;-38.13080360867914
1739209889.6766331;-45.120503652039325
1739209889.6766353;-45.120503652039325
1739209889.6766374;-45.120503652039325
1739209889.6766396;-38.13080360867914
1739209889.6766417;-38.13080360867914
1739209889.6766438;-45.120503652039325
1739209889.6766458;-45.120503652039325
1739209889.676648;-45.120503652039325
1739209889.67665;-45.120503652039325
1739209889.6766522;-38.13080360867914
1739209889.6766543;-31.141103565318915
1739209889.6766565;-38.13080360867914
1739209889.6766584;-35.57807855764607
1739209889.6766605;-45.120503652039325
1739209889.6766627;-33.981070128970906
1739209889.6766648;-32.816014438256545
1739209889.676667;-38.13080360867914
1739209889.6766691;-45.120503652039325
1739209889.676671;-45.120503652039325
1739209889.6766732;-38.13080360867914
1739209889.6766753;-38.13080360867914
1739209889.6766775;-45.120503652039325
1739209889.6766796;-45.120503652039325
1739209889.6766818;-45.120503652039325
1739209889.6766837;-45.120503652039325
1739209889.6766858;-45.120503652039325
1739209889.676688;-45.120503652039325
1739209889.67669;-38.13080360867914
1739209889.6766922;-38.13080360867914
1739209889.6766944;-45.120503652039325
1739209889.6766963;-33.981070128970906
1739209889.6766984;-35.57807855764607
1739209889.6767006;-38.13080360867914
1739209889.6767027;-45.120503652039325
1739209889.676705;-28.992665084841942
1739209889.676707;-30.49652367304973
1739209889.676709;-38.13080360867914
1739209889.676711;-45.120503652039325
1739209889.6767132;-38.13080360867914
1739209889.6767154;-38.13080360867914
1739209889.6767175;-38.13080360867914
1739209889.6767197;-45.120503652039325
1739209889.6767216;-45.120503652039325
1739209889.6767237;-45.120503652039325
1739209889.6767259;-38.13080360867914
1739209889.676728;-45.120503652039325
1739209889.6767302;-38.13080360867914
1739209889.6767323;-38.13080360867914
1739209889.6767342;-38.13080360867914
1739209889.6767364;-45.120503652039325
1739209889.6767385;-28.992665084841942
1739209889.6767406;-27.8777449560314
1739209889.6767428;-38.13080360867914
1739209889.6767447;-45.120503652039325
1739209889.6767468;-33.981070128970906
1739209889.676749;-32.816014438256545
1739209889.6767511;-45.120503652039325
1739209889.6767533;-45.120503652039325
1739209889.6767554;-45.120503652039325
1739209889.6767573;-38.13080360867914
1739209889.6767595;-35.57807855764607
1739209889.6767616;-45.120503652039325
1739209889.6767638;-45.120503652039325
1739209889.676766;-45.120503652039325
1739209889.676768;-45.120503652039325
1739209889.67677;-45.120503652039325
1739209889.676772;-31.141103565318893
1739209889.6767743;-30.49652367304973
1739209889.6767764;-45.120503652039325
1739209889.6767786;-38.13080360867914
1739209889.6767807;-38.13080360867914
1739209889.6767826;-45.120503652039325
1739209889.6767848;-45.120503652039325
1739209889.676787;-31.141103565318893
1739209889.676789;-45.120503652039325
1739209889.6767912;-38.13080360867914
1739209889.6767933;-38.13080360867914
1739209889.6767952;-35.57807855764607
1739209889.6767974;-38.13080360867914
1739209889.6767995;-45.120503652039325
1739209889.6768017;-38.13080360867914
1739209889.6768038;-38.13080360867914
1739209889.676806;-45.120503652039325
1739209889.6768079;-45.120503652039325
1739209889.67681;-38.13080360867914
1739209889.6768122;-45.120503652039325
1739209889.6768143;-38.13080360867914
1739209889.6768165;-35.57807855764607
1739209889.6768186;-38.13080360867914
1739209889.6768205;-45.120503652039325
1739209889.6768227;-33.981070128970906
1739209889.6768248;-26.991370085610736
1739209889.676827;-38.13080360867914
1739209889.676829;-45.120503652039325
1739209889.6768312;-45.120503652039325
1739209889.6768332;-32.816014438256545
1739209889.6768353;-45.120503652039325
1739209889.6768374;-38.13080360867914
1739209889.6768396;-38.13080360867914
1739209889.6768417;-35.57807855764607
1739209889.676844;-45.120503652039325
1739209889.6768458;-38.13080360867914
1739209889.676848;-38.13080360867914
1739209889.67685;-45.120503652039325
1739209889.6768522;-38.13080360867914
1739209889.6768544;-45.120503652039325
1739209889.6768565;-38.13080360867914
1739209889.6768584;-26.991370085610736
1739209889.6768606;-38.13080360867914
1739209889.6768627;-45.120503652039325
1739209889.6768649;-38.13080360867914
1739209889.676867;-38.13080360867914
1739209889.6768692;-45.120503652039325
1739209889.676871;-45.120503652039325
1739209889.6768732;-38.13080360867914
1739209889.6768754;-32.816014438256545
1739209889.6768775;-38.13080360867914
1739209889.6768796;-45.120503652039325
1739209889.6768818;-35.57807855764607
1739209889.6768837;-29.438486411369333
1739209889.6768858;-45.120503652039325
1739209889.676888;-45.120503652039325
1739209889.6768901;-38.13080360867914
1739209889.6768923;-45.120503652039325
1739209889.6768942;-33.981070128970906
1739209889.6768963;-38.13080360867914
1739209889.6768985;-33.981070128970906
1739209889.6769006;-45.120503652039325
1739209889.6769028;-33.981070128970906
1739209889.676905;-45.120503652039325
1739209889.6769068;-33.981070128970906
1739209889.676909;-31.141103565318893
1739209889.676911;-38.13080360867914
1739209889.6769133;-45.120503652039325
1739209889.6769154;-38.13080360867914
1739209889.6769176;-38.13080360867914
1739209889.6769195;-45.120503652039325
1739209889.6769216;-45.120503652039325
1739209889.6769238;-38.13080360867914
1739209889.676926;-45.120503652039325
1739209889.676928;-38.13080360867914
1739209889.6769302;-45.120503652039325
1739209889.676932;-38.13080360867914
1739209889.6769342;-35.57807855764607
1739209889.6769364;-35.57807855764607
1739209889.6769385;-45.120503652039325
1739209889.6769407;-45.120503652039325
1739209889.6769428;-45.120503652039325
1739209889.6769447;-38.13080360867914
1739209889.6769469;-32.816014438256545
1739209889.676949;-45.120503652039325
1739209889.6769512;-45.120503652039325
1739209889.6769533;-38.13080360867914
1739209889.6769555;-45.120503652039325
1739209889.6769574;-45.120503652039325
1739209889.6769595;-35.57807855764607
1739209889.6769617;-38.13080360867914
1739209889.6769638;-45.120503652039325
1739209889.676966;-45.120503652039325
1739209889.676968;-38.13080360867914
1739209889.67697;-31.141103565318915
1739209889.6769722;-38.13080360867914
1739209889.6769743;-45.120503652039325
1739209889.6769764;-45.120503652039325
1739209889.6769786;-33.981070128970906
1739209889.6769807;-45.120503652039325
1739209889.6769826;-45.120503652039325
1739209889.6769848;-45.120503652039325
1739209889.676987;-45.120503652039325
1739209889.676989;-35.57807855764607
1739209889.6769912;-38.13080360867914
1739209889.6769934;-38.13080360867914
1739209889.6769953;-33.981070128970906
1739209889.6769974;-38.13080360867914
1739209889.6769996;-38.13080360867914
1739209889.6770017;-45.120503652039325
1739209889.6770039;-38.13080360867914
1739209889.677006;-35.57807855764607
1739209889.677008;-38.13080360867914
1739209889.67701;-45.120503652039325
1739209889.6770122;-38.13080360867914
1739209889.6770144;-45.120503652039325
1739209889.6770165;-45.120503652039325
1739209889.6770186;-45.120503652039325
1739209889.6770205;-38.13080360867914
1739209889.6770227;-45.120503652039325
1739209889.6770248;-38.13080360867914
1739209889.677027;-38.13080360867914
1739209889.6770291;-45.120503652039325
1739209889.6770313;-38.13080360867914
1739209889.6770332;-38.13080360867914
1739209889.6770353;-38.13080360867914
1739209889.6770375;-45.120503652039325
1739209889.6770396;-45.120503652039325
1739209889.6770418;-45.120503652039325
1739209889.677044;-45.120503652039325
1739209889.6770458;-33.981070128970906
1739209889.677048;-45.120503652039325
1739209889.67705;-38.13080360867914
1739209889.6770523;-38.13080360867914
1739209889.6770544;-38.13080360867914
1739209889.6770563;-45.120503652039325
1739209889.6770585;-38.13080360867914
1739209889.6770606;-38.13080360867914
1739209889.6770627;-31.14110356531892
1739209889.677065;-45.120503652039325
1739209889.677067;-38.13080360867914
1739209889.677069;-35.57807855764607
1739209889.677071;-38.13080360867914
1739209889.6770732;-45.120503652039325
1739209889.6770754;-38.13080360867914
1739209889.6770775;-45.120503652039325
1739209889.6770797;-31.141103565318915
1739209889.6770816;-38.13080360867914
1739209889.6770837;-38.13080360867914
1739209889.6770859;-35.57807855764607
1739209889.677088;-33.981070128970906
1739209889.6770902;-45.120503652039325
1739209889.6770923;-45.120503652039325
1739209889.6770942;-38.13080360867914
1739209889.6770964;-32.816014438256545
1739209889.6770985;-45.120503652039325
1739209889.6771007;-38.13080360867914
1739209889.6771028;-45.120503652039325
1739209889.677105;-38.13080360867914
1739209889.6771069;-45.120503652039325
1739209889.677109;-45.120503652039325
1739209889.6771111;-35.57807855764607
1739209889.6771133;-38.13080360867914
1739209889.6771154;-45.120503652039325
1739209889.6771176;-38.13080360867914
1739209889.6771195;-35.57807855764607
1739209889.6771216;-38.13080360867914
1739209889.6771238;-45.120503652039325
1739209889.677126;-38.13080360867914
1739209889.677128;-38.13080360867914
1739209889.6771302;-38.13080360867914
1739209889.6771321;-38.13080360867914
1739209889.6771343;-38.13080360867914
1739209889.6771364;-38.13080360867914
1739209889.6771386;-38.13080360867914
1739209889.6771407;-45.120503652039325
1739209889.6771429;-45.120503652039325
1739209889.6771448;-32.816014438256545
1739209889.677147;-45.120503652039325
1739209889.677149;-45.120503652039325
1739209889.6771512;-38.13080360867914
1739209889.6771533;-35.57807855764607
1739209889.6771555;-45.120503652039325
1739209889.6771574;-45.120503652039325
1739209889.6771595;-38.13080360867914
1739209889.6771617;-45.120503652039325
1739209889.6771638;-35.57807855764607
1739209889.677166;-29.438486411369333
1739209889.6771681;-45.120503652039325
1739209889.67717;-45.120503652039325
1739209889.6771722;-35.57807855764607
1739209889.6771743;-38.13080360867914
1739209889.6771765;-45.120503652039325
1739209889.6771786;-38.13080360867914
1739209889.6771808;-45.120503652039325
1739209889.6771827;-38.13080360867914
1739209889.6771848;-38.13080360867914
1739209889.677187;-45.120503652039325
1739209889.677189;-38.13080360867914
1739209889.6771913;-38.13080360867914
1739209889.6771934;-35.57807855764607
1739209889.6771953;-35.57807855764607
1739209889.6771975;-35.57807855764607
1739209889.6771996;-29.438486411369333
1739209889.6772017;-45.120503652039325
1739209889.677204;-38.13080360867914
1739209889.6772058;-35.57807855764607
1739209889.677208;-33.981070128970906
1739209889.67721;-45.120503652039325
1739209889.6772122;-38.13080360867914
1739209889.6772144;-45.120503652039325
1739209889.6772165;-45.120503652039325
1739209889.6772184;-33.981070128970906
1739209889.6772206;-45.120503652039325
1739209889.6772227;-38.13080360867914
1739209889.6772249;-38.13080360867914
1739209889.677227;-33.981070128970906
1739209889.6772292;-45.120503652039325
1739209889.677231;-35.57807855764607
1739209889.6772332;-26.991370085610736
1739209889.6772354;-33.981070128970906
1739209889.6772375;-45.120503652039325
1739209889.6772397;-35.57807855764607
1739209889.6772418;-35.57807855764607
1739209889.6772437;-45.120503652039325
1739209889.6772459;-45.120503652039325
1739209889.677248;-38.13080360867914
1739209889.6772501;-45.120503652039325
1739209889.6772523;-45.120503652039325
1739209889.6772544;-45.120503652039325
1739209889.6772563;-45.120503652039325
1739209889.6772585;-45.120503652039325
1739209889.6772606;-38.13080360867914
1739209889.6772628;-45.120503652039325
1739209889.677265;-38.13080360867914
1739209889.677267;-45.120503652039325
1739209889.677269;-45.120503652039325
1739209889.6772711;-35.57807855764607
1739209889.6772733;-38.13080360867914
1739209889.6772754;-45.120503652039325
1739209889.6772776;-38.13080360867914
1739209889.6772797;-45.120503652039325
1739209889.6772816;-45.120503652039325
1739209889.6772838;-38.13080360867914
1739209889.677286;-38.13080360867914
1739209889.677288;-35.57807855764607
1739209889.6772902;-45.120503652039325
1739209889.6772923;-38.13080360867914
1739209889.6772943;-38.13080360867914
1739209889.6772964;-32.816014438256545
1739209889.6772985;-38.13080360867914
1739209889.6773007;-45.120503652039325
1739209889.6773028;-45.120503652039325
1739209889.677305;-45.120503652039325
1739209889.677307;-38.13080360867914
1739209889.677309;-45.120503652039325
1739209889.6773112;-38.13080360867914
1739209889.6773133;-38.13080360867914
1739209889.6773155;-38.13080360867914
1739209889.6773176;-32.816014438256545
1739209889.6781254;-38.13080360867914
1739209889.6781287;-45.120503652039325
1739209889.6781323;-38.13080360867914
1739209889.6781359;-38.13080360867914
1739209889.6781392;-38.13080360867914
1739209889.6781428;-45.120503652039325
1739209889.6781461;-45.120503652039325
1739209889.6781497;-32.816014438256545
1739209889.6781533;-33.981070128970906
1739209889.6781566;-45.120503652039325
1739209889.6781602;-45.120503652039325
1739209889.6781638;-45.120503652039325
1739209889.678167;-38.13080360867914
1739209889.6781707;-45.120503652039325
1739209889.678174;-45.120503652039325
1739209889.6781776;-45.120503652039325
1739209889.6781812;-45.120503652039325
1739209889.6781845;-38.13080360867914
1739209889.678188;-33.981070128970906
1739209889.6781917;-45.120503652039325
1739209889.678195;-45.120503652039325
1739209889.6781986;-45.120503652039325
1739209889.6782022;-33.981070128970906
1739209889.6782055;-45.120503652039325
1739209889.678209;-38.13080360867914
1739209889.6782124;-45.120503652039325
1739209889.678216;-38.13080360867914
1739209889.6782196;-38.13080360867914
1739209889.678223;-45.120503652039325
1739209889.6782265;-45.120503652039325
1739209889.67823;-38.13080360867914
1739209889.6782334;-45.120503652039325
1739209889.678237;-38.13080360867914
1739209889.6782403;-38.13080360867914
1739209889.6782439;-38.13080360867914
1739209889.6782475;-38.13080360867914
1739209889.6782508;-38.13080360867914
1739209889.6782544;-38.13080360867914
1739209889.678258;-38.13080360867914
1739209889.6782613;-35.57807855764607
1739209889.6782649;-38.13080360867914
1739209889.6782682;-35.57807855764607
1739209889.6782718;-38.13080360867914
1739209889.6782753;-38.13080360867914
1739209889.6782787;-38.13080360867914
1739209889.6782823;-38.13080360867914
1739209889.6782858;-38.13080360867914
1739209889.6782892;-45.120503652039325
1739209889.6782928;-38.13080360867914
1739209889.6782963;-38.13080360867914
1739209889.6782997;-38.13080360867914
1739209889.6783032;-35.57807855764607
1739209889.6783066;-45.120503652039325
1739209889.6783102;-45.120503652039325
1739209889.6783137;-28.992665084841942
1739209889.678317;-33.981070128970906
1739209889.6783206;-45.120503652039325
1739209889.6783242;-45.120503652039325
