CAN Message; 0x98:0000afa433a395f3
Timestamp;Amplitude
1739209697.4632566;-45.120503652039325
1739209697.463262;-45.120503652039325
1739209697.4632676;-38.13080360867914
1739209697.463273;-38.13080360867914
1739209697.4632783;-45.120503652039325
1739209697.4632838;-38.13080360867914
1739209697.4632893;-45.120503652039325
1739209697.4632945;-45.120503652039325
1739209697.4633;-45.120503652039325
1739209697.4633055;-45.120503652039325
1739209697.463311;-45.120503652039325
1739209697.4633162;-33.981070128970906
1739209697.4633217;-35.57807855764607
1739209697.4633272;-45.120503652039325
1739209697.4633327;-35.57807855764607
1739209697.463338;-45.120503652039325
1739209697.4633434;-45.120503652039325
1739209697.4633489;-35.57807855764607
1739209697.4633543;-33.981070128970906
1739209697.4633596;-45.120503652039325
1739209697.463365;-38.13080360867914
1739209697.4633706;-38.13080360867914
1739209697.4633758;-45.120503652039325
1739209697.4633813;-45.120503652039325
1739209697.4633868;-45.120503652039325
1739209697.4633923;-38.13080360867914
1739209697.4633975;-38.13080360867914
1739209697.463403;-45.120503652039325
1739209697.4634085;-38.13080360867914
1739209697.463414;-32.816014438256545
1739209697.4634192;-38.13080360867914
1739209697.4634247;-45.120503652039325
1739209697.4634302;-45.120503652039325
1739209697.4634356;-38.13080360867914
1739209697.463441;-38.13080360867914
1739209697.4634464;-45.120503652039325
1739209697.4634519;-38.13080360867914
1739209697.463457;-45.120503652039325
1739209697.4634626;-38.13080360867914
1739209697.463468;-38.13080360867914
1739209697.4634736;-38.13080360867914
1739209697.4634788;-38.13080360867914
1739209697.4634843;-45.120503652039325
1739209697.4634898;-35.57807855764607
1739209697.4634953;-45.120503652039325
1739209697.4635005;-45.120503652039325
1739209697.463506;-33.981070128970906
1739209697.4635115;-31.141103565318915
1739209697.463517;-33.981070128970906
1739209697.4635222;-45.120503652039325
1739209697.4635277;-45.120503652039325
1739209697.4635332;-38.13080360867914
1739209697.4635384;-38.13080360867914
1739209697.463544;-45.120503652039325
1739209697.4635494;-45.120503652039325
1739209697.4635549;-45.120503652039325
1739209697.46356;-38.13080360867914
1739209697.4635656;-35.57807855764607
1739209697.463571;-38.13080360867914
1739209697.4635766;-38.13080360867914
1739209697.4635818;-38.13080360867914
1739209697.4635873;-35.57807855764607
1739209697.4635928;-33.981070128970906
1739209697.4635983;-32.81601443825658
1739209697.4636035;-29.438486411369347
1739209697.463609;-33.981070128970906
1739209697.4636145;-45.120503652039325
1739209697.4636197;-45.120503652039325
1739209697.4636252;-38.13080360867914
1739209697.4636307;-35.57807855764607
1739209697.4636362;-45.120503652039325
1739209697.4636414;-33.981070128970906
1739209697.463647;-33.981070128970906
1739209697.4636524;-38.13080360867914
1739209697.4636579;-33.981070128970906
1739209697.463663;-38.13080360867914
1739209697.4636686;-38.13080360867914
1739209697.463674;-45.120503652039325
1739209697.4636796;-45.120503652039325
1739209697.4636848;-45.120503652039325
1739209697.4636903;-45.120503652039325
1739209697.4636958;-45.120503652039325
1739209697.463701;-45.120503652039325
1739209697.4637065;-45.120503652039325
1739209697.463712;-45.120503652039325
1739209697.4637175;-45.120503652039325
1739209697.4637227;-38.13080360867914
1739209697.4637282;-38.13080360867914
1739209697.4637337;-30.49652367304973
1739209697.4637392;-45.120503652039325
1739209697.4637444;-38.13080360867914
1739209697.46375;-33.981070128970906
1739209697.4637554;-45.120503652039325
1739209697.4637609;-45.120503652039325
1739209697.463766;-33.981070128970906
1739209697.4637716;-33.981070128970906
1739209697.463777;-30.49652367304973
1739209697.4637823;-45.120503652039325
1739209697.4637878;-38.13080360867914
1739209697.4637933;-38.13080360867914
1739209697.4637988;-38.13080360867914
1739209697.463804;-45.120503652039325
1739209697.4638095;-38.13080360867914
1739209697.463815;-35.57807855764607
1739209697.4638205;-31.141103565318915
1739209697.4638257;-45.120503652039325
1739209697.4638312;-45.120503652039325
1739209697.4638367;-45.120503652039325
1739209697.4638422;-45.120503652039325
1739209697.4638474;-45.120503652039325
1739209697.463853;-38.13080360867914
1739209697.4638584;-32.816014438256545
1739209697.4638636;-33.981070128970906
1739209697.463869;-45.120503652039325
1739209697.4638746;-38.13080360867914
1739209697.46388;-45.120503652039325
1739209697.4638853;-38.13080360867914
1739209697.4638908;-38.13080360867914
1739209697.4638963;-45.120503652039325
1739209697.4639018;-45.120503652039325
1739209697.463907;-45.120503652039325
1739209697.4639125;-45.120503652039325
1739209697.463918;-45.120503652039325
1739209697.4639235;-45.120503652039325
1739209697.4639287;-45.120503652039325
1739209697.4639342;-33.981070128970906
1739209697.4639397;-38.13080360867914
1739209697.463945;-45.120503652039325
1739209697.4639504;-31.141103565318915
1739209697.4639559;-32.816014438256545
1739209697.4639614;-45.120503652039325
1739209697.4639666;-38.13080360867914
1739209697.463972;-33.981070128970906
1739209697.4639776;-35.57807855764607
1739209697.463983;-38.13080360867914
1739209697.4639883;-45.120503652039325
1739209697.4639938;-38.13080360867914
1739209697.4639993;-38.13080360867914
1739209697.4640048;-45.120503652039325
1739209697.46401;-45.120503652039325
1739209697.4640155;-45.120503652039325
1739209697.464021;-35.57807855764607
1739209697.4640262;-45.120503652039325
1739209697.4640317;-45.120503652039325
1739209697.4640372;-33.981070128970906
1739209697.4640427;-45.120503652039325
1739209697.464048;-38.13080360867914
1739209697.4640534;-45.120503652039325
1739209697.4640589;-38.13080360867914
1739209697.4640644;-45.120503652039325
1739209697.4640696;-45.120503652039325
1739209697.464075;-38.13080360867914
1739209697.4640806;-45.120503652039325
1739209697.464086;-33.981070128970906
1739209697.4640913;-35.57807855764607
1739209697.4640968;-38.13080360867914
1739209697.4641023;-45.120503652039325
1739209697.4641075;-45.120503652039325
1739209697.464113;-45.120503652039325
1739209697.4641185;-45.120503652039325
1739209697.464124;-33.981070128970906
1739209697.4641292;-38.13080360867914
1739209697.4641347;-45.120503652039325
1739209697.4641402;-45.120503652039325
1739209697.4641457;-45.120503652039325
1739209697.464151;-45.120503652039325
1739209697.4641564;-38.13080360867914
1739209697.4641619;-38.13080360867914
1739209697.4641674;-45.120503652039325
1739209697.4641726;-45.120503652039325
1739209697.464178;-38.13080360867914
1739209697.4501812;-45.120503652039325
1739209697.4501917;-35.57807855764607
1739209697.4502022;-45.120503652039325
1739209697.4502127;-32.816014438256545
1739209697.450223;-28.21854285175415
1739209697.4502335;-38.13080360867914
1739209697.450244;-38.13080360867914
1739209697.4502544;-38.13080360867914
1739209697.450265;-38.13080360867914
1739209697.4502752;-45.120503652039325
1739209697.4502857;-45.120503652039325
1739209697.4502962;-45.120503652039325
1739209697.4503067;-45.120503652039325
1739209697.4503171;-38.13080360867914
1739209697.4503274;-38.13080360867914
1739209697.450338;-38.13080360867914
1739209697.4503484;-33.981070128970906
1739209697.4503589;-45.120503652039325
1739209697.4503694;-38.13080360867914
1739209697.4503796;-38.13080360867914
1739209697.45039;-38.13080360867914
1739209697.4504006;-38.13080360867914
1739209697.450411;-45.120503652039325
1739209697.4504213;-45.120503652039325
1739209697.4504318;-45.120503652039325
1739209697.4504423;-38.13080360867914
1739209697.4504528;-45.120503652039325
1739209697.4504633;-38.13080360867914
1739209697.4504735;-32.816014438256545
1739209697.450484;-45.120503652039325
1739209697.4504945;-45.120503652039325
1739209697.450505;-38.13080360867914
1739209697.4505155;-35.57807855764607
1739209697.4505258;-45.120503652039325
1739209697.4505363;-45.120503652039325
1739209697.4505467;-38.13080360867914
1739209697.4505572;-45.120503652039325
1739209697.4505677;-38.13080360867914
1739209697.450578;-45.120503652039325
1739209697.4505885;-38.13080360867914
1739209697.450599;-38.13080360867914
1739209697.4506094;-38.13080360867914
1739209697.45062;-45.120503652039325
1739209697.4506302;-38.13080360867914
1739209697.4506407;-45.120503652039325
1739209697.4506512;-45.120503652039325
1739209697.4506617;-45.120503652039325
1739209697.4506721;-45.120503652039325
1739209697.4506824;-45.120503652039325
1739209697.450693;-45.120503652039325
1739209697.4507034;-45.120503652039325
1739209697.4507139;-38.13080360867914
1739209697.4507241;-35.57807855764607
1739209697.4507346;-33.981070128970906
1739209697.450745;-38.13080360867914
1739209697.4507556;-45.120503652039325
1739209697.450766;-32.816014438256545
1739209697.4507763;-31.141103565318915
1739209697.4507868;-38.13080360867914
1739209697.4507973;-38.13080360867914
1739209697.4508078;-33.981070128970906
1739209697.4508183;-33.981070128970906
1739209697.4508286;-45.120503652039325
1739209697.450839;-45.120503652039325
1739209697.4508495;-45.120503652039325
1739209697.45086;-38.13080360867914
1739209697.4508705;-45.120503652039325
1739209697.4508808;-45.120503652039325
1739209697.4508913;-38.13080360867914
1739209697.4509017;-38.13080360867914
1739209697.4509122;-45.120503652039325
1739209697.4509227;-45.120503652039325
1739209697.450933;-38.13080360867914
1739209697.4509435;-38.13080360867914
1739209697.450954;-38.13080360867914
1739209697.4509645;-45.120503652039325
1739209697.4509747;-38.13080360867914
1739209697.4509852;-38.13080360867914
1739209697.4509957;-38.13080360867914
1739209697.4510062;-38.13080360867914
1739209697.4510167;-38.13080360867914
1739209697.451027;-38.13080360867914
1739209697.4510374;-35.57807855764607
1739209697.451048;-45.120503652039325
1739209697.4510584;-45.120503652039325
1739209697.4510689;-45.120503652039325
1739209697.4510791;-45.120503652039325
1739209697.4510896;-45.120503652039325
1739209697.4511;-38.13080360867914
1739209697.4511106;-38.13080360867914
1739209697.451121;-45.120503652039325
1739209697.4511313;-45.120503652039325
1739209697.4511418;-45.120503652039325
1739209697.4511523;-33.981070128970906
1739209697.4511628;-45.120503652039325
1739209697.4511733;-45.120503652039325
1739209697.4511836;-38.13080360867914
1739209697.451194;-38.13080360867914
1739209697.4512045;-45.120503652039325
1739209697.451215;-45.120503652039325
1739209697.4512253;-45.120503652039325
1739209697.4512358;-29.438486411369347
1739209697.4512463;-45.120503652039325
1739209697.4512568;-38.13080360867914
1739209697.4512672;-38.13080360867914
1739209697.4512775;-45.120503652039325
1739209697.451288;-45.120503652039325
1739209697.4512985;-45.120503652039325
1739209697.451309;-38.13080360867914
1739209697.4513195;-28.992665084841942
1739209697.4513297;-45.120503652039325
1739209697.4513402;-45.120503652039325
1739209697.4513507;-45.120503652039325
1739209697.4513612;-33.981070128970906
1739209697.4513717;-38.13080360867914
1739209697.451382;-45.120503652039325
1739209697.4513924;-38.13080360867914
1739209697.451403;-32.816014438256545
1739209697.4514134;-45.120503652039325
1739209697.451424;-38.13080360867914
1739209697.4514341;-45.120503652039325
1739209697.4514446;-38.13080360867914
1739209697.451455;-38.13080360867914
1739209697.4514656;-45.120503652039325
1739209697.4514759;-38.13080360867914
1739209697.4514863;-38.13080360867914
1739209697.4514968;-38.13080360867914
1739209697.4515073;-45.120503652039325
1739209697.4515178;-45.120503652039325
1739209697.451528;-38.13080360867914
1739209697.4515386;-35.57807855764607
1739209697.451549;-45.120503652039325
1739209697.4515595;-45.120503652039325
1739209697.45157;-27.267205301931607
1739209697.4515803;-38.13080360867914
1739209697.4515908;-38.13080360867914
1739209697.4516013;-38.13080360867914
1739209697.4516118;-38.13080360867914
1739209697.4516222;-45.120503652039325
1739209697.4516325;-45.120503652039325
1739209697.451643;-38.13080360867914
1739209697.4516535;-30.49652367304976
1739209697.451664;-45.120503652039325
1739209697.4516745;-45.120503652039325
1739209697.4516847;-38.13080360867914
1739209697.4516952;-38.13080360867914
1739209697.4517057;-38.13080360867914
1739209697.4517162;-33.981070128970906
1739209697.4517264;-38.13080360867914
1739209697.451737;-30.49652367304973
1739209697.4517474;-38.13080360867914
1739209697.451758;-45.120503652039325
1739209697.4517684;-35.57807855764607
1739209697.4517787;-45.120503652039325
1739209697.4517891;-45.120503652039325
1739209697.4517996;-38.13080360867914
1739209697.4518101;-38.13080360867914
1739209697.4518206;-38.13080360867914
1739209697.4518309;-45.120503652039325
1739209697.4518414;-38.13080360867914
1739209697.4518518;-45.120503652039325
1739209697.4518623;-33.981070128970906
1739209697.4518728;-45.120503652039325
1739209697.451883;-45.120503652039325
1739209697.4518936;-45.120503652039325
1739209697.451904;-45.120503652039325
1739209697.4519145;-38.13080360867914
1739209697.451925;-38.13080360867914
1739209697.4519353;-45.120503652039325
1739209697.4519458;-38.13080360867914
1739209697.4519563;-30.49652367304973
1739209697.4519668;-45.120503652039325
1739209697.4519773;-38.13080360867914
1739209697.4519875;-38.13080360867914
1739209697.451998;-45.120503652039325
1739209697.4520085;-45.120503652039325
1739209697.452019;-38.13080360867914
1739209697.4520292;-38.13080360867914
1739209697.4520397;-45.120503652039325
1739209697.4520502;-45.120503652039325
1739209697.4520607;-38.13080360867914
1739209697.4520712;-45.120503652039325
1739209697.4520814;-45.120503652039325
1739209697.452092;-45.120503652039325
1739209697.4521024;-35.57807855764607
1739209697.452113;-45.120503652039325
1739209697.4521234;-45.120503652039325
1739209697.4521337;-45.120503652039325
1739209697.4521441;-38.13080360867914
1739209697.4521546;-38.13080360867914
1739209697.4521651;-38.13080360867914
1739209697.4521756;-33.981070128970906
1739209697.4521859;-35.57807855764607
1739209697.4521964;-45.120503652039325
1739209697.4522069;-45.120503652039325
1739209697.4522173;-38.13080360867914
1739209697.4522278;-45.120503652039325
1739209697.452238;-38.13080360867914
1739209697.4522486;-38.13080360867914
1739209697.452259;-45.120503652039325
1739209697.4522696;-35.57807855764607
1739209697.4522798;-38.13080360867914
1739209697.4522903;-38.13080360867914
1739209697.4523008;-38.13080360867914
1739209697.4523113;-35.57807855764607
1739209697.4523218;-38.13080360867914
1739209697.452332;-33.981070128970906
1739209697.4523425;-35.57807855764607
1739209697.452353;-35.57807855764607
1739209697.4523635;-45.120503652039325
1739209697.452374;-38.13080360867914
1739209697.4523842;-35.57807855764607
1739209697.4523947;-35.57807855764607
1739209697.4524052;-38.13080360867914
1739209697.4524157;-45.120503652039325
1739209697.4524262;-33.981070128970906
1739209697.4524364;-32.816014438256545
1739209697.452447;-45.120503652039325
1739209697.4524574;-45.120503652039325
1739209697.452468;-45.120503652039325
1739209697.4524784;-38.13080360867914
1739209697.4524887;-38.13080360867914
1739209697.4524992;-45.120503652039325
1739209697.4525096;-45.120503652039325
1739209697.4525201;-38.13080360867914
1739209697.4525304;-38.13080360867914
1739209697.4525409;-38.13080360867914
1739209697.4525514;-38.13080360867914
1739209697.4525619;-38.13080360867914
1739209697.4525723;-45.120503652039325
1739209697.4525826;-33.981070128970906
1739209697.452593;-38.13080360867914
1739209697.4526036;-45.120503652039325
1739209697.452614;-38.13080360867914
1739209697.4526246;-45.120503652039325
1739209697.4526348;-38.13080360867914
1739209697.4526453;-45.120503652039325
1739209697.4526558;-33.981070128970906
1739209697.4526663;-35.57807855764607
1739209697.4526768;-45.120503652039325
1739209697.452687;-45.120503652039325
1739209697.4526975;-38.13080360867914
1739209697.452708;-45.120503652039325
1739209697.4527185;-38.13080360867914
1739209697.452729;-45.120503652039325
1739209697.4527392;-38.13080360867914
1739209697.4527497;-27.267205301931607
1739209697.4527602;-31.141103565318915
1739209697.4527707;-45.120503652039325
1739209697.452781;-45.120503652039325
1739209697.4527915;-45.120503652039325
1739209697.452802;-33.981070128970906
1739209697.4528124;-45.120503652039325
1739209697.452823;-45.120503652039325
1739209697.4528332;-38.13080360867914
1739209697.4528437;-38.13080360867914
1739209697.4528542;-45.120503652039325
1739209697.4528646;-45.120503652039325
1739209697.4528751;-45.120503652039325
1739209697.4528854;-45.120503652039325
1739209697.4528959;-45.120503652039325
1739209697.4529064;-45.120503652039325
1739209697.4529169;-38.13080360867914
1739209697.4529274;-38.13080360867914
1739209697.4529376;-38.13080360867914
1739209697.452948;-45.120503652039325
1739209697.4529586;-45.120503652039325
1739209697.452969;-38.13080360867914
1739209697.4529796;-45.120503652039325
1739209697.4529898;-45.120503652039325
1739209697.4530003;-33.981070128970906
1739209697.4530108;-33.981070128970906
1739209697.4530213;-38.13080360867914
1739209697.4530315;-45.120503652039325
1739209697.453042;-38.13080360867914
1739209697.4530525;-38.13080360867914
1739209697.453063;-38.13080360867914
1739209697.4530735;-45.120503652039325
1739209697.4530838;-38.13080360867914
1739209697.4530942;-28.58837851428586
1739209697.4531047;-45.120503652039325
1739209697.4531152;-45.120503652039325
1739209697.4531257;-38.13080360867914
1739209697.453136;-38.13080360867914
1739209697.4531465;-45.120503652039325
1739209697.453157;-45.120503652039325
1739209697.4531674;-38.13080360867914
1739209697.453178;-33.981070128970906
1739209697.4531882;-38.13080360867914
1739209697.4531987;-35.57807855764607
1739209697.4532092;-35.57807855764607
1739209697.4532197;-32.816014438256545
1739209697.4532301;-35.57807855764607
1739209697.4532404;-38.13080360867914
1739209697.453251;-38.13080360867914
1739209697.4532614;-33.981070128970906
1739209697.4532719;-45.120503652039325
1739209697.4532824;-45.120503652039325
1739209697.4532926;-45.120503652039325
1739209697.453303;-38.13080360867914
1739209697.4533136;-35.57807855764607
1739209697.453324;-45.120503652039325
1739209697.4533343;-45.120503652039325
1739209697.4533448;-38.13080360867914
1739209697.4533553;-38.13080360867914
1739209697.4533658;-38.13080360867914
1739209697.4533763;-45.120503652039325
1739209697.4533865;-33.981070128970906
1739209697.453397;-45.120503652039325
1739209697.4534075;-45.120503652039325
1739209697.453418;-45.120503652039325
1739209697.4534285;-38.13080360867914
1739209697.4534388;-45.120503652039325
1739209697.4534492;-38.13080360867914
1739209697.4534597;-45.120503652039325
1739209697.4534702;-38.13080360867914
1739209697.4534807;-38.13080360867914
1739209697.453491;-45.120503652039325
1739209697.4535015;-45.120503652039325
1739209697.453512;-38.13080360867914
1739209697.4535224;-38.13080360867914
1739209697.453533;-38.13080360867914
1739209697.4535432;-38.13080360867914
1739209697.4535537;-45.120503652039325
1739209697.4535642;-45.120503652039325
1739209697.4535747;-38.13080360867914
1739209697.453585;-45.120503652039325
1739209697.4535954;-45.120503652039325
1739209697.453606;-45.120503652039325
1739209697.4536164;-45.120503652039325
1739209697.4536269;-35.57807855764607
1739209697.4536371;-38.13080360867914
1739209697.4536476;-45.120503652039325
1739209697.453658;-45.120503652039325
1739209697.4536686;-45.120503652039325
1739209697.453679;-38.13080360867914
1739209697.4536893;-35.57807855764607
1739209697.4536998;-38.13080360867914
1739209697.4537103;-35.57807855764607
1739209697.4537208;-45.120503652039325
1739209697.4537313;-38.13080360867914
1739209697.4537416;-38.13080360867914
1739209697.453752;-38.13080360867914
1739209697.4537625;-45.120503652039325
1739209697.453773;-45.120503652039325
1739209697.4537835;-38.13080360867914
1739209697.4537938;-45.120503652039325
1739209697.4538043;-33.981070128970906
1739209697.4538147;-45.120503652039325
1739209697.4538252;-45.120503652039325
1739209697.4538355;-45.120503652039325
1739209697.453846;-38.13080360867914
1739209697.4538565;-32.816014438256545
1739209697.453867;-38.13080360867914
1739209697.4538774;-45.120503652039325
1739209697.4538877;-45.120503652039325
1739209697.4538982;-30.49652367304973
1739209697.4539087;-45.120503652039325
1739209697.4539192;-45.120503652039325
1739209697.4539297;-38.13080360867914
1739209697.45394;-45.120503652039325
1739209697.4539504;-38.13080360867914
1739209697.453961;-45.120503652039325
1739209697.4539714;-38.13080360867914
1739209697.4539819;-45.120503652039325
1739209697.4539921;-45.120503652039325
1739209697.4540026;-45.120503652039325
1739209697.454013;-33.981070128970906
1739209697.4540236;-32.816014438256545
1739209697.454034;-38.13080360867914
1739209697.4540443;-45.120503652039325
1739209697.4540548;-33.981070128970906
1739209697.4540653;-30.49652367304973
1739209697.4540758;-45.120503652039325
1739209697.454086;-45.120503652039325
1739209697.4540966;-38.13080360867914
1739209697.454107;-32.816014438256545
1739209697.4541175;-35.57807855764607
1739209697.454128;-45.120503652039325
1739209697.4541383;-45.120503652039325
1739209697.4541488;-45.120503652039325
1739209697.4541593;-45.120503652039325
1739209697.4541698;-38.13080360867914
1739209697.4541802;-45.120503652039325
1739209697.4541905;-38.13080360867914
1739209697.454201;-33.981070128970906
1739209697.4542115;-38.13080360867914
1739209697.454222;-45.120503652039325
1739209697.4542325;-38.13080360867914
1739209697.4542427;-35.57807855764607
1739209697.4542532;-38.13080360867914
1739209697.4542637;-38.13080360867914
1739209697.4542742;-27.8777449560314
1739209697.4542847;-38.13080360867914
1739209697.454295;-45.120503652039325
1739209697.4543054;-38.13080360867914
1739209697.454316;-35.57807855764607
1739209697.4543264;-38.13080360867914
1739209697.4543366;-45.120503652039325
1739209697.4543471;-45.120503652039325
1739209697.4543576;-33.981070128970956
1739209697.454368;-38.13080360867914
1739209697.4543786;-38.13080360867914
1739209697.4543889;-45.120503652039325
1739209697.4543993;-45.120503652039325
1739209697.4544098;-45.120503652039325
1739209697.4544203;-38.13080360867914
1739209697.4544308;-38.13080360867914
1739209697.454441;-33.981070128970906
1739209697.4544516;-38.13080360867914
1739209697.454462;-38.13080360867914
1739209697.4544725;-35.57807855764607
1739209697.454483;-35.57807855764607
1739209697.4544933;-38.13080360867914
1739209697.4545038;-38.13080360867914
1739209697.4545143;-45.120503652039325
1739209697.4545248;-38.13080360867914
1739209697.4545352;-38.13080360867914
1739209697.4545455;-38.13080360867914
1739209697.454556;-38.13080360867914
1739209697.4545665;-38.13080360867914
1739209697.454577;-38.13080360867914
1739209697.4545872;-45.120503652039325
1739209697.4545977;-45.120503652039325
1739209697.4546082;-38.13080360867914
1739209697.4546187;-45.120503652039325
1739209697.4546292;-45.120503652039325
1739209697.4546394;-33.981070128970906
1739209697.45465;-45.120503652039325
1739209697.4546604;-38.13080360867914
1739209697.454671;-45.120503652039325
1739209697.4546814;-45.120503652039325
1739209697.4546916;-28.992665084841942
1739209697.4547021;-31.141103565318915
1739209697.4547126;-38.13080360867914
1739209697.4547231;-38.13080360867914
1739209697.4547336;-35.57807855764607
1739209697.4547439;-38.13080360867914
1739209697.4547544;-45.120503652039325
1739209697.4547648;-38.13080360867914
1739209697.4547753;-38.13080360867914
1739209697.4547858;-38.13080360867914
1739209697.454796;-38.13080360867914
1739209697.4548066;-38.13080360867914
1739209697.454817;-38.13080360867914
1739209697.4548275;-38.13080360867914
1739209697.454838;-38.13080360867914
1739209697.4548483;-38.13080360867914
1739209697.4548588;-38.13080360867914
1739209697.4548693;-45.120503652039325
1739209697.4548798;-38.13080360867914
1739209697.45489;-38.13080360867914
1739209697.4549005;-45.120503652039325
1739209697.454911;-45.120503652039325
1739209697.4549215;-38.13080360867914
1739209697.454932;-38.13080360867914
1739209697.4549422;-32.816014438256545
1739209697.4549527;-33.981070128970906
1739209697.4549632;-45.120503652039325
1739209697.4549737;-45.120503652039325
1739209697.4549842;-33.981070128970906
1739209697.4549944;-38.13080360867914
1739209697.455005;-38.13080360867914
1739209697.4550154;-38.13080360867914
1739209697.455026;-38.13080360867914
1739209697.4550364;-25.826314394896357
1739209697.4550467;-29.438486411369333
1739209697.4550571;-38.13080360867914
1739209697.4550676;-24.15140352195872
1739209697.4550781;-31.141103565318915
1739209697.4550886;-38.13080360867914
1739209697.4550989;-31.141103565318915
1739209697.4551094;-33.981070128970906
1739209697.4551198;-45.120503652039325
1739209697.4551303;-38.13080360867914
1739209697.4551406;-45.120503652039325
1739209697.455151;-28.218542851754165
1739209697.4551616;-26.991370085610768
1739209697.455172;-23.38864096791655
1739209697.4551826;-33.981070128970906
1739209697.4551928;-31.141103565318915
1739209697.4552033;-26.991370085610736
1739209697.4552138;-38.13080360867914
1739209697.4552243;-32.816014438256545
1739209697.4552348;-31.141103565318893
1739209697.455245;-38.13080360867914
1739209697.4552555;-45.120503652039325
1739209697.455266;-45.120503652039325
1739209697.4552765;-30.49652367304973
1739209697.455287;-28.58837851428586
1739209697.4552972;-25.07728991421287
1739209697.4553077;-27.267205301931607
1739209697.4553182;-30.49652367304973
1739209697.4553287;-31.141103565318915
1739209697.4553392;-45.120503652039325
1739209697.4553494;-32.816014438256545
1739209697.45536;-33.981070128970906
1739209697.4553704;-33.981070128970906
1739209697.455381;-32.816014438256545
1739209697.4553912;-33.981070128970906
1739209697.4554017;-45.120503652039325
1739209697.4554121;-23.506823629689542
1739209697.4554226;-21.598678470925666
1739209697.4554331;-31.141103565318943
1739209697.4554434;-28.58837851428586
1739209697.4554539;-31.141103565318915
1739209697.4554644;-45.120503652039325
1739209697.4554749;-31.141103565318915
1739209697.4554853;-31.141103565318915
1739209697.4554956;-38.13080360867914
1739209697.455506;-33.981070128970906
1739209697.4555166;-38.13080360867914
1739209697.455527;-35.57807855764607
1739209697.4555376;-32.81601443825658
1739209697.4555478;-22.264930561961563
1739209697.4555583;-23.273589343863303
1739209697.4555688;-31.14110356531892
1739209697.4555793;-28.992665084841942
1739209697.4555898;-38.13080360867914
1739209697.4556;-38.13080360867914
1739209697.4556105;-45.120503652039325
1739209697.455621;-45.120503652039325
1739209697.4556315;-38.13080360867914
1739209697.4556417;-33.981070128970906
1739209697.4556522;-45.120503652039325
1739209697.4556627;-32.816014438256545
1739209697.4556732;-26.991370085610722
1739209697.4556837;-26.03565346325281
1739209697.455694;-28.21854285175415
1739209697.4557045;-45.120503652039325
1739209697.455715;-31.141103565318943
1739209697.4557254;-33.981070128970906
1739209697.455736;-38.13080360867914
1739209697.4557462;-38.13080360867914
1739209697.4557567;-38.13080360867914
1739209697.4557672;-45.120503652039325
1739209697.4557776;-45.120503652039325
1739209697.4557881;-30.49652367304973
1739209697.4557984;-22.264930561961556
1739209697.4558089;-23.38864096791655
1739209697.4558194;-29.438486411369375
1739209697.4558299;-45.120503652039325
1739209697.4558403;-31.141103565318943
1739209697.4558506;-35.57807855764607
1739209697.455861;-26.035653463252796
1739209697.4558716;-45.120503652039325
1739209697.455882;-45.120503652039325
1739209697.4558923;-45.120503652039325
1739209697.4559028;-33.981070128970906
1739209697.4559133;-29.438486411369333
1739209697.4559238;-26.487275050834715
1739209697.4559343;-26.487275050834725
1739209697.4559445;-27.267205301931607
1739209697.455955;-30.49652367304973
1739209697.4559655;-29.438486411369333
1739209697.455976;-32.816014438256545
1739209697.4559865;-45.120503652039325
1739209697.4559968;-33.981070128970906
1739209697.4560072;-45.120503652039325
1739209697.4560177;-45.120503652039325
1739209697.4560282;-31.141103565318915
1739209697.4560387;-45.120503652039325
1739209697.456049;-33.981070128970906
1739209697.4560595;-23.38864096791655
1739209697.45607;-25.25278630937684
1739209697.4560804;-29.438486411369333
1739209697.456091;-30.49652367304973
1739209697.4561012;-32.81601443825658
1739209697.4561117;-31.141103565318915
1739209697.4561222;-38.13080360867914
1739209697.4561327;-45.120503652039325
1739209697.4561431;-45.120503652039325
1739209697.4561534;-45.120503652039325
1739209697.456164;-38.13080360867914
1739209697.4561744;-38.13080360867914
1739209697.4561849;-45.120503652039325
1739209697.456195;-45.120503652039325
1739209697.4562056;-35.57807855764607
1739209697.456216;-27.8777449560314
1739209697.4562266;-38.13080360867914
1739209697.456237;-45.120503652039325
1739209697.4562473;-35.57807855764607
1739209697.4562578;-32.816014438256545
1739209697.4562683;-45.120503652039325
1739209697.4562788;-38.13080360867914
1739209697.4562893;-33.981070128970906
1739209697.4562995;-38.13080360867914
1739209697.45631;-45.120503652039325
1739209697.4563205;-45.120503652039325
1739209697.456331;-45.120503652039325
1739209697.4563415;-38.13080360867914
1739209697.4563518;-38.13080360867914
1739209697.4563622;-45.120503652039325
1739209697.4563727;-45.120503652039325
1739209697.4563832;-28.58837851428586
1739209697.4563937;-33.981070128970906
1739209697.456404;-45.120503652039325
1739209697.4564145;-45.120503652039325
1739209697.456425;-38.13080360867914
1739209697.4564354;-45.120503652039325
1739209697.4564457;-45.120503652039325
1739209697.4564562;-38.13080360867914
1739209697.4564667;-38.13080360867914
1739209697.4564772;-38.13080360867914
1739209697.4564877;-45.120503652039325
1739209697.456498;-38.13080360867914
1739209697.4565084;-35.57807855764607
1739209697.456519;-38.13080360867914
1739209697.4565294;-38.13080360867914
1739209697.4565399;-45.120503652039325
1739209697.4565501;-45.120503652039325
1739209697.4565606;-45.120503652039325
1739209697.456571;-45.120503652039325
1739209697.4565816;-45.120503652039325
1739209697.456592;-45.120503652039325
