CAN Message; 0x62:030a483c10f09d42
1739209824.8347788;-45.120503652039325
1739209824.834786;-38.13080360867914
1739209824.834793;-45.120503652039325
1739209824.8348;-38.13080360867914
1739209824.8348072;-35.57807855764607
1739209824.834814;-45.120503652039325
1739209824.8348212;-45.120503652039325
1739209824.8348284;-33.981070128970906
1739209824.8348353;-32.816014438256545
1739209824.8348424;-38.13080360867914
1739209824.8348494;-45.120503652039325
1739209824.8348565;-35.57807855764607
1739209824.8348634;-38.13080360867914
1739209824.8348706;-45.120503652039325
1739209824.8348777;-45.120503652039325
1739209824.8348846;-38.13080360867914
1739209824.8348918;-35.57807855764607
1739209824.8348987;-38.13080360867914
1739209824.8349059;-45.120503652039325
1739209824.834913;-45.120503652039325
1739209824.83492;-38.13080360867914
1739209824.834927;-38.13080360867914
1739209824.834934;-32.816014438256545
1739209824.8349411;-33.981070128970906
1739209824.834948;-35.57807855764607
1739209824.8349552;-38.13080360867914
1739209824.8349624;-45.120503652039325
1739209824.8349693;-45.120503652039325
1739209824.8349764;-38.13080360867914
1739209824.8349833;-38.13080360867914
1739209824.8349905;-45.120503652039325
1739209824.8349977;-38.13080360867914
1739209824.8350046;-38.13080360867914
1739209824.8350117;-38.13080360867914
1739209824.8350186;-45.120503652039325
1739209824.8350258;-33.981070128970906
1739209824.8350327;-38.13080360867914
1739209824.8350399;-45.120503652039325
1739209824.835047;-38.13080360867914
1739209824.835054;-35.57807855764607
1739209824.835061;-35.57807855764607
1739209824.835068;-33.981070128970906
1739209824.8350751;-38.13080360867914
1739209824.8350823;-45.120503652039325
1739209824.8350892;-35.57807855764607
1739209824.8350964;-38.13080360867914
1739209824.8351033;-45.120503652039325
1739209824.8351104;-45.120503652039325
1739209824.8351173;-38.13080360867914
1739209824.8351245;-35.57807855764607
1739209824.8351316;-45.120503652039325
1739209824.8351386;-38.13080360867914
1739209824.8351457;-38.13080360867914
1739209824.8351526;-45.120503652039325
1739209824.8351598;-38.13080360867914
1739209824.8351667;-38.13080360867914
1739209824.8351738;-38.13080360867914
1739209824.835181;-38.13080360867914
1739209824.835188;-45.120503652039325
1739209824.835195;-45.120503652039325
1739209824.835202;-38.13080360867914
1739209824.8352091;-45.120503652039325
1739209824.8352163;-45.120503652039325
1739209824.8352232;-33.981070128970906
1739209824.8352304;-32.816014438256545
1739209824.8352373;-38.13080360867914
1739209824.8352444;-35.57807855764607
1739209824.8352513;-35.57807855764607
1739209824.8352585;-38.13080360867914
1739209824.8352656;-33.981070128970906
1739209824.8352726;-45.120503652039325
1739209824.8352797;-38.13080360867914
1739209824.8352866;-45.120503652039325
1739209824.8352938;-45.120503652039325
1739209824.835301;-45.120503652039325
1739209824.8353078;-28.992665084841942
1739209824.835315;-28.992665084841942
1739209824.835322;-45.120503652039325
1739209824.835329;-45.120503652039325
1739209824.835336;-33.981070128970906
1739209824.8353431;-38.13080360867914
1739209824.8353503;-38.13080360867914
1739209824.8353572;-32.816014438256545
1739209824.8353643;-35.57807855764607
1739209824.8353713;-38.13080360867914
1739209824.8353784;-33.981070128970906
1739209824.8353856;-45.120503652039325
1739209824.8353925;-45.120503652039325
1739209824.8353996;-38.13080360867914
1739209824.8354065;-38.13080360867914
1739209824.8354137;-45.120503652039325
1739209824.8354206;-33.981070128970906
1739209824.8354278;-30.49652367304973
1739209824.835435;-38.13080360867914
1739209824.8354418;-45.120503652039325
1739209824.835449;-33.981070128970906
1739209824.835456;-32.816014438256545
1739209824.835463;-45.120503652039325
1739209824.8354702;-45.120503652039325
1739209824.835477;-38.13080360867914
1739209824.8354843;-31.141103565318893
1739209824.8354912;-38.13080360867914
1739209824.8354983;-45.120503652039325
1739209824.8355052;-35.57807855764607
1739209824.8355124;-32.816014438256545
1739209824.8355196;-45.120503652039325
1739209824.8355265;-38.13080360867914
1739209824.8355336;-45.120503652039325
1739209824.8355405;-38.13080360867914
1739209824.8355477;-33.981070128970906
1739209824.8355546;-45.120503652039325
1739209824.8355618;-45.120503652039325
1739209824.835569;-45.120503652039325
1739209824.8355758;-38.13080360867914
1739209824.835583;-45.120503652039325
1739209824.83559;-38.13080360867914
1739209824.835597;-26.035653463252796
1739209824.8356042;-38.13080360867914
1739209824.835611;-45.120503652039325
1739209824.8356183;-33.981070128970906
1739209824.8356252;-33.981070128970906
1739209824.8356323;-45.120503652039325
1739209824.8356392;-45.120503652039325
1739209824.8356464;-45.120503652039325
1739209824.8356535;-38.13080360867914
1739209824.8356605;-38.13080360867914
1739209824.8356676;-38.13080360867914
1739209824.8356745;-45.120503652039325
1739209824.8356817;-38.13080360867914
1739209824.8356888;-38.13080360867914
1739209824.8356957;-45.120503652039325
1739209824.835703;-35.57807855764607
1739209824.8357098;-28.21854285175415
1739209824.835717;-38.13080360867914
1739209824.8357239;-45.120503652039325
1739209824.835731;-38.13080360867914
1739209824.8357382;-45.120503652039325
1739209824.835745;-45.120503652039325
1739209824.8357522;-38.13080360867914
1739209824.8357592;-38.13080360867914
1739209824.8357663;-45.120503652039325
1739209824.8357735;-45.120503652039325
1739209824.8357804;-38.13080360867914
1739209824.8357875;-38.13080360867914
1739209824.8357944;-38.13080360867914
1739209824.8358016;-35.57807855764607
1739209824.8358085;-45.120503652039325
1739209824.8358157;-38.13080360867914
1739209824.8358228;-45.120503652039325
1739209824.8358297;-45.120503652039325
1739209824.835837;-45.120503652039325
1739209824.8358438;-38.13080360867914
1739209824.835851;-45.120503652039325
1739209824.835858;-38.13080360867914
1739209824.835865;-31.141103565318893
1739209824.8358722;-38.13080360867914
1739209824.835879;-33.981070128970906
1739209824.8358862;-35.57807855764607
1739209824.8358932;-38.13080360867914
1739209824.8359003;-38.13080360867914
1739209824.8359075;-35.57807855764607
1739209824.8359144;-38.13080360867914
1739209824.8359215;-45.120503652039325
1739209824.8359284;-38.13080360867914
1739209824.8359356;-45.120503652039325
1739209824.8359427;-38.13080360867914
1739209824.8359497;-45.120503652039325
1739209824.8359568;-38.13080360867914
1739209824.8359637;-38.13080360867914
1739209824.8359709;-33.981070128970906
1739209824.8359778;-45.120503652039325
1739209824.835985;-45.120503652039325
1739209824.835992;-33.981070128970906
1739209824.835999;-35.57807855764607
1739209824.8360062;-45.120503652039325
1739209824.836013;-45.120503652039325
1739209824.8360202;-45.120503652039325
1739209824.8360271;-38.13080360867914
1739209824.8360343;-38.13080360867914
1739209824.8360415;-38.13080360867914
1739209824.8360484;-38.13080360867914
1739209824.8360555;-45.120503652039325
1739209824.8360624;-45.120503652039325
1739209824.8360696;-45.120503652039325
1739209824.8360767;-35.57807855764607
1739209824.8360837;-38.13080360867914
1739209824.8360908;-45.120503652039325
1739209824.8360977;-45.120503652039325
1739209824.8361049;-45.120503652039325
1739209824.8361118;-38.13080360867914
1739209824.836119;-38.13080360867914
1739209824.836126;-38.13080360867914
1739209824.836133;-38.13080360867914
1739209824.8361402;-45.120503652039325
1739209824.836147;-32.816014438256545
1739209824.8361542;-38.13080360867914
1739209824.8361614;-45.120503652039325
1739209824.8361683;-33.981070128970906
1739209824.8361754;-35.57807855764607
1739209824.8361824;-38.13080360867914
1739209824.8361895;-38.13080360867914
1739209824.8361964;-33.981070128970906
1739209824.8362036;-35.57807855764607
1739209824.8362107;-45.120503652039325
1739209824.8362176;-45.120503652039325
1739209824.8362248;-45.120503652039325
1739209824.8362317;-38.13080360867914
1739209824.8362389;-45.120503652039325
1739209824.836246;-38.13080360867914
1739209824.836253;-38.13080360867914
1739209824.83626;-38.13080360867914
1739209824.836267;-38.13080360867914
1739209824.8362741;-45.120503652039325
1739209824.836281;-33.981070128970906
1739209824.8362882;-45.120503652039325
1739209824.8362954;-45.120503652039325
1739209824.8363023;-45.120503652039325
1739209824.8363094;-45.120503652039325
1739209824.8363163;-45.120503652039325
1739209824.8363235;-38.13080360867914
1739209824.8363307;-45.120503652039325
1739209824.8363376;-27.877744956031414
1739209824.8363447;-32.816014438256545
1739209824.8363516;-45.120503652039325
1739209824.8363588;-45.120503652039325
1739209824.8363657;-35.57807855764607
1739209824.8363729;-45.120503652039325
1739209824.83638;-38.13080360867914
1739209824.836387;-38.13080360867914
1739209824.836394;-32.816014438256545
1739209824.836401;-45.120503652039325
1739209824.8364081;-38.13080360867914
1739209824.8364153;-45.120503652039325
1739209824.8364222;-45.120503652039325
1739209824.8364294;-45.120503652039325
1739209824.8364363;-45.120503652039325
1739209824.8364434;-45.120503652039325
1739209824.8364503;-31.141103565318915
1739209824.8364575;-38.13080360867914
1739209824.8234363;-38.13080360867914
1739209824.823442;-45.120503652039325
1739209824.8234475;-45.120503652039325
1739209824.8234532;-38.13080360867914
1739209824.823459;-38.13080360867914
1739209824.8234646;-45.120503652039325
1739209824.82347;-45.120503652039325
1739209824.8234758;-38.13080360867914
1739209824.8234816;-45.120503652039325
1739209824.8234873;-31.141103565318893
1739209824.823493;-38.13080360867914
1739209824.8234985;-45.120503652039325
1739209824.8235042;-38.13080360867914
1739209824.82351;-35.57807855764607
1739209824.8235157;-32.816014438256545
1739209824.8235211;-38.13080360867914
1739209824.8235269;-38.13080360867914
1739209824.8235326;-32.816014438256545
1739209824.8235383;-31.141103565318915
1739209824.823544;-45.120503652039325
1739209824.8235495;-45.120503652039325
1739209824.8235552;-45.120503652039325
1739209824.823561;-45.120503652039325
1739209824.8235667;-45.120503652039325
1739209824.8235722;-45.120503652039325
1739209824.823578;-45.120503652039325
1739209824.8235836;-45.120503652039325
1739209824.8235893;-45.120503652039325
1739209824.823595;-45.120503652039325
1739209824.8236005;-31.141103565318893
1739209824.8236063;-35.57807855764607
1739209824.823612;-45.120503652039325
1739209824.8236177;-38.13080360867914
1739209824.8236232;-32.816014438256545
1739209824.823629;-28.992665084841942
1739209824.8236346;-45.120503652039325
1739209824.8236403;-38.13080360867914
1739209824.823646;-35.57807855764607
1739209824.8236516;-35.57807855764607
1739209824.8236573;-45.120503652039325
1739209824.823663;-38.13080360867914
1739209824.8236687;-38.13080360867914
1739209824.8236742;-45.120503652039325
1739209824.82368;-45.120503652039325
1739209824.8236856;-45.120503652039325
1739209824.8236914;-35.57807855764607
1739209824.8236969;-38.13080360867914
1739209824.8237026;-38.13080360867914
1739209824.8237083;-38.13080360867914
1739209824.823714;-32.816014438256545
1739209824.8237197;-28.992665084841942
1739209824.8237252;-45.120503652039325
1739209824.823731;-45.120503652039325
1739209824.8237367;-38.13080360867914
1739209824.8237424;-38.13080360867914
1739209824.8237479;-45.120503652039325
1739209824.8237536;-33.981070128970906
1739209824.8237593;-45.120503652039325
1739209824.823765;-32.81601443825658
1739209824.8237708;-32.816014438256545
1739209824.8237762;-38.13080360867914
1739209824.823782;-45.120503652039325
1739209824.8237877;-38.13080360867914
1739209824.8237934;-32.816014438256545
1739209824.823799;-38.13080360867914
1739209824.8238046;-38.13080360867914
1739209824.8238103;-31.141103565318915
1739209824.823816;-38.13080360867914
1739209824.8238218;-38.13080360867914
1739209824.8238273;-45.120503652039325
1739209824.823833;-38.13080360867914
1739209824.8238387;-38.13080360867914
1739209824.8238444;-38.13080360867914
1739209824.82385;-45.120503652039325
1739209824.8238556;-45.120503652039325
1739209824.8238614;-38.13080360867914
1739209824.823867;-38.13080360867914
1739209824.8238728;-45.120503652039325
1739209824.8238783;-45.120503652039325
1739209824.823884;-32.816014438256545
1739209824.8238897;-45.120503652039325
1739209824.8238955;-45.120503652039325
1739209824.823901;-38.13080360867914
1739209824.8239067;-45.120503652039325
1739209824.8239124;-38.13080360867914
1739209824.823918;-38.13080360867914
1739209824.8239238;-38.13080360867914
1739209824.8239293;-45.120503652039325
1739209824.823935;-38.13080360867914
1739209824.8239408;-35.57807855764607
1739209824.8239465;-28.992665084841942
1739209824.823952;-38.13080360867914
1739209824.8239577;-33.981070128970906
1739209824.8239634;-45.120503652039325
1739209824.8239691;-33.981070128970906
1739209824.8239748;-45.120503652039325
1739209824.8239803;-35.57807855764607
1739209824.823986;-38.13080360867914
1739209824.8239918;-33.981070128970906
1739209824.8239975;-38.13080360867914
1739209824.824003;-45.120503652039325
1739209824.8240087;-38.13080360867914
1739209824.8240144;-45.120503652039325
1739209824.8240201;-38.13080360867914
1739209824.8240259;-45.120503652039325
1739209824.8240314;-38.13080360867914
1739209824.824037;-38.13080360867914
1739209824.8240428;-38.13080360867914
1739209824.8240485;-35.57807855764607
1739209824.824054;-45.120503652039325
1739209824.8240597;-38.13080360867914
1739209824.8240654;-38.13080360867914
1739209824.8240712;-45.120503652039325
1739209824.824077;-45.120503652039325
1739209824.8240824;-38.13080360867914
1739209824.824088;-45.120503652039325
1739209824.8240938;-38.13080360867914
1739209824.8240995;-45.120503652039325
1739209824.824105;-45.120503652039325
1739209824.8241107;-35.57807855764607
1739209824.8241165;-38.13080360867914
1739209824.8241222;-45.120503652039325
1739209824.8241277;-38.13080360867914
1739209824.8241334;-45.120503652039325
1739209824.824139;-38.13080360867914
1739209824.8241448;-45.120503652039325
1739209824.8241506;-38.13080360867914
1739209824.824156;-45.120503652039325
1739209824.8241618;-38.13080360867914
1739209824.8241675;-45.120503652039325
1739209824.8241732;-38.13080360867914
1739209824.8241787;-35.57807855764607
1739209824.8241844;-38.13080360867914
1739209824.8241901;-45.120503652039325
1739209824.8241959;-45.120503652039325
1739209824.8242016;-29.438486411369333
1739209824.824207;-38.13080360867914
1739209824.8242128;-45.120503652039325
1739209824.8242185;-38.13080360867914
1739209824.8242242;-45.120503652039325
1739209824.8242297;-38.13080360867914
1739209824.8242354;-45.120503652039325
1739209824.8242412;-45.120503652039325
1739209824.824247;-45.120503652039325
1739209824.8242526;-38.13080360867914
1739209824.824258;-45.120503652039325
1739209824.8242638;-38.13080360867914
1739209824.8242695;-38.13080360867914
1739209824.8242753;-38.13080360867914
1739209824.8242807;-45.120503652039325
1739209824.8242865;-45.120503652039325
1739209824.8242922;-35.57807855764607
