CAN Message; 0x1b8:010021a33a427793
1739209795.7406378;-45.120503652039325
1739209795.7406397;-38.13080360867914
1739209795.7406418;-45.120503652039325
1739209795.7406437;-45.120503652039325
1739209795.7406456;-38.13080360867914
1739209795.7406478;-45.120503652039325
1739209795.7406497;-38.13080360867914
1739209795.7406516;-35.57807855764607
1739209795.7406535;-45.120503652039325
1739209795.7406557;-32.816014438256545
1739209795.7406576;-35.57807855764607
1739209795.7406595;-45.120503652039325
1739209795.7406614;-38.13080360867914
1739209795.7406635;-32.816014438256545
1739209795.7406654;-38.13080360867914
1739209795.7406673;-38.13080360867914
1739209795.7406695;-38.13080360867914
1739209795.7406714;-38.13080360867914
1739209795.7406733;-38.13080360867914
1739209795.7406752;-45.120503652039325
1739209795.7406774;-38.13080360867914
1739209795.7406793;-38.13080360867914
1739209795.7406812;-38.13080360867914
1739209795.740683;-38.13080360867914
1739209795.7406852;-45.120503652039325
1739209795.7406871;-45.120503652039325
1739209795.740689;-38.13080360867914
1739209795.740691;-32.816014438256545
1739209795.740693;-38.13080360867914
1739209795.740695;-38.13080360867914
1739209795.740697;-45.120503652039325
1739209795.740699;-38.13080360867914
1739209795.740701;-45.120503652039325
1739209795.7407029;-45.120503652039325
1739209795.7407048;-45.120503652039325
1739209795.740707;-45.120503652039325
1739209795.7407088;-45.120503652039325
1739209795.7407107;-45.120503652039325
1739209795.7407126;-38.13080360867914
1739209795.7407148;-45.120503652039325
1739209795.7407167;-45.120503652039325
1739209795.7407186;-38.13080360867914
1739209795.7407207;-45.120503652039325
1739209795.7407227;-45.120503652039325
1739209795.7407246;-45.120503652039325
1739209795.7407265;-38.13080360867914
1739209795.7407286;-45.120503652039325
1739209795.7407305;-38.13080360867914
1739209795.7407324;-45.120503652039325
1739209795.7407343;-38.13080360867914
1739209795.7407365;-38.13080360867914
1739209795.7407384;-29.438486411369333
1739209795.7407403;-32.816014438256545
1739209795.7407424;-45.120503652039325
1739209795.7407444;-38.13080360867914
1739209795.7407463;-35.57807855764607
1739209795.7407482;-38.13080360867914
1739209795.7407503;-45.120503652039325
1739209795.7407522;-45.120503652039325
1739209795.7407541;-45.120503652039325
1739209795.740756;-45.120503652039325
1739209795.7407582;-38.13080360867914
1739209795.74076;-45.120503652039325
1739209795.740762;-45.120503652039325
1739209795.740764;-45.120503652039325
1739209795.740766;-45.120503652039325
1739209795.740768;-45.120503652039325
1739209795.7407699;-45.120503652039325
1739209795.740772;-45.120503652039325
1739209795.740774;-45.120503652039325
1739209795.7407758;-45.120503652039325
1739209795.7407777;-45.120503652039325
1739209795.7407799;-45.120503652039325
1739209795.7407818;-38.13080360867914
1739209795.7407837;-45.120503652039325
1739209795.7407856;-29.438486411369333
1739209795.7407877;-27.8777449560314
1739209795.7407897;-45.120503652039325
1739209795.7407916;-45.120503652039325
1739209795.7407937;-35.57807855764607
1739209795.7407956;-38.13080360867914
1739209795.7407975;-45.120503652039325
1739209795.7407994;-38.13080360867914
1739209795.7408016;-38.13080360867914
1739209795.7408035;-45.120503652039325
1739209795.7408054;-45.120503652039325
1739209795.7408073;-45.120503652039325
1739209795.7408094;-35.57807855764607
1739209795.7408113;-38.13080360867914
1739209795.7408133;-45.120503652039325
1739209795.7408154;-45.120503652039325
1739209795.7408173;-38.13080360867914
1739209795.7408192;-33.981070128970906
1739209795.7408211;-45.120503652039325
1739209795.7408233;-45.120503652039325
1739209795.7408252;-38.13080360867914
1739209795.740827;-45.120503652039325
1739209795.740829;-45.120503652039325
1739209795.7408311;-45.120503652039325
1739209795.740833;-38.13080360867914
1739209795.740835;-32.816014438256545
1739209795.7408369;-38.13080360867914
1739209795.740839;-45.120503652039325
1739209795.740841;-32.816014438256545
1739209795.7408428;-35.57807855764607
1739209795.740845;-45.120503652039325
1739209795.7408469;-45.120503652039325
1739209795.7408488;-38.13080360867914
1739209795.7408507;-45.120503652039325
1739209795.7408528;-45.120503652039325
1739209795.7408547;-38.13080360867914
1739209795.7408566;-38.13080360867914
1739209795.7408586;-38.13080360867914
1739209795.7408607;-45.120503652039325
1739209795.7408626;-38.13080360867914
1739209795.7408645;-45.120503652039325
1739209795.7408667;-35.57807855764607
1739209795.7408686;-35.57807855764607
1739209795.7408705;-33.981070128970906
1739209795.7408724;-45.120503652039325
1739209795.7408745;-45.120503652039325
1739209795.7408764;-32.816014438256545
1739209795.7408783;-33.981070128970906
1739209795.7408803;-45.120503652039325
1739209795.7408824;-38.13080360867914
1739209795.7408843;-38.13080360867914
1739209795.7408862;-45.120503652039325
1739209795.7408884;-45.120503652039325
1739209795.7408903;-38.13080360867914
1739209795.7408922;-38.13080360867914
1739209795.740894;-45.120503652039325
1739209795.7408962;-38.13080360867914
1739209795.7408981;-38.13080360867914
1739209795.7409;-33.981070128970906
1739209795.740902;-38.13080360867914
1739209795.740904;-45.120503652039325
1739209795.740906;-45.120503652039325
1739209795.740908;-38.13080360867914
1739209795.74091;-38.13080360867914
1739209795.740912;-45.120503652039325
1739209795.7409139;-38.13080360867914
1739209795.7409158;-33.981070128970906
1739209795.740918;-45.120503652039325
1739209795.7409198;-45.120503652039325
1739209795.7409217;-38.13080360867914
1739209795.7409236;-45.120503652039325
1739209795.7409258;-45.120503652039325
1739209795.7409277;-45.120503652039325
1739209795.7409296;-38.13080360867914
1739209795.7409315;-38.13080360867914
1739209795.7409337;-45.120503652039325
1739209795.7409356;-35.57807855764607
1739209795.7409375;-38.13080360867914
1739209795.7409396;-38.13080360867914
1739209795.7409415;-38.13080360867914
1739209795.7409434;-32.816014438256545
1739209795.7409453;-38.13080360867914
1739209795.7409475;-45.120503652039325
1739209795.7409494;-45.120503652039325
1739209795.7409513;-45.120503652039325
1739209795.7409532;-38.13080360867914
1739209795.7409554;-45.120503652039325
1739209795.7409573;-38.13080360867914
1739209795.7409592;-38.13080360867914
1739209795.7409613;-33.981070128970906
1739209795.7409632;-31.141103565318915
1739209795.7409651;-38.13080360867914
1739209795.740967;-38.13080360867914
1739209795.7409692;-38.13080360867914
1739209795.740971;-35.57807855764607
1739209795.740973;-45.120503652039325
1739209795.740975;-32.816014438256545
1739209795.740977;-33.981070128970906
1739209795.740979;-35.57807855764607
1739209795.7409809;-38.13080360867914
1739209795.740983;-35.57807855764607
1739209795.740985;-38.13080360867914
1739209795.7409868;-38.13080360867914
1739209795.7409887;-45.120503652039325
1739209795.7409909;-38.13080360867914
1739209795.7409928;-38.13080360867914
1739209795.7409947;-38.13080360867914
1739209795.7409966;-33.981070128970906
1739209795.7409987;-45.120503652039325
1739209795.7410007;-38.13080360867914
1739209795.7410026;-35.57807855764607
1739209795.7410045;-45.120503652039325
1739209795.7410066;-35.57807855764607
1739209795.7410085;-35.57807855764607
1739209795.7410104;-28.992665084841942
1739209795.7410126;-45.120503652039325
1739209795.7410145;-45.120503652039325
1739209795.7410164;-38.13080360867914
1739209795.7410183;-38.13080360867914
1739209795.7410204;-45.120503652039325
1739209795.7410223;-45.120503652039325
1739209795.7410243;-45.120503652039325
1739209795.7410262;-38.13080360867914
1739209795.7410283;-38.13080360867914
1739209795.7410302;-38.13080360867914
1739209795.7410321;-45.120503652039325
1739209795.7410343;-35.57807855764607
1739209795.7410362;-35.57807855764607
1739209795.741038;-45.120503652039325
1739209795.74104;-45.120503652039325
1739209795.7410421;-45.120503652039325
1739209795.741044;-38.13080360867914
1739209795.741046;-45.120503652039325
1739209795.7410479;-45.120503652039325
1739209795.74105;-38.13080360867914
1739209795.741052;-38.13080360867914
1739209795.7410538;-45.120503652039325
1739209795.741056;-45.120503652039325
1739209795.7410579;-38.13080360867914
1739209795.7410598;-45.120503652039325
1739209795.7410617;-38.13080360867914
1739209795.7410638;-38.13080360867914
1739209795.7410657;-45.120503652039325
1739209795.7410676;-45.120503652039325
1739209795.7410696;-38.13080360867914
1739209795.7410717;-45.120503652039325
1739209795.7410736;-45.120503652039325
1739209795.7410755;-45.120503652039325
1739209795.7410774;-38.13080360867914
1739209795.7410796;-33.981070128970906
1739209795.7410815;-38.13080360867914
1739209795.7410834;-38.13080360867914
1739209795.7410855;-38.13080360867914
1739209795.7410874;-38.13080360867914
1739209795.7410893;-38.13080360867914
1739209795.7410913;-35.57807855764607
1739209795.7410934;-45.120503652039325
1739209795.7410953;-33.981070128970906
1739209795.7410972;-45.120503652039325
1739209795.741099;-45.120503652039325
1739209795.7411013;-33.981070128970906
1739209795.7411032;-38.13080360867914
1739209795.741105;-45.120503652039325
1739209795.7411072;-45.120503652039325
1739209795.7411091;-38.13080360867914
1739209795.741111;-33.981070128970906
1739209795.741113;-35.57807855764607
1739209795.741115;-45.120503652039325
1739209795.741117;-45.120503652039325
1739209795.741119;-45.120503652039325
1739209795.7411208;-32.816014438256545
1739209795.741123;-30.49652367304973
1739209795.7411249;-45.120503652039325
1739209795.7411268;-38.13080360867914
1739209795.741129;-35.57807855764607
1739209795.7411308;-33.981070128970906
1739209795.7411327;-45.120503652039325
1739209795.7411346;-45.120503652039325
1739209795.7411368;-45.120503652039325
1739209795.7411387;-38.13080360867914
1739209795.7411406;-38.13080360867914
1739209795.7411425;-45.120503652039325
1739209795.7411447;-45.120503652039325
1739209795.7411466;-38.13080360867914
1739209795.7411485;-38.13080360867914
1739209795.7411506;-38.13080360867914
1739209795.7411525;-38.13080360867914
1739209795.7411544;-45.120503652039325
1739209795.7411563;-45.120503652039325
1739209795.7411585;-45.120503652039325
1739209795.7411604;-45.120503652039325
1739209795.7411623;-45.120503652039325
1739209795.7411642;-45.120503652039325
1739209795.7411664;-45.120503652039325
1739209795.7411683;-33.981070128970906
1739209795.7411702;-28.58837851428586
1739209795.741172;-35.57807855764607
1739209795.7411742;-38.13080360867914
1739209795.7411761;-38.13080360867914
1739209795.741178;-35.57807855764607
1739209795.7411802;-33.981070128970906
1739209795.741182;-33.981070128970906
1739209795.741184;-45.120503652039325
1739209795.741186;-32.81601443825658
1739209795.741188;-38.13080360867914
1739209795.74119;-45.120503652039325
1739209795.7411919;-45.120503652039325
1739209795.7411938;-38.13080360867914
1739209795.741196;-38.13080360867914
1739209795.7411978;-45.120503652039325
1739209795.7411997;-38.13080360867914
1739209795.7412019;-38.13080360867914
1739209795.7412038;-45.120503652039325
1739209795.7412057;-45.120503652039325
1739209795.7412076;-45.120503652039325
1739209795.7412097;-45.120503652039325
1739209795.7412117;-45.120503652039325
1739209795.7412136;-38.13080360867914
1739209795.7412155;-35.57807855764607
1739209795.7412176;-27.267205301931607
1739209795.7412195;-38.13080360867914
1739209795.7412214;-38.13080360867914
1739209795.7412236;-45.120503652039325
1739209795.7412255;-38.13080360867914
1739209795.7412274;-38.13080360867914
1739209795.7412293;-45.120503652039325
1739209795.7412314;-45.120503652039325
1739209795.7412333;-38.13080360867914
1739209795.7412353;-45.120503652039325
1739209795.7412372;-45.120503652039325
1739209795.7412393;-33.981070128970906
1739209795.7412412;-45.120503652039325
1739209795.7412431;-38.13080360867914
1739209795.741245;-45.120503652039325
1739209795.7412472;-38.13080360867914
1739209795.741249;-38.13080360867914
1739209795.741251;-45.120503652039325
1739209795.7412531;-38.13080360867914
1739209795.741255;-38.13080360867914
1739209795.741257;-45.120503652039325
1739209795.7412589;-45.120503652039325
1739209795.741261;-45.120503652039325
1739209795.741263;-45.120503652039325
1739209795.7412648;-33.981070128970906
1739209795.7412667;-45.120503652039325
1739209795.7412689;-45.120503652039325
1739209795.7412708;-38.13080360867914
1739209795.7412727;-33.981070128970906
1739209795.7412748;-38.13080360867914
1739209795.7412767;-38.13080360867914
1739209795.7412786;-38.13080360867914
1739209795.7412806;-38.13080360867914
1739209795.7412827;-45.120503652039325
1739209795.7412846;-33.981070128970906
1739209795.7412865;-45.120503652039325
1739209795.7412884;-45.120503652039325
1739209795.7412906;-38.13080360867914
1739209795.7412925;-38.13080360867914
1739209795.7412944;-45.120503652039325
1739209795.7412965;-38.13080360867914
1739209795.7412984;-38.13080360867914
1739209795.7413003;-38.13080360867914
1739209795.7413023;-45.120503652039325
1739209795.7413044;-38.13080360867914
1739209795.7413063;-32.816014438256545
1739209795.7413082;-38.13080360867914
1739209795.7413101;-45.120503652039325
1739209795.7413123;-45.120503652039325
1739209795.7413142;-31.141103565318893
1739209795.741316;-38.13080360867914
1739209795.741318;-45.120503652039325
1739209795.7413201;-38.13080360867914
1739209795.741322;-38.13080360867914
1739209795.741324;-38.13080360867914
1739209795.741326;-38.13080360867914
1739209795.741328;-45.120503652039325
1739209795.74133;-45.120503652039325
1739209795.7413318;-45.120503652039325
1739209795.741334;-45.120503652039325
1739209795.7413359;-38.13080360867914
1739209795.7413378;-45.120503652039325
1739209795.7413397;-38.13080360867914
1739209795.7413418;-45.120503652039325
1739209795.7413437;-38.13080360867914
1739209795.7413456;-33.981070128970906
1739209795.7413478;-45.120503652039325
1739209795.7413497;-45.120503652039325
1739209795.7413516;-38.13080360867914
1739209795.7413535;-30.49652367304973
1739209795.7413557;-38.13080360867914
1739209795.7413576;-45.120503652039325
1739209795.7413595;-45.120503652039325
1739209795.7413614;-38.13080360867914
1739209795.7413635;-33.981070128970906
1739209795.7413654;-45.120503652039325
1739209795.7413673;-45.120503652039325
1739209795.7413695;-45.120503652039325
1739209795.7413714;-45.120503652039325
1739209795.7413733;-45.120503652039325
1739209795.7413752;-45.120503652039325
1739209795.7413774;-38.13080360867914
1739209795.7413793;-45.120503652039325
1739209795.7413812;-38.13080360867914
1739209795.741383;-45.120503652039325
1739209795.7413852;-38.13080360867914
1739209795.7413871;-38.13080360867914
1739209795.741389;-38.13080360867914
1739209795.7413912;-35.57807855764607
1739209795.741393;-28.58837851428586
1739209795.741395;-45.120503652039325
1739209795.741397;-45.120503652039325
1739209795.741399;-38.13080360867914
1739209795.741401;-38.13080360867914
1739209795.7414029;-45.120503652039325
1739209795.7414048;-38.13080360867914
1739209795.741407;-45.120503652039325
1739209795.7414088;-45.120503652039325
1739209795.7414107;-45.120503652039325
1739209795.7414126;-45.120503652039325
1739209795.7414148;-45.120503652039325
1739209795.7414167;-45.120503652039325
1739209795.7414186;-38.13080360867914
1739209795.7414207;-38.13080360867914
1739209795.7414227;-38.13080360867914
1739209795.7414246;-45.120503652039325
1739209795.7414265;-45.120503652039325
1739209795.7414286;-35.57807855764607
1739209795.7414305;-45.120503652039325
1739209795.7414324;-45.120503652039325
1739209795.7414343;-38.13080360867914
1739209795.7414365;-35.57807855764607
1739209795.7414384;-38.13080360867914
1739209795.7414405;-29.438486411369333
1739209795.7414427;-35.57807855764607
1739209795.7414448;-38.13080360867914
1739209795.7414467;-33.981070128970906
1739209795.7414489;-35.57807855764607
1739209795.741451;-38.13080360867914
1739209795.7414532;-45.120503652039325
1739209795.7414553;-45.120503652039325
1739209795.7414575;-45.120503652039325
1739209795.7414596;-45.120503652039325
1739209795.7414618;-38.13080360867914
1739209795.7414637;-45.120503652039325
1739209795.7414658;-38.13080360867914
1739209795.741468;-38.13080360867914
1739209795.74147;-45.120503652039325
1739209795.7414722;-45.120503652039325
1739209795.7414744;-45.120503652039325
1739209795.7414765;-38.13080360867914
1739209795.7414784;-45.120503652039325
1739209795.7414806;-38.13080360867914
1739209795.7414827;-45.120503652039325
1739209795.7414849;-38.13080360867914
1739209795.741487;-45.120503652039325
1739209795.7414892;-45.120503652039325
1739209795.7414913;-31.141103565318893
1739209795.7414935;-32.816014438256545
1739209795.7414954;-45.120503652039325
1739209795.7414975;-38.13080360867914
1739209795.7414997;-30.49652367304973
1739209795.7415018;-38.13080360867914
1739209795.741504;-45.120503652039325
1739209795.741506;-38.13080360867914
1739209795.7415082;-45.120503652039325
1739209795.7415102;-45.120503652039325
1739209795.7415123;-38.13080360867914
1739209795.7415144;-38.13080360867914
1739209795.7415166;-38.13080360867914
1739209795.7415187;-33.981070128970906
1739209795.741521;-45.120503652039325
1739209795.741523;-38.13080360867914
1739209795.7415252;-35.57807855764607
1739209795.741527;-35.57807855764607
1739209795.7415292;-38.13080360867914
1739209795.7415314;-45.120503652039325
1739209795.7415335;-45.120503652039325
1739209795.7415357;-38.13080360867914
1739209795.7415378;-45.120503652039325
1739209795.74154;-45.120503652039325
1739209795.7415419;-33.981070128970906
1739209795.741544;-38.13080360867914
1739209795.7415462;-45.120503652039325
1739209795.7415483;-45.120503652039325
1739209795.7415504;-45.120503652039325
1739209795.7415526;-38.13080360867914
1739209795.7415547;-45.120503652039325
1739209795.741557;-45.120503652039325
1739209795.7415588;-45.120503652039325
1739209795.741561;-38.13080360867914
1739209795.741563;-38.13080360867914
1739209795.7415652;-45.120503652039325
1739209795.7415674;-38.13080360867914
1739209795.7415695;-33.981070128970906
1739209795.7415717;-38.13080360867914
1739209795.7415738;-45.120503652039325
1739209795.7415757;-35.57807855764607
1739209795.7415779;-45.120503652039325
1739209795.74158;-38.13080360867914
1739209795.7415822;-38.13080360867914
1739209795.7415843;-45.120503652039325
1739209795.7415864;-38.13080360867914
1739209795.7415886;-35.57807855764607
1739209795.7415905;-38.13080360867914
1739209795.7415926;-45.120503652039325
1739209795.7415948;-38.13080360867914
1739209795.741597;-38.13080360867914
1739209795.741599;-33.981070128970906
1739209795.7416012;-45.120503652039325
1739209795.7416034;-38.13080360867914
1739209795.7416055;-38.13080360867914
1739209795.7416074;-38.13080360867914
1739209795.7416096;-38.13080360867914
1739209795.7416117;-31.141103565318915
1739209795.7416139;-38.13080360867914
1739209795.741616;-38.13080360867914
1739209795.7416182;-45.120503652039325
1739209795.7416203;-45.120503652039325
1739209795.7416222;-35.57807855764607
1739209795.7416244;-38.13080360867914
1739209795.7416265;-45.120503652039325
1739209795.7416286;-32.816014438256545
1739209795.7416308;-38.13080360867914
1739209795.741633;-38.13080360867914
1739209795.741635;-45.120503652039325
1739209795.7416372;-38.13080360867914
1739209795.7416391;-38.13080360867914
1739209795.7416413;-45.120503652039325
1739209795.7416434;-45.120503652039325
1739209795.7416456;-45.120503652039325
1739209795.7416477;-45.120503652039325
1739209795.7416499;-38.13080360867914
1739209795.741652;-45.120503652039325
1739209795.741654;-38.13080360867914
1739209795.741656;-38.13080360867914
1739209795.7416582;-38.13080360867914
1739209795.7416604;-45.120503652039325
1739209795.7416625;-33.981070128970906
1739209795.7416646;-33.981070128970906
1739209795.7416668;-38.13080360867914
1739209795.741669;-38.13080360867914
1739209795.7416708;-38.13080360867914
1739209795.741673;-35.57807855764607
1739209795.7416751;-45.120503652039325
1739209795.7416773;-38.13080360867914
1739209795.7416794;-28.992665084841942
1739209795.7416816;-33.981070128970906
1739209795.7416837;-45.120503652039325
1739209795.7416856;-45.120503652039325
1739209795.7416878;-38.13080360867914
1739209795.74169;-45.120503652039325
1739209795.741692;-45.120503652039325
1739209795.7416942;-45.120503652039325
1739209795.7416964;-33.981070128970906
1739209795.7416985;-35.57807855764607
1739209795.7417006;-45.120503652039325
1739209795.7417026;-45.120503652039325
1739209795.7417047;-38.13080360867914
1739209795.7417068;-38.13080360867914
1739209795.741709;-33.981070128970906
1739209795.7417111;-45.120503652039325
1739209795.7417133;-38.13080360867914
1739209795.7417154;-38.13080360867914
1739209795.7417173;-45.120503652039325
1739209795.7417195;-38.13080360867914
1739209795.7417216;-45.120503652039325
1739209795.7417238;-38.13080360867914
1739209795.741726;-38.13080360867914
1739209795.741728;-38.13080360867914
1739209795.7417302;-32.816014438256545
1739209795.7417324;-38.13080360867914
1739209795.7417343;-45.120503652039325
1739209795.7417364;-35.57807855764607
1739209795.7417386;-32.816014438256545
1739209795.7417407;-45.120503652039325
1739209795.7417428;-38.13080360867914
1739209795.741745;-33.981070128970906
1739209795.7417471;-45.120503652039325
1739209795.741749;-38.13080360867914
1739209795.7417512;-38.13080360867914
1739209795.7417533;-45.120503652039325
1739209795.7417555;-45.120503652039325
1739209795.7417576;-35.57807855764607
1739209795.7417598;-45.120503652039325
1739209795.741762;-38.13080360867914
1739209795.741764;-35.57807855764607
1739209795.741766;-38.13080360867914
1739209795.7417681;-38.13080360867914
1739209795.7417703;-45.120503652039325
1739209795.7417724;-45.120503652039325
1739209795.7417746;-38.13080360867914
1739209795.7417767;-45.120503652039325
1739209795.7417789;-38.13080360867914
1739209795.7417808;-32.816014438256545
1739209795.741783;-45.120503652039325
1739209795.741785;-45.120503652039325
1739209795.7417872;-45.120503652039325
1739209795.7417893;-45.120503652039325
1739209795.7417915;-38.13080360867914
1739209795.7417936;-45.120503652039325
1739209795.7417958;-38.13080360867914
1739209795.7417977;-45.120503652039325
1739209795.7417998;-32.816014438256545
1739209795.741802;-32.816014438256545
1739209795.7418041;-45.120503652039325
1739209795.7418063;-38.13080360867914
1739209795.7418084;-35.57807855764607
1739209795.7418106;-35.57807855764607
1739209795.7418125;-45.120503652039325
1739209795.7418146;-45.120503652039325
1739209795.7418168;-35.57807855764607
1739209795.741819;-35.57807855764607
1739209795.741821;-45.120503652039325
1739209795.7418232;-45.120503652039325
1739209795.7418253;-45.120503652039325
1739209795.7418275;-45.120503652039325
1739209795.7418294;-45.120503652039325
1739209795.7418315;-45.120503652039325
1739209795.7418337;-45.120503652039325
1739209795.7418358;-45.120503652039325
1739209795.741838;-45.120503652039325
1739209795.7418401;-45.120503652039325
1739209795.7418423;-33.981070128970906
1739209795.7418442;-45.120503652039325
1739209795.7418463;-38.13080360867914
1739209795.7418485;-45.120503652039325
1739209795.7418506;-29.438486411369333
1739209795.7418528;-31.141103565318893
1739209795.741855;-45.120503652039325
1739209795.741857;-38.13080360867914
1739209795.7418592;-35.57807855764607
1739209795.741861;-35.57807855764607
1739209795.7418633;-45.120503652039325
1739209795.7418654;-38.13080360867914
1739209795.7418675;-45.120503652039325
1739209795.7418697;-45.120503652039325
1739209795.7418718;-45.120503652039325
1739209795.741874;-45.120503652039325
1739209795.7418761;-45.120503652039325
1739209795.741878;-38.13080360867914
1739209795.7418802;-38.13080360867914
1739209795.7418823;-38.13080360867914
1739209795.7418845;-38.13080360867914
1739209795.7418866;-45.120503652039325
1739209795.7418888;-38.13080360867914
1739209795.741891;-45.120503652039325
1739209795.7418928;-45.120503652039325
1739209795.741895;-45.120503652039325
1739209795.741897;-38.13080360867914
1739209795.7418993;-45.120503652039325
1739209795.7419014;-33.981070128970906
1739209795.7419035;-28.58837851428586
1739209795.7419057;-45.120503652039325
1739209795.7419078;-45.120503652039325
1739209795.7419097;-38.13080360867914
1739209795.741912;-35.57807855764607
1739209795.741914;-45.120503652039325
1739209795.7419162;-33.981070128970906
1739209795.7419183;-45.120503652039325
1739209795.7419205;-33.981070128970956
1739209795.7419226;-35.57807855764607
1739209795.7419245;-38.13080360867914
1739209795.7419267;-45.120503652039325
1739209795.7419288;-45.120503652039325
1739209795.741931;-32.816014438256545
1739209795.741933;-38.13080360867914
1739209795.7419353;-45.120503652039325
1739209795.7419374;-45.120503652039325
1739209795.7419395;-35.57807855764607
1739209795.7419415;-33.981070128970906
1739209795.7419436;-45.120503652039325
1739209795.7419457;-45.120503652039325
1739209795.741948;-38.13080360867914
1739209795.74195;-38.13080360867914
1739209795.7419522;-38.13080360867914
1739209795.7419543;-38.13080360867914
1739209795.7419562;-38.13080360867914
1739209795.7419584;-33.981070128970906
1739209795.7419605;-38.13080360867914
1739209795.7419627;-33.981070128970906
1739209795.7419648;-31.141103565318915
1739209795.741967;-45.120503652039325
1739209795.741969;-45.120503652039325
1739209795.7419713;-45.120503652039325
1739209795.7419732;-32.816014438256545
1739209795.7419753;-33.981070128970906
1739209795.7419775;-45.120503652039325
1739209795.7419796;-45.120503652039325
1739209795.7419817;-45.120503652039325
1739209795.741984;-45.120503652039325
1739209795.741986;-38.13080360867914
1739209795.741988;-45.120503652039325
1739209795.74199;-38.13080360867914
1739209795.7419922;-38.13080360867914
1739209795.7419944;-45.120503652039325
1739209795.7419965;-45.120503652039325
1739209795.7419987;-45.120503652039325
1739209795.7420008;-38.13080360867914
1739209795.742003;-38.13080360867914
1739209795.7420049;-33.981070128970906
1739209795.742007;-38.13080360867914
1739209795.7420092;-45.120503652039325
1739209795.7420113;-35.57807855764607
1739209795.7420135;-33.981070128970906
1739209795.7420156;-45.120503652039325
1739209795.7420177;-45.120503652039325
1739209795.7420197;-31.141103565318915
1739209795.7420218;-33.981070128970906
1739209795.742024;-38.13080360867914
1739209795.742026;-38.13080360867914
1739209795.7420282;-45.120503652039325
1739209795.7420304;-45.120503652039325
1739209795.7420325;-45.120503652039325
1739209795.7420347;-38.13080360867914
1739209795.7420366;-38.13080360867914
1739209795.7420387;-38.13080360867914
1739209795.7420409;-45.120503652039325
1739209795.742043;-38.13080360867914
1739209795.7420452;-45.120503652039325
1739209795.7420473;-38.13080360867914
1739209795.7420495;-38.13080360867914
1739209795.7420514;-33.981070128970906
1739209795.7420535;-35.57807855764607
1739209795.7420557;-33.981070128970906
1739209795.7420578;-31.141103565318915
1739209795.74206;-33.981070128970906
1739209795.742062;-45.120503652039325
1739209795.7420642;-38.13080360867914
1739209795.7420664;-38.13080360867914
1739209795.7420683;-45.120503652039325
1739209795.7420704;-45.120503652039325
1739209795.7420726;-38.13080360867914
1739209795.7420747;-33.981070128970906
1739209795.7420769;-38.13080360867914
1739209795.742079;-45.120503652039325
1739209795.7420812;-45.120503652039325
1739209795.742083;-38.13080360867914
1739209795.7420852;-32.816014438256545
1739209795.7420874;-45.120503652039325
1739209795.7420895;-31.141103565318915
1739209795.7420917;-28.992665084841942
1739209795.7420938;-45.120503652039325
1739209795.742096;-45.120503652039325
1739209795.742098;-38.13080360867914
1739209795.7421;-32.816014438256545
1739209795.7421021;-35.57807855764607
1739209795.7421043;-45.120503652039325
1739209795.7421064;-38.13080360867914
1739209795.7421086;-38.13080360867914
1739209795.7421107;-45.120503652039325
1739209795.7421129;-45.120503652039325
1739209795.742115;-38.13080360867914
1739209795.742117;-38.13080360867914
1739209795.742119;-38.13080360867914
1739209795.7421212;-45.120503652039325
1739209795.7421234;-38.13080360867914
1739209795.7421255;-33.981070128970956
1739209795.7421277;-38.13080360867914
1739209795.7421298;-38.13080360867914
1739209795.7421317;-45.120503652039325
1739209795.7421339;-38.13080360867914
1739209795.742136;-38.13080360867914
1739209795.7421381;-35.57807855764607
1739209795.7421403;-35.57807855764607
1739209795.7421424;-30.49652367304973
1739209795.7421446;-38.13080360867914
1739209795.7421467;-45.120503652039325
1739209795.7421486;-38.13080360867914
1739209795.7421508;-45.120503652039325
1739209795.742153;-45.120503652039325
1739209795.742155;-45.120503652039325
1739209795.7421572;-38.13080360867914
1739209795.7421594;-38.13080360867914
1739209795.7421615;-45.120503652039325
1739209795.7421634;-45.120503652039325
1739209795.7421656;-38.13080360867914
1739209795.7421677;-38.13080360867914
1739209795.7421699;-45.120503652039325
1739209795.742172;-45.120503652039325
1739209795.7421741;-45.120503652039325
1739209795.7421763;-45.120503652039325
1739209795.7421784;-33.981070128970906
1739209795.7421803;-45.120503652039325
1739209795.7421825;-45.120503652039325
1739209795.7421846;-38.13080360867914
1739209795.7421868;-31.141103565318893
1739209795.742189;-38.13080360867914
1739209795.742191;-33.981070128970906
1739209795.7421932;-38.13080360867914
1739209795.7421951;-38.13080360867914
1739209795.7421973;-45.120503652039325
1739209795.7421994;-45.120503652039325
1739209795.7422016;-45.120503652039325
1739209795.7422037;-45.120503652039325
1739209795.7422059;-38.13080360867914
1739209795.742208;-38.13080360867914
1739209795.7422101;-38.13080360867914
1739209795.742212;-45.120503652039325
1739209795.7422142;-45.120503652039325
1739209795.7422163;-38.13080360867914
1739209795.7422185;-38.13080360867914
1739209795.7422206;-45.120503652039325
1739209795.7422228;-38.13080360867914
1739209795.742225;-45.120503652039325
1739209795.7422268;-38.13080360867914
1739209795.742229;-31.141103565318915
1739209795.7422311;-45.120503652039325
1739209795.7422333;-45.120503652039325
1739209795.7422354;-45.120503652039325
1739209795.7422376;-45.120503652039325
1739209795.7422397;-45.120503652039325
