CAN Message; 0x98:0000f4a346b004a8
1739209654.47725;-45.120503652039325
1739209654.4772525;-38.13080360867914
1739209654.4772549;-38.13080360867914
1739209654.4772573;-38.13080360867914
1739209654.4772596;-45.120503652039325
1739209654.477262;-45.120503652039325
1739209654.4772644;-45.120503652039325
1739209654.4772668;-45.120503652039325
1739209654.4772692;-38.13080360867914
1739209654.4772716;-38.13080360867914
1739209654.477274;-38.13080360867914
1739209654.4772763;-38.13080360867914
1739209654.4772785;-45.120503652039325
1739209654.4772809;-38.13080360867914
1739209654.4772832;-45.120503652039325
1739209654.4772856;-38.13080360867914
1739209654.477288;-38.13080360867914
1739209654.4772904;-45.120503652039325
1739209654.4772928;-38.13080360867914
1739209654.4772952;-45.120503652039325
1739209654.4772975;-45.120503652039325
1739209654.4773;-33.981070128970906
1739209654.4773023;-45.120503652039325
1739209654.4773047;-45.120503652039325
1739209654.477307;-45.120503652039325
1739209654.4773095;-38.13080360867914
1739209654.4773118;-33.981070128970906
1739209654.4773142;-38.13080360867914
1739209654.4773166;-45.120503652039325
1739209654.477319;-45.120503652039325
1739209654.4773214;-45.120503652039325
1739209654.4773238;-38.13080360867914
1739209654.4773262;-38.13080360867914
1739209654.4773285;-33.981070128970906
1739209654.477331;-28.992665084841942
1739209654.4773333;-45.120503652039325
1739209654.4773357;-38.13080360867914
1739209654.477338;-38.13080360867914
1739209654.4773405;-45.120503652039325
1739209654.4773428;-45.120503652039325
1739209654.4773452;-33.981070128970906
1739209654.4773476;-38.13080360867914
1739209654.47735;-38.13080360867914
1739209654.4773524;-38.13080360867914
1739209654.4773548;-38.13080360867914
1739209654.477357;-38.13080360867914
1739209654.4773593;-38.13080360867914
1739209654.4773617;-38.13080360867914
1739209654.477364;-35.57807855764607
1739209654.4773664;-35.57807855764607
1739209654.4773688;-38.13080360867914
1739209654.4773712;-45.120503652039325
1739209654.4773736;-38.13080360867914
1739209654.477376;-45.120503652039325
1739209654.4773784;-45.120503652039325
1739209654.4773808;-45.120503652039325
1739209654.4773831;-35.57807855764607
1739209654.4773855;-38.13080360867914
1739209654.477388;-45.120503652039325
1739209654.4773903;-45.120503652039325
1739209654.4773927;-38.13080360867914
1739209654.477395;-38.13080360867914
1739209654.4773974;-38.13080360867914
1739209654.4773998;-45.120503652039325
1739209654.4774022;-35.57807855764607
1739209654.4774046;-45.120503652039325
1739209654.477407;-31.141103565318943
1739209654.4774094;-38.13080360867914
1739209654.4774117;-33.981070128970906
1739209654.4774141;-45.120503652039325
1739209654.4774165;-38.13080360867914
1739209654.477419;-35.57807855764607
1739209654.4774213;-45.120503652039325
1739209654.4774237;-38.13080360867914
1739209654.477426;-26.991370085610722
1739209654.4774284;-35.57807855764607
1739209654.4774308;-45.120503652039325
1739209654.4774332;-38.13080360867914
1739209654.4774354;-38.13080360867914
1739209654.4774377;-38.13080360867914
1739209654.47744;-38.13080360867914
1739209654.4774425;-45.120503652039325
1739209654.477445;-45.120503652039325
1739209654.4774473;-38.13080360867914
1739209654.4774497;-38.13080360867914
1739209654.477452;-45.120503652039325
1739209654.4774544;-35.57807855764607
1739209654.4774568;-35.57807855764607
1739209654.4774592;-45.120503652039325
1739209654.4774616;-38.13080360867914
1739209654.477464;-38.13080360867914
1739209654.4774663;-38.13080360867914
1739209654.4774687;-45.120503652039325
1739209654.477471;-45.120503652039325
1739209654.4774735;-38.13080360867914
1739209654.477476;-45.120503652039325
1739209654.4774783;-45.120503652039325
1739209654.4774806;-45.120503652039325
1739209654.477483;-38.13080360867914
1739209654.4774854;-38.13080360867914
1739209654.4774878;-45.120503652039325
1739209654.4774902;-38.13080360867914
1739209654.4774926;-38.13080360867914
1739209654.477495;-45.120503652039325
1739209654.4774973;-45.120503652039325
1739209654.4774997;-45.120503652039325
1739209654.477502;-45.120503652039325
1739209654.4775045;-38.13080360867914
1739209654.4775069;-45.120503652039325
1739209654.4775093;-45.120503652039325
1739209654.4775116;-45.120503652039325
1739209654.4775138;-33.981070128970906
1739209654.4775162;-45.120503652039325
1739209654.4775186;-45.120503652039325
1739209654.477521;-32.816014438256545
1739209654.4775233;-38.13080360867914
1739209654.4775257;-45.120503652039325
1739209654.477528;-38.13080360867914
1739209654.4775305;-33.981070128970906
1739209654.4775329;-45.120503652039325
1739209654.4775352;-45.120503652039325
1739209654.4775376;-45.120503652039325
1739209654.47754;-38.13080360867914
1739209654.4775424;-38.13080360867914
1739209654.4775448;-45.120503652039325
1739209654.4775472;-45.120503652039325
1739209654.4775496;-38.13080360867914
1739209654.477552;-33.981070128970906
1739209654.4782875;-45.120503652039325
1739209654.478291;-45.120503652039325
1739209654.4782944;-32.816014438256545
1739209654.4782977;-38.13080360867914
1739209654.4783013;-45.120503652039325
1739209654.4783046;-45.120503652039325
1739209654.478308;-35.57807855764607
1739209654.4783115;-27.267205301931607
1739209654.4783149;-45.120503652039325
1739209654.4783182;-38.13080360867914
1739209654.4783218;-38.13080360867914
1739209654.4783251;-33.981070128970906
1739209654.4783285;-45.120503652039325
1739209654.478332;-38.13080360867914
1739209654.4783354;-38.13080360867914
1739209654.4783387;-35.57807855764607
1739209654.4783423;-45.120503652039325
1739209654.4783456;-45.120503652039325
1739209654.478349;-33.981070128970906
1739209654.4783525;-45.120503652039325
1739209654.478356;-45.120503652039325
1739209654.4783595;-38.13080360867914
1739209654.4783628;-38.13080360867914
1739209654.4783661;-31.141103565318915
1739209654.4783697;-45.120503652039325
1739209654.478373;-38.13080360867914
1739209654.4783764;-38.13080360867914
1739209654.47838;-38.13080360867914
1739209654.4783833;-45.120503652039325
1739209654.4783866;-38.13080360867914
1739209654.4783902;-38.13080360867914
1739209654.4783936;-38.13080360867914
1739209654.478397;-38.13080360867914
1739209654.4784005;-38.13080360867914
1739209654.4784038;-35.57807855764607
1739209654.4784071;-33.981070128970906
1739209654.4784107;-45.120503652039325
1739209654.478414;-38.13080360867914
1739209654.4784174;-35.57807855764607
1739209654.478421;-33.981070128970906
1739209654.4784243;-38.13080360867914
1739209654.478428;-45.120503652039325
1739209654.4784312;-45.120503652039325
1739209654.4784346;-45.120503652039325
1739209654.4784381;-38.13080360867914
1739209654.4784415;-38.13080360867914
1739209654.4784448;-38.13080360867914
1739209654.4784484;-28.58837851428586
1739209654.4784517;-33.981070128970906
1739209654.478455;-38.13080360867914
1739209654.4784586;-45.120503652039325
1739209654.478462;-38.13080360867914
1739209654.4784653;-38.13080360867914
1739209654.478469;-38.13080360867914
1739209654.4784722;-35.57807855764607
1739209654.4784756;-33.981070128970906
1739209654.4784791;-33.981070128970906
1739209654.4784825;-45.120503652039325
1739209654.4784858;-32.816014438256545
1739209654.4784894;-35.57807855764607
1739209654.4784927;-45.120503652039325
1739209654.478496;-38.13080360867914
1739209654.4784997;-38.13080360867914
1739209654.478503;-45.120503652039325
1739209654.4785066;-45.120503652039325
1739209654.47851;-45.120503652039325
1739209654.4785132;-38.13080360867914
1739209654.4785168;-45.120503652039325
1739209654.4785202;-45.120503652039325
1739209654.4785235;-38.13080360867914
1739209654.478527;-33.981070128970906
1739209654.4785304;-33.981070128970906
1739209654.4785337;-45.120503652039325
1739209654.4785373;-45.120503652039325
1739209654.4785407;-38.13080360867914
1739209654.478544;-45.120503652039325
1739209654.4785476;-38.13080360867914
1739209654.478551;-38.13080360867914
1739209654.4785542;-45.120503652039325
1739209654.4785578;-38.13080360867914
1739209654.4785612;-38.13080360867914
1739209654.4785645;-45.120503652039325
1739209654.478568;-38.13080360867914
1739209654.4785714;-35.57807855764607
1739209654.478575;-45.120503652039325
1739209654.4785783;-45.120503652039325
1739209654.4785817;-35.57807855764607
1739209654.4785852;-38.13080360867914
1739209654.4785886;-38.13080360867914
1739209654.478592;-38.13080360867914
1739209654.4785955;-38.13080360867914
1739209654.4785988;-38.13080360867914
1739209654.4786022;-35.57807855764607
1739209654.4786057;-38.13080360867914
1739209654.478609;-38.13080360867914
1739209654.4786124;-38.13080360867914
1739209654.478616;-45.120503652039325
1739209654.4786193;-45.120503652039325
1739209654.4786227;-35.57807855764607
1739209654.4786263;-38.13080360867914
1739209654.4786296;-45.120503652039325
1739209654.478633;-45.120503652039325
1739209654.4786365;-45.120503652039325
1739209654.4786398;-38.13080360867914
1739209654.4786434;-45.120503652039325
1739209654.4786468;-45.120503652039325
1739209654.47865;-38.13080360867914
1739209654.4786537;-35.57807855764607
1739209654.478657;-38.13080360867914
1739209654.4786603;-45.120503652039325
1739209654.478664;-38.13080360867914
1739209654.4786673;-45.120503652039325
1739209654.4786706;-32.816014438256545
1739209654.4786742;-38.13080360867914
1739209654.4786775;-38.13080360867914
1739209654.4786808;-38.13080360867914
1739209654.4786844;-38.13080360867914
1739209654.4786878;-35.57807855764607
1739209654.478691;-45.120503652039325
1739209654.4786947;-45.120503652039325
1739209654.478698;-45.120503652039325
1739209654.4787014;-45.120503652039325
1739209654.478705;-45.120503652039325
1739209654.4787083;-45.120503652039325
1739209654.4787118;-45.120503652039325
1739209654.4787152;-45.120503652039325
1739209654.4787185;-45.120503652039325
1739209654.478722;-45.120503652039325
1739209654.4787254;-35.57807855764607
1739209654.4787288;-31.141103565318915
1739209654.4787323;-45.120503652039325
1739209654.4787357;-38.13080360867914
1739209654.478739;-35.57807855764607
1739209654.4787426;-35.57807855764607
1739209654.478746;-45.120503652039325
1739209654.4787493;-45.120503652039325
1739209654.4787529;-29.438486411369333
1739209654.4787562;-32.816014438256545
1739209654.4787595;-45.120503652039325
1739209654.478763;-45.120503652039325
1739209654.4787664;-38.13080360867914
1739209654.4787698;-38.13080360867914
1739209654.4787734;-45.120503652039325
1739209654.4787767;-38.13080360867914
1739209654.4787803;-38.13080360867914
1739209654.4787836;-45.120503652039325
1739209654.478787;-38.13080360867914
1739209654.4787905;-45.120503652039325
1739209654.4787939;-38.13080360867914
1739209654.4787972;-38.13080360867914
1739209654.4788008;-38.13080360867914
1739209654.478804;-45.120503652039325
1739209654.4788074;-30.49652367304973
1739209654.478811;-30.49652367304973
1739209654.4788144;-38.13080360867914
1739209654.4788177;-38.13080360867914
1739209654.4788213;-35.57807855764607
1739209654.4788246;-38.13080360867914
1739209654.478828;-45.120503652039325
1739209654.4788315;-32.816014438256545
1739209654.4788349;-45.120503652039325
1739209654.4788382;-45.120503652039325
1739209654.4788418;-45.120503652039325
1739209654.4788451;-45.120503652039325
1739209654.4788487;-45.120503652039325
1739209654.478852;-45.120503652039325
1739209654.4788554;-32.816014438256545
1739209654.478859;-38.13080360867914
1739209654.4788623;-45.120503652039325
1739209654.4788656;-45.120503652039325
1739209654.4788692;-45.120503652039325
1739209654.4788725;-45.120503652039325
1739209654.4788759;-45.120503652039325
1739209654.4788795;-38.13080360867914
1739209654.4788828;-45.120503652039325
1739209654.4788861;-45.120503652039325
1739209654.4788897;-32.816014438256545
1739209654.478893;-27.267205301931607
1739209654.4788964;-45.120503652039325
1739209654.4789;-45.120503652039325
1739209654.4789033;-38.13080360867914
1739209654.4789066;-35.57807855764607
1739209654.4789102;-38.13080360867914
1739209654.4789135;-38.13080360867914
1739209654.478917;-45.120503652039325
1739209654.4789205;-38.13080360867914
1739209654.4789238;-45.120503652039325
1739209654.4789274;-38.13080360867914
1739209654.4789307;-45.120503652039325
1739209654.478934;-45.120503652039325
1739209654.4789376;-35.57807855764607
1739209654.478941;-38.13080360867914
1739209654.4789443;-33.981070128970906
1739209654.4789479;-25.826314394896357
1739209654.4789512;-45.120503652039325
1739209654.4789546;-45.120503652039325
1739209654.4789581;-38.13080360867914
1739209654.4789615;-35.57807855764607
1739209654.4789648;-45.120503652039325
1739209654.4789684;-45.120503652039325
1739209654.4789717;-45.120503652039325
1739209654.478975;-38.13080360867914
1739209654.4789786;-45.120503652039325
1739209654.478982;-45.120503652039325
1739209654.4789853;-45.120503652039325
1739209654.478989;-33.981070128970906
1739209654.4789922;-35.57807855764607
1739209654.4789958;-45.120503652039325
1739209654.4789991;-45.120503652039325
1739209654.4790025;-45.120503652039325
1739209654.479006;-45.120503652039325
1739209654.4790094;-45.120503652039325
1739209654.4790127;-45.120503652039325
1739209654.4790163;-45.120503652039325
1739209654.4790196;-45.120503652039325
1739209654.479023;-45.120503652039325
1739209654.4790266;-45.120503652039325
1739209654.47903;-38.13080360867914
1739209654.4790332;-38.13080360867914
1739209654.4790368;-38.13080360867914
1739209654.4790401;-38.13080360867914
1739209654.4790435;-38.13080360867914
1739209654.479047;-33.981070128970906
1739209654.4790504;-33.981070128970906
1739209654.4790537;-45.120503652039325
1739209654.4790573;-38.13080360867914
1739209654.4790606;-38.13080360867914
1739209654.4790642;-45.120503652039325
1739209654.4790676;-45.120503652039325
1739209654.479071;-38.13080360867914
1739209654.4790745;-33.981070128970906
1739209654.4790778;-45.120503652039325
1739209654.4790812;-45.120503652039325
1739209654.4790847;-38.13080360867914
1739209654.479088;-45.120503652039325
1739209654.4790914;-45.120503652039325
1739209654.479095;-45.120503652039325
1739209654.4790983;-38.13080360867914
1739209654.4791017;-38.13080360867914
1739209654.4791052;-33.981070128970906
1739209654.4791086;-45.120503652039325
1739209654.479112;-38.13080360867914
1739209654.4791155;-33.981070128970906
1739209654.4791188;-38.13080360867914
1739209654.4791222;-45.120503652039325
1739209654.4791257;-38.13080360867914
1739209654.479129;-38.13080360867914
1739209654.4791327;-45.120503652039325
1739209654.479136;-45.120503652039325
1739209654.4791393;-45.120503652039325
1739209654.479143;-38.13080360867914
1739209654.4791462;-38.13080360867914
1739209654.4791496;-45.120503652039325
1739209654.4791532;-45.120503652039325
1739209654.4791565;-45.120503652039325
1739209654.4791598;-45.120503652039325
1739209654.4791634;-45.120503652039325
1739209654.4791667;-45.120503652039325
1739209654.47917;-45.120503652039325
1739209654.4791737;-38.13080360867914
1739209654.479177;-45.120503652039325
1739209654.4791803;-33.981070128970906
1739209654.479184;-33.981070128970906
1739209654.4791873;-38.13080360867914
1739209654.4791906;-38.13080360867914
1739209654.4791942;-35.57807855764607
1739209654.4791975;-31.141103565318915
1739209654.479201;-45.120503652039325
1739209654.4792044;-45.120503652039325
1739209654.4792078;-45.120503652039325
1739209654.4792113;-38.13080360867914
1739209654.4792147;-45.120503652039325
1739209654.479218;-45.120503652039325
1739209654.4792216;-45.120503652039325
1739209654.479225;-33.981070128970956
1739209654.4792283;-45.120503652039325
1739209654.4792318;-38.13080360867914
1739209654.4792352;-32.816014438256545
1739209654.4792385;-38.13080360867914
1739209654.479242;-45.120503652039325
1739209654.4792454;-38.13080360867914
1739209654.4792488;-38.13080360867914
1739209654.4792523;-30.49652367304973
1739209654.4792557;-38.13080360867914
1739209654.479259;-45.120503652039325
1739209654.4792626;-38.13080360867914
1739209654.479266;-45.120503652039325
1739209654.4792695;-45.120503652039325
1739209654.4792728;-35.57807855764607
1739209654.4792762;-33.981070128970906
1739209654.4792798;-31.141103565318943
1739209654.479283;-45.120503652039325
1739209654.4792864;-45.120503652039325
1739209654.47929;-38.13080360867914
1739209654.4792933;-45.120503652039325
1739209654.4792967;-45.120503652039325
1739209654.4793003;-35.57807855764607
1739209654.4793036;-38.13080360867914
1739209654.479307;-27.8777449560314
1739209654.4793105;-38.13080360867914
1739209654.4793139;-38.13080360867914
1739209654.4793172;-38.13080360867914
1739209654.4793208;-38.13080360867914
1739209654.479324;-38.13080360867914
1739209654.4793274;-45.120503652039325
1739209654.479331;-45.120503652039325
1739209654.4793344;-38.13080360867914
1739209654.4793377;-45.120503652039325
1739209654.4793413;-35.57807855764607
1739209654.4793446;-45.120503652039325
1739209654.4793482;-45.120503652039325
1739209654.4793515;-45.120503652039325
1739209654.4793549;-35.57807855764607
1739209654.4793584;-38.13080360867914
1739209654.4793618;-31.141103565318893
1739209654.479365;-33.981070128970906
1739209654.4793687;-35.57807855764607
1739209654.479372;-35.57807855764607
1739209654.4793754;-38.13080360867914
1739209654.479379;-38.13080360867914
1739209654.4793823;-38.13080360867914
1739209654.4793856;-38.13080360867914
1739209654.4793892;-45.120503652039325
1739209654.4793925;-38.13080360867914
1739209654.4793959;-32.816014438256545
1739209654.4793994;-33.981070128970906
1739209654.4794028;-45.120503652039325
1739209654.479406;-45.120503652039325
1739209654.4794097;-45.120503652039325
1739209654.479413;-38.13080360867914
1739209654.4794166;-45.120503652039325
1739209654.47942;-45.120503652039325
1739209654.4794233;-38.13080360867914
1739209654.4794269;-38.13080360867914
1739209654.4794302;-38.13080360867914
1739209654.4794335;-38.13080360867914
1739209654.479437;-45.120503652039325
1739209654.4794405;-45.120503652039325
1739209654.4794438;-33.981070128970906
1739209654.4794474;-35.57807855764607
1739209654.4794507;-45.120503652039325
1739209654.479454;-33.981070128970906
1739209654.4794576;-45.120503652039325
1739209654.479461;-45.120503652039325
1739209654.4794643;-45.120503652039325
1739209654.4794679;-33.981070128970906
1739209654.4794712;-38.13080360867914
1739209654.4794745;-33.981070128970956
1739209654.4794781;-32.816014438256545
1739209654.4794815;-33.981070128970906
1739209654.479485;-45.120503652039325
1739209654.4794884;-45.120503652039325
1739209654.4794917;-35.57807855764607
1739209654.4794953;-38.13080360867914
1739209654.4794986;-33.981070128970906
1739209654.479502;-31.141103565318893
1739209654.4795055;-45.120503652039325
1739209654.4795089;-38.13080360867914
1739209654.4795122;-35.57807855764607
1739209654.4795158;-38.13080360867914
1739209654.4795191;-38.13080360867914
1739209654.4795225;-45.120503652039325
1739209654.479526;-45.120503652039325
1739209654.4795294;-45.120503652039325
1739209654.4795327;-35.57807855764607
1739209654.4795363;-45.120503652039325
1739209654.4795396;-45.120503652039325
1739209654.479543;-32.816014438256545
1739209654.4795465;-45.120503652039325
1739209654.47955;-45.120503652039325
1739209654.4795535;-38.13080360867914
1739209654.4795568;-45.120503652039325
1739209654.4795601;-45.120503652039325
1739209654.4795637;-38.13080360867914
1739209654.479567;-38.13080360867914
1739209654.4795704;-38.13080360867914
1739209654.479574;-38.13080360867914
1739209654.4795773;-45.120503652039325
1739209654.4795806;-35.57807855764607
1739209654.4795842;-30.49652367304973
1739209654.4795876;-45.120503652039325
1739209654.479591;-45.120503652039325
1739209654.4795945;-35.57807855764607
1739209654.4795978;-35.57807855764607
1739209654.4796011;-45.120503652039325
1739209654.4796047;-45.120503652039325
1739209654.479608;-45.120503652039325
1739209654.4796114;-45.120503652039325
1739209654.479615;-45.120503652039325
1739209654.4796183;-45.120503652039325
1739209654.479622;-33.981070128970906
1739209654.4796252;-38.13080360867914
1739209654.4796286;-38.13080360867914
1739209654.4796321;-45.120503652039325
1739209654.4796355;-45.120503652039325
1739209654.4796388;-38.13080360867914
1739209654.4796424;-45.120503652039325
1739209654.4796457;-45.120503652039325
1739209654.479649;-35.57807855764607
1739209654.4796526;-38.13080360867914
1739209654.479656;-38.13080360867914
1739209654.4796593;-33.981070128970906
1739209654.479663;-45.120503652039325
1739209654.4796662;-33.981070128970906
1739209654.4796696;-45.120503652039325
1739209654.4796731;-45.120503652039325
1739209654.4796765;-38.13080360867914
1739209654.4796798;-38.13080360867914
1739209654.4796834;-45.120503652039325
1739209654.4796867;-45.120503652039325
1739209654.4796903;-32.816014438256545
1739209654.4796937;-38.13080360867914
1739209654.479697;-45.120503652039325
1739209654.4797006;-38.13080360867914
1739209654.479704;-38.13080360867914
1739209654.4797072;-45.120503652039325
1739209654.4797108;-38.13080360867914
1739209654.4797142;-35.57807855764607
1739209654.4797175;-45.120503652039325
1739209654.479721;-38.13080360867914
1739209654.4797244;-38.13080360867914
1739209654.4797277;-45.120503652039325
1739209654.4797313;-45.120503652039325
1739209654.4797347;-33.981070128970906
1739209654.479738;-45.120503652039325
1739209654.4797416;-38.13080360867914
1739209654.479745;-38.13080360867914
1739209654.4797482;-38.13080360867914
1739209654.4797518;-38.13080360867914
1739209654.4797552;-38.13080360867914
1739209654.4797585;-45.120503652039325
1739209654.479762;-45.120503652039325
1739209654.4797654;-45.120503652039325
1739209654.479769;-45.120503652039325
1739209654.4797723;-38.13080360867914
1739209654.4797757;-38.13080360867914
1739209654.4797792;-38.13080360867914
1739209654.4797826;-38.13080360867914
1739209654.479786;-38.13080360867914
1739209654.4797895;-38.13080360867914
1739209654.4797928;-33.981070128970906
1739209654.4797962;-45.120503652039325
1739209654.4797997;-45.120503652039325
1739209654.479803;-45.120503652039325
1739209654.4798064;-45.120503652039325
1739209654.47981;-38.13080360867914
1739209654.4798133;-38.13080360867914
1739209654.4798167;-45.120503652039325
1739209654.4798203;-38.13080360867914
1739209654.4798236;-38.13080360867914
1739209654.479827;-45.120503652039325
1739209654.4798305;-38.13080360867914
1739209654.4798338;-45.120503652039325
1739209654.4798374;-38.13080360867914
1739209654.4798408;-38.13080360867914
1739209654.479844;-38.13080360867914
1739209654.4798477;-33.981070128970906
1739209654.479851;-33.981070128970906
1739209654.4798543;-45.120503652039325
1739209654.479858;-45.120503652039325
1739209654.4798613;-38.13080360867914
1739209654.4798646;-45.120503652039325
1739209654.4798682;-45.120503652039325
1739209654.4798715;-38.13080360867914
1739209654.4798748;-38.13080360867914
1739209654.4798784;-38.13080360867914
1739209654.4798818;-45.120503652039325
1739209654.479885;-45.120503652039325
1739209654.4798887;-45.120503652039325
1739209654.479892;-38.13080360867914
1739209654.4798954;-45.120503652039325
1739209654.479899;-38.13080360867914
1739209654.4799023;-33.981070128970906
1739209654.4799058;-38.13080360867914
1739209654.4799092;-45.120503652039325
1739209654.4799125;-45.120503652039325
1739209654.479916;-29.438486411369333
1739209654.4799194;-35.57807855764607
1739209654.4799228;-45.120503652039325
1739209654.4799263;-45.120503652039325
1739209654.4799297;-35.57807855764607
1739209654.479933;-38.13080360867914
1739209654.4799366;-45.120503652039325
1739209654.47994;-45.120503652039325
1739209654.4799433;-38.13080360867914
1739209654.4799469;-45.120503652039325
1739209654.4799502;-45.120503652039325
1739209654.4799535;-38.13080360867914
1739209654.479957;-45.120503652039325
1739209654.4799604;-38.13080360867914
1739209654.4799638;-45.120503652039325
1739209654.4799674;-45.120503652039325
1739209654.4799707;-26.991370085610736
1739209654.4799743;-32.816014438256545
1739209654.4799776;-45.120503652039325
1739209654.479981;-38.13080360867914
1739209654.4799845;-32.816014438256545
1739209654.4799879;-38.13080360867914
1739209654.4799912;-45.120503652039325
1739209654.4799948;-45.120503652039325
1739209654.479998;-45.120503652039325
1739209654.4800014;-45.120503652039325
1739209654.480005;-45.120503652039325
1739209654.4800084;-38.13080360867914
1739209654.4800117;-38.13080360867914
1739209654.4800153;-45.120503652039325
1739209654.4800186;-45.120503652039325
1739209654.480022;-38.13080360867914
1739209654.4800255;-29.438486411369333
1739209654.4800289;-33.981070128970906
1739209654.4800322;-45.120503652039325
1739209654.4800358;-45.120503652039325
1739209654.4800391;-35.57807855764607
1739209654.4800427;-45.120503652039325
1739209654.480046;-45.120503652039325
1739209654.4800494;-38.13080360867914
1739209654.480053;-35.57807855764607
1739209654.4800563;-38.13080360867914
1739209654.4800596;-45.120503652039325
1739209654.4800632;-45.120503652039325
1739209654.4800665;-35.57807855764607
1739209654.4800699;-35.57807855764607
1739209654.4800735;-45.120503652039325
1739209654.4800768;-38.13080360867914
1739209654.4800801;-38.13080360867914
1739209654.4800837;-38.13080360867914
1739209654.480087;-45.120503652039325
1739209654.4800904;-38.13080360867914
1739209654.480094;-38.13080360867914
1739209654.4800973;-38.13080360867914
1739209654.4801006;-45.120503652039325
1739209654.4801042;-45.120503652039325
1739209654.4801075;-32.816014438256545
1739209654.4801111;-28.992665084841942
1739209654.4801145;-45.120503652039325
1739209654.4801178;-38.13080360867914
1739209654.4801214;-32.816014438256545
1739209654.4801247;-35.57807855764607
1739209654.480128;-45.120503652039325
1739209654.4801316;-38.13080360867914
1739209654.480135;-38.13080360867914
1739209654.4801383;-38.13080360867914
1739209654.4801419;-38.13080360867914
1739209654.4801452;-45.120503652039325
1739209654.4801486;-45.120503652039325
1739209654.4801521;-38.13080360867914
1739209654.4801555;-38.13080360867914
1739209654.4801588;-45.120503652039325
1739209654.4801624;-32.816014438256545
1739209654.4801657;-30.49652367304973
1739209654.480169;-38.13080360867914
1739209654.4801726;-45.120503652039325
1739209654.480176;-35.57807855764607
1739209654.4801793;-35.57807855764607
1739209654.480183;-45.120503652039325
1739209654.4801862;-38.13080360867914
1739209654.4801898;-45.120503652039325
1739209654.4801931;-45.120503652039325
1739209654.4801965;-45.120503652039325
1739209654.4802;-38.13080360867914
1739209654.4802034;-38.13080360867914
1739209654.4802067;-32.816014438256545
1739209654.4802103;-45.120503652039325
1739209654.4802136;-45.120503652039325
1739209654.480217;-38.13080360867914
1739209654.4802206;-45.120503652039325
1739209654.480224;-45.120503652039325
1739209654.4802272;-38.13080360867914
1739209654.4802308;-38.13080360867914
1739209654.4802341;-38.13080360867914
1739209654.4802375;-38.13080360867914
1739209654.480241;-38.13080360867914
1739209654.4802444;-31.141103565318893
1739209654.4802477;-31.141103565318915
1739209654.4802513;-45.120503652039325
1739209654.4802547;-38.13080360867914
1739209654.4802582;-35.57807855764607
1739209654.4802616;-35.57807855764607
1739209654.480265;-45.120503652039325
1739209654.4802685;-45.120503652039325
1739209654.4802718;-38.13080360867914
1739209654.4802752;-45.120503652039325
1739209654.4802787;-45.120503652039325
1739209654.480282;-45.120503652039325
1739209654.4802854;-38.13080360867914
1739209654.480289;-38.13080360867914
1739209654.4802923;-38.13080360867914
1739209654.4802957;-45.120503652039325
1739209654.4802992;-35.57807855764607
1739209654.4803026;-32.816014438256545
1739209654.480306;-45.120503652039325
1739209654.4803095;-38.13080360867914
1739209654.4803128;-35.57807855764607
1739209654.4803162;-35.57807855764607
1739209654.4803197;-38.13080360867914
1739209654.480323;-38.13080360867914
1739209654.4803267;-38.13080360867914
1739209654.48033;-45.120503652039325
1739209654.4803333;-38.13080360867914
1739209654.480337;-45.120503652039325
1739209654.4803402;-45.120503652039325
1739209654.4803436;-38.13080360867914
1739209654.4803472;-38.13080360867914
1739209654.4803505;-38.13080360867914
1739209654.4803538;-38.13080360867914
1739209654.4803574;-38.13080360867914
1739209654.4803607;-45.120503652039325
1739209654.480364;-45.120503652039325
1739209654.4803677;-35.57807855764607
1739209654.480371;-38.13080360867914
1739209654.4803743;-45.120503652039325
1739209654.480378;-45.120503652039325
1739209654.4803813;-38.13080360867914
1739209654.4803846;-38.13080360867914
1739209654.4803882;-45.120503652039325
1739209654.4803915;-45.120503652039325
1739209654.480395;-35.57807855764607
1739209654.4803984;-38.13080360867914
1739209654.4804018;-38.13080360867914
1739209654.4804053;-35.57807855764607
1739209654.4804087;-32.816014438256545
1739209654.480412;-33.981070128970906
1739209654.4804156;-45.120503652039325
1739209654.480419;-45.120503652039325
1739209654.4804223;-35.57807855764607
1739209654.4804258;-38.13080360867914
1739209654.4804292;-45.120503652039325
1739209654.4804325;-45.120503652039325
1739209654.480436;-38.13080360867914
1739209654.4804394;-45.120503652039325
1739209654.4804428;-45.120503652039325
1739209654.4804463;-38.13080360867914
1739209654.4804497;-35.57807855764607
1739209654.480453;-38.13080360867914
1739209654.4804566;-45.120503652039325
1739209654.48046;-38.13080360867914
1739209654.4804635;-38.13080360867914
1739209654.4804668;-38.13080360867914
1739209654.4804702;-38.13080360867914
1739209654.4804738;-45.120503652039325
1739209654.480477;-38.13080360867914
1739209654.4804804;-38.13080360867914
1739209654.480484;-45.120503652039325
1739209654.4804873;-38.13080360867914
1739209654.4804907;-38.13080360867914
1739209654.4804943;-35.57807855764607
1739209654.4804976;-33.981070128970956
1739209654.480501;-38.13080360867914
1739209654.4805045;-35.57807855764607
1739209654.4805079;-38.13080360867914
1739209654.4805112;-38.13080360867914
1739209654.4805148;-33.981070128970906
1739209654.480518;-45.120503652039325
1739209654.4805214;-38.13080360867914
1739209654.480525;-45.120503652039325
1739209654.4805284;-38.13080360867914
1739209654.480532;-45.120503652039325
1739209654.4805353;-38.13080360867914
1739209654.4805386;-33.981070128970906
