CAN Message; 0x1a7:0000734b8f42d3a9
1739209685.059295;-45.120503652039325
1739209685.0593066;-45.120503652039325
1739209685.0593183;-45.120503652039325
1739209685.05933;-32.816014438256545
1739209685.0593417;-38.13080360867914
1739209685.0593534;-38.13080360867914
1739209685.059365;-45.120503652039325
1739209685.059377;-45.120503652039325
1739209685.0593886;-45.120503652039325
1739209685.0594003;-28.21854285175415
1739209685.059412;-29.438486411369333
1739209685.0594237;-45.120503652039325
1739209685.0594354;-38.13080360867914
1739209685.059447;-35.57807855764607
1739209685.0594587;-35.57807855764607
1739209685.0594704;-45.120503652039325
1739209685.0594823;-38.13080360867914
1739209685.059494;-45.120503652039325
1739209685.0595057;-45.120503652039325
1739209685.0595174;-38.13080360867914
1739209685.059529;-45.120503652039325
1739209685.0595407;-38.13080360867914
1739209685.0595524;-45.120503652039325
1739209685.059564;-35.57807855764607
1739209685.0595758;-45.120503652039325
1739209685.0595875;-35.57807855764607
1739209685.0595994;-30.49652367304973
1739209685.059611;-45.120503652039325
1739209685.0596228;-45.120503652039325
1739209685.0596344;-33.981070128970906
1739209685.0596461;-35.57807855764607
1739209685.0596578;-45.120503652039325
1739209685.0596695;-45.120503652039325
1739209685.0596812;-45.120503652039325
1739209685.0596929;-45.120503652039325
1739209685.0597048;-45.120503652039325
1739209685.0597165;-45.120503652039325
1739209685.0597281;-38.13080360867914
1739209685.0597398;-38.13080360867914
1739209685.0597515;-38.13080360867914
1739209685.0597632;-38.13080360867914
1739209685.0597749;-45.120503652039325
1739209685.0597866;-45.120503652039325
1739209685.0597982;-45.120503652039325
1739209685.05981;-38.13080360867914
1739209685.0598218;-33.981070128970906
1739209685.0598335;-45.120503652039325
1739209685.0598452;-45.120503652039325
1739209685.059857;-45.120503652039325
1739209685.0598686;-38.13080360867914
1739209685.0598803;-27.267205301931607
1739209685.059892;-35.57807855764607
1739209685.0599036;-38.13080360867914
1739209685.0599153;-38.13080360867914
1739209685.0669072;-35.57807855764607
1739209685.0669093;-45.120503652039325
1739209685.0669112;-45.120503652039325
1739209685.0669134;-38.13080360867914
1739209685.0669155;-38.13080360867914
1739209685.0669177;-33.981070128970906
1739209685.0669196;-45.120503652039325
1739209685.0669217;-45.120503652039325
1739209685.0669239;-38.13080360867914
1739209685.066926;-38.13080360867914
1739209685.0669281;-38.13080360867914
1739209685.06693;-45.120503652039325
1739209685.0669322;-32.816014438256545
1739209685.0669343;-35.57807855764607
1739209685.0669365;-45.120503652039325
1739209685.0669384;-45.120503652039325
1739209685.0669405;-45.120503652039325
1739209685.0669427;-38.13080360867914
1739209685.0669448;-38.13080360867914
1739209685.066947;-38.13080360867914
1739209685.066949;-38.13080360867914
1739209685.066951;-38.13080360867914
1739209685.0669532;-45.120503652039325
1739209685.0669553;-45.120503652039325
1739209685.0669575;-32.816014438256545
1739209685.0669594;-32.816014438256545
1739209685.0669615;-45.120503652039325
1739209685.0669637;-38.13080360867914
1739209685.0669658;-33.981070128970906
1739209685.0669677;-45.120503652039325
1739209685.0669699;-35.57807855764607
1739209685.066972;-35.57807855764607
1739209685.0669742;-38.13080360867914
1739209685.0669763;-38.13080360867914
1739209685.0669782;-32.816014438256545
1739209685.0669804;-38.13080360867914
1739209685.0669825;-45.120503652039325
1739209685.0669847;-35.57807855764607
1739209685.0669866;-45.120503652039325
1739209685.0669887;-38.13080360867914
1739209685.0669909;-45.120503652039325
1739209685.066993;-38.13080360867914
1739209685.0669951;-45.120503652039325
1739209685.066997;-33.981070128970906
1739209685.0669992;-45.120503652039325
1739209685.0670013;-45.120503652039325
1739209685.0670035;-28.58837851428586
1739209685.0670054;-38.13080360867914
1739209685.0670075;-45.120503652039325
1739209685.0670097;-45.120503652039325
1739209685.0670118;-35.57807855764607
1739209685.067014;-35.57807855764607
1739209685.067016;-45.120503652039325
1739209685.067018;-38.13080360867914
1739209685.0670202;-45.120503652039325
1739209685.0670223;-45.120503652039325
1739209685.0670242;-38.13080360867914
1739209685.0670264;-45.120503652039325
1739209685.0670285;-45.120503652039325
1739209685.0670307;-38.13080360867914
1739209685.0670328;-45.120503652039325
1739209685.0670347;-45.120503652039325
1739209685.0670369;-32.816014438256545
1739209685.067039;-38.13080360867914
1739209685.0670412;-38.13080360867914
1739209685.067043;-45.120503652039325
1739209685.0670452;-38.13080360867914
1739209685.0670474;-38.13080360867914
1739209685.0670495;-45.120503652039325
1739209685.0670516;-45.120503652039325
1739209685.0670536;-45.120503652039325
1739209685.0670557;-38.13080360867914
1739209685.0670578;-38.13080360867914
1739209685.06706;-38.13080360867914
1739209685.0670621;-45.120503652039325
1739209685.067064;-45.120503652039325
1739209685.0670662;-45.120503652039325
1739209685.0670683;-45.120503652039325
1739209685.0670705;-45.120503652039325
1739209685.0670724;-38.13080360867914
1739209685.0670745;-38.13080360867914
1739209685.0670767;-38.13080360867914
1739209685.0670788;-29.438486411369333
1739209685.067081;-38.13080360867914
1739209685.067083;-35.57807855764607
1739209685.067085;-35.57807855764607
1739209685.0670872;-38.13080360867914
1739209685.0670893;-32.816014438256545
1739209685.0670912;-45.120503652039325
1739209685.0670934;-45.120503652039325
1739209685.0670955;-45.120503652039325
1739209685.0670977;-38.13080360867914
1739209685.0670998;-45.120503652039325
1739209685.0671017;-38.13080360867914
1739209685.0671039;-45.120503652039325
1739209685.067106;-45.120503652039325
1739209685.0671082;-38.13080360867914
1739209685.06711;-35.57807855764607
1739209685.0671122;-45.120503652039325
1739209685.0671144;-45.120503652039325
1739209685.0671165;-33.981070128970906
1739209685.0671186;-45.120503652039325
1739209685.0671206;-29.438486411369333
1739209685.0671227;-29.438486411369333
1739209685.0671248;-45.120503652039325
1739209685.067127;-45.120503652039325
1739209685.067129;-32.816014438256545
1739209685.067131;-35.57807855764607
1739209685.0671332;-45.120503652039325
1739209685.0671353;-32.816014438256545
1739209685.0671375;-35.57807855764607
1739209685.0671394;-45.120503652039325
1739209685.0671415;-35.57807855764607
1739209685.0671437;-38.13080360867914
1739209685.0671458;-45.120503652039325
1739209685.067148;-45.120503652039325
1739209685.0671499;-38.13080360867914
1739209685.067152;-45.120503652039325
1739209685.0671542;-35.57807855764607
1739209685.0671563;-38.13080360867914
1739209685.0671582;-38.13080360867914
1739209685.0671604;-35.57807855764607
1739209685.0671625;-38.13080360867914
1739209685.0671647;-45.120503652039325
1739209685.0671668;-38.13080360867914
1739209685.0671687;-38.13080360867914
1739209685.0671709;-38.13080360867914
1739209685.067173;-38.13080360867914
1739209685.0671751;-38.13080360867914
1739209685.067177;-35.57807855764607
1739209685.0671792;-45.120503652039325
1739209685.0671813;-38.13080360867914
1739209685.0671835;-45.120503652039325
1739209685.0671856;-33.981070128970906
1739209685.0671875;-45.120503652039325
1739209685.0671897;-38.13080360867914
1739209685.0671918;-38.13080360867914
1739209685.067194;-38.13080360867914
1739209685.067196;-45.120503652039325
1739209685.067198;-45.120503652039325
1739209685.0672002;-32.816014438256545
1739209685.0672023;-35.57807855764607
1739209685.0672045;-38.13080360867914
1739209685.0672064;-31.141103565318915
1739209685.0672085;-35.57807855764607
1739209685.0672107;-35.57807855764607
1739209685.0672128;-38.13080360867914
1739209685.0672147;-35.57807855764607
1739209685.0672169;-38.13080360867914
1739209685.067219;-45.120503652039325
1739209685.0672212;-45.120503652039325
1739209685.0672233;-33.981070128970956
1739209685.0672252;-35.57807855764607
1739209685.0672274;-35.57807855764607
1739209685.0672295;-45.120503652039325
1739209685.0672317;-38.13080360867914
1739209685.0672338;-35.57807855764607
1739209685.0672357;-38.13080360867914
1739209685.0672379;-45.120503652039325
1739209685.06724;-45.120503652039325
1739209685.0672421;-45.120503652039325
1739209685.067244;-45.120503652039325
1739209685.0672462;-45.120503652039325
1739209685.0672483;-45.120503652039325
1739209685.0672505;-45.120503652039325
1739209685.0672526;-33.981070128970906
1739209685.0672545;-38.13080360867914
1739209685.0672567;-33.981070128970906
1739209685.0672588;-45.120503652039325
1739209685.067261;-45.120503652039325
1739209685.067263;-38.13080360867914
1739209685.067265;-38.13080360867914
1739209685.0672672;-45.120503652039325
1739209685.0672693;-38.13080360867914
1739209685.0672715;-38.13080360867914
1739209685.0672734;-38.13080360867914
1739209685.0672755;-45.120503652039325
1739209685.0672777;-38.13080360867914
1739209685.0672798;-33.981070128970906
1739209685.0672817;-45.120503652039325
1739209685.0672839;-38.13080360867914
1739209685.067286;-38.13080360867914
1739209685.0672882;-38.13080360867914
1739209685.0672903;-28.992665084841942
1739209685.0672922;-45.120503652039325
1739209685.0672944;-45.120503652039325
1739209685.0672965;-38.13080360867914
1739209685.0672987;-32.816014438256545
1739209685.0673006;-38.13080360867914
1739209685.0673027;-45.120503652039325
1739209685.0673048;-45.120503652039325
1739209685.067307;-45.120503652039325
1739209685.0673091;-45.120503652039325
1739209685.067311;-45.120503652039325
1739209685.0673132;-38.13080360867914
1739209685.0673153;-45.120503652039325
1739209685.0673175;-45.120503652039325
1739209685.0673194;-45.120503652039325
1739209685.0673215;-45.120503652039325
1739209685.0673237;-45.120503652039325
1739209685.0673258;-45.120503652039325
1739209685.067328;-45.120503652039325
1739209685.06733;-38.13080360867914
1739209685.067332;-38.13080360867914
1739209685.0673342;-45.120503652039325
1739209685.0673363;-38.13080360867914
1739209685.0673385;-45.120503652039325
1739209685.0673404;-35.57807855764607
1739209685.0673425;-31.141103565318915
1739209685.0673447;-45.120503652039325
1739209685.0673468;-45.120503652039325
1739209685.0673487;-38.13080360867914
1739209685.0673509;-35.57807855764607
1739209685.067353;-38.13080360867914
1739209685.0673552;-45.120503652039325
1739209685.0673573;-45.120503652039325
1739209685.0673592;-38.13080360867914
1739209685.0673614;-38.13080360867914
1739209685.0673635;-38.13080360867914
1739209685.0673656;-38.13080360867914
1739209685.0673676;-38.13080360867914
1739209685.0673697;-45.120503652039325
1739209685.0673718;-38.13080360867914
1739209685.067374;-38.13080360867914
1739209685.0673761;-33.981070128970906
1739209685.067378;-45.120503652039325
1739209685.0673802;-45.120503652039325
1739209685.0673823;-38.13080360867914
1739209685.0673845;-38.13080360867914
1739209685.0673864;-45.120503652039325
1739209685.0673885;-45.120503652039325
1739209685.0673907;-45.120503652039325
1739209685.0673928;-45.120503652039325
1739209685.067395;-45.120503652039325
1739209685.0673969;-38.13080360867914
1739209685.067399;-45.120503652039325
1739209685.0674012;-38.13080360867914
1739209685.0674033;-38.13080360867914
1739209685.0674052;-38.13080360867914
1739209685.0674074;-38.13080360867914
1739209685.0674095;-45.120503652039325
1739209685.0674117;-35.57807855764607
1739209685.0674138;-38.13080360867914
1739209685.0674157;-45.120503652039325
1739209685.0674179;-38.13080360867914
1739209685.06742;-38.13080360867914
1739209685.0674222;-38.13080360867914
1739209685.0674243;-45.120503652039325
1739209685.0674262;-28.58837851428586
1739209685.0674284;-31.141103565318915
1739209685.0674305;-45.120503652039325
1739209685.0674326;-38.13080360867914
1739209685.0674345;-45.120503652039325
1739209685.0674367;-45.120503652039325
1739209685.0674388;-45.120503652039325
1739209685.067441;-38.13080360867914
1739209685.0674431;-33.981070128970956
1739209685.067445;-38.13080360867914
1739209685.0674472;-38.13080360867914
1739209685.0674493;-45.120503652039325
1739209685.0674515;-45.120503652039325
1739209685.0674534;-45.120503652039325
1739209685.0674555;-45.120503652039325
1739209685.0674577;-45.120503652039325
1739209685.0674598;-26.487275050834715
1739209685.067462;-32.816014438256545
1739209685.0674639;-45.120503652039325
1739209685.067466;-45.120503652039325
1739209685.0674682;-32.816014438256545
1739209685.0674703;-35.57807855764607
1739209685.0674722;-45.120503652039325
1739209685.0674744;-45.120503652039325
1739209685.0674765;-45.120503652039325
1739209685.0674787;-38.13080360867914
1739209685.0674808;-45.120503652039325
1739209685.0674827;-38.13080360867914
1739209685.0674849;-45.120503652039325
1739209685.067487;-45.120503652039325
1739209685.0674891;-45.120503652039325
1739209685.067491;-45.120503652039325
1739209685.0674932;-45.120503652039325
1739209685.0674953;-45.120503652039325
1739209685.0674975;-45.120503652039325
1739209685.0674996;-45.120503652039325
1739209685.0675015;-38.13080360867914
1739209685.0675037;-45.120503652039325
1739209685.0675058;-38.13080360867914
1739209685.067508;-38.13080360867914
1739209685.06751;-31.141103565318893
1739209685.067512;-29.438486411369333
1739209685.0675142;-45.120503652039325
1739209685.0675163;-45.120503652039325
1739209685.0675185;-35.57807855764607
1739209685.0675204;-35.57807855764607
1739209685.0675225;-45.120503652039325
1739209685.0675247;-38.13080360867914
1739209685.0675268;-45.120503652039325
1739209685.067529;-45.120503652039325
1739209685.0675309;-45.120503652039325
1739209685.067533;-45.120503652039325
1739209685.0675352;-45.120503652039325
1739209685.0675373;-33.981070128970906
1739209685.0675392;-38.13080360867914
1739209685.0675414;-45.120503652039325
1739209685.0675435;-28.21854285175415
1739209685.0675457;-27.8777449560314
1739209685.0675478;-45.120503652039325
1739209685.0675497;-38.13080360867914
1739209685.0675519;-33.981070128970906
1739209685.067554;-45.120503652039325
1739209685.0675561;-45.120503652039325
1739209685.067558;-45.120503652039325
1739209685.0675602;-45.120503652039325
1739209685.0675623;-45.120503652039325
1739209685.0675645;-38.13080360867914
1739209685.0675666;-45.120503652039325
1739209685.0675685;-45.120503652039325
1739209685.0675707;-38.13080360867914
1739209685.0675728;-45.120503652039325
1739209685.067575;-45.120503652039325
1739209685.067577;-35.57807855764607
1739209685.067579;-30.49652367304973
1739209685.0675812;-45.120503652039325
1739209685.0675833;-45.120503652039325
1739209685.0675855;-45.120503652039325
1739209685.0675874;-38.13080360867914
1739209685.0675895;-38.13080360867914
1739209685.0675917;-45.120503652039325
1739209685.0675938;-38.13080360867914
1739209685.0675957;-35.57807855764607
1739209685.0675979;-45.120503652039325
1739209685.0676;-45.120503652039325
1739209685.0676022;-45.120503652039325
1739209685.0676043;-38.13080360867914
1739209685.0676062;-38.13080360867914
1739209685.0676084;-38.13080360867914
1739209685.0676105;-38.13080360867914
1739209685.0676126;-45.120503652039325
1739209685.0676148;-38.13080360867914
1739209685.0676167;-38.13080360867914
1739209685.0676188;-45.120503652039325
1739209685.067621;-38.13080360867914
1739209685.0676231;-38.13080360867914
1739209685.067625;-45.120503652039325
1739209685.0676272;-38.13080360867914
1739209685.0676293;-35.57807855764607
1739209685.0676315;-45.120503652039325
1739209685.0676336;-45.120503652039325
1739209685.0676355;-38.13080360867914
1739209685.0676377;-35.57807855764607
1739209685.0676398;-38.13080360867914
1739209685.067642;-33.981070128970906
1739209685.067644;-45.120503652039325
1739209685.067646;-45.120503652039325
1739209685.0676482;-45.120503652039325
1739209685.0676503;-45.120503652039325
1739209685.0676525;-45.120503652039325
1739209685.0676544;-38.13080360867914
1739209685.0676565;-35.57807855764607
1739209685.0676587;-35.57807855764607
1739209685.0676608;-45.120503652039325
1739209685.0676627;-38.13080360867914
1739209685.0676649;-38.13080360867914
1739209685.067667;-38.13080360867914
1739209685.0676692;-45.120503652039325
1739209685.0676713;-45.120503652039325
1739209685.0676732;-38.13080360867914
1739209685.0676754;-38.13080360867914
1739209685.0676775;-38.13080360867914
1739209685.0676796;-35.57807855764607
1739209685.0676816;-45.120503652039325
1739209685.0676837;-35.57807855764607
1739209685.0676858;-38.13080360867914
1739209685.067688;-35.57807855764607
1739209685.0676901;-38.13080360867914
1739209685.067692;-45.120503652039325
1739209685.0676942;-33.981070128970906
1739209685.0676963;-38.13080360867914
1739209685.0676985;-38.13080360867914
1739209685.0677006;-38.13080360867914
1739209685.0677025;-45.120503652039325
1739209685.0677047;-45.120503652039325
1739209685.0677068;-45.120503652039325
1739209685.067709;-35.57807855764607
1739209685.0677109;-35.57807855764607
1739209685.067713;-35.57807855764607
1739209685.0677152;-38.13080360867914
1739209685.0677173;-38.13080360867914
1739209685.0677195;-45.120503652039325
1739209685.0677214;-38.13080360867914
1739209685.0677235;-33.981070128970906
1739209685.0677257;-38.13080360867914
1739209685.0677278;-33.981070128970906
1739209685.0677297;-38.13080360867914
1739209685.0677319;-38.13080360867914
1739209685.067734;-45.120503652039325
1739209685.0677361;-35.57807855764607
1739209685.0677383;-38.13080360867914
1739209685.0677402;-38.13080360867914
1739209685.0677423;-38.13080360867914
1739209685.0677445;-35.57807855764607
1739209685.0677466;-38.13080360867914
1739209685.0677485;-45.120503652039325
1739209685.0677507;-38.13080360867914
1739209685.0677528;-45.120503652039325
1739209685.067755;-38.13080360867914
1739209685.0677571;-33.981070128970906
1739209685.067759;-38.13080360867914
1739209685.0677612;-45.120503652039325
1739209685.0677633;-38.13080360867914
1739209685.0677655;-28.992665084841942
1739209685.0677674;-45.120503652039325
1739209685.0677695;-38.13080360867914
1739209685.0677717;-35.57807855764607
1739209685.0677738;-45.120503652039325
1739209685.067776;-45.120503652039325
1739209685.0677779;-45.120503652039325
1739209685.06778;-38.13080360867914
1739209685.0677822;-38.13080360867914
1739209685.0677843;-45.120503652039325
1739209685.0677862;-45.120503652039325
1739209685.0677884;-45.120503652039325
1739209685.0677905;-35.57807855764607
1739209685.0677927;-35.57807855764607
1739209685.0677948;-38.13080360867914
1739209685.0677967;-33.981070128970906
1739209685.0677989;-27.267205301931607
1739209685.067801;-45.120503652039325
1739209685.0678031;-45.120503652039325
1739209685.0678053;-38.13080360867914
1739209685.0678072;-38.13080360867914
1739209685.0678093;-45.120503652039325
1739209685.0678115;-38.13080360867914
1739209685.0678136;-35.57807855764607
1739209685.0678155;-45.120503652039325
1739209685.0678177;-45.120503652039325
1739209685.0678198;-38.13080360867914
1739209685.067822;-45.120503652039325
1739209685.0678241;-45.120503652039325
1739209685.067826;-45.120503652039325
1739209685.0678282;-38.13080360867914
1739209685.0678303;-33.981070128970906
1739209685.0678325;-38.13080360867914
1739209685.0678344;-45.120503652039325
1739209685.0678365;-33.981070128970906
1739209685.0678387;-38.13080360867914
1739209685.0678408;-45.120503652039325
1739209685.067843;-38.13080360867914
1739209685.0678449;-38.13080360867914
1739209685.067847;-38.13080360867914
1739209685.0678492;-28.58837851428586
1739209685.0678513;-38.13080360867914
1739209685.0678532;-35.57807855764607
1739209685.0678554;-31.141103565318915
1739209685.0678575;-45.120503652039325
1739209685.0678596;-38.13080360867914
1739209685.0678618;-38.13080360867914
1739209685.0678637;-38.13080360867914
1739209685.0678658;-38.13080360867914
1739209685.067868;-45.120503652039325
1739209685.0678701;-38.13080360867914
1739209685.067872;-38.13080360867914
1739209685.0678742;-45.120503652039325
1739209685.0678763;-45.120503652039325
1739209685.0678785;-38.13080360867914
1739209685.0678806;-45.120503652039325
1739209685.0678825;-45.120503652039325
1739209685.0678847;-45.120503652039325
1739209685.0678868;-38.13080360867914
1739209685.067889;-38.13080360867914
1739209685.0678911;-45.120503652039325
1739209685.067893;-45.120503652039325
1739209685.0678952;-33.981070128970906
1739209685.0678973;-45.120503652039325
1739209685.0678995;-35.57807855764607
1739209685.0679014;-38.13080360867914
1739209685.0679035;-38.13080360867914
1739209685.0679057;-35.57807855764607
1739209685.0679078;-45.120503652039325
1739209685.06791;-38.13080360867914
1739209685.0679119;-35.57807855764607
1739209685.067914;-33.981070128970906
1739209685.0679162;-45.120503652039325
1739209685.0679183;-45.120503652039325
1739209685.0679202;-38.13080360867914
1739209685.0679224;-38.13080360867914
1739209685.0679245;-45.120503652039325
1739209685.0679266;-33.981070128970906
1739209685.0679288;-38.13080360867914
1739209685.0679307;-45.120503652039325
1739209685.0679328;-31.141103565318893
1739209685.067935;-38.13080360867914
1739209685.0679371;-45.120503652039325
1739209685.067939;-35.57807855764607
1739209685.0679412;-45.120503652039325
1739209685.0679433;-38.13080360867914
1739209685.0679455;-38.13080360867914
1739209685.0679476;-35.57807855764607
1739209685.0679495;-45.120503652039325
1739209685.0679517;-38.13080360867914
1739209685.0679538;-35.57807855764607
1739209685.067956;-45.120503652039325
1739209685.0679579;-38.13080360867914
1739209685.06796;-38.13080360867914
1739209685.0679622;-38.13080360867914
1739209685.0679643;-35.57807855764607
1739209685.0679665;-38.13080360867914
1739209685.0679684;-35.57807855764607
1739209685.0679705;-38.13080360867914
1739209685.0679727;-45.120503652039325
1739209685.0679748;-45.120503652039325
1739209685.067977;-45.120503652039325
1739209685.0679789;-45.120503652039325
1739209685.067981;-45.120503652039325
1739209685.0679832;-45.120503652039325
1739209685.0679853;-38.13080360867914
1739209685.0679872;-45.120503652039325
1739209685.0679893;-45.120503652039325
1739209685.0679915;-32.816014438256545
1739209685.0679936;-32.816014438256545
1739209685.0679958;-38.13080360867914
1739209685.0679977;-38.13080360867914
1739209685.0679998;-45.120503652039325
1739209685.068002;-38.13080360867914
1739209685.0680041;-38.13080360867914
1739209685.068006;-45.120503652039325
1739209685.0680082;-45.120503652039325
1739209685.0680103;-38.13080360867914
1739209685.0680125;-38.13080360867914
1739209685.0680146;-38.13080360867914
1739209685.0680165;-35.57807855764607
1739209685.0680187;-38.13080360867914
1739209685.0680208;-38.13080360867914
1739209685.068023;-45.120503652039325
1739209685.0680249;-45.120503652039325
1739209685.068027;-35.57807855764607
1739209685.0680292;-45.120503652039325
1739209685.0680313;-45.120503652039325
1739209685.0680335;-33.981070128970906
1739209685.0680354;-45.120503652039325
1739209685.0680375;-45.120503652039325
1739209685.0680397;-45.120503652039325
1739209685.0680418;-35.57807855764607
1739209685.0680437;-28.992665084841942
1739209685.0680459;-45.120503652039325
1739209685.068048;-45.120503652039325
1739209685.0680501;-45.120503652039325
1739209685.0680523;-33.981070128970906
1739209685.0680542;-33.981070128970906
1739209685.0680563;-38.13080360867914
1739209685.0680585;-38.13080360867914
1739209685.0680606;-38.13080360867914
1739209685.0680625;-45.120503652039325
1739209685.0680647;-45.120503652039325
1739209685.0680668;-35.57807855764607
1739209685.068069;-33.981070128970906
1739209685.0680711;-38.13080360867914
1739209685.068073;-45.120503652039325
1739209685.0680752;-38.13080360867914
1739209685.0680773;-38.13080360867914
1739209685.0680795;-45.120503652039325
1739209685.0680816;-38.13080360867914
1739209685.0680835;-38.13080360867914
1739209685.0680857;-31.141103565318915
1739209685.0680878;-33.981070128970906
1739209685.06809;-38.13080360867914
1739209685.0680919;-38.13080360867914
1739209685.068094;-38.13080360867914
1739209685.0680962;-38.13080360867914
1739209685.0680983;-45.120503652039325
1739209685.0681005;-38.13080360867914
1739209685.0681024;-33.981070128970906
1739209685.0681045;-31.141103565318915
1739209685.0681067;-45.120503652039325
1739209685.0681088;-38.13080360867914
1739209685.0681107;-35.57807855764607
1739209685.0681129;-45.120503652039325
1739209685.068115;-45.120503652039325
1739209685.0681171;-45.120503652039325
1739209685.0681193;-38.13080360867914
1739209685.0681212;-33.981070128970906
1739209685.0681233;-45.120503652039325
1739209685.0681255;-45.120503652039325
1739209685.0681276;-38.13080360867914
1739209685.0681295;-45.120503652039325
1739209685.0681317;-45.120503652039325
1739209685.0681338;-45.120503652039325
1739209685.068136;-38.13080360867914
1739209685.0681381;-35.57807855764607
1739209685.06814;-38.13080360867914
1739209685.0681422;-38.13080360867914
1739209685.0681443;-45.120503652039325
1739209685.0681465;-45.120503652039325
1739209685.0681484;-38.13080360867914
1739209685.0681505;-45.120503652039325
1739209685.0681527;-35.57807855764607
1739209685.0681548;-28.992665084841942
1739209685.068157;-45.120503652039325
1739209685.0681589;-45.120503652039325
1739209685.068161;-38.13080360867914
1739209685.0681632;-38.13080360867914
1739209685.0681653;-45.120503652039325
1739209685.0681674;-38.13080360867914
1739209685.0681694;-45.120503652039325
1739209685.0681715;-35.57807855764607
1739209685.0681736;-38.13080360867914
1739209685.0681758;-45.120503652039325
1739209685.0681777;-45.120503652039325
1739209685.0681798;-35.57807855764607
1739209685.068182;-35.57807855764607
1739209685.0681841;-38.13080360867914
1739209685.0681863;-35.57807855764607
1739209685.0681882;-33.981070128970906
1739209685.0681903;-33.981070128970906
1739209685.0681925;-38.13080360867914
1739209685.0681946;-45.120503652039325
1739209685.0681965;-45.120503652039325
1739209685.0681987;-45.120503652039325
1739209685.0682008;-38.13080360867914
1739209685.068203;-45.120503652039325
1739209685.068205;-32.816014438256545
1739209685.068207;-38.13080360867914
1739209685.0682092;-38.13080360867914
1739209685.0682113;-38.13080360867914
1739209685.0682135;-38.13080360867914
1739209685.0682154;-45.120503652039325
1739209685.0682175;-38.13080360867914
1739209685.0682197;-45.120503652039325
1739209685.0682218;-45.120503652039325
1739209685.068224;-33.981070128970906
1739209685.0682259;-45.120503652039325
1739209685.068228;-45.120503652039325
1739209685.0682302;-38.13080360867914
1739209685.0682323;-35.57807855764607
1739209685.0682342;-45.120503652039325
1739209685.0682364;-45.120503652039325
1739209685.0682385;-33.981070128970906
1739209685.0682406;-45.120503652039325
1739209685.0682428;-38.13080360867914
1739209685.0682447;-38.13080360867914
1739209685.0682468;-45.120503652039325
1739209685.068249;-45.120503652039325
1739209685.0682511;-32.816014438256545
1739209685.068253;-38.13080360867914
1739209685.0682552;-45.120503652039325
1739209685.0682573;-45.120503652039325
1739209685.0682595;-45.120503652039325
1739209685.0682616;-45.120503652039325
1739209685.0682635;-38.13080360867914
1739209685.0682657;-45.120503652039325
1739209685.0682678;-45.120503652039325
1739209685.06827;-38.13080360867914
1739209685.068272;-35.57807855764607
1739209685.068274;-30.49652367304973
1739209685.0682762;-38.13080360867914
1739209685.0682783;-38.13080360867914
1739209685.0682805;-45.120503652039325
1739209685.0682824;-32.816014438256545
1739209685.0682845;-45.120503652039325
1739209685.0682867;-38.13080360867914
1739209685.0682888;-38.13080360867914
1739209685.068291;-45.120503652039325
1739209685.0682929;-45.120503652039325
1739209685.068295;-45.120503652039325
1739209685.0682971;-45.120503652039325
1739209685.0682993;-45.120503652039325
1739209685.0683012;-45.120503652039325
1739209685.0683033;-45.120503652039325
1739209685.0683055;-30.49652367304973
1739209685.0683076;-32.816014438256545
1739209685.0683098;-45.120503652039325
1739209685.0683117;-45.120503652039325
1739209685.0683138;-35.57807855764607
1739209685.068316;-32.816014438256545
1739209685.0683181;-45.120503652039325
1739209685.06832;-38.13080360867914
1739209685.0683222;-38.13080360867914
1739209685.0683243;-32.816014438256545
1739209685.0683265;-38.13080360867914
1739209685.0683286;-38.13080360867914
1739209685.0683305;-38.13080360867914
1739209685.0683327;-45.120503652039325
1739209685.0683348;-45.120503652039325
1739209685.068337;-38.13080360867914
1739209685.0683389;-38.13080360867914
1739209685.068341;-45.120503652039325
1739209685.0683432;-45.120503652039325
1739209685.0683453;-45.120503652039325
1739209685.0683475;-30.49652367304973
1739209685.0683494;-35.57807855764607
1739209685.0683515;-45.120503652039325
1739209685.0683537;-45.120503652039325
1739209685.0683558;-32.816014438256545
1739209685.068358;-26.991370085610722
1739209685.0683599;-45.120503652039325
1739209685.068362;-45.120503652039325
1739209685.0683641;-33.981070128970906
1739209685.0683663;-28.992665084841942
1739209685.0683682;-38.13080360867914
1739209685.0683703;-38.13080360867914
1739209685.0683725;-38.13080360867914
1739209685.0683746;-33.981070128970956
1739209685.0683768;-45.120503652039325
1739209685.0683787;-38.13080360867914
1739209685.0683808;-33.981070128970906
1739209685.068383;-45.120503652039325
1739209685.0683851;-45.120503652039325
1739209685.068387;-38.13080360867914
1739209685.0683892;-38.13080360867914
1739209685.0683913;-27.267205301931607
1739209685.0683935;-45.120503652039325
1739209685.0683956;-38.13080360867914
1739209685.0683975;-35.57807855764607
1739209685.0683997;-31.141103565318915
1739209685.0684018;-45.120503652039325
1739209685.068404;-45.120503652039325
1739209685.0684059;-38.13080360867914
1739209685.068408;-38.13080360867914
1739209685.0684102;-45.120503652039325
1739209685.0684123;-45.120503652039325
1739209685.0684144;-35.57807855764607
1739209685.0684164;-38.13080360867914
1739209685.0684185;-45.120503652039325
1739209685.0684206;-45.120503652039325
1739209685.0684228;-38.13080360867914
1739209685.0684247;-33.981070128970906
1739209685.0684268;-45.120503652039325
1739209685.068429;-38.13080360867914
1739209685.0684311;-45.120503652039325
1739209685.0684333;-38.13080360867914
