CAN Message; 0x150:0200b57bab67662a
Timestamp;Amplitude
1739209884.149218;-45.120503652039325
1739209884.1492188;-35.57807855764607
1739209884.1492195;-45.120503652039325
1739209884.1492202;-45.120503652039325
1739209884.149221;-45.120503652039325
1739209884.1492217;-45.120503652039325
1739209884.1492221;-38.13080360867914
1739209884.1492229;-45.120503652039325
1739209884.1492236;-38.13080360867914
1739209884.1492243;-28.21854285175415
1739209884.149225;-38.13080360867914
1739209884.1492255;-45.120503652039325
1739209884.1492262;-33.981070128970906
1739209884.149227;-45.120503652039325
1739209884.1492276;-35.57807855764607
1739209884.1492283;-38.13080360867914
1739209884.1492288;-38.13080360867914
1739209884.1492295;-31.141103565318893
1739209884.1492302;-45.120503652039325
1739209884.149231;-45.120503652039325
1739209884.1492317;-45.120503652039325
1739209884.1492321;-35.57807855764607
1739209884.1492329;-45.120503652039325
1739209884.1492336;-45.120503652039325
1739209884.1492343;-38.13080360867914
1739209884.149235;-45.120503652039325
1739209884.1492355;-38.13080360867914
1739209884.1492362;-35.57807855764607
1739209884.149237;-38.13080360867914
1739209884.1492376;-45.120503652039325
1739209884.1492383;-38.13080360867914
1739209884.149239;-45.120503652039325
1739209884.1492395;-38.13080360867914
1739209884.1492403;-35.57807855764607
1739209884.149241;-45.120503652039325
1739209884.1492417;-45.120503652039325
1739209884.1492424;-38.13080360867914
1739209884.1492429;-45.120503652039325
1739209884.1492436;-38.13080360867914
1739209884.1492443;-35.57807855764607
1739209884.149245;-35.57807855764607
1739209884.1492457;-38.13080360867914
1739209884.1492462;-45.120503652039325
1739209884.149247;-45.120503652039325
1739209884.1492476;-45.120503652039325
1739209884.1492484;-38.13080360867914
1739209884.149249;-38.13080360867914
1739209884.1492496;-45.120503652039325
1739209884.1492503;-38.13080360867914
1739209884.149251;-38.13080360867914
1739209884.1492517;-33.981070128970906
1739209884.1492524;-38.13080360867914
1739209884.1492531;-33.981070128970906
1739209884.1492536;-45.120503652039325
1739209884.1492543;-45.120503652039325
1739209884.149255;-35.57807855764607
1739209884.1492558;-45.120503652039325
1739209884.1492565;-45.120503652039325
1739209884.149257;-33.981070128970906
1739209884.1492577;-35.57807855764607
1739209884.1492584;-38.13080360867914
1739209884.149259;-45.120503652039325
1739209884.1492598;-33.981070128970906
1739209884.1492603;-38.13080360867914
1739209884.149261;-45.120503652039325
1739209884.1492617;-45.120503652039325
1739209884.1492624;-45.120503652039325
1739209884.1492631;-38.13080360867914
1739209884.1492636;-38.13080360867914
1739209884.1492643;-38.13080360867914
1739209884.149265;-33.981070128970906
1739209884.1492658;-38.13080360867914
1739209884.1492665;-45.120503652039325
1739209884.149267;-38.13080360867914
1739209884.1492677;-38.13080360867914
1739209884.1492684;-45.120503652039325
1739209884.149269;-38.13080360867914
1739209884.1492698;-45.120503652039325
1739209884.1492705;-33.981070128970906
1739209884.149271;-38.13080360867914
1739209884.1492717;-45.120503652039325
1739209884.1492724;-45.120503652039325
1739209884.1492732;-31.141103565318915
1739209884.1492739;-35.57807855764607
1739209884.1492743;-38.13080360867914
1739209884.149275;-35.57807855764607
1739209884.1492758;-38.13080360867914
1739209884.1492765;-35.57807855764607
1739209884.1492772;-38.13080360867914
1739209884.1492777;-38.13080360867914
1739209884.1492784;-31.141103565318915
1739209884.149279;-38.13080360867914
1739209884.1492798;-38.13080360867914
1739209884.1492805;-38.13080360867914
1739209884.149281;-38.13080360867914
1739209884.1492817;-45.120503652039325
1739209884.1492825;-45.120503652039325
1739209884.1492832;-45.120503652039325
1739209884.149284;-31.141103565318915
1739209884.1492846;-32.816014438256545
1739209884.149285;-45.120503652039325
1739209884.1492858;-45.120503652039325
1739209884.1492865;-38.13080360867914
1739209884.1492872;-45.120503652039325
1739209884.149288;-45.120503652039325
1739209884.1492884;-45.120503652039325
1739209884.1492891;-33.981070128970906
1739209884.1492898;-38.13080360867914
1739209884.1492906;-38.13080360867914
1739209884.1492913;-45.120503652039325
1739209884.1492918;-38.13080360867914
1739209884.1492925;-32.816014438256545
1739209884.1492932;-45.120503652039325
1739209884.149294;-45.120503652039325
1739209884.1492946;-32.816014438256545
1739209884.149295;-38.13080360867914
1739209884.1492958;-45.120503652039325
1739209884.1492965;-38.13080360867914
1739209884.1492972;-38.13080360867914
1739209884.149298;-38.13080360867914
1739209884.1492984;-45.120503652039325
1739209884.1492991;-45.120503652039325
1739209884.1492999;-27.267205301931607
1739209884.1493006;-33.981070128970906
1739209884.1493013;-38.13080360867914
1739209884.149302;-45.120503652039325
1739209884.1493025;-38.13080360867914
1739209884.1493032;-45.120503652039325
1739209884.149304;-38.13080360867914
1739209884.1493046;-38.13080360867914
1739209884.1493053;-45.120503652039325
1739209884.1493058;-33.981070128970906
1739209884.1493065;-33.981070128970906
1739209884.1493073;-38.13080360867914
1739209884.149308;-38.13080360867914
1739209884.1493087;-35.57807855764607
1739209884.1493092;-38.13080360867914
1739209884.1493099;-45.120503652039325
1739209884.1493106;-38.13080360867914
1739209884.1493113;-38.13080360867914
1739209884.149312;-45.120503652039325
1739209884.1493125;-38.13080360867914
1739209884.1493132;-38.13080360867914
1739209884.149314;-45.120503652039325
1739209884.1493146;-45.120503652039325
1739209884.1493154;-45.120503652039325
1739209884.149316;-33.981070128970906
1739209884.1493165;-45.120503652039325
1739209884.1493173;-38.13080360867914
1739209884.149318;-45.120503652039325
1739209884.1493187;-38.13080360867914
1739209884.1493194;-45.120503652039325
1739209884.14932;-45.120503652039325
1739209884.1493206;-45.120503652039325
1739209884.1493213;-45.120503652039325
1739209884.149322;-38.13080360867914
1739209884.1493227;-38.13080360867914
1739209884.1493232;-45.120503652039325
1739209884.149324;-45.120503652039325
1739209884.1493247;-35.57807855764607
1739209884.1493254;-45.120503652039325
1739209884.149326;-45.120503652039325
1739209884.1493266;-38.13080360867914
1739209884.1493273;-45.120503652039325
1739209884.149328;-45.120503652039325
1739209884.1493287;-45.120503652039325
1739209884.1493294;-45.120503652039325
1739209884.14933;-45.120503652039325
1739209884.1493306;-38.13080360867914
1739209884.1493313;-38.13080360867914
1739209884.149332;-45.120503652039325
1739209884.1493328;-45.120503652039325
1739209884.1493335;-38.13080360867914
1739209884.149334;-38.13080360867914
1739209884.1493347;-38.13080360867914
1739209884.1493354;-45.120503652039325
1739209884.149336;-45.120503652039325
1739209884.1493368;-38.13080360867914
1739209884.1493373;-45.120503652039325
1739209884.149338;-33.981070128970906
1739209884.1493387;-38.13080360867914
1739209884.1493394;-45.120503652039325
1739209884.1493402;-38.13080360867914
1739209884.1493406;-38.13080360867914
1739209884.1493413;-38.13080360867914
1739209884.149342;-38.13080360867914
1739209884.1493428;-38.13080360867914
1739209884.1493435;-45.120503652039325
1739209884.149344;-38.13080360867914
1739209884.1493447;-35.57807855764607
1739209884.1493454;-38.13080360867914
1739209884.149346;-45.120503652039325
1739209884.1493468;-38.13080360867914
1739209884.1493475;-35.57807855764607
1739209884.149348;-38.13080360867914
1739209884.1493487;-32.816014438256545
1739209884.1493495;-35.57807855764607
1739209884.1493502;-45.120503652039325
1739209884.149351;-38.13080360867914
1739209884.1493514;-38.13080360867914
1739209884.149352;-45.120503652039325
1739209884.1493528;-38.13080360867914
1739209884.1493535;-35.57807855764607
1739209884.1493542;-45.120503652039325
1739209884.1493547;-38.13080360867914
1739209884.1493554;-35.57807855764607
1739209884.1493561;-38.13080360867914
1739209884.1493568;-45.120503652039325
1739209884.1493576;-33.981070128970906
1739209884.149358;-38.13080360867914
1739209884.1493587;-38.13080360867914
1739209884.1493595;-45.120503652039325
1739209884.1493602;-38.13080360867914
1739209884.149361;-35.57807855764607
1739209884.1493616;-38.13080360867914
1739209884.149362;-38.13080360867914
1739209884.1493628;-38.13080360867914
1739209884.1493635;-38.13080360867914
1739209884.1493642;-45.120503652039325
1739209884.149365;-28.58837851428586
1739209884.1493654;-28.992665084841942
1739209884.1493661;-38.13080360867914
1739209884.1493669;-33.981070128970906
1739209884.1493676;-45.120503652039325
1739209884.1493683;-38.13080360867914
1739209884.1493688;-38.13080360867914
1739209884.1493695;-33.981070128970906
1739209884.1493702;-38.13080360867914
1739209884.149371;-35.57807855764607
1739209884.1493716;-32.816014438256545
1739209884.149372;-35.57807855764607
1739209884.1493728;-38.13080360867914
1739209884.1493735;-45.120503652039325
1739209884.1493742;-38.13080360867914
1739209884.149375;-38.13080360867914
1739209884.1493754;-33.981070128970906
1739209884.1493762;-33.981070128970906
1739209884.1493769;-35.57807855764607
1739209884.1493776;-38.13080360867914
1739209884.1493783;-38.13080360867914
1739209884.149379;-38.13080360867914
1739209884.1493795;-45.120503652039325
1739209884.1493802;-45.120503652039325
1739209884.149381;-45.120503652039325
1739209884.1493816;-45.120503652039325
1739209884.1493824;-45.120503652039325
1739209884.1493828;-38.13080360867914
1739209884.1493835;-45.120503652039325
1739209884.1493843;-38.13080360867914
1739209884.149385;-38.13080360867914
1739209884.1493857;-38.13080360867914
1739209884.1493862;-45.120503652039325
1739209884.149387;-29.438486411369347
1739209884.1493876;-35.57807855764607
1739209884.1493883;-38.13080360867914
1739209884.149389;-45.120503652039325
1739209884.1493895;-45.120503652039325
1739209884.1493902;-38.13080360867914
1739209884.149391;-45.120503652039325
1739209884.1493917;-38.13080360867914
1739209884.1493924;-33.981070128970906
1739209884.149393;-35.57807855764607
1739209884.1493936;-38.13080360867914
1739209884.1493943;-45.120503652039325
1739209884.149395;-38.13080360867914
1739209884.1493957;-35.57807855764607
1739209884.1493964;-33.981070128970906
1739209884.149397;-45.120503652039325
1739209884.1493976;-38.13080360867914
1739209884.1493983;-35.57807855764607
1739209884.149399;-33.981070128970906
1739209884.1493998;-38.13080360867914
1739209884.1494002;-32.816014438256545
1739209884.149401;-32.816014438256545
1739209884.1494017;-38.13080360867914
1739209884.1494024;-45.120503652039325
1739209884.149403;-38.13080360867914
1739209884.1494036;-38.13080360867914
1739209884.1494043;-38.13080360867914
1739209884.149405;-45.120503652039325
1739209884.1494057;-45.120503652039325
1739209884.1494064;-38.13080360867914
1739209884.149407;-38.13080360867914
1739209884.1494076;-45.120503652039325
1739209884.1494083;-38.13080360867914
1739209884.149409;-35.57807855764607
1739209884.1494098;-38.13080360867914
1739209884.1494105;-45.120503652039325
1739209884.149411;-38.13080360867914
1739209884.1494117;-45.120503652039325
1739209884.1494124;-45.120503652039325
1739209884.149413;-45.120503652039325
1739209884.1494138;-38.13080360867914
1739209884.1494143;-32.816014438256545
1739209884.149415;-38.13080360867914
1739209884.1494157;-45.120503652039325
1739209884.1494164;-38.13080360867914
1739209884.1494172;-32.816014438256545
1739209884.1494176;-45.120503652039325
1739209884.1494184;-38.13080360867914
1739209884.149419;-45.120503652039325
1739209884.1494198;-38.13080360867914
1739209884.1494205;-38.13080360867914
1739209884.149421;-45.120503652039325
1739209884.1494217;-38.13080360867914
1739209884.1494224;-38.13080360867914
1739209884.1494231;-38.13080360867914
1739209884.1494238;-45.120503652039325
1739209884.1494246;-33.981070128970906
1739209884.149425;-30.49652367304973
1739209884.1494257;-45.120503652039325
1739209884.1494265;-45.120503652039325
1739209884.1494272;-38.13080360867914
1739209884.149428;-35.57807855764607
1739209884.1494284;-38.13080360867914
1739209884.149429;-45.120503652039325
1739209884.1494298;-38.13080360867914
1739209884.1494305;-38.13080360867914
1739209884.1494312;-45.120503652039325
1739209884.1494317;-45.120503652039325
1739209884.1494324;-38.13080360867914
1739209884.1494331;-38.13080360867914
1739209884.1494339;-38.13080360867914
1739209884.1494346;-45.120503652039325
1739209884.149435;-45.120503652039325
1739209884.1494358;-45.120503652039325
1739209884.1494365;-45.120503652039325
1739209884.1494372;-45.120503652039325
1739209884.149438;-38.13080360867914
1739209884.1494384;-35.57807855764607
1739209884.149439;-38.13080360867914
1739209884.1494398;-45.120503652039325
1739209884.1494405;-32.816014438256545
1739209884.1494412;-28.58837851428586
1739209884.149442;-45.120503652039325
1739209884.1494424;-38.13080360867914
1739209884.1494431;-38.13080360867914
1739209884.1494439;-45.120503652039325
1739209884.1494446;-45.120503652039325
1739209884.1494453;-32.816014438256545
1739209884.1494458;-45.120503652039325
1739209884.1494465;-33.981070128970956
1739209884.1494472;-45.120503652039325
1739209884.1494677;-45.120503652039325
1739209884.149488;-38.13080360867914
1739209884.1495085;-45.120503652039325
1739209884.1495287;-45.120503652039325
1739209884.1495492;-45.120503652039325
1739209884.1495695;-38.13080360867914
1739209884.14959;-32.816014438256545
1739209884.1496103;-38.13080360867914
1739209884.1496308;-45.120503652039325
1739209884.149651;-45.120503652039325
1739209884.1496716;-45.120503652039325
1739209884.1496918;-45.120503652039325
1739209884.1497123;-45.120503652039325
1739209884.1497326;-38.13080360867914
1739209884.149753;-31.141103565318893
1739209884.1497734;-45.120503652039325
1739209884.1497939;-38.13080360867914
1739209884.1498141;-38.13080360867914
1739209884.1498346;-35.57807855764607
1739209884.149855;-38.13080360867914
1739209884.1498754;-38.13080360867914
1739209884.1498957;-38.13080360867914
1739209884.1499162;-45.120503652039325
1739209884.1499364;-38.13080360867914
1739209884.149957;-31.141103565318893
1739209884.1499772;-45.120503652039325
1739209884.1499977;-45.120503652039325
1739209884.150018;-38.13080360867914
1739209884.1500385;-38.13080360867914
1739209884.1500587;-45.120503652039325
1739209884.1500793;-26.035653463252796
1739209884.1500998;-38.13080360867914
1739209884.15012;-45.120503652039325
1739209884.1501405;-33.981070128970906
1739209884.1501608;-35.57807855764607
1739209884.1501813;-38.13080360867914
1739209884.1502016;-35.57807855764607
1739209884.150222;-45.120503652039325
1739209884.1502423;-38.13080360867914
1739209884.1502628;-45.120503652039325
1739209884.150283;-45.120503652039325
1739209884.1503036;-45.120503652039325
1739209884.1503239;-45.120503652039325
1739209884.1503444;-38.13080360867914
1739209884.1503646;-38.13080360867914
1739209884.1503851;-45.120503652039325
1739209884.1504054;-32.816014438256545
1739209884.150426;-38.13080360867914
1739209884.1504462;-45.120503652039325
1739209884.1504667;-38.13080360867914
1739209884.150487;-45.120503652039325
1739209884.1505075;-45.120503652039325
1739209884.1505277;-45.120503652039325
1739209884.1505482;-45.120503652039325
1739209884.1505685;-45.120503652039325
1739209884.150589;-38.13080360867914
1739209884.1506093;-38.13080360867914
1739209884.1506298;-45.120503652039325
1739209884.15065;-38.13080360867914
1739209884.1506705;-38.13080360867914
1739209884.1506908;-45.120503652039325
1739209884.1507113;-38.13080360867914
1739209884.1507316;-45.120503652039325
1739209884.150752;-45.120503652039325
1739209884.1507726;-45.120503652039325
1739209884.1507928;-38.13080360867914
1739209884.1508133;-45.120503652039325
1739209884.1508336;-38.13080360867914
1739209884.150854;-45.120503652039325
1739209884.1508744;-33.981070128970906
1739209884.1508949;-31.141103565318893
1739209884.1509151;-38.13080360867914
1739209884.1509356;-45.120503652039325
1739209884.150956;-45.120503652039325
1739209884.1509764;-32.816014438256545
1739209884.1509967;-38.13080360867914
1739209884.1510172;-45.120503652039325
1739209884.1510375;-38.13080360867914
1739209884.151058;-38.13080360867914
1739209884.1510782;-45.120503652039325
1739209884.1510987;-45.120503652039325
1739209884.151119;-33.981070128970906
1739209884.1511395;-45.120503652039325
1739209884.1511598;-38.13080360867914
1739209884.1511803;-45.120503652039325
1739209884.1512005;-38.13080360867914
1739209884.151221;-38.13080360867914
1739209884.1512413;-33.981070128970906
1739209884.1512618;-45.120503652039325
1739209884.151282;-38.13080360867914
1739209884.1513026;-38.13080360867914
1739209884.1513228;-45.120503652039325
1739209884.1513433;-45.120503652039325
1739209884.1513636;-45.120503652039325
1739209884.151384;-35.57807855764607
1739209884.1514044;-38.13080360867914
1739209884.151425;-45.120503652039325
1739209884.1514454;-45.120503652039325
1739209884.1514657;-32.816014438256545
1739209884.1514862;-35.57807855764607
1739209884.1515064;-38.13080360867914
1739209884.151527;-45.120503652039325
1739209884.1515472;-38.13080360867914
1739209884.1515677;-31.141103565318915
1739209884.151588;-32.816014438256545
1739209884.1516085;-33.981070128970906
1739209884.1516287;-38.13080360867914
1739209884.1516492;-38.13080360867914
1739209884.1516695;-38.13080360867914
1739209884.15169;-38.13080360867914
1739209884.1517103;-45.120503652039325
1739209884.1517308;-45.120503652039325
1739209884.151751;-45.120503652039325
1739209884.1517715;-45.120503652039325
1739209884.1517918;-45.120503652039325
1739209884.1518123;-38.13080360867914
1739209884.1518326;-45.120503652039325
1739209884.151853;-45.120503652039325
1739209884.1518734;-45.120503652039325
1739209884.1518939;-28.992665084841942
1739209884.1519141;-38.13080360867914
1739209884.1519346;-38.13080360867914
1739209884.151955;-45.120503652039325
1739209884.1519754;-33.981070128970906
1739209884.1519957;-35.57807855764607
1739209884.1520162;-38.13080360867914
1739209884.1520364;-45.120503652039325
1739209884.152057;-32.816014438256545
1739209884.1520774;-38.13080360867914
1739209884.1520977;-38.13080360867914
1739209884.1521182;-45.120503652039325
1739209884.1521385;-38.13080360867914
1739209884.152159;-35.57807855764607
1739209884.1521792;-38.13080360867914
1739209884.1521997;-45.120503652039325
1739209884.15222;-38.13080360867914
1739209884.1522405;-38.13080360867914
1739209884.1522608;-45.120503652039325
1739209884.1522813;-45.120503652039325
1739209884.1523015;-45.120503652039325
1739209884.152322;-38.13080360867914
1739209884.1523423;-38.13080360867914
1739209884.1523628;-45.120503652039325
1739209884.152383;-28.992665084841942
1739209884.1524036;-33.981070128970906
1739209884.1524239;-38.13080360867914
1739209884.1524444;-38.13080360867914
1739209884.1524646;-38.13080360867914
1739209884.1524851;-35.57807855764607
1739209884.1525054;-38.13080360867914
1739209884.152526;-38.13080360867914
1739209884.1525462;-32.816014438256545
1739209884.1525667;-45.120503652039325
1739209884.152587;-38.13080360867914
1739209884.1526074;-45.120503652039325
1739209884.1526277;-45.120503652039325
1739209884.1526482;-35.57807855764607
1739209884.1526685;-45.120503652039325
1739209884.152689;-45.120503652039325
1739209884.1527095;-38.13080360867914
1739209884.1527297;-38.13080360867914
1739209884.1527503;-45.120503652039325
1739209884.1527705;-35.57807855764607
1739209884.152791;-45.120503652039325
1739209884.1528113;-45.120503652039325
1739209884.1528318;-35.57807855764607
1739209884.152852;-45.120503652039325
1739209884.1528726;-38.13080360867914
1739209884.1528928;-38.13080360867914
1739209884.1529133;-33.981070128970906
1739209884.1529336;-32.816014438256545
1739209884.152954;-35.57807855764607
1739209884.1529744;-45.120503652039325
1739209884.1529949;-38.13080360867914
1739209884.1530151;-35.57807855764607
1739209884.1530356;-38.13080360867914
1739209884.153056;-45.120503652039325
1739209884.1530764;-38.13080360867914
1739209884.1530967;-38.13080360867914
1739209884.1531172;-45.120503652039325
1739209884.1531374;-38.13080360867914
1739209884.153158;-38.13080360867914
1739209884.1531782;-45.120503652039325
1739209884.1531987;-38.13080360867914
1739209884.153219;-45.120503652039325
1739209884.1532395;-38.13080360867914
1739209884.1532598;-38.13080360867914
1739209884.1532803;-45.120503652039325
1739209884.1533005;-45.120503652039325
1739209884.153321;-38.13080360867914
1739209884.1533413;-35.57807855764607
1739209884.1533618;-38.13080360867914
1739209884.1533823;-45.120503652039325
1739209884.1534026;-38.13080360867914
1739209884.153423;-35.57807855764607
1739209884.1534433;-35.57807855764607
1739209884.1534638;-38.13080360867914
1739209884.153484;-45.120503652039325
1739209884.1535046;-45.120503652039325
1739209884.1535249;-45.120503652039325
1739209884.1535454;-32.816014438256545
1739209884.1535656;-35.57807855764607
1739209884.1535861;-45.120503652039325
1739209884.1536064;-45.120503652039325
1739209884.153627;-45.120503652039325
1739209884.1536472;-38.13080360867914
1739209884.1536677;-45.120503652039325
1739209884.153688;-45.120503652039325
1739209884.1537085;-45.120503652039325
1739209884.1537287;-45.120503652039325
1739209884.1537492;-32.816014438256545
1739209884.1537695;-38.13080360867914
1739209884.15379;-45.120503652039325
1739209884.1538103;-45.120503652039325
1739209884.1538308;-45.120503652039325
1739209884.153851;-45.120503652039325
1739209884.1538715;-45.120503652039325
1739209884.1538918;-45.120503652039325
1739209884.1539123;-45.120503652039325
1739209884.1539326;-45.120503652039325
1739209884.153953;-32.816014438256545
1739209884.1539733;-38.13080360867914
1739209884.1539938;-38.13080360867914
1739209884.154014;-38.13080360867914
1739209884.1540346;-32.816014438256545
1739209884.154055;-38.13080360867914
1739209884.1540754;-45.120503652039325
1739209884.154096;-38.13080360867914
1739209884.1541162;-45.120503652039325
1739209884.1541367;-38.13080360867914
1739209884.154157;-45.120503652039325
1739209884.1541774;-45.120503652039325
1739209884.1541977;-45.120503652039325
1739209884.1542182;-45.120503652039325
1739209884.1542385;-45.120503652039325
1739209884.154259;-38.13080360867914
1739209884.1542792;-35.57807855764607
1739209884.1542997;-38.13080360867914
1739209884.15432;-45.120503652039325
1739209884.1543405;-45.120503652039325
1739209884.1543608;-28.58837851428586
1739209884.1543813;-31.141103565318915
1739209884.1544015;-45.120503652039325
1739209884.154422;-45.120503652039325
1739209884.1544423;-38.13080360867914
1739209884.1544628;-38.13080360867914
1739209884.154483;-45.120503652039325
1739209884.1545036;-38.13080360867914
1739209884.1545238;-45.120503652039325
1739209884.1545444;-45.120503652039325
1739209884.1545646;-45.120503652039325
1739209884.1545851;-45.120503652039325
1739209884.1546054;-45.120503652039325
1739209884.154626;-38.13080360867914
1739209884.1546462;-45.120503652039325
1739209884.1546667;-38.13080360867914
1739209884.1546872;-45.120503652039325
1739209884.1547074;-45.120503652039325
1739209884.154728;-45.120503652039325
1739209884.1547482;-38.13080360867914
1739209884.1547687;-38.13080360867914
1739209884.154789;-45.120503652039325
1739209884.1548095;-38.13080360867914
1739209884.1548297;-45.120503652039325
1739209884.1548502;-33.981070128970906
1739209884.1548705;-28.992665084841942
1739209884.154891;-45.120503652039325
1739209884.1549113;-45.120503652039325
1739209884.1549318;-35.57807855764607
1739209884.154952;-35.57807855764607
1739209884.1549726;-38.13080360867914
1739209884.1549928;-38.13080360867914
1739209884.1550133;-38.13080360867914
1739209884.1550336;-38.13080360867914
1739209884.155054;-45.120503652039325
1739209884.1550744;-38.13080360867914
1739209884.1550949;-38.13080360867914
1739209884.1551151;-38.13080360867914
1739209884.1551356;-38.13080360867914
1739209884.155156;-38.13080360867914
1739209884.1551764;-38.13080360867914
1739209884.1551967;-38.13080360867914
1739209884.1552172;-45.120503652039325
1739209884.1552374;-38.13080360867914
1739209884.155258;-38.13080360867914
1739209884.1552782;-45.120503652039325
1739209884.1552987;-38.13080360867914
1739209884.1553192;-45.120503652039325
1739209884.1553395;-33.981070128970906
1739209884.15536;-38.13080360867914
1739209884.1553802;-45.120503652039325
1739209884.1554008;-38.13080360867914
1739209884.155421;-38.13080360867914
1739209884.1554415;-35.57807855764607
1739209884.1554618;-38.13080360867914
1739209884.1554823;-45.120503652039325
1739209884.1555026;-45.120503652039325
1739209884.155523;-45.120503652039325
1739209884.1555433;-38.13080360867914
1739209884.1555638;-35.57807855764607
1739209884.155584;-38.13080360867914
1739209884.1556046;-45.120503652039325
1739209884.1556249;-45.120503652039325
1739209884.1556454;-38.13080360867914
1739209884.1556656;-45.120503652039325
1739209884.1556861;-45.120503652039325
1739209884.1557064;-38.13080360867914
1739209884.155727;-38.13080360867914
1739209884.1557472;-45.120503652039325
1739209884.1557677;-38.13080360867914
1739209884.155788;-38.13080360867914
1739209884.1558084;-38.13080360867914
1739209884.1558287;-45.120503652039325
1739209884.1558492;-33.981070128970906
1739209884.1558695;-38.13080360867914
1739209884.15589;-45.120503652039325
1739209884.1559103;-45.120503652039325
1739209884.1559308;-32.816014438256545
1739209884.155951;-33.981070128970906
1739209884.1559715;-45.120503652039325
1739209884.155992;-45.120503652039325
1739209884.1560123;-45.120503652039325
1739209884.1560328;-38.13080360867914
1739209884.156053;-38.13080360867914
1739209884.1560736;-45.120503652039325
1739209884.1560938;-45.120503652039325
1739209884.1561143;-38.13080360867914
1739209884.1561346;-38.13080360867914
1739209884.156155;-38.13080360867914
1739209884.1561754;-45.120503652039325
1739209884.1561959;-32.816014438256545
1739209884.1562161;-35.57807855764607
1739209884.1562366;-45.120503652039325
1739209884.156257;-33.981070128970906
1739209884.1562774;-35.57807855764607
1739209884.1562977;-38.13080360867914
1739209884.1563182;-45.120503652039325
1739209884.1563385;-31.141103565318915
1739209884.156359;-28.58837851428586
1739209884.1563792;-38.13080360867914
1739209884.1563997;-38.13080360867914
1739209884.15642;-38.13080360867914
1739209884.1564405;-35.57807855764607
1739209884.1564608;-38.13080360867914
1739209884.1564813;-38.13080360867914
1739209884.1565015;-45.120503652039325
1739209884.156522;-38.13080360867914
1739209884.1565423;-38.13080360867914
1739209884.1565628;-45.120503652039325
1739209884.156583;-38.13080360867914
1739209884.1566036;-45.120503652039325
1739209884.1566238;-45.120503652039325
1739209884.1566443;-45.120503652039325
1739209884.1566648;-33.981070128970906
1739209884.156685;-30.49652367304973
1739209884.1567056;-38.13080360867914
1739209884.156726;-45.120503652039325
1739209884.1567464;-33.981070128970906
1739209884.1567667;-35.57807855764607
1739209884.1567872;-38.13080360867914
1739209884.1568074;-45.120503652039325
1739209884.156828;-38.13080360867914
1739209884.1568482;-38.13080360867914
1739209884.1568687;-45.120503652039325
1739209884.156889;-45.120503652039325
1739209884.1569095;-45.120503652039325
1739209884.1569297;-32.816014438256545
1739209884.1569502;-45.120503652039325
1739209884.1569705;-45.120503652039325
1739209884.156991;-45.120503652039325
1739209884.1570113;-38.13080360867914
1739209884.1570318;-45.120503652039325
1739209884.157052;-45.120503652039325
1739209884.1570725;-45.120503652039325
1739209884.1570928;-45.120503652039325
1739209884.1571133;-45.120503652039325
1739209884.1571336;-45.120503652039325
1739209884.157154;-38.13080360867914
1739209884.1571743;-30.49652367304973
1739209884.1571949;-38.13080360867914
1739209884.157215;-38.13080360867914
1739209884.1572356;-38.13080360867914
1739209884.157256;-45.120503652039325
1739209884.1572764;-45.120503652039325
1739209884.157297;-45.120503652039325
1739209884.1573172;-45.120503652039325
1739209884.1573377;-35.57807855764607
1739209884.157358;-38.13080360867914
1739209884.1573784;-45.120503652039325
1739209884.1573987;-38.13080360867914
1739209884.1574192;-38.13080360867914
1739209884.1574395;-38.13080360867914
1739209884.15746;-32.816014438256545
1739209884.1574802;-38.13080360867914
1739209884.1575007;-45.120503652039325
1739209884.157521;-45.120503652039325
1739209884.1575415;-45.120503652039325
1739209884.1575618;-45.120503652039325
1739209884.1575823;-38.13080360867914
1739209884.1576025;-35.57807855764607
1739209884.157623;-45.120503652039325
1739209884.1576433;-45.120503652039325
1739209884.1576638;-38.13080360867914
1739209884.157684;-38.13080360867914
1739209884.1577046;-45.120503652039325
1739209884.1577249;-45.120503652039325
1739209884.1577454;-45.120503652039325
1739209884.1577656;-45.120503652039325
1739209884.1577861;-45.120503652039325
1739209884.1578064;-38.13080360867914
1739209884.157827;-35.57807855764607
1739209884.1578472;-45.120503652039325
1739209884.1578677;-45.120503652039325
1739209884.157888;-45.120503652039325
1739209884.1579084;-32.816014438256545
1739209884.157929;-38.13080360867914
1739209884.1579492;-45.120503652039325
1739209884.1579697;-38.13080360867914
1739209884.15799;-38.13080360867914
1739209884.1580105;-31.141103565318915
1739209884.1580307;-45.120503652039325
1739209884.1580513;-45.120503652039325
1739209884.1580715;-45.120503652039325
1739209884.158092;-33.981070128970906
1739209884.1581123;-38.13080360867914
1739209884.1581328;-35.57807855764607
1739209884.158153;-38.13080360867914
1739209884.1581736;-45.120503652039325
1739209884.1581938;-45.120503652039325
1739209884.1582143;-45.120503652039325
1739209884.1582346;-45.120503652039325
1739209884.158255;-45.120503652039325
1739209884.1582754;-45.120503652039325
1739209884.1582959;-38.13080360867914
1739209884.1583161;-35.57807855764607
1739209884.1583366;-38.13080360867914
1739209884.158357;-38.13080360867914
1739209884.1583774;-38.13080360867914
1739209884.1583977;-35.57807855764607
1739209884.1584182;-33.981070128970906
1739209884.1584384;-45.120503652039325
1739209884.158459;-45.120503652039325
1739209884.1584792;-45.120503652039325
