CAN Message; 0x77:301b342c70cf04d8
1739209793.9587522;-38.13080360867914
1739209793.9587564;-32.816014438256545
1739209793.958761;-45.120503652039325
1739209793.9587653;-38.13080360867914
1739209793.9587696;-38.13080360867914
1739209793.9587739;-45.120503652039325
1739209793.9587781;-45.120503652039325
1739209793.9587824;-38.13080360867914
1739209793.9587867;-45.120503652039325
1739209793.958791;-45.120503652039325
1739209793.9587953;-45.120503652039325
1739209793.9587996;-45.120503652039325
1739209793.958804;-45.120503652039325
1739209793.9588082;-45.120503652039325
1739209793.9588125;-45.120503652039325
1739209793.9588168;-38.13080360867914
1739209793.958821;-35.57807855764607
1739209793.9588253;-33.981070128970906
1739209793.9588296;-45.120503652039325
1739209793.958834;-45.120503652039325
1739209793.9588382;-45.120503652039325
1739209793.9588425;-30.49652367304973
1739209793.9588468;-38.13080360867914
1739209793.958851;-38.13080360867914
1739209793.9588556;-45.120503652039325
1739209793.95886;-45.120503652039325
1739209793.9588642;-38.13080360867914
1739209793.9588685;-45.120503652039325
1739209793.9588728;-45.120503652039325
1739209793.958877;-33.981070128970956
1739209793.9588814;-45.120503652039325
1739209793.9588857;-45.120503652039325
1739209793.95889;-31.141103565318915
1739209793.9588943;-33.981070128970906
1739209793.9588985;-45.120503652039325
1739209793.9589028;-45.120503652039325
1739209793.9589071;-45.120503652039325
1739209793.9589114;-27.8777449560314
1739209793.9589157;-38.13080360867914
1739209793.95892;-45.120503652039325
1739209793.9589243;-38.13080360867914
1739209793.9589286;-32.816014438256545
1739209793.9589329;-38.13080360867914
1739209793.9589372;-45.120503652039325
1739209793.9589415;-45.120503652039325
1739209793.9589458;-45.120503652039325
1739209793.95895;-45.120503652039325
1739209793.9589546;-38.13080360867914
1739209793.9589589;-45.120503652039325
1739209793.9589632;-45.120503652039325
1739209793.9589674;-38.13080360867914
1739209793.9589717;-38.13080360867914
1739209793.958976;-45.120503652039325
1739209793.9589803;-33.981070128970956
1739209793.9589846;-45.120503652039325
1739209793.958989;-38.13080360867914
1739209793.9589932;-38.13080360867914
1739209793.9589975;-38.13080360867914
1739209793.9590018;-45.120503652039325
1739209793.959006;-45.120503652039325
1739209793.9590104;-38.13080360867914
1739209793.9590147;-30.49652367304973
1739209793.959019;-33.981070128970906
1739209793.9590232;-45.120503652039325
1739209793.9590275;-33.981070128970906
1739209793.9590318;-32.816014438256545
1739209793.959036;-45.120503652039325
1739209793.9590404;-45.120503652039325
1739209793.9590447;-45.120503652039325
1739209793.959049;-45.120503652039325
1739209793.9590535;-45.120503652039325
1739209793.9590578;-45.120503652039325
1739209793.959062;-38.13080360867914
1739209793.9590664;-32.816014438256545
1739209793.9590707;-33.981070128970906
1739209793.959075;-45.120503652039325
1739209793.9590793;-45.120503652039325
1739209793.9590836;-45.120503652039325
1739209793.9590878;-45.120503652039325
1739209793.9590921;-45.120503652039325
1739209793.9590964;-38.13080360867914
1739209793.9591007;-45.120503652039325
1739209793.959105;-38.13080360867914
1739209793.9591093;-38.13080360867914
1739209793.9591136;-38.13080360867914
1739209793.959118;-38.13080360867914
1739209793.9591222;-33.981070128970906
1739209793.9591265;-38.13080360867914
1739209793.9591308;-45.120503652039325
1739209793.959135;-33.981070128970906
1739209793.9591393;-35.57807855764607
1739209793.9591436;-45.120503652039325
1739209793.959148;-45.120503652039325
1739209793.9591525;-45.120503652039325
1739209793.9591568;-45.120503652039325
1739209793.959161;-45.120503652039325
1739209793.9591653;-38.13080360867914
1739209793.9591696;-38.13080360867914
1739209793.959174;-45.120503652039325
1739209793.9591782;-38.13080360867914
1739209793.9591825;-45.120503652039325
1739209793.9591868;-38.13080360867914
1739209793.959191;-35.57807855764607
1739209793.9591954;-38.13080360867914
1739209793.9591997;-45.120503652039325
1739209793.959204;-45.120503652039325
1739209793.9592083;-33.981070128970906
1739209793.9592125;-45.120503652039325
1739209793.9592168;-45.120503652039325
1739209793.9592211;-38.13080360867914
1739209793.9592254;-45.120503652039325
1739209793.9592297;-35.57807855764607
1739209793.959234;-38.13080360867914
1739209793.9592383;-45.120503652039325
1739209793.9592426;-45.120503652039325
1739209793.959247;-45.120503652039325
1739209793.9592514;-38.13080360867914
1739209793.9592557;-38.13080360867914
1739209793.95926;-45.120503652039325
1739209793.9592643;-45.120503652039325
1739209793.9592686;-38.13080360867914
1739209793.9592729;-45.120503652039325
1739209793.9592772;-38.13080360867914
1739209793.9592814;-45.120503652039325
1739209793.9592857;-45.120503652039325
1739209793.95929;-38.13080360867914
1739209793.9592943;-38.13080360867914
1739209793.9592986;-45.120503652039325
1739209793.959303;-45.120503652039325
1739209793.9593072;-45.120503652039325
1739209793.9593115;-33.981070128970906
1739209793.9593158;-38.13080360867914
1739209793.95932;-38.13080360867914
1739209793.9593244;-35.57807855764607
1739209793.9593287;-38.13080360867914
1739209793.959333;-45.120503652039325
1739209793.9593372;-45.120503652039325
1739209793.9593415;-38.13080360867914
1739209793.959346;-38.13080360867914
1739209793.9593503;-38.13080360867914
1739209793.9593546;-38.13080360867914
1739209793.959359;-45.120503652039325
1739209793.9593632;-35.57807855764607
1739209793.9593675;-32.816014438256545
1739209793.9593718;-45.120503652039325
1739209793.959376;-38.13080360867914
1739209793.9593804;-38.13080360867914
1739209793.9593847;-35.57807855764607
1739209793.959389;-38.13080360867914
1739209793.9593933;-38.13080360867914
1739209793.9593976;-45.120503652039325
1739209793.9594018;-38.13080360867914
1739209793.9594061;-32.816014438256545
1739209793.9594104;-38.13080360867914
1739209793.9594147;-38.13080360867914
1739209793.959419;-45.120503652039325
1739209793.9594233;-45.120503652039325
1739209793.9594276;-45.120503652039325
1739209793.959432;-38.13080360867914
1739209793.9594362;-29.438486411369333
1739209793.9594405;-45.120503652039325
1739209793.959445;-45.120503652039325
1739209793.9594493;-45.120503652039325
1739209793.9594536;-45.120503652039325
1739209793.9594579;-45.120503652039325
1739209793.9594622;-45.120503652039325
1739209793.9594665;-38.13080360867914
1739209793.9594707;-45.120503652039325
1739209793.959475;-45.120503652039325
1739209793.9594793;-45.120503652039325
1739209793.9594836;-45.120503652039325
1739209793.959488;-35.57807855764607
1739209793.9594922;-38.13080360867914
1739209793.9594965;-45.120503652039325
1739209793.9595008;-45.120503652039325
1739209793.959505;-45.120503652039325
1739209793.9595094;-38.13080360867914
1739209793.9595137;-45.120503652039325
1739209793.959518;-38.13080360867914
1739209793.9595222;-32.816014438256545
1739209793.9595265;-45.120503652039325
1739209793.9595308;-38.13080360867914
1739209793.9595351;-38.13080360867914
1739209793.9595394;-32.816014438256545
1739209793.959544;-45.120503652039325
1739209793.9595482;-38.13080360867914
1739209793.9595525;-45.120503652039325
1739209793.9595568;-45.120503652039325
1739209793.959561;-38.13080360867914
1739209793.9595654;-35.57807855764607
1739209793.9595697;-45.120503652039325
1739209793.959574;-38.13080360867914
1739209793.9595783;-38.13080360867914
1739209793.9595826;-45.120503652039325
1739209793.9595869;-38.13080360867914
1739209793.9595912;-45.120503652039325
1739209793.9595954;-38.13080360867914
1739209793.9595997;-35.57807855764607
1739209793.959604;-35.57807855764607
1739209793.9596083;-28.21854285175415
1739209793.9596126;-35.57807855764607
1739209793.959617;-35.57807855764607
1739209793.9596212;-35.57807855764607
1739209793.9596255;-35.57807855764607
1739209793.9596298;-38.13080360867914
1739209793.959634;-35.57807855764607
1739209793.9596386;-45.120503652039325
1739209793.959643;-38.13080360867914
1739209793.9596472;-45.120503652039325
1739209793.9596515;-38.13080360867914
1739209793.9596558;-45.120503652039325
1739209793.95966;-45.120503652039325
1739209793.9596643;-35.57807855764607
1739209793.9596686;-38.13080360867914
1739209793.959673;-45.120503652039325
1739209793.9596772;-27.8777449560314
1739209793.9596815;-38.13080360867914
1739209793.9596858;-45.120503652039325
1739209793.95969;-45.120503652039325
1739209793.9596944;-38.13080360867914
1739209793.9596987;-38.13080360867914
1739209793.959703;-38.13080360867914
1739209793.9597073;-38.13080360867914
1739209793.9597116;-35.57807855764607
1739209793.9597158;-38.13080360867914
1739209793.9597201;-45.120503652039325
1739209793.9597244;-38.13080360867914
1739209793.9597287;-45.120503652039325
1739209793.959733;-45.120503652039325
1739209793.9597375;-45.120503652039325
1739209793.9597418;-38.13080360867914
1739209793.9597461;-38.13080360867914
1739209793.9597504;-45.120503652039325
1739209793.9597547;-45.120503652039325
1739209793.959759;-38.13080360867914
1739209793.9597633;-45.120503652039325
1739209793.9597676;-45.120503652039325
1739209793.9597719;-38.13080360867914
1739209793.9597762;-45.120503652039325
1739209793.9597805;-26.991370085610722
1739209793.9597847;-28.992665084841942
1739209793.9597893;-45.120503652039325
1739209793.9597938;-38.13080360867914
1739209793.9597983;-32.816014438256545
1739209793.959803;-35.57807855764607
1739209793.9598076;-38.13080360867914
1739209793.9598122;-38.13080360867914
1739209793.9598167;-38.13080360867914
1739209793.9598212;-45.120503652039325
1739209793.9598258;-35.57807855764607
1739209793.9598305;-38.13080360867914
1739209793.959835;-45.120503652039325
1739209793.9598396;-45.120503652039325
1739209793.959844;-38.13080360867914
1739209793.9598486;-38.13080360867914
1739209793.9598532;-35.57807855764607
1739209793.959858;-38.13080360867914
1739209793.9598625;-45.120503652039325
1739209793.959867;-45.120503652039325
1739209793.9598715;-45.120503652039325
1739209793.959876;-38.13080360867914
1739209793.9598806;-33.981070128970906
1739209793.9598854;-38.13080360867914
1739209793.95989;-45.120503652039325
1739209793.9598944;-38.13080360867914
1739209793.959899;-35.57807855764607
1739209793.9599035;-38.13080360867914
1739209793.959908;-35.57807855764607
1739209793.9599128;-35.57807855764607
1739209793.9599173;-38.13080360867914
1739209793.9599218;-45.120503652039325
1739209793.9599264;-45.120503652039325
1739209793.959931;-45.120503652039325
1739209793.9599354;-45.120503652039325
1739209793.9599402;-45.120503652039325
1739209793.9599447;-45.120503652039325
1739209793.9599493;-45.120503652039325
1739209793.9599538;-45.120503652039325
1739209793.9599583;-38.13080360867914
1739209793.9599628;-38.13080360867914
1739209793.9599676;-35.57807855764607
1739209793.9599721;-38.13080360867914
1739209793.9599767;-38.13080360867914
1739209793.9599812;-35.57807855764607
1739209793.9599857;-38.13080360867914
1739209793.9599903;-45.120503652039325
1739209793.959995;-38.13080360867914
1739209793.9599996;-45.120503652039325
1739209793.960004;-38.13080360867914
1739209793.9600086;-45.120503652039325
1739209793.9600132;-33.981070128970906
1739209793.9600177;-38.13080360867914
1739209793.9600224;-35.57807855764607
1739209793.960027;-38.13080360867914
1739209793.9600315;-45.120503652039325
1739209793.960036;-33.981070128970906
1739209793.9600406;-45.120503652039325
1739209793.960045;-45.120503652039325
1739209793.9600499;-45.120503652039325
1739209793.9600544;-45.120503652039325
1739209793.960059;-38.13080360867914
1739209793.9600635;-45.120503652039325
1739209793.960068;-45.120503652039325
1739209793.9600725;-38.13080360867914
1739209793.9600773;-32.816014438256545
1739209793.9600818;-38.13080360867914
1739209793.9600863;-45.120503652039325
1739209793.9600909;-45.120503652039325
1739209793.9600954;-38.13080360867914
1739209793.9601;-38.13080360867914
1739209793.9601047;-38.13080360867914
1739209793.9601092;-45.120503652039325
1739209793.9601138;-38.13080360867914
1739209793.9601183;-45.120503652039325
1739209793.9601228;-45.120503652039325
1739209793.9601274;-45.120503652039325
1739209793.9601321;-45.120503652039325
1739209793.9601367;-45.120503652039325
1739209793.9601412;-45.120503652039325
1739209793.9601457;-45.120503652039325
1739209793.9601502;-38.13080360867914
1739209793.9601548;-35.57807855764607
1739209793.9601595;-38.13080360867914
1739209793.960164;-45.120503652039325
1739209793.9601686;-31.141103565318915
1739209793.9601731;-32.816014438256545
1739209793.9601777;-38.13080360867914
1739209793.9601822;-45.120503652039325
1739209793.960187;-45.120503652039325
1739209793.9601915;-38.13080360867914
1739209793.960196;-45.120503652039325
1739209793.9602005;-45.120503652039325
1739209793.960205;-38.13080360867914
1739209793.9602096;-38.13080360867914
1739209793.9602144;-45.120503652039325
1739209793.960219;-38.13080360867914
1739209793.9602234;-45.120503652039325
1739209793.960228;-38.13080360867914
1739209793.9602325;-32.816014438256545
1739209793.960237;-45.120503652039325
1739209793.9602418;-38.13080360867914
1739209793.9602463;-38.13080360867914
1739209793.9602509;-38.13080360867914
1739209793.9602554;-45.120503652039325
1739209793.96026;-28.58837851428586
1739209793.9602644;-28.58837851428586
1739209793.9602692;-45.120503652039325
1739209793.9602737;-38.13080360867914
1739209793.9602783;-38.13080360867914
1739209793.9602828;-38.13080360867914
1739209793.9602873;-45.120503652039325
1739209793.9602919;-35.57807855764607
1739209793.9602966;-38.13080360867914
1739209793.9603012;-45.120503652039325
1739209793.9603057;-38.13080360867914
1739209793.9603102;-45.120503652039325
1739209793.9603148;-38.13080360867914
1739209793.9603193;-45.120503652039325
1739209793.960324;-45.120503652039325
1739209793.9603286;-35.57807855764607
1739209793.960333;-38.13080360867914
1739209793.9603376;-45.120503652039325
1739209793.9603422;-45.120503652039325
1739209793.9603467;-45.120503652039325
1739209793.9603515;-33.981070128970906
1739209793.960356;-38.13080360867914
1739209793.9603605;-45.120503652039325
1739209793.960365;-45.120503652039325
1739209793.9603696;-32.816014438256545
1739209793.960374;-25.826314394896354
1739209793.960379;-45.120503652039325
1739209793.9603834;-45.120503652039325
1739209793.960388;-33.981070128970906
1739209793.9603925;-38.13080360867914
1739209793.960397;-45.120503652039325
1739209793.9604015;-38.13080360867914
1739209793.9604063;-45.120503652039325
1739209793.9604108;-45.120503652039325
1739209793.9604154;-38.13080360867914
1739209793.96042;-45.120503652039325
1739209793.9604244;-38.13080360867914
1739209793.960429;-35.57807855764607
1739209793.9604337;-33.981070128970906
1739209793.9604383;-45.120503652039325
1739209793.9604428;-33.981070128970906
1739209793.9604473;-31.141103565318893
1739209793.9604518;-38.13080360867914
1739209793.9604564;-38.13080360867914
1739209793.9604611;-45.120503652039325
1739209793.9604657;-45.120503652039325
1739209793.9604702;-38.13080360867914
1739209793.9604747;-45.120503652039325
1739209793.9604793;-45.120503652039325
1739209793.9604838;-35.57807855764607
1739209793.9604886;-45.120503652039325
1739209793.960493;-45.120503652039325
1739209793.9604976;-33.981070128970906
1739209793.9605021;-29.438486411369333
1739209793.9605067;-38.13080360867914
1739209793.9605112;-45.120503652039325
1739209793.960516;-38.13080360867914
1739209793.9605205;-45.120503652039325
1739209793.960525;-38.13080360867914
1739209793.9605296;-45.120503652039325
1739209793.960534;-45.120503652039325
1739209793.9605386;-38.13080360867914
1739209793.9605434;-31.141103565318915
1739209793.960548;-45.120503652039325
1739209793.9605525;-38.13080360867914
1739209793.960557;-32.816014438256545
1739209793.9605615;-45.120503652039325
1739209793.960566;-45.120503652039325
1739209793.9605708;-38.13080360867914
1739209793.9605753;-38.13080360867914
1739209793.9605799;-38.13080360867914
1739209793.9605844;-38.13080360867914
1739209793.960589;-45.120503652039325
1739209793.9605935;-45.120503652039325
1739209793.9605982;-38.13080360867914
1739209793.9606028;-45.120503652039325
1739209793.9606073;-38.13080360867914
1739209793.9606118;-45.120503652039325
1739209793.9606164;-38.13080360867914
1739209793.9606209;-45.120503652039325
1739209793.9606256;-45.120503652039325
1739209793.9606302;-45.120503652039325
1739209793.9606347;-38.13080360867914
1739209793.9606392;-35.57807855764607
1739209793.9606438;-38.13080360867914
1739209793.9606483;-45.120503652039325
1739209793.960653;-45.120503652039325
1739209793.9606576;-45.120503652039325
1739209793.9606621;-38.13080360867914
1739209793.9606667;-45.120503652039325
1739209793.9606712;-33.981070128970906
1739209793.9606757;-38.13080360867914
1739209793.9606805;-45.120503652039325
1739209793.960685;-38.13080360867914
1739209793.9606895;-38.13080360867914
1739209793.960694;-38.13080360867914
1739209793.9606986;-45.120503652039325
1739209793.9607031;-38.13080360867914
1739209793.960708;-33.981070128970906
1739209793.9607124;-38.13080360867914
1739209793.960717;-38.13080360867914
1739209793.9607215;-45.120503652039325
1739209793.960726;-38.13080360867914
1739209793.9607306;-35.57807855764607
1739209793.9607353;-35.57807855764607
1739209793.9607399;-38.13080360867914
1739209793.9607444;-31.141103565318915
1739209793.960749;-32.816014438256545
1739209793.9607534;-45.120503652039325
1739209793.960758;-45.120503652039325
1739209793.9607627;-38.13080360867914
1739209793.9607673;-45.120503652039325
1739209793.9607718;-38.13080360867914
1739209793.9607763;-45.120503652039325
1739209793.9607809;-38.13080360867914
1739209793.9607854;-35.57807855764607
1739209793.9607902;-38.13080360867914
1739209793.9607947;-45.120503652039325
1739209793.9607992;-38.13080360867914
1739209793.9608037;-38.13080360867914
1739209793.9608083;-38.13080360867914
1739209793.9608128;-45.120503652039325
1739209793.9608176;-38.13080360867914
1739209793.960822;-33.981070128970906
1739209793.9608266;-35.57807855764607
1739209793.9608312;-45.120503652039325
1739209793.9608357;-38.13080360867914
1739209793.9608402;-35.57807855764607
1739209793.960845;-38.13080360867914
1739209793.9608495;-38.13080360867914
1739209793.960854;-28.992665084841942
1739209793.9608586;-35.57807855764607
1739209793.960863;-38.13080360867914
1739209793.9608676;-35.57807855764607
1739209793.9608724;-38.13080360867914
1739209793.960877;-45.120503652039325
1739209793.9608815;-45.120503652039325
1739209793.960886;-38.13080360867914
1739209793.9608905;-30.49652367304973
1739209793.960895;-38.13080360867914
1739209793.9608998;-45.120503652039325
1739209793.9609044;-45.120503652039325
1739209793.960909;-33.981070128970906
1739209793.9609134;-45.120503652039325
1739209793.960918;-38.13080360867914
1739209793.9609225;-35.57807855764607
1739209793.9609272;-27.267205301931607
1739209793.9609318;-38.13080360867914
1739209793.9609363;-45.120503652039325
1739209793.9609408;-38.13080360867914
1739209793.9609454;-33.981070128970906
1739209793.96095;-38.13080360867914
1739209793.9609547;-45.120503652039325
1739209793.9609592;-38.13080360867914
1739209793.9609637;-38.13080360867914
1739209793.9609683;-45.120503652039325
1739209793.9609728;-38.13080360867914
1739209793.9609773;-45.120503652039325
1739209793.9609818;-38.13080360867914
1739209793.9609866;-45.120503652039325
1739209793.9609911;-38.13080360867914
1739209793.9609957;-45.120503652039325
1739209793.9610002;-38.13080360867914
1739209793.9610047;-38.13080360867914
1739209793.9610093;-38.13080360867914
1739209793.961014;-32.816014438256545
1739209793.9610186;-38.13080360867914
1739209793.961023;-45.120503652039325
1739209793.9610276;-33.981070128970906
1739209793.9610322;-45.120503652039325
1739209793.9610367;-31.141103565318915
1739209793.9610415;-38.13080360867914
1739209793.961046;-45.120503652039325
1739209793.9610505;-35.57807855764607
1739209793.961055;-35.57807855764607
1739209793.9610596;-45.120503652039325
1739209793.961064;-45.120503652039325
1739209793.9610689;-32.816014438256545
1739209793.9610734;-33.981070128970956
1739209793.961078;-45.120503652039325
1739209793.9610825;-38.13080360867914
1739209793.961087;-45.120503652039325
1739209793.9610915;-45.120503652039325
1739209793.9610963;-45.120503652039325
1739209793.9611008;-38.13080360867914
1739209793.9611053;-45.120503652039325
1739209793.9611099;-28.992665084841942
1739209793.9611144;-30.49652367304973
1739209793.961119;-35.57807855764607
1739209793.9611237;-38.13080360867914
1739209793.9611282;-38.13080360867914
1739209793.9611328;-38.13080360867914
1739209793.9611373;-45.120503652039325
1739209793.9611418;-35.57807855764607
1739209793.9611464;-45.120503652039325
1739209793.9611511;-38.13080360867914
1739209793.9611557;-38.13080360867914
1739209793.9611602;-35.57807855764607
1739209793.9611647;-38.13080360867914
1739209793.9611692;-38.13080360867914
1739209793.9611738;-38.13080360867914
1739209793.9611785;-45.120503652039325
1739209793.961183;-30.49652367304973
1739209793.9611876;-30.49652367304973
1739209793.9611921;-45.120503652039325
1739209793.9611967;-45.120503652039325
1739209793.9612012;-35.57807855764607
1739209793.961206;-38.13080360867914
1739209793.9612105;-45.120503652039325
1739209793.961215;-38.13080360867914
1739209793.9612195;-45.120503652039325
1739209793.961224;-45.120503652039325
1739209793.9612286;-38.13080360867914
1739209793.9612334;-45.120503652039325
1739209793.961238;-38.13080360867914
1739209793.9612424;-35.57807855764607
1739209793.961247;-45.120503652039325
1739209793.9612515;-45.120503652039325
1739209793.961256;-33.981070128970906
1739209793.9612608;-31.141103565318893
1739209793.9612653;-45.120503652039325
1739209793.9612699;-45.120503652039325
1739209793.9612744;-38.13080360867914
1739209793.961279;-38.13080360867914
1739209793.9612834;-33.981070128970906
1739209793.9612882;-45.120503652039325
1739209793.9612927;-38.13080360867914
1739209793.9612973;-35.57807855764607
1739209793.9613018;-38.13080360867914
1739209793.9613063;-45.120503652039325
1739209793.9613109;-33.981070128970906
1739209793.9613156;-32.816014438256545
1739209793.9613202;-45.120503652039325
1739209793.9613247;-38.13080360867914
1739209793.9613292;-45.120503652039325
1739209793.9613338;-45.120503652039325
1739209793.9613383;-38.13080360867914
1739209793.961343;-45.120503652039325
1739209793.9613476;-45.120503652039325
1739209793.961352;-33.981070128970906
1739209793.9613566;-33.981070128970906
1739209793.9613612;-45.120503652039325
1739209793.9613657;-35.57807855764607
1739209793.9613705;-35.57807855764607
1739209793.961375;-38.13080360867914
1739209793.9613795;-38.13080360867914
1739209793.961384;-38.13080360867914
1739209793.9613886;-38.13080360867914
1739209793.961393;-45.120503652039325
1739209793.961398;-45.120503652039325
1739209793.9614024;-45.120503652039325
1739209793.961407;-45.120503652039325
1739209793.9614115;-45.120503652039325
1739209793.961416;-35.57807855764607
1739209793.9614205;-38.13080360867914
1739209793.9614253;-38.13080360867914
1739209793.9614298;-35.57807855764607
1739209793.9614344;-35.57807855764607
1739209793.961439;-38.13080360867914
1739209793.9614434;-45.120503652039325
1739209793.961448;-38.13080360867914
1739209793.9614527;-35.57807855764607
1739209793.9614573;-38.13080360867914
1739209793.9614618;-45.120503652039325
1739209793.9614663;-38.13080360867914
1739209793.9614708;-35.57807855764607
1739209793.9614754;-38.13080360867914
1739209793.9614801;-45.120503652039325
1739209793.9614847;-38.13080360867914
1739209793.9614892;-35.57807855764607
1739209793.9614937;-45.120503652039325
1739209793.9614983;-45.120503652039325
1739209793.9615028;-38.13080360867914
1739209793.9615076;-45.120503652039325
1739209793.961512;-45.120503652039325
1739209793.9615166;-45.120503652039325
1739209793.9615211;-38.13080360867914
1739209793.9615257;-35.57807855764607
1739209793.9615302;-45.120503652039325
1739209793.961535;-45.120503652039325
1739209793.9615395;-38.13080360867914
1739209793.961544;-45.120503652039325
1739209793.9615486;-38.13080360867914
1739209793.961553;-38.13080360867914
1739209793.9615576;-38.13080360867914
1739209793.9615624;-45.120503652039325
1739209793.961567;-45.120503652039325
1739209793.9615715;-35.57807855764607
1739209793.961576;-38.13080360867914
1739209793.9615805;-45.120503652039325
1739209793.961585;-45.120503652039325
1739209793.9615898;-38.13080360867914
1739209793.9615943;-33.981070128970906
1739209793.9615989;-45.120503652039325
1739209793.9616034;-33.981070128970906
1739209793.961608;-38.13080360867914
1739209793.9616125;-38.13080360867914
1739209793.9616172;-45.120503652039325
1739209793.9616218;-45.120503652039325
1739209793.9616263;-38.13080360867914
1739209793.9616308;-38.13080360867914
1739209793.9616354;-45.120503652039325
1739209793.96164;-38.13080360867914
1739209793.9616446;-35.57807855764607
1739209793.9616492;-38.13080360867914
1739209793.9616537;-38.13080360867914
1739209793.9616582;-38.13080360867914
1739209793.9616628;-45.120503652039325
1739209793.9616673;-38.13080360867914
1739209793.961672;-38.13080360867914
1739209793.9616766;-45.120503652039325
1739209793.9616811;-45.120503652039325
1739209793.9616857;-38.13080360867914
1739209793.9616902;-45.120503652039325
1739209793.9616947;-45.120503652039325
1739209793.9616995;-45.120503652039325
1739209793.961704;-29.438486411369347
1739209793.9617085;-38.13080360867914
1739209793.961713;-38.13080360867914
1739209793.9617176;-45.120503652039325
1739209793.9617221;-38.13080360867914
1739209793.961727;-38.13080360867914
1739209793.9617314;-38.13080360867914
1739209793.961736;-45.120503652039325
1739209793.9617405;-28.992665084841942
1739209793.961745;-38.13080360867914
1739209793.9617496;-45.120503652039325
1739209793.9617543;-38.13080360867914
1739209793.9617589;-38.13080360867914
1739209793.9617634;-45.120503652039325
1739209793.961768;-38.13080360867914
1739209793.9617724;-45.120503652039325
1739209793.961777;-33.981070128970906
1739209793.9617817;-45.120503652039325
1739209793.9617863;-45.120503652039325
1739209793.9617908;-33.981070128970906
1739209793.9617953;-33.981070128970906
1739209793.9617999;-38.13080360867914
1739209793.9618044;-38.13080360867914
1739209793.9618092;-35.57807855764607
1739209793.9618137;-38.13080360867914
1739209793.9618182;-45.120503652039325
1739209793.9618227;-33.981070128970906
1739209793.9618273;-45.120503652039325
1739209793.9618318;-45.120503652039325
1739209793.9618366;-45.120503652039325
1739209793.961841;-45.120503652039325
1739209793.9618456;-45.120503652039325
1739209793.9618502;-31.141103565318915
1739209793.9618547;-33.981070128970906
1739209793.9618592;-38.13080360867914
1739209793.961864;-38.13080360867914
1739209793.9618685;-38.13080360867914
1739209793.961873;-45.120503652039325
1739209793.9618776;-45.120503652039325
1739209793.961882;-35.57807855764607
1739209793.9618866;-31.14110356531892
1739209793.9618914;-45.120503652039325
1739209793.961896;-33.981070128970906
1739209793.9619005;-45.120503652039325
1739209793.961905;-38.13080360867914
1739209793.9619095;-45.120503652039325
1739209793.961914;-45.120503652039325
1739209793.9619188;-45.120503652039325
1739209793.9619234;-33.981070128970906
1739209793.961928;-38.13080360867914
1739209793.9619324;-38.13080360867914
1739209793.961937;-35.57807855764607
1739209793.9619415;-45.120503652039325
1739209793.9619462;-45.120503652039325
1739209793.9619508;-45.120503652039325
1739209793.9619553;-38.13080360867914
1739209793.9619598;-45.120503652039325
1739209793.9619644;-45.120503652039325
1739209793.961969;-38.13080360867914
1739209793.9619737;-35.57807855764607
1739209793.9619782;-38.13080360867914
1739209793.9619827;-45.120503652039325
1739209793.9619873;-38.13080360867914
1739209793.9619918;-38.13080360867914
1739209793.9619963;-45.120503652039325
1739209793.962001;-45.120503652039325
1739209793.9620056;-38.13080360867914
1739209793.9620101;-38.13080360867914
1739209793.9620147;-38.13080360867914
1739209793.9620192;-45.120503652039325
1739209793.9620237;-33.981070128970906
1739209793.9620285;-35.57807855764607
1739209793.962033;-33.981070128970906
1739209793.9620376;-33.981070128970906
1739209793.962042;-38.13080360867914
1739209793.9620466;-45.120503652039325
1739209793.9620512;-33.981070128970906
1739209793.962056;-45.120503652039325
1739209793.9620605;-45.120503652039325
1739209793.962065;-38.13080360867914
1739209793.9620695;-45.120503652039325
1739209793.962074;-38.13080360867914
1739209793.9620786;-33.981070128970906
1739209793.9620833;-45.120503652039325
1739209793.9620879;-45.120503652039325
1739209793.9620924;-38.13080360867914
1739209793.962097;-38.13080360867914
1739209793.9621015;-45.120503652039325
1739209793.962106;-38.13080360867914
1739209793.9621108;-32.816014438256545
1739209793.9621153;-38.13080360867914
1739209793.9621198;-45.120503652039325
1739209793.9621243;-38.13080360867914
1739209793.9621289;-38.13080360867914
1739209793.9621334;-45.120503652039325
1739209793.962138;-45.120503652039325
1739209793.9621427;-45.120503652039325
1739209793.9621472;-45.120503652039325
1739209793.9621518;-33.981070128970906
1739209793.9621563;-45.120503652039325
1739209793.9621608;-45.120503652039325
1739209793.9621654;-32.816014438256545
1739209793.9621701;-35.57807855764607
1739209793.9621747;-38.13080360867914
1739209793.9621792;-45.120503652039325
1739209793.9621837;-38.13080360867914
1739209793.9621882;-45.120503652039325
1739209793.9621928;-45.120503652039325
1739209793.9621975;-38.13080360867914
1739209793.962202;-38.13080360867914
1739209793.9622066;-38.13080360867914
1739209793.9622111;-45.120503652039325
1739209793.9622157;-38.13080360867914
1739209793.9622202;-38.13080360867914
1739209793.962225;-45.120503652039325
1739209793.9622295;-45.120503652039325
1739209793.962234;-38.13080360867914
1739209793.9622386;-31.141103565318893
1739209793.962243;-38.13080360867914
1739209793.9622476;-38.13080360867914
1739209793.9622524;-45.120503652039325
1739209793.962257;-33.981070128970906
1739209793.9622614;-32.816014438256545
1739209793.962266;-38.13080360867914
1739209793.9622705;-45.120503652039325
1739209793.962275;-38.13080360867914
1739209793.9622798;-35.57807855764607
