CAN Message; 0x1d3:0000716eef0f323e
1739209609.2970839;-45.120503652039325
1739209609.297091;-45.120503652039325
1739209609.297098;-45.120503652039325
1739209609.297105;-38.13080360867914
1739209609.2971122;-38.13080360867914
1739209609.2971191;-45.120503652039325
1739209609.2971263;-38.13080360867914
1739209609.2971332;-38.13080360867914
1739209609.2971404;-45.120503652039325
1739209609.2971475;-45.120503652039325
1739209609.2971544;-38.13080360867914
1739209609.2971616;-45.120503652039325
1739209609.2971685;-45.120503652039325
1739209609.2971756;-45.120503652039325
1739209609.2971828;-35.57807855764607
1739209609.2971897;-45.120503652039325
1739209609.2971969;-45.120503652039325
1739209609.2972038;-30.49652367304976
1739209609.297211;-38.13080360867914
1739209609.297218;-45.120503652039325
1739209609.297225;-45.120503652039325
1739209609.2972322;-38.13080360867914
1739209609.297239;-38.13080360867914
1739209609.2972462;-45.120503652039325
1739209609.2972534;-45.120503652039325
1739209609.2972603;-27.267205301931607
1739209609.2972674;-33.981070128970906
1739209609.2972744;-35.57807855764607
1739209609.2972815;-45.120503652039325
1739209609.2972887;-33.981070128970906
1739209609.2972956;-38.13080360867914
1739209609.2973027;-45.120503652039325
1739209609.2973096;-38.13080360867914
1739209609.2973168;-45.120503652039325
1739209609.297324;-38.13080360867914
1739209609.2973309;-35.57807855764607
1739209609.297338;-38.13080360867914
1739209609.297345;-38.13080360867914
1739209609.297352;-38.13080360867914
1739209609.2973592;-38.13080360867914
1739209609.2973661;-38.13080360867914
1739209609.2973733;-35.57807855764607
1739209609.2973802;-38.13080360867914
1739209609.2973874;-38.13080360867914
1739209609.2973945;-45.120503652039325
1739209609.2974014;-45.120503652039325
1739209609.2974086;-45.120503652039325
1739209609.2974157;-38.13080360867914
1739209609.2974226;-45.120503652039325
1739209609.2974298;-31.141103565318915
1739209609.2974367;-33.981070128970906
1739209609.2974439;-38.13080360867914
1739209609.297451;-45.120503652039325
1739209609.297458;-38.13080360867914
1739209609.297465;-35.57807855764607
1739209609.297472;-45.120503652039325
1739209609.2974792;-38.13080360867914
1739209609.2974863;-33.981070128970906
1739209609.2974932;-38.13080360867914
1739209609.2975004;-45.120503652039325
1739209609.2975073;-33.981070128970906
1739209609.2975144;-45.120503652039325
1739209609.2975216;-38.13080360867914
1739209609.2975285;-45.120503652039325
1739209609.2975357;-45.120503652039325
1739209609.2975426;-45.120503652039325
1739209609.2975497;-45.120503652039325
1739209609.2975569;-45.120503652039325
1739209609.2975638;-45.120503652039325
1739209609.297571;-32.816014438256545
1739209609.2975779;-45.120503652039325
1739209609.297585;-45.120503652039325
1739209609.2975922;-45.120503652039325
1739209609.297599;-45.120503652039325
1739209609.2976062;-38.13080360867914
1739209609.2976131;-45.120503652039325
1739209609.2976203;-45.120503652039325
1739209609.2976274;-45.120503652039325
1739209609.2976344;-35.57807855764607
1739209609.2976415;-35.57807855764607
1739209609.2976484;-38.13080360867914
1739209609.2976556;-38.13080360867914
1739209609.2976627;-38.13080360867914
1739209609.2976696;-45.120503652039325
1739209609.2976768;-45.120503652039325
1739209609.2976837;-45.120503652039325
1739209609.2976909;-38.13080360867914
1739209609.297698;-38.13080360867914
1739209609.297705;-38.13080360867914
1739209609.297712;-45.120503652039325
1739209609.297719;-45.120503652039325
1739209609.2977262;-38.13080360867914
1739209609.2977333;-38.13080360867914
1739209609.2977402;-38.13080360867914
1739209609.2977474;-45.120503652039325
1739209609.2977543;-38.13080360867914
1739209609.2977614;-38.13080360867914
1739209609.2977686;-45.120503652039325
1739209609.2977755;-32.816014438256545
1739209609.2977827;-32.816014438256545
1739209609.2977896;-45.120503652039325
1739209609.2977967;-45.120503652039325
1739209609.2978039;-33.981070128970906
1739209609.2978108;-35.57807855764607
1739209609.297818;-38.13080360867914
1739209609.2978249;-45.120503652039325
1739209609.297832;-38.13080360867914
1739209609.2978392;-38.13080360867914
1739209609.297846;-38.13080360867914
1739209609.2978532;-45.120503652039325
1739209609.2978601;-38.13080360867914
1739209609.2978673;-38.13080360867914
1739209609.2978745;-45.120503652039325
1739209609.2978814;-45.120503652039325
1739209609.2978885;-45.120503652039325
1739209609.2978954;-45.120503652039325
1739209609.2979026;-38.13080360867914
1739209609.2979097;-38.13080360867914
1739209609.2979167;-35.57807855764607
1739209609.2979238;-45.120503652039325
1739209609.2979307;-35.57807855764607
1739209609.2979379;-35.57807855764607
1739209609.297945;-32.816014438256545
1739209609.297952;-33.981070128970906
1739209609.297959;-45.120503652039325
1739209609.297966;-45.120503652039325
1739209609.2979732;-45.120503652039325
1739209609.2979803;-35.57807855764607
1739209609.2979872;-45.120503652039325
1739209609.2979944;-38.13080360867914
1739209609.2980013;-38.13080360867914
1739209609.2980084;-45.120503652039325
1739209609.2980156;-45.120503652039325
1739209609.2980225;-45.120503652039325
1739209609.2980297;-45.120503652039325
1739209609.2980366;-45.120503652039325
1739209609.2980437;-35.57807855764607
1739209609.2980509;-45.120503652039325
1739209609.2980578;-27.8777449560314
1739209609.298065;-31.141103565318893
1739209609.2980719;-45.120503652039325
1739209609.298079;-38.13080360867914
1739209609.2980862;-35.57807855764607
1739209609.298093;-38.13080360867914
1739209609.2981002;-45.120503652039325
1739209609.2981071;-38.13080360867914
1739209609.2981143;-45.120503652039325
1739209609.2981215;-45.120503652039325
1739209609.2981284;-45.120503652039325
1739209609.2981355;-45.120503652039325
1739209609.2981424;-45.120503652039325
1739209609.2981496;-38.13080360867914
1739209609.2981567;-38.13080360867914
1739209609.2981637;-45.120503652039325
1739209609.2981708;-38.13080360867914
1739209609.2981777;-38.13080360867914
1739209609.2981849;-38.13080360867914
1739209609.298192;-45.120503652039325
1739209609.298199;-38.13080360867914
1739209609.298206;-38.13080360867914
1739209609.298213;-38.13080360867914
1739209609.2982202;-45.120503652039325
1739209609.2982273;-32.816014438256545
1739209609.2982342;-29.438486411369333
1739209609.2982414;-38.13080360867914
1739209609.2982483;-45.120503652039325
1739209609.2982554;-38.13080360867914
1739209609.2982626;-45.120503652039325
1739209609.2982695;-45.120503652039325
1739209609.2982767;-35.57807855764607
1739209609.2982836;-45.120503652039325
1739209609.2982907;-33.981070128970956
1739209609.298298;-33.981070128970906
1739209609.2983048;-35.57807855764607
1739209609.298312;-45.120503652039325
1739209609.2983189;-45.120503652039325
1739209609.298326;-38.13080360867914
1739209609.2983332;-45.120503652039325
1739209609.29834;-35.57807855764607
1739209609.2983472;-28.58837851428586
1739209609.2983544;-38.13080360867914
1739209609.2983613;-45.120503652039325
1739209609.2983685;-35.57807855764607
1739209609.2983754;-38.13080360867914
1739209609.2983825;-38.13080360867914
1739209609.2983897;-45.120503652039325
1739209609.2983966;-35.57807855764607
1739209609.2984037;-38.13080360867914
1739209609.2984107;-38.13080360867914
1739209609.2984178;-45.120503652039325
1739209609.298425;-38.13080360867914
1739209609.2984319;-32.816014438256545
1739209609.298439;-45.120503652039325
1739209609.298446;-45.120503652039325
1739209609.298453;-45.120503652039325
1739209609.2984602;-38.13080360867914
1739209609.2984672;-45.120503652039325
1739209609.2984743;-45.120503652039325
1739209609.2984812;-45.120503652039325
1739209609.2984884;-45.120503652039325
1739209609.2984955;-35.57807855764607
1739209609.2985024;-38.13080360867914
1739209609.2985096;-45.120503652039325
1739209609.2985165;-32.816014438256545
1739209609.2985237;-38.13080360867914
1739209609.2985308;-38.13080360867914
1739209609.2985377;-38.13080360867914
1739209609.298545;-35.57807855764607
1739209609.2985518;-33.981070128970906
1739209609.298559;-33.981070128970906
1739209609.298566;-45.120503652039325
1739209609.298573;-45.120503652039325
1739209609.2985802;-45.120503652039325
1739209609.298587;-45.120503652039325
1739209609.2985942;-38.13080360867914
1739209609.2986014;-38.13080360867914
1739209609.2986083;-38.13080360867914
1739209609.2986155;-38.13080360867914
1739209609.2986224;-38.13080360867914
1739209609.2986295;-38.13080360867914
1739209609.2986367;-35.57807855764607
1739209609.2986436;-38.13080360867914
1739209609.2986507;-38.13080360867914
1739209609.2986577;-38.13080360867914
1739209609.2986648;-38.13080360867914
1739209609.298672;-38.13080360867914
1739209609.2986789;-45.120503652039325
1739209609.298686;-38.13080360867914
1739209609.298693;-45.120503652039325
1739209609.2987;-45.120503652039325
1739209609.2987072;-38.13080360867914
1739209609.2987142;-38.13080360867914
1739209609.2987213;-45.120503652039325
1739209609.2987282;-38.13080360867914
1739209609.2987354;-35.57807855764607
1739209609.2987425;-38.13080360867914
1739209609.2987494;-38.13080360867914
1739209609.2987566;-38.13080360867914
1739209609.2987635;-45.120503652039325
1739209609.2987707;-45.120503652039325
1739209609.298771;-45.120503652039325
1739209609.2987714;-45.120503652039325
1739209609.2987716;-38.13080360867914
1739209609.2987719;-35.57807855764607
1739209609.2987723;-38.13080360867914
1739209609.2987726;-45.120503652039325
1739209609.2987728;-33.981070128970906
1739209609.2987733;-38.13080360867914
1739209609.2987735;-38.13080360867914
1739209609.2987738;-45.120503652039325
1739209609.298774;-33.981070128970906
1739209609.2987745;-38.13080360867914
1739209609.2987747;-38.13080360867914
1739209609.298775;-45.120503652039325
1739209609.2987754;-33.981070128970906
1739209609.2987757;-33.981070128970906
1739209609.298776;-45.120503652039325
1739209609.2987764;-45.120503652039325
1739209609.2987766;-38.13080360867914
1739209609.2987769;-32.816014438256545
1739209609.2987773;-33.981070128970906
1739209609.2987776;-45.120503652039325
1739209609.2987778;-45.120503652039325
1739209609.298778;-38.13080360867914
1739209609.2987785;-35.57807855764607
1739209609.2987788;-38.13080360867914
1739209609.298779;-38.13080360867914
1739209609.2987795;-35.57807855764607
1739209609.2987797;-45.120503652039325
1739209609.29878;-45.120503652039325
1739209609.2987804;-38.13080360867914
1739209609.2987807;-35.57807855764607
1739209609.298781;-45.120503652039325
1739209609.2987814;-45.120503652039325
1739209609.2987816;-38.13080360867914
1739209609.2987819;-38.13080360867914
1739209609.2987823;-32.816014438256545
1739209609.2987826;-38.13080360867914
1739209609.2987828;-38.13080360867914
1739209609.2987833;-38.13080360867914
1739209609.2987835;-38.13080360867914
1739209609.2987838;-38.13080360867914
1739209609.298784;-45.120503652039325
1739209609.2987845;-38.13080360867914
1739209609.2987847;-38.13080360867914
1739209609.298785;-45.120503652039325
1739209609.2987854;-38.13080360867914
1739209609.2987857;-38.13080360867914
1739209609.298786;-45.120503652039325
1739209609.2987864;-38.13080360867914
1739209609.2987866;-35.57807855764607
1739209609.2987869;-45.120503652039325
1739209609.2987874;-38.13080360867914
1739209609.2987876;-38.13080360867914
1739209609.2987878;-38.13080360867914
1739209609.298788;-45.120503652039325
1739209609.2987885;-38.13080360867914
1739209609.2987888;-38.13080360867914
1739209609.298789;-38.13080360867914
1739209609.2987895;-38.13080360867914
1739209609.2987897;-38.13080360867914
1739209609.29879;-38.13080360867914
1739209609.2987905;-38.13080360867914
1739209609.2987907;-35.57807855764607
1739209609.298791;-38.13080360867914
1739209609.2987914;-45.120503652039325
1739209609.2987916;-33.981070128970906
1739209609.298792;-35.57807855764607
1739209609.2987924;-45.120503652039325
1739209609.2987926;-45.120503652039325
1739209609.2987928;-35.57807855764607
1739209609.2987933;-38.13080360867914
1739209609.2987936;-45.120503652039325
1739209609.2987938;-38.13080360867914
1739209609.298794;-35.57807855764607
1739209609.2987945;-45.120503652039325
1739209609.2987947;-29.438486411369333
1739209609.298795;-31.141103565318893
1739209609.2987955;-45.120503652039325
1739209609.2987957;-38.13080360867914
1739209609.298796;-35.57807855764607
1739209609.2987964;-35.57807855764607
1739209609.2987967;-45.120503652039325
1739209609.298797;-38.13080360867914
1739209609.2987974;-45.120503652039325
1739209609.2987976;-45.120503652039325
1739209609.2987978;-45.120503652039325
1739209609.298798;-45.120503652039325
1739209609.2987986;-38.13080360867914
1739209609.2987988;-45.120503652039325
1739209609.298799;-45.120503652039325
1739209609.2987995;-38.13080360867914
1739209609.2987998;-32.816014438256545
1739209609.2988;-32.816014438256545
1739209609.2988005;-45.120503652039325
1739209609.2988007;-45.120503652039325
1739209609.298801;-38.13080360867914
1739209609.2988014;-38.13080360867914
1739209609.2988017;-38.13080360867914
1739209609.298802;-32.816014438256545
1739209609.2988024;-45.120503652039325
1739209609.2988026;-45.120503652039325
1739209609.2988029;-45.120503652039325
1739209609.2988033;-45.120503652039325
1739209609.2988036;-45.120503652039325
1739209609.2988038;-38.13080360867914
1739209609.298804;-38.13080360867914
1739209609.2988045;-45.120503652039325
1739209609.2988048;-38.13080360867914
1739209609.298805;-45.120503652039325
1739209609.2988055;-38.13080360867914
1739209609.2988057;-38.13080360867914
1739209609.298806;-38.13080360867914
1739209609.2988064;-38.13080360867914
1739209609.2988067;-38.13080360867914
1739209609.298807;-45.120503652039325
1739209609.2988074;-33.981070128970906
1739209609.2988076;-27.8777449560314
1739209609.2988079;-38.13080360867914
1739209609.298808;-45.120503652039325
1739209609.2988086;-35.57807855764607
1739209609.2988088;-35.57807855764607
1739209609.298809;-45.120503652039325
1739209609.2988095;-45.120503652039325
1739209609.2988098;-45.120503652039325
1739209609.29881;-38.13080360867914
1739209609.2988105;-45.120503652039325
1739209609.2988107;-45.120503652039325
1739209609.298811;-45.120503652039325
1739209609.2988114;-45.120503652039325
1739209609.2988117;-38.13080360867914
1739209609.298812;-38.13080360867914
1739209609.2988124;-38.13080360867914
1739209609.2988126;-26.991370085610722
1739209609.2988129;-38.13080360867914
1739209609.2988133;-38.13080360867914
1739209609.2988136;-45.120503652039325
1739209609.2988138;-38.13080360867914
1739209609.298814;-38.13080360867914
1739209609.2988145;-32.816014438256545
1739209609.2988148;-45.120503652039325
1739209609.298815;-33.981070128970956
1739209609.2988155;-45.120503652039325
1739209609.2988157;-38.13080360867914
1739209609.298816;-45.120503652039325
1739209609.2988164;-45.120503652039325
1739209609.2988167;-38.13080360867914
1739209609.298817;-45.120503652039325
1739209609.2988174;-38.13080360867914
1739209609.2988176;-32.816014438256545
1739209609.2988179;-45.120503652039325
