CAN Message; 0x1a7:00002a6308e128f4
1739209915.4562037;-31.141103565318915
1739209915.4562123;-45.120503652039325
1739209915.4562209;-25.826314394896364
1739209915.4562292;-30.49652367304973
1739209915.4562378;-38.13080360867914
1739209915.4562464;-33.981070128970956
1739209915.456255;-33.981070128970956
1739209915.4562633;-33.981070128970906
1739209915.456272;-33.981070128970906
1739209915.4562805;-26.487275050834715
1739209915.4562888;-33.981070128970906
1739209915.4562974;-26.487275050834715
1739209915.456306;-33.981070128970906
1739209915.4563143;-21.67658091518819
1739209915.456323;-29.438486411369354
1739209915.4563315;-32.816014438256545
1739209915.45634;-33.981070128970906
1739209915.4563484;-30.49652367304973
1739209915.456357;-28.992665084841942
1739209915.4563656;-25.62660358559016
1739209915.456374;-31.141103565318915
1739209915.4563825;-32.816014438256545
1739209915.456391;-38.13080360867914
1739209915.4563994;-25.826314394896354
1739209915.456408;-27.267205301931607
1739209915.4564166;-33.981070128970956
1739209915.4564252;-32.816014438256545
1739209915.4564335;-33.981070128970956
1739209915.456442;-27.877744956031414
1739209915.4564507;-27.267205301931607
1739209915.456459;-31.141103565318915
1739209915.4564676;-29.438486411369333
1739209915.4564762;-33.981070128970906
1739209915.4564846;-45.120503652039325
1739209915.4564931;-28.58837851428586
1739209915.4565017;-28.58837851428586
1739209915.4565103;-25.826314394896357
1739209915.4565187;-31.141103565318943
1739209915.4565272;-28.58837851428586
1739209915.4565358;-35.57807855764607
1739209915.4565442;-28.58837851428586
1739209915.4565527;-45.120503652039325
1739209915.4565613;-24.151403521958727
1739209915.4565697;-45.120503652039325
1739209915.4565783;-45.120503652039325
1739209915.4565868;-38.13080360867914
1739209915.4565954;-33.981070128970906
1739209915.4566038;-45.120503652039325
1739209915.4566123;-27.267205301931607
1739209915.456621;-38.13080360867914
1739209915.4566293;-33.981070128970906
1739209915.4566379;-35.57807855764607
1739209915.4566464;-30.49652367304973
1739209915.4566548;-31.141103565318915
1739209915.4566634;-45.120503652039325
1739209915.456672;-30.49652367304976
1739209915.4566805;-45.120503652039325
1739209915.456689;-24.438645034577675
1739209915.4566975;-28.58837851428586
1739209915.456706;-32.816014438256545
1739209915.4567144;-32.81601443825658
1739209915.456723;-25.252786309376837
1739209915.4567316;-25.826314394896357
1739209915.45674;-31.141103565318893
1739209915.4567485;-45.120503652039325
1739209915.456757;-38.13080360867914
1739209915.4567657;-27.267205301931607
1739209915.456774;-28.58837851428586
1739209915.4567826;-26.991370085610722
1739209915.4567912;-32.81601443825658
1739209915.4567995;-45.120503652039325
1739209915.456808;-31.141103565318943
1739209915.4568167;-32.81601443825658
1739209915.456825;-28.992665084841942
1739209915.4568336;-33.981070128970906
1739209915.4568422;-31.141103565318915
1739209915.4568508;-33.981070128970906
1739209915.456859;-45.120503652039325
1739209915.4568677;-38.13080360867914
1739209915.4568763;-30.49652367304973
1739209915.4568846;-33.981070128970906
1739209915.4568932;-45.120503652039325
1739209915.4569018;-38.13080360867914
1739209915.4569101;-32.81601443825658
1739209915.4569187;-26.991370085610722
1739209915.4569273;-31.141103565318915
1739209915.456936;-31.14110356531892
1739209915.4569442;-25.826314394896354
1739209915.4569528;-28.992665084841942
1739209915.4569614;-45.120503652039325
1739209915.4569697;-28.992665084841942
1739209915.4569783;-32.816014438256545
1739209915.456987;-24.589719217205094
1739209915.4569952;-28.992665084841942
1739209915.4570038;-35.57807855764607
1739209915.4570124;-45.120503652039325
1739209915.457021;-27.267205301931607
1739209915.4570293;-29.438486411369333
1739209915.457038;-33.981070128970906
1739209915.4570465;-35.57807855764607
1739209915.4570549;-38.13080360867914
1739209915.4570634;-29.438486411369333
1739209915.457072;-38.13080360867914
1739209915.4570804;-33.981070128970956
1739209915.457089;-28.992665084841942
1739209915.4570975;-33.981070128970906
1739209915.457106;-31.141103565318915
1739209915.4571145;-29.438486411369333
1739209915.457123;-31.141103565318915
1739209915.4571316;-28.58837851428586
1739209915.45714;-27.877744956031414
1739209915.4571486;-33.981070128970956
1739209915.4571571;-26.991370085610754
1739209915.4571655;-32.816014438256545
1739209915.457174;-38.13080360867914
1739209915.4571826;-38.13080360867914
1739209915.4571912;-26.991370085610722
1739209915.4571996;-31.141103565318893
1739209915.4572082;-27.267205301931607
1739209915.4572167;-31.141103565318893
1739209915.457225;-31.141103565318915
1739209915.4572337;-38.13080360867914
1739209915.4572423;-32.816014438256545
1739209915.4572506;-33.981070128970906
1739209915.4572592;-25.826314394896357
1739209915.4572678;-33.981070128970906
1739209915.4572763;-38.13080360867914
1739209915.4572847;-28.21854285175415
1739209915.4572933;-25.077289914212862
1739209915.4573019;-28.992665084841942
1739209915.4573102;-25.826314394896357
1739209915.4573188;-31.141103565318915
1739209915.4573274;-30.49652367304973
1739209915.4573357;-27.877744956031417
1739209915.4573443;-38.13080360867914
1739209915.4573529;-35.57807855764607
1739209915.4573615;-31.141103565318915
1739209915.4573698;-35.57807855764607
1739209915.4573784;-38.13080360867914
1739209915.457387;-32.81601443825658
1739209915.4573953;-26.991370085610754
1739209915.457404;-45.120503652039325
1739209915.4574125;-38.13080360867914
1739209915.4574208;-32.816014438256545
1739209915.4574294;-27.267205301931607
1739209915.457438;-30.49652367304973
1739209915.4574466;-35.57807855764607
1739209915.457455;-35.57807855764607
1739209915.4574635;-27.267205301931607
1739209915.457472;-32.816014438256545
1739209915.4574804;-38.13080360867914
1739209915.457489;-30.49652367304976
1739209915.4574976;-30.49652367304973
1739209915.457506;-28.58837851428586
1739209915.4575145;-38.13080360867914
1739209915.457523;-25.826314394896357
1739209915.4575317;-24.589719217205094
1739209915.45754;-33.981070128970906
1739209915.4575486;-38.13080360867914
1739209915.4575572;-28.992665084841942
1739209915.4575655;-25.826314394896354
1739209915.4575741;-31.141103565318915
1739209915.4575827;-33.981070128970906
1739209915.457591;-26.991370085610736
1739209915.4575996;-33.981070128970906
1739209915.4576082;-35.57807855764607
1739209915.4576168;-31.141103565318915
1739209915.4576252;-28.21854285175415
1739209915.4576337;-23.273589343863303
1739209915.4576423;-33.981070128970956
1739209915.4576507;-30.49652367304976
1739209915.4576592;-33.981070128970956
1739209915.4576678;-28.992665084841942
1739209915.4576762;-28.58837851428586
1739209915.4576848;-35.57807855764607
1739209915.4576933;-33.981070128970906
1739209915.457702;-31.141103565318915
1739209915.4577103;-30.49652367304973
1739209915.4577188;-30.49652367304973
1739209915.4577274;-35.57807855764607
1739209915.4577358;-33.981070128970906
1739209915.4577444;-35.57807855764607
1739209915.457753;-33.981070128970906
1739209915.4577613;-24.151403521958727
1739209915.4577699;-38.13080360867914
1739209915.4577785;-38.13080360867914
1739209915.457787;-28.58837851428586
1739209915.4577954;-38.13080360867914
1739209915.457804;-35.57807855764607
1739209915.4578125;-45.120503652039325
1739209915.457821;-24.589719217205094
1739209915.4578295;-24.151403521958727
1739209915.457838;-31.141103565318915
1739209915.4578464;-38.13080360867914
1739209915.457855;-27.267205301931607
1739209915.4578636;-28.21854285175415
1739209915.4578722;-33.981070128970906
1739209915.4578805;-33.981070128970906
1739209915.457889;-33.981070128970906
1739209915.4578977;-32.816014438256545
1739209915.457906;-27.877744956031414
1739209915.4579146;-28.992665084841967
1739209915.4579232;-33.981070128970906
1739209915.4579315;-31.141103565318915
1739209915.45794;-32.816014438256545
1739209915.4579487;-31.141103565318915
1739209915.4579573;-27.8777449560314
1739209915.4579656;-31.141103565318915
1739209915.4579742;-45.120503652039325
1739209915.4579828;-31.141103565318915
1739209915.4579911;-33.981070128970906
1739209915.4579997;-22.841636605902558
1739209915.4580083;-33.981070128970906
1739209915.4580166;-35.57807855764607
1739209915.4580252;-27.877744956031414
1739209915.4580338;-33.981070128970906
1739209915.4580424;-26.991370085610722
1739209915.4580507;-29.438486411369333
1739209915.4580593;-27.8777449560314
1739209915.458068;-25.826314394896354
1739209915.4580762;-38.13080360867914
1739209915.4580848;-45.120503652039325
1739209915.4580934;-26.03565346325281
1739209915.4581017;-38.13080360867914
1739209915.4581103;-29.438486411369354
1739209915.458119;-30.49652367304973
1739209915.4581275;-33.981070128970956
1739209915.4581358;-35.57807855764607
1739209915.4581444;-27.877744956031414
1739209915.458153;-27.267205301931607
1739209915.4581614;-31.141103565318915
1739209915.45817;-28.58837851428586
1739209915.4581785;-31.141103565318915
1739209915.4581869;-25.62660358559016
1739209915.4581954;-31.141103565318915
1739209915.458204;-30.49652367304973
1739209915.4582126;-29.438486411369347
1739209915.458221;-45.120503652039325
1739209915.4582295;-25.826314394896357
1739209915.4582381;-32.816014438256545
1739209915.4582465;-38.13080360867914
1739209915.458255;-20.277505258571434
1739209915.4582636;-33.981070128970906
1739209915.458272;-30.49652367304976
1739209915.4582806;-27.267205301931607
1739209915.4582891;-33.981070128970956
1739209915.4582977;-33.981070128970906
1739209915.458306;-22.84163660590255
1739209915.4583147;-26.991370085610722
1739209915.4583232;-25.826314394896357
1739209915.4583316;-31.141103565318943
1739209915.4583402;-33.981070128970956
1739209915.4583488;-33.981070128970906
1739209915.458357;-33.981070128970906
1739209915.4583657;-31.141103565318893
1739209915.4583743;-24.151403521958727
1739209915.4583828;-38.13080360867914
1739209915.4583912;-23.38864096791655
1739209915.4583998;-27.267205301931607
1739209915.4584084;-33.981070128970906
1739209915.4584167;-27.267205301931607
1739209915.4584253;-26.487275050834715
1739209915.4584339;-29.438486411369333
1739209915.4584422;-33.981070128970906
1739209915.4584508;-27.877744956031414
1739209915.4584594;-45.120503652039325
1739209915.458468;-45.120503652039325
1739209915.4584763;-33.981070128970956
1739209915.458485;-30.49652367304973
1739209915.4584935;-45.120503652039325
1739209915.4585018;-31.141103565318915
1739209915.4585104;-35.57807855764607
1739209915.458519;-28.58837851428586
1739209915.4585273;-27.267205301931607
1739209915.458536;-24.15140352195872
1739209915.4585445;-33.981070128970956
1739209915.458553;-25.826314394896364
1739209915.4585614;-25.826314394896357
1739209915.45857;-32.816014438256545
1739209915.4585786;-38.13080360867914
1739209915.458587;-45.120503652039325
1739209915.4585955;-25.62660358559016
1739209915.458604;-31.141103565318915
1739209915.4586124;-45.120503652039325
1739209915.458621;-31.141103565318915
1739209915.4586296;-32.81601443825658
1739209915.4586382;-45.120503652039325
1739209915.4586465;-45.120503652039325
1739209915.458655;-23.75329798047523
1739209915.4586637;-25.252786309376837
1739209915.458672;-30.49652367304973
1739209915.4586806;-26.991370085610736
1739209915.4586892;-23.506823629689542
1739209915.4586976;-31.141103565318915
1739209915.4587061;-31.141103565318893
1739209915.4587147;-31.141103565318915
1739209915.4587233;-38.13080360867914
1739209915.4587317;-32.816014438256545
1739209915.4587402;-25.826314394896357
1739209915.4587488;-29.438486411369347
1739209915.4587572;-32.81601443825658
1739209915.4587657;-29.438486411369333
1739209915.4587743;-26.991370085610722
1739209915.4587827;-29.438486411369333
1739209915.4587913;-28.58837851428586
1739209915.4587998;-28.992665084841942
1739209915.4588084;-35.57807855764607
1739209915.4588168;-28.992665084841942
1739209915.4588253;-32.816014438256545
1739209915.458834;-45.120503652039325
1739209915.4588423;-35.57807855764607
1739209915.4588509;-45.120503652039325
1739209915.4588594;-33.981070128970906
1739209915.4588678;-33.981070128970906
1739209915.4588764;-32.816014438256545
1739209915.458885;-35.57807855764607
1739209915.4588935;-38.13080360867914
1739209915.458902;-38.13080360867914
1739209915.4589105;-33.981070128970956
1739209915.458919;-30.49652367304976
1739209915.4589274;-38.13080360867914
1739209915.458936;-32.816014438256545
1739209915.4589446;-26.991370085610722
1739209915.458953;-25.252786309376837
1739209915.4589615;-31.141103565318915
1739209915.45897;-45.120503652039325
1739209915.4589787;-30.49652367304973
1739209915.458987;-45.120503652039325
1739209915.4589956;-28.992665084841942
1739209915.4590042;-33.981070128970906
1739209915.4590125;-45.120503652039325
1739209915.459021;-45.120503652039325
1739209915.4590297;-33.981070128970956
1739209915.459038;-31.141103565318915
1739209915.4590466;-31.141103565318915
1739209915.4590552;-38.13080360867914
1739209915.4590638;-38.13080360867914
1739209915.459072;-26.991370085610736
1739209915.4590807;-45.120503652039325
1739209915.4590893;-33.981070128970906
1739209915.4590976;-32.816014438256545
1739209915.4591062;-21.67658091518819
1739209915.4591148;-20.4518274484982
1739209915.4591231;-31.141103565318893
1739209915.4591317;-35.57807855764607
1739209915.4591403;-32.816014438256545
1739209915.459149;-31.14110356531892
1739209915.4591572;-38.13080360867914
1739209915.4591658;-28.992665084841942
1739209915.4591744;-33.981070128970906
1739209915.4591827;-29.438486411369354
1739209915.4591913;-45.120503652039325
1739209915.4592;-25.826314394896357
1739209915.4592083;-45.120503652039325
1739209915.4592168;-45.120503652039325
1739209915.4592254;-38.13080360867914
1739209915.459234;-28.992665084841942
1739209915.4592423;-28.992665084841942
1739209915.459251;-38.13080360867914
1739209915.4592595;-32.81601443825658
1739209915.4592679;-32.81601443825658
1739209915.4592764;-28.21854285175415
1739209915.459285;-33.981070128970956
1739209915.4592934;-30.49652367304973
1739209915.459302;-28.992665084841967
1739209915.4593105;-32.81601443825658
1739209915.459319;-35.57807855764607
1739209915.4593275;-45.120503652039325
1739209915.459336;-33.981070128970906
1739209915.4593446;-38.13080360867914
1739209915.459353;-27.877744956031414
1739209915.4593616;-23.38864096791655
1739209915.4593701;-31.141103565318915
1739209915.4593785;-33.981070128970906
1739209915.459387;-27.267205301931607
1739209915.4593956;-25.252786309376837
1739209915.4594042;-29.438486411369333
1739209915.4594126;-31.141103565318893
1739209915.4594212;-31.141103565318915
1739209915.4594297;-31.141103565318915
1739209915.459438;-32.816014438256545
1739209915.4594467;-38.13080360867914
1739209915.4594553;-45.120503652039325
1739209915.4594636;-45.120503652039325
1739209915.4594722;-26.991370085610722
1739209915.4594808;-31.141103565318915
1739209915.4594893;-32.816014438256545
1739209915.4594977;-31.141103565318915
1739209915.4595063;-45.120503652039325
1739209915.4595149;-31.141103565318915
1739209915.4595232;-45.120503652039325
1739209915.4595318;-33.981070128970906
1739209915.4595404;-32.816014438256545
1739209915.459549;-25.62660358559016
1739209915.4595573;-45.120503652039325
1739209915.4595659;-29.438486411369375
1739209915.4595745;-25.826314394896357
1739209915.4595828;-25.826314394896354
1739209915.4595914;-35.57807855764607
1739209915.4596;-38.13080360867914
1739209915.4596083;-27.267205301931607
1739209915.459617;-38.13080360867914
1739209915.4596255;-31.141103565318915
1739209915.459634;-27.8777449560314
1739209915.4596424;-26.991370085610722
1739209915.459651;-45.120503652039325
1739209915.4596596;-27.267205301931607
1739209915.459668;-27.267205301931607
1739209915.4596765;-32.81601443825658
1739209915.459685;-45.120503652039325
1739209915.4596934;-33.981070128970956
1739209915.459702;-38.13080360867914
1739209915.4597106;-33.981070128970906
1739209915.4597192;-45.120503652039325
1739209915.4597275;-33.981070128970906
1739209915.459736;-32.81601443825658
1739209915.4597447;-45.120503652039325
1739209915.459753;-38.13080360867914
1739209915.4597616;-27.877744956031414
1739209915.4597702;-33.981070128970906
1739209915.4597785;-32.816014438256545
1739209915.4597871;-33.981070128970956
1739209915.4597957;-45.120503652039325
1739209915.4598043;-45.120503652039325
1739209915.4598126;-28.992665084841942
1739209915.4598212;-31.141103565318915
1739209915.4598298;-32.816014438256545
1739209915.4598382;-25.826314394896354
1739209915.4598467;-35.57807855764607
1739209915.4598553;-33.981070128970906
1739209915.4598637;-29.438486411369333
1739209915.4598722;-31.14110356531892
1739209915.4598808;-32.816014438256545
1739209915.4598894;-31.141103565318893
1739209915.4598978;-25.62660358559016
1739209915.4599063;-31.141103565318943
1739209915.459915;-31.141103565318893
1739209915.4599233;-33.981070128970956
1739209915.4599319;-31.141103565318915
1739209915.4599404;-32.816014438256545
1739209915.4599488;-45.120503652039325
1739209915.4599574;-22.002965041481755
1739209915.459966;-27.877744956031414
1739209915.4599745;-28.588378514285886
1739209915.4599829;-30.49652367304973
1739209915.4599915;-28.992665084841942
1739209915.46;-31.141103565318893
1739209915.4600084;-28.588378514285886
1739209915.460017;-33.981070128970906
1739209915.4600255;-31.141103565318915
1739209915.460034;-45.120503652039325
1739209915.4600425;-26.035653463252796
1739209915.460051;-33.981070128970906
1739209915.4600596;-45.120503652039325
1739209915.460068;-32.816014438256545
1739209915.4600766;-45.120503652039325
1739209915.4600852;-33.981070128970906
1739209915.4600935;-33.981070128970906
1739209915.460102;-31.141103565318915
1739209915.4601107;-23.75329798047522
1739209915.460119;-26.991370085610722
1739209915.4601276;-23.50682362968953
1739209915.4601362;-33.981070128970906
1739209915.4601448;-38.13080360867914
1739209915.460153;-38.13080360867914
1739209915.4601617;-30.49652367304973
1739209915.4601703;-30.49652367304973
1739209915.4601786;-32.816014438256545
1739209915.4601872;-33.981070128970956
1739209915.4601958;-28.992665084841942
1739209915.4602041;-33.981070128970906
1739209915.4602127;-38.13080360867914
1739209915.4602213;-45.120503652039325
1739209915.4602299;-45.120503652039325
1739209915.4602382;-33.981070128970906
1739209915.4602468;-32.816014438256545
1739209915.4602554;-35.57807855764607
1739209915.4602637;-35.57807855764607
1739209915.4602723;-45.120503652039325
1739209915.460281;-45.120503652039325
1739209915.4602892;-27.877744956031417
1739209915.4602978;-45.120503652039325
1739209915.4603064;-45.120503652039325
1739209915.460315;-27.267205301931607
1739209915.4603233;-45.120503652039325
1739209915.460332;-32.816014438256545
1739209915.4603405;-29.438486411369333
1739209915.4603488;-35.57807855764607
1739209915.4603574;-38.13080360867914
1739209915.460366;-33.981070128970906
1739209915.4603744;-32.816014438256545
1739209915.460383;-35.57807855764607
1739209915.4603915;-32.816014438256545
1739209915.4604;-31.141103565318893
1739209915.4604084;-32.81601443825658
1739209915.460417;-45.120503652039325
1739209915.4604256;-32.816014438256545
1739209915.460434;-29.438486411369375
1739209915.4604425;-30.49652367304973
1739209915.4604511;-28.58837851428586
1739209915.4604595;-31.14110356531892
1739209915.460468;-31.141103565318943
1739209915.4604766;-33.981070128970956
1739209915.4604852;-38.13080360867914
1739209915.4604936;-25.826314394896357
1739209915.4605021;-31.141103565318915
1739209915.4605107;-26.991370085610736
1739209915.460519;-24.292649948874775
1739209915.4605277;-30.49652367304973
1739209915.4605362;-31.141103565318915
1739209915.4605446;-38.13080360867914
1739209915.4605532;-45.120503652039325
1739209915.4605618;-31.141103565318915
1739209915.4605703;-29.438486411369333
1739209915.4605787;-33.981070128970906
1739209915.4605873;-31.141103565318915
1739209915.4605958;-33.981070128970906
1739209915.4606042;-45.120503652039325
1739209915.4606128;-28.58837851428586
1739209915.4606214;-28.588378514285886
1739209915.4606297;-30.49652367304976
1739209915.4606383;-38.13080360867914
1739209915.4606469;-32.81601443825658
1739209915.4606555;-33.981070128970906
1739209915.4606638;-22.002965041481755
1739209915.4606724;-28.992665084841942
1739209915.460681;-33.981070128970906
1739209915.4606893;-45.120503652039325
1739209915.460698;-29.438486411369333
1739209915.4607065;-33.981070128970906
1739209915.4607148;-31.141103565318915
1739209915.4607234;-26.035653463252796
1739209915.460732;-30.49652367304976
1739209915.4607406;-31.141103565318943
1739209915.460749;-33.981070128970906
1739209915.4607575;-38.13080360867914
1739209915.460766;-31.141103565318893
1739209915.4607744;-25.826314394896354
1739209915.460783;-33.981070128970906
1739209915.4607916;-45.120503652039325
1739209915.4608;-31.141103565318893
1739209915.4608085;-26.991370085610736
1739209915.460817;-33.981070128970906
1739209915.4608257;-32.816014438256545
1739209915.460834;-25.62660358559016
1739209915.4608426;-45.120503652039325
1739209915.4608512;-32.816014438256545
1739209915.4608595;-27.267205301931607
1739209915.4608681;-24.438645034577675
1739209915.4608767;-30.49652367304973
1739209915.460885;-31.141103565318915
1739209915.4608936;-28.21854285175415
1739209915.4609022;-32.81601443825658
1739209915.4609108;-38.13080360867914
1739209915.4609191;-45.120503652039325
1739209915.4609277;-33.981070128970956
1739209915.4609363;-45.120503652039325
1739209915.4609447;-45.120503652039325
1739209915.4609532;-38.13080360867914
1739209915.4609618;-45.120503652039325
1739209915.4609702;-28.218542851754165
1739209915.4609787;-45.120503652039325
1739209915.4609873;-26.487275050834725
1739209915.460996;-38.13080360867914
1739209915.4610043;-31.141103565318915
1739209915.4610128;-38.13080360867914
1739209915.4610214;-23.38864096791655
1739209915.4610298;-21.676580915188183
1739209915.4610384;-27.267205301931607
1739209915.461047;-33.981070128970906
1739209915.4610553;-45.120503652039325
1739209915.4610639;-28.992665084841967
1739209915.4610724;-28.58837851428586
1739209915.461081;-32.816014438256545
1739209915.4610894;-33.981070128970906
1739209915.461098;-29.438486411369333
1739209915.4611065;-31.141103565318893
1739209915.461115;-28.992665084841942
1739209915.4611235;-45.120503652039325
1739209915.461132;-38.13080360867914
1739209915.4611404;-35.57807855764607
1739209915.461149;-33.981070128970956
1739209915.4611576;-29.438486411369347
1739209915.4611661;-28.58837851428586
1739209915.4611745;-38.13080360867914
1739209915.461183;-33.981070128970906
1739209915.4611917;-33.981070128970906
1739209915.4612;-33.981070128970906
1739209915.4612086;-26.487275050834725
1739209915.4612172;-45.120503652039325
1739209915.4612255;-22.175841390423358
1739209915.461234;-30.49652367304973
1739209915.4612427;-31.141103565318915
1739209915.4612513;-32.81601443825658
1739209915.4612596;-26.991370085610722
1739209915.4612682;-29.438486411369354
1739209915.4612768;-30.49652367304976
1739209915.461285;-29.438486411369347
1739209915.4612937;-31.141103565318915
1739209915.4613023;-26.991370085610722
1739209915.4613106;-32.816014438256545
1739209915.4613192;-29.438486411369333
1739209915.4613278;-38.13080360867914
1739209915.4613364;-45.120503652039325
1739209915.4613447;-33.981070128970906
1739209915.4613533;-25.252786309376837
1739209915.461362;-31.141103565318915
1739209915.4613702;-35.57807855764607
1739209915.4613788;-31.141103565318915
1739209915.4613874;-29.438486411369333
1739209915.4613957;-33.981070128970906
1739209915.4614043;-27.267205301931607
1739209915.461413;-25.07728991421287
1739209915.4614215;-38.13080360867914
1739209915.4614298;-45.120503652039325
1739209915.4614384;-38.13080360867914
1739209915.461447;-38.13080360867914
1739209915.4614553;-28.992665084841942
1739209915.461464;-30.49652367304973
1739209915.4614725;-28.21854285175415
1739209915.4614809;-24.15140352195873
1739209915.4614894;-31.141103565318915
1739209915.461498;-26.487275050834715
1739209915.4615066;-30.49652367304973
1739209915.461515;-38.13080360867914
1739209915.4615235;-45.120503652039325
1739209915.461532;-31.14110356531892
1739209915.4615405;-45.120503652039325
1739209915.461549;-31.141103565318915
1739209915.4615576;-32.816014438256545
1739209915.461566;-33.981070128970906
1739209915.4615746;-31.141103565318943
1739209915.4615831;-31.141103565318915
1739209915.4615917;-35.57807855764607
1739209915.4616;-38.13080360867914
1739209915.4616086;-27.8777449560314
1739209915.4616172;-31.141103565318915
1739209915.4616256;-38.13080360867914
1739209915.4616342;-28.992665084841942
1739209915.4616427;-27.8777449560314
1739209915.461651;-38.13080360867914
1739209915.4616597;-33.981070128970906
1739209915.4616683;-30.49652367304973
1739209915.4616768;-29.438486411369333
1739209915.4616852;-45.120503652039325
1739209915.4616938;-45.120503652039325
1739209915.4617023;-26.991370085610722
1739209915.4617107;-33.981070128970906
1739209915.4617193;-25.826314394896357
1739209915.4617279;-30.49652367304973
1739209915.4617362;-38.13080360867914
1739209915.4617448;-32.816014438256545
1739209915.4617534;-28.992665084841942
1739209915.461762;-33.981070128970906
1739209915.4617703;-27.877744956031414
1739209915.4617789;-31.141103565318915
1739209915.4617875;-31.141103565318915
1739209915.4617958;-31.141103565318915
1739209915.4618044;-27.8777449560314
1739209915.461813;-23.75329798047522
1739209915.4618213;-30.49652367304973
1739209915.46183;-31.141103565318915
1739209915.4618385;-24.15140352195873
1739209915.461847;-27.267205301931607
1739209915.4618554;-26.03565346325281
1739209915.461864;-33.981070128970956
1739209915.4618726;-30.49652367304973
1739209915.461881;-27.8777449560314
1739209915.4618895;-24.589719217205094
1739209915.461898;-30.49652367304973
1739209915.4619064;-38.13080360867914
1739209915.461915;-32.816014438256545
1739209915.4619236;-38.13080360867914
1739209915.4619322;-28.21854285175415
1739209915.4619405;-35.57807855764607
1739209915.461949;-38.13080360867914
1739209915.4619577;-31.14110356531892
1739209915.461966;-30.49652367304976
1739209915.4619746;-28.992665084841942
1739209915.4619832;-28.992665084841942
1739209915.4619915;-24.589719217205094
1739209915.4620001;-31.141103565318915
1739209915.4620087;-38.13080360867914
1739209915.4620173;-38.13080360867914
1739209915.4620256;-23.38864096791655
1739209915.4620342;-33.981070128970906
1739209915.4620428;-29.438486411369333
1739209915.4620512;-30.49652367304973
1739209915.4620597;-28.218542851754165
1739209915.4620683;-35.57807855764607
1739209915.4620767;-26.487275050834725
1739209915.4620852;-45.120503652039325
1739209915.4620938;-35.57807855764607
1739209915.4621024;-45.120503652039325
1739209915.4621108;-30.49652367304973
1739209915.4621193;-28.58837851428586
1739209915.462128;-45.120503652039325
1739209915.4621363;-28.992665084841942
1739209915.4621449;-31.141103565318915
1739209915.4621534;-45.120503652039325
1739209915.4621618;-26.03565346325281
1739209915.4621704;-28.588378514285886
1739209915.462179;-38.13080360867914
1739209915.4621875;-26.487275050834715
1739209915.4621959;-25.077289914212862
1739209915.4622045;-45.120503652039325
1739209915.462213;-28.992665084841942
1739209915.4622214;-31.141103565318915
1739209915.46223;-38.13080360867914
1739209915.4622386;-45.120503652039325
1739209915.462247;-25.62660358559016
1739209915.4622555;-30.49652367304973
1739209915.462264;-32.816014438256545
1739209915.4622726;-31.141103565318943
1739209915.462281;-32.816014438256545
1739209915.4622896;-27.8777449560314
1739209915.4622982;-26.991370085610754
1739209915.4623065;-45.120503652039325
1739209915.462315;-27.877744956031417
1739209915.4623237;-31.141103565318943
1739209915.462332;-33.981070128970906
1739209915.4623406;-38.13080360867914
1739209915.4623492;-28.218542851754165
1739209915.4623578;-31.141103565318915
1739209915.462366;-38.13080360867914
1739209915.4623747;-25.07728991421287
1739209915.4623833;-21.676580915188183
1739209915.4623916;-33.981070128970906
1739209915.4624002;-28.992665084841942
1739209915.4624088;-25.252786309376837
1739209915.4624171;-27.267205301931607
1739209915.4624257;-45.120503652039325
1739209915.4624343;-25.826314394896357
1739209915.4624429;-28.992665084841942
1739209915.4624512;-38.13080360867914
1739209915.4624598;-38.13080360867914
1739209915.4624684;-25.252786309376837
1739209915.4624767;-25.826314394896354
1739209915.4624853;-38.13080360867914
1739209915.462494;-45.120503652039325
1739209915.4625022;-38.13080360867914
1739209915.4625108;-27.267205301931607
1739209915.4625194;-31.141103565318915
1739209915.462528;-38.13080360867914
1739209915.4625363;-33.981070128970956
1739209915.462545;-28.992665084841967
1739209915.4625535;-29.438486411369333
1739209915.4625618;-26.991370085610736
1739209915.4625704;-45.120503652039325
1739209915.462579;-31.141103565318915
1739209915.4625874;-29.438486411369333
1739209915.462596;-32.816014438256545
1739209915.4626045;-31.141103565318915
1739209915.462613;-31.141103565318915
1739209915.4626215;-45.120503652039325
1739209915.46263;-45.120503652039325
1739209915.4626386;-31.141103565318915
1739209915.462647;-32.816014438256545
1739209915.4626555;-26.03565346325281
1739209915.4626641;-33.981070128970956
1739209915.4626725;-26.991370085610722
1739209915.462681;-38.13080360867914
1739209915.4626896;-33.981070128970956
1739209915.4626982;-45.120503652039325
1739209915.4627066;-38.13080360867914
1739209915.4627151;-25.62660358559016
1739209915.4627237;-38.13080360867914
1739209915.462732;-45.120503652039325
1739209915.4627407;-33.981070128970906
1739209915.4627492;-27.8777449560314
1739209915.4627576;-31.141103565318915
1739209915.4627662;-45.120503652039325
1739209915.4627748;-30.49652367304973
1739209915.4627833;-38.13080360867914
1739209915.4627917;-30.49652367304973
1739209915.4628003;-29.438486411369354
1739209915.4628088;-26.487275050834725
1739209915.4628172;-32.816014438256545
1739209915.4628258;-35.57807855764607
1739209915.4628344;-45.120503652039325
1739209915.4628427;-38.13080360867914
1739209915.4628513;-32.816014438256545
1739209915.4628599;-26.991370085610747
1739209915.4628685;-28.992665084841942
1739209915.4628768;-32.816014438256545
1739209915.4628854;-45.120503652039325
1739209915.462894;-38.13080360867914
