CAN Message; 0x77:e356d0424adaa71c
1739209587.8785288;-33.981070128970906
1739209587.878533;-45.120503652039325
1739209587.8785367;-38.13080360867914
1739209587.8785408;-32.816014438256545
1739209587.8785448;-45.120503652039325
1739209587.8785489;-38.13080360867914
1739209587.878553;-38.13080360867914
1739209587.8785567;-38.13080360867914
1739209587.8785608;-35.57807855764607
1739209587.8785648;-35.57807855764607
1739209587.878569;-45.120503652039325
1739209587.8785727;-38.13080360867914
1739209587.8785768;-38.13080360867914
1739209587.8785808;-45.120503652039325
1739209587.8785849;-38.13080360867914
1739209587.878589;-38.13080360867914
1739209587.8785927;-38.13080360867914
1739209587.8785968;-45.120503652039325
1739209587.8786008;-45.120503652039325
1739209587.878605;-45.120503652039325
1739209587.878609;-38.13080360867914
1739209587.8786128;-45.120503652039325
1739209587.8786168;-45.120503652039325
1739209587.8786209;-38.13080360867914
1739209587.878625;-28.992665084841942
1739209587.878629;-35.57807855764607
1739209587.8786328;-38.13080360867914
1739209587.8786368;-38.13080360867914
1739209587.878641;-38.13080360867914
1739209587.878645;-38.13080360867914
1739209587.8786488;-38.13080360867914
1739209587.8786528;-32.816014438256545
1739209587.8786569;-31.141103565318915
1739209587.878661;-38.13080360867914
1739209587.878665;-45.120503652039325
1739209587.8786688;-38.13080360867914
1739209587.8786728;-38.13080360867914
1739209587.878677;-45.120503652039325
1739209587.878681;-38.13080360867914
1739209587.878685;-38.13080360867914
1739209587.8786888;-30.49652367304973
1739209587.8786929;-38.13080360867914
1739209587.878697;-45.120503652039325
1739209587.878701;-45.120503652039325
1739209587.878705;-38.13080360867914
1739209587.8787088;-32.816014438256545
1739209587.878713;-38.13080360867914
1739209587.878717;-45.120503652039325
1739209587.878721;-26.991370085610722
1739209587.8787248;-33.981070128970906
1739209587.8787289;-38.13080360867914
1739209587.878733;-38.13080360867914
1739209587.878737;-38.13080360867914
1739209587.878741;-45.120503652039325
1739209587.8787448;-45.120503652039325
1739209587.878749;-45.120503652039325
1739209587.878753;-26.991370085610747
1739209587.878757;-45.120503652039325
1739209587.878761;-38.13080360867914
1739209587.8787649;-38.13080360867914
1739209587.878769;-38.13080360867914
1739209587.878773;-45.120503652039325
1739209587.878777;-38.13080360867914
1739209587.878781;-45.120503652039325
1739209587.878785;-31.141103565318915
1739209587.878789;-38.13080360867914
1739209587.878793;-45.120503652039325
1739209587.878797;-45.120503652039325
1739209587.8788009;-38.13080360867914
1739209587.878805;-38.13080360867914
1739209587.878809;-45.120503652039325
1739209587.878813;-38.13080360867914
1739209587.878817;-32.81601443825658
1739209587.878821;-38.13080360867914
1739209587.878825;-35.57807855764607
1739209587.878829;-38.13080360867914
1739209587.878833;-45.120503652039325
1739209587.878837;-45.120503652039325
1739209587.878841;-33.981070128970906
1739209587.878845;-45.120503652039325
1739209587.878849;-31.141103565318915
1739209587.878853;-31.141103565318915
1739209587.8788571;-45.120503652039325
1739209587.878861;-45.120503652039325
1739209587.878865;-45.120503652039325
1739209587.878869;-45.120503652039325
1739209587.878873;-45.120503652039325
1739209587.8788772;-45.120503652039325
1739209587.878881;-45.120503652039325
1739209587.878885;-38.13080360867914
1739209587.878889;-45.120503652039325
1739209587.8788931;-45.120503652039325
1739209587.878897;-45.120503652039325
1739209587.878901;-38.13080360867914
1739209587.878905;-45.120503652039325
1739209587.878909;-45.120503652039325
1739209587.8789132;-28.992665084841942
1739209587.878917;-31.141103565318915
1739209587.878921;-45.120503652039325
1739209587.878925;-38.13080360867914
1739209587.8789291;-33.981070128970906
1739209587.8789332;-45.120503652039325
1739209587.878937;-45.120503652039325
1739209587.878941;-38.13080360867914
1739209587.878945;-45.120503652039325
1739209587.8789492;-45.120503652039325
1739209587.8789532;-45.120503652039325
1739209587.878957;-45.120503652039325
1739209587.878961;-45.120503652039325
1739209587.8789651;-33.981070128970906
1739209587.8789692;-33.981070128970906
1739209587.878973;-45.120503652039325
1739209587.878977;-33.981070128970906
1739209587.878981;-32.816014438256545
1739209587.8789852;-45.120503652039325
1739209587.8789892;-38.13080360867914
1739209587.878993;-32.816014438256545
1739209587.878997;-45.120503652039325
1739209587.8790011;-38.13080360867914
1739209587.8790052;-32.816014438256545
1739209587.8790092;-38.13080360867914
1739209587.879013;-38.13080360867914
1739209587.879017;-45.120503652039325
1739209587.8790212;-45.120503652039325
1739209587.8790252;-33.981070128970906
1739209587.8790293;-45.120503652039325
1739209587.879033;-45.120503652039325
1739209587.8790371;-45.120503652039325
1739209587.8790412;-38.13080360867914
1739209587.8790452;-45.120503652039325
1739209587.879049;-45.120503652039325
1739209587.879053;-45.120503652039325
1739209587.8790572;-45.120503652039325
1739209587.8790612;-45.120503652039325
1739209587.8790653;-38.13080360867914
1739209587.879069;-45.120503652039325
1739209587.8790731;-45.120503652039325
1739209587.8790772;-32.816014438256545
1739209587.8790812;-45.120503652039325
1739209587.8790853;-38.13080360867914
1739209587.879089;-38.13080360867914
1739209587.8790932;-38.13080360867914
1739209587.8790972;-38.13080360867914
1739209587.8791013;-35.57807855764607
1739209587.8791053;-38.13080360867914
1739209587.8791091;-45.120503652039325
1739209587.8791132;-38.13080360867914
1739209587.8791173;-38.13080360867914
1739209587.8791213;-45.120503652039325
1739209587.879125;-45.120503652039325
1739209587.8791292;-38.13080360867914
1739209587.8791332;-45.120503652039325
1739209587.8791373;-38.13080360867914
1739209587.8791413;-35.57807855764607
1739209587.8791451;-38.13080360867914
1739209587.8791492;-35.57807855764607
1739209587.8791533;-38.13080360867914
1739209587.8791573;-38.13080360867914
1739209587.8791614;-38.13080360867914
1739209587.8791652;-33.981070128970906
1739209587.8791692;-38.13080360867914
1739209587.8791733;-45.120503652039325
1739209587.8791773;-45.120503652039325
1739209587.8791814;-45.120503652039325
1739209587.8791852;-45.120503652039325
1739209587.8791893;-38.13080360867914
1739209587.8791933;-38.13080360867914
1739209587.8791974;-45.120503652039325
1739209587.8792014;-38.13080360867914
1739209587.8792052;-32.816014438256545
1739209587.8792093;-45.120503652039325
1739209587.8792133;-45.120503652039325
1739209587.8792174;-35.57807855764607
1739209587.8792212;-38.13080360867914
1739209587.8792253;-45.120503652039325
1739209587.8792293;-35.57807855764607
1739209587.8792334;-38.13080360867914
1739209587.8792374;-45.120503652039325
1739209587.8792412;-45.120503652039325
1739209587.8792453;-45.120503652039325
1739209587.8792493;-45.120503652039325
1739209587.8792534;-38.13080360867914
1739209587.8792574;-38.13080360867914
1739209587.8792613;-45.120503652039325
1739209587.8792653;-45.120503652039325
1739209587.8792694;-38.13080360867914
1739209587.8792734;-33.981070128970906
1739209587.8792775;-45.120503652039325
1739209587.8792813;-33.981070128970906
1739209587.8792853;-38.13080360867914
1739209587.8792894;-38.13080360867914
1739209587.8792934;-45.120503652039325
1739209587.8792973;-45.120503652039325
1739209587.8793013;-45.120503652039325
1739209587.8793054;-33.981070128970906
1739209587.8793094;-38.13080360867914
1739209587.8793135;-45.120503652039325
1739209587.8793173;-38.13080360867914
1739209587.8793213;-33.981070128970906
1739209587.8793254;-38.13080360867914
1739209587.8793294;-33.981070128970906
1739209587.8793335;-45.120503652039325
1739209587.8793373;-38.13080360867914
1739209587.8793414;-35.57807855764607
1739209587.8793454;-33.981070128970906
1739209587.8793495;-38.13080360867914
1739209587.8793535;-38.13080360867914
1739209587.8793573;-45.120503652039325
1739209587.8793614;-45.120503652039325
1739209587.8793654;-38.13080360867914
1739209587.8793695;-33.981070128970906
1739209587.8793733;-38.13080360867914
1739209587.8793774;-45.120503652039325
1739209587.8793814;-45.120503652039325
1739209587.8793855;-38.13080360867914
1739209587.8793895;-35.57807855764607
1739209587.8793933;-38.13080360867914
1739209587.8793974;-45.120503652039325
1739209587.8794014;-45.120503652039325
1739209587.8794055;-45.120503652039325
1739209587.8794096;-45.120503652039325
1739209587.8794134;-45.120503652039325
1739209587.8794174;-45.120503652039325
1739209587.8794215;-45.120503652039325
1739209587.8794255;-38.13080360867914
1739209587.8794296;-35.57807855764607
1739209587.8794334;-38.13080360867914
1739209587.8794374;-35.57807855764607
1739209587.8794415;-38.13080360867914
1739209587.8794456;-45.120503652039325
1739209587.8794494;-38.13080360867914
1739209587.8794534;-38.13080360867914
1739209587.8794575;-45.120503652039325
1739209587.8794615;-45.120503652039325
1739209587.8794656;-38.13080360867914
1739209587.8794694;-38.13080360867914
1739209587.8794734;-45.120503652039325
1739209587.8794775;-45.120503652039325
1739209587.8794816;-38.13080360867914
1739209587.8794856;-38.13080360867914
1739209587.8794894;-38.13080360867914
1739209587.8794935;-32.816014438256545
1739209587.8794975;-33.981070128970906
1739209587.8795016;-45.120503652039325
1739209587.8795056;-33.981070128970906
1739209587.8795094;-45.120503652039325
1739209587.8795135;-45.120503652039325
1739209587.8795176;-45.120503652039325
1739209587.8795216;-38.13080360867914
1739209587.8795254;-45.120503652039325
1739209587.8795295;-31.141103565318915
1739209587.8795335;-33.981070128970906
1739209587.8795376;-38.13080360867914
1739209587.8795416;-45.120503652039325
1739209587.8795455;-38.13080360867914
1739209587.8795495;-35.57807855764607
1739209587.8795536;-38.13080360867914
1739209587.8795576;-35.57807855764607
1739209587.8795617;-38.13080360867914
1739209587.8795655;-38.13080360867914
1739209587.8795695;-38.13080360867914
1739209587.8795736;-38.13080360867914
1739209587.8795776;-38.13080360867914
1739209587.8795817;-45.120503652039325
1739209587.8795855;-33.981070128970906
1739209587.8795896;-38.13080360867914
1739209587.8795936;-33.981070128970906
1739209587.8795977;-31.141103565318915
1739209587.8796017;-45.120503652039325
1739209587.8796055;-45.120503652039325
1739209587.8796096;-45.120503652039325
1739209587.8796136;-32.816014438256545
1739209587.8796177;-45.120503652039325
1739209587.8796215;-38.13080360867914
1739209587.8796256;-45.120503652039325
1739209587.8796296;-45.120503652039325
1739209587.8796337;-38.13080360867914
1739209587.8796377;-45.120503652039325
1739209587.8796415;-45.120503652039325
1739209587.8796456;-45.120503652039325
1739209587.8796496;-45.120503652039325
1739209587.8796537;-45.120503652039325
1739209587.8796577;-32.816014438256545
1739209587.8796616;-28.58837851428586
1739209587.8796656;-38.13080360867914
1739209587.8796697;-35.57807855764607
1739209587.8796737;-33.981070128970906
1739209587.8796778;-38.13080360867914
1739209587.8796816;-45.120503652039325
1739209587.8796856;-45.120503652039325
1739209587.8796897;-45.120503652039325
1739209587.8796937;-45.120503652039325
1739209587.8796976;-38.13080360867914
1739209587.8797016;-45.120503652039325
1739209587.8797057;-45.120503652039325
1739209587.8797097;-45.120503652039325
1739209587.8797138;-38.13080360867914
1739209587.8797176;-45.120503652039325
1739209587.8797216;-38.13080360867914
1739209587.8797257;-31.141103565318893
1739209587.8797297;-45.120503652039325
1739209587.8797338;-45.120503652039325
1739209587.8797376;-38.13080360867914
1739209587.8797417;-35.57807855764607
1739209587.8797457;-35.57807855764607
1739209587.8797498;-38.13080360867914
1739209587.8797538;-45.120503652039325
1739209587.8797576;-35.57807855764607
1739209587.8797617;-38.13080360867914
1739209587.8797657;-45.120503652039325
1739209587.8797698;-45.120503652039325
1739209587.8797736;-45.120503652039325
1739209587.8797777;-38.13080360867914
1739209587.8797817;-35.57807855764607
1739209587.8797858;-38.13080360867914
1739209587.8797898;-45.120503652039325
1739209587.8797936;-45.120503652039325
1739209587.8797977;-45.120503652039325
1739209587.8798018;-45.120503652039325
1739209587.8798058;-45.120503652039325
1739209587.8798099;-45.120503652039325
1739209587.8798137;-45.120503652039325
1739209587.8798177;-38.13080360867914
1739209587.8798218;-28.21854285175415
1739209587.8798258;-38.13080360867914
1739209587.87983;-45.120503652039325
1739209587.8798337;-45.120503652039325
1739209587.8798378;-35.57807855764607
1739209587.8798418;-38.13080360867914
1739209587.8798459;-38.13080360867914
1739209587.8798497;-38.13080360867914
1739209587.8798537;-32.81601443825658
1739209587.8798578;-45.120503652039325
1739209587.8798618;-45.120503652039325
1739209587.879866;-45.120503652039325
1739209587.8798697;-45.120503652039325
1739209587.8798738;-38.13080360867914
1739209587.8798778;-45.120503652039325
1739209587.8798819;-45.120503652039325
1739209587.879886;-29.438486411369333
1739209587.8798897;-33.981070128970906
1739209587.8798938;-38.13080360867914
1739209587.8798978;-38.13080360867914
1739209587.879902;-35.57807855764607
1739209587.879906;-38.13080360867914
1739209587.8799098;-38.13080360867914
1739209587.8799138;-38.13080360867914
1739209587.8799179;-38.13080360867914
1739209587.879922;-45.120503652039325
1739209587.8799257;-38.13080360867914
1739209587.8799298;-45.120503652039325
1739209587.8799338;-45.120503652039325
1739209587.879938;-38.13080360867914
1739209587.879942;-45.120503652039325
1739209587.8799458;-38.13080360867914
1739209587.8799498;-30.49652367304973
1739209587.8799539;-33.981070128970906
1739209587.879958;-45.120503652039325
1739209587.879962;-38.13080360867914
1739209587.8799658;-32.816014438256545
1739209587.8799698;-38.13080360867914
1739209587.879974;-45.120503652039325
1739209587.879978;-45.120503652039325
1739209587.879982;-45.120503652039325
1739209587.8799858;-45.120503652039325
1739209587.8799899;-38.13080360867914
1739209587.879994;-45.120503652039325
1739209587.879998;-38.13080360867914
1739209587.880002;-35.57807855764607
1739209587.8800058;-45.120503652039325
1739209587.88001;-33.981070128970906
1739209587.880014;-45.120503652039325
1739209587.880018;-45.120503652039325
1739209587.8800218;-45.120503652039325
1739209587.8800259;-45.120503652039325
1739209587.88003;-45.120503652039325
1739209587.880034;-38.13080360867914
1739209587.880038;-45.120503652039325
1739209587.8800418;-45.120503652039325
1739209587.880046;-32.816014438256545
1739209587.88005;-38.13080360867914
1739209587.880054;-45.120503652039325
1739209587.880058;-38.13080360867914
1739209587.8800619;-32.816014438256545
1739209587.880066;-38.13080360867914
1739209587.88007;-45.120503652039325
1739209587.880074;-38.13080360867914
1739209587.880078;-45.120503652039325
1739209587.880082;-45.120503652039325
1739209587.880086;-38.13080360867914
1739209587.88009;-38.13080360867914
1739209587.880094;-38.13080360867914
1739209587.8800979;-45.120503652039325
1739209587.880102;-32.816014438256545
1739209587.880106;-33.981070128970906
1739209587.88011;-38.13080360867914
1739209587.880114;-35.57807855764607
1739209587.880118;-38.13080360867914
1739209587.880122;-45.120503652039325
1739209587.880126;-38.13080360867914
1739209587.88013;-35.57807855764607
1739209587.880134;-45.120503652039325
1739209587.880138;-45.120503652039325
1739209587.880142;-45.120503652039325
1739209587.880146;-45.120503652039325
1739209587.88015;-45.120503652039325
1739209587.8801541;-45.120503652039325
1739209587.880158;-38.13080360867914
1739209587.880162;-45.120503652039325
1739209587.880166;-38.13080360867914
1739209587.88017;-33.981070128970906
1739209587.880174;-45.120503652039325
1739209587.880178;-45.120503652039325
1739209587.880182;-45.120503652039325
1739209587.880186;-38.13080360867914
1739209587.8801901;-38.13080360867914
1739209587.880194;-33.981070128970906
1739209587.880198;-38.13080360867914
1739209587.880202;-38.13080360867914
1739209587.880206;-38.13080360867914
1739209587.8802102;-33.981070128970906
1739209587.880214;-45.120503652039325
1739209587.880218;-38.13080360867914
1739209587.880222;-35.57807855764607
1739209587.8802261;-38.13080360867914
1739209587.8802302;-45.120503652039325
1739209587.880234;-38.13080360867914
1739209587.880238;-45.120503652039325
1739209587.880242;-38.13080360867914
1739209587.8802462;-45.120503652039325
1739209587.88025;-45.120503652039325
1739209587.880254;-45.120503652039325
1739209587.880258;-38.13080360867914
1739209587.8802621;-38.13080360867914
1739209587.8802662;-45.120503652039325
1739209587.88027;-45.120503652039325
1739209587.880274;-35.57807855764607
1739209587.880278;-38.13080360867914
1739209587.8802822;-38.13080360867914
1739209587.8802862;-35.57807855764607
1739209587.88029;-38.13080360867914
1739209587.880294;-45.120503652039325
1739209587.8802981;-38.13080360867914
1739209587.8803022;-35.57807855764607
1739209587.8803062;-38.13080360867914
1739209587.88031;-45.120503652039325
1739209587.880314;-38.13080360867914
1739209587.8803182;-38.13080360867914
1739209587.8803222;-38.13080360867914
1739209587.8803263;-45.120503652039325
1739209587.88033;-45.120503652039325
1739209587.8803341;-45.120503652039325
1739209587.8803382;-38.13080360867914
1739209587.8803422;-33.981070128970906
1739209587.880346;-45.120503652039325
1739209587.88035;-45.120503652039325
1739209587.8803542;-38.13080360867914
1739209587.8803582;-38.13080360867914
1739209587.8803623;-38.13080360867914
1739209587.880366;-35.57807855764607
1739209587.8803701;-45.120503652039325
1739209587.8803742;-45.120503652039325
1739209587.8803782;-38.13080360867914
1739209587.8803823;-35.57807855764607
1739209587.880386;-45.120503652039325
1739209587.8803902;-45.120503652039325
1739209587.8803942;-45.120503652039325
1739209587.8803983;-45.120503652039325
1739209587.8804023;-38.13080360867914
1739209587.8804061;-32.816014438256545
1739209587.8804102;-45.120503652039325
1739209587.8804142;-45.120503652039325
1739209587.8804183;-35.57807855764607
1739209587.880422;-35.57807855764607
1739209587.8804262;-38.13080360867914
1739209587.8804302;-38.13080360867914
1739209587.8804343;-38.13080360867914
1739209587.8804383;-45.120503652039325
1739209587.8804421;-38.13080360867914
1739209587.8804462;-35.57807855764607
1739209587.8804502;-38.13080360867914
1739209587.8804543;-45.120503652039325
1739209587.8804584;-38.13080360867914
1739209587.8804622;-45.120503652039325
1739209587.8804662;-45.120503652039325
1739209587.8804703;-45.120503652039325
1739209587.8804743;-45.120503652039325
1739209587.8804784;-38.13080360867914
1739209587.8804822;-35.57807855764607
1739209587.8804862;-32.816014438256545
1739209587.8804903;-35.57807855764607
1739209587.8804944;-38.13080360867914
1739209587.8804982;-45.120503652039325
1739209587.8805022;-29.438486411369333
1739209587.8805063;-35.57807855764607
1739209587.8805103;-35.57807855764607
1739209587.8805144;-38.13080360867914
1739209587.8805182;-38.13080360867914
1739209587.8805223;-45.120503652039325
1739209587.8805263;-38.13080360867914
1739209587.8805304;-38.13080360867914
1739209587.8805344;-45.120503652039325
1739209587.8805382;-45.120503652039325
1739209587.8805423;-45.120503652039325
1739209587.8805463;-38.13080360867914
1739209587.8805504;-38.13080360867914
1739209587.8805544;-38.13080360867914
1739209587.8805583;-45.120503652039325
1739209587.8805623;-38.13080360867914
1739209587.8805664;-26.035653463252796
1739209587.8805704;-33.981070128970906
1739209587.8805742;-45.120503652039325
1739209587.8805783;-45.120503652039325
1739209587.8805823;-30.49652367304973
1739209587.8805864;-35.57807855764607
1739209587.8805904;-38.13080360867914
1739209587.8805943;-45.120503652039325
1739209587.8805983;-31.141103565318943
1739209587.8806024;-45.120503652039325
1739209587.8806064;-38.13080360867914
1739209587.8806105;-45.120503652039325
1739209587.8806143;-38.13080360867914
1739209587.8806183;-38.13080360867914
1739209587.8806224;-38.13080360867914
1739209587.8806264;-38.13080360867914
1739209587.8806305;-26.991370085610736
1739209587.8806343;-35.57807855764607
1739209587.8806384;-45.120503652039325
1739209587.8806424;-45.120503652039325
1739209587.8806465;-32.816014438256545
1739209587.8806503;-38.13080360867914
1739209587.8806543;-38.13080360867914
1739209587.8806584;-33.981070128970906
1739209587.8806624;-38.13080360867914
1739209587.8806665;-45.120503652039325
1739209587.8806703;-45.120503652039325
1739209587.8806744;-38.13080360867914
1739209587.8806784;-45.120503652039325
1739209587.8806825;-45.120503652039325
1739209587.8806865;-45.120503652039325
1739209587.8806903;-45.120503652039325
1739209587.8806944;-33.981070128970906
1739209587.8806984;-33.981070128970906
1739209587.8807025;-38.13080360867914
1739209587.8807065;-38.13080360867914
1739209587.8807104;-45.120503652039325
1739209587.8807144;-45.120503652039325
1739209587.8807185;-45.120503652039325
1739209587.8807225;-38.13080360867914
1739209587.8807266;-33.981070128970906
1739209587.8807304;-35.57807855764607
1739209587.8807344;-38.13080360867914
1739209587.8807385;-45.120503652039325
1739209587.8807425;-38.13080360867914
1739209587.8807464;-38.13080360867914
1739209587.8807504;-38.13080360867914
1739209587.8807545;-33.981070128970906
1739209587.8807585;-45.120503652039325
1739209587.8807626;-32.81601443825658
1739209587.8807664;-38.13080360867914
1739209587.8807704;-38.13080360867914
1739209587.8807745;-45.120503652039325
1739209587.8807786;-45.120503652039325
1739209587.8807826;-35.57807855764607
1739209587.8807864;-45.120503652039325
1739209587.8807905;-33.981070128970906
1739209587.8807945;-28.992665084841942
1739209587.8807986;-45.120503652039325
1739209587.8808026;-45.120503652039325
1739209587.8808064;-38.13080360867914
1739209587.8808105;-33.981070128970906
1739209587.8808146;-45.120503652039325
1739209587.8808186;-45.120503652039325
1739209587.8808224;-45.120503652039325
1739209587.8808265;-35.57807855764607
1739209587.8808305;-38.13080360867914
1739209587.8808346;-38.13080360867914
1739209587.8808386;-45.120503652039325
1739209587.8808424;-38.13080360867914
1739209587.8808465;-38.13080360867914
1739209587.8808506;-38.13080360867914
1739209587.8808546;-38.13080360867914
1739209587.8808587;-28.992665084841942
1739209587.8808625;-38.13080360867914
1739209587.8808665;-45.120503652039325
1739209587.8808706;-38.13080360867914
1739209587.8808746;-33.981070128970906
1739209587.8808787;-45.120503652039325
1739209587.8808825;-38.13080360867914
1739209587.8808866;-45.120503652039325
1739209587.8808906;-30.49652367304973
1739209587.8808947;-45.120503652039325
1739209587.8808985;-38.13080360867914
1739209587.8809025;-38.13080360867914
1739209587.8809066;-33.981070128970906
1739209587.8809106;-35.57807855764607
1739209587.8809147;-38.13080360867914
1739209587.8809185;-45.120503652039325
1739209587.8809226;-33.981070128970906
1739209587.8809266;-35.57807855764607
1739209587.8809307;-38.13080360867914
1739209587.8809347;-45.120503652039325
1739209587.8809385;-38.13080360867914
1739209587.8809426;-35.57807855764607
1739209587.8809466;-38.13080360867914
1739209587.8809507;-38.13080360867914
1739209587.8809547;-31.141103565318915
1739209587.8809586;-45.120503652039325
1739209587.8809626;-38.13080360867914
1739209587.8809667;-38.13080360867914
1739209587.8809707;-38.13080360867914
1739209587.8809745;-45.120503652039325
1739209587.8809786;-45.120503652039325
1739209587.8809826;-45.120503652039325
1739209587.8809867;-33.981070128970906
1739209587.8809907;-45.120503652039325
1739209587.8809946;-45.120503652039325
1739209587.8809986;-38.13080360867914
1739209587.8810027;-38.13080360867914
1739209587.8810067;-35.57807855764607
1739209587.8810108;-38.13080360867914
1739209587.8810146;-38.13080360867914
1739209587.8810186;-31.141103565318915
1739209587.8810227;-33.981070128970906
1739209587.8810267;-45.120503652039325
1739209587.8810308;-38.13080360867914
1739209587.8810346;-38.13080360867914
1739209587.8810387;-45.120503652039325
1739209587.8810427;-45.120503652039325
1739209587.8810468;-45.120503652039325
1739209587.8810506;-33.981070128970906
1739209587.8810546;-45.120503652039325
1739209587.8810587;-38.13080360867914
1739209587.8810627;-45.120503652039325
1739209587.8810668;-38.13080360867914
1739209587.8810706;-35.57807855764607
1739209587.8810747;-38.13080360867914
1739209587.8810787;-45.120503652039325
1739209587.8810828;-33.981070128970906
1739209587.8810868;-32.816014438256545
1739209587.8810906;-45.120503652039325
1739209587.8810947;-38.13080360867914
1739209587.8810987;-38.13080360867914
1739209587.8811028;-38.13080360867914
1739209587.8811069;-45.120503652039325
1739209587.8811107;-38.13080360867914
1739209587.8811147;-35.57807855764607
1739209587.8811188;-38.13080360867914
1739209587.8811228;-38.13080360867914
1739209587.8811269;-33.981070128970906
1739209587.8811307;-35.57807855764607
1739209587.8811347;-38.13080360867914
1739209587.8811388;-45.120503652039325
1739209587.8811429;-45.120503652039325
1739209587.8811467;-45.120503652039325
1739209587.8811507;-38.13080360867914
1739209587.8811548;-38.13080360867914
1739209587.8811588;-45.120503652039325
1739209587.881163;-45.120503652039325
1739209587.8811667;-35.57807855764607
1739209587.8811707;-38.13080360867914
1739209587.8811748;-45.120503652039325
1739209587.8811789;-38.13080360867914
1739209587.881183;-38.13080360867914
1739209587.8811867;-45.120503652039325
1739209587.8811908;-35.57807855764607
1739209587.8811948;-35.57807855764607
1739209587.881199;-45.120503652039325
1739209587.881203;-45.120503652039325
1739209587.8812068;-45.120503652039325
1739209587.8812108;-45.120503652039325
1739209587.8812149;-38.13080360867914
1739209587.881219;-35.57807855764607
1739209587.8812227;-45.120503652039325
1739209587.8812268;-45.120503652039325
1739209587.8812308;-31.141103565318893
1739209587.881235;-38.13080360867914
1739209587.881239;-45.120503652039325
1739209587.8812428;-31.141103565318915
1739209587.8812468;-33.981070128970906
1739209587.8812509;-38.13080360867914
1739209587.881251;-45.120503652039325
1739209587.8812513;-38.13080360867914
1739209587.8812516;-45.120503652039325
1739209587.8812518;-45.120503652039325
1739209587.881252;-45.120503652039325
1739209587.8812523;-45.120503652039325
1739209587.8812528;-45.120503652039325
1739209587.881253;-38.13080360867914
1739209587.8812532;-38.13080360867914
1739209587.8812535;-45.120503652039325
1739209587.8812537;-45.120503652039325
1739209587.881254;-35.57807855764607
1739209587.8812542;-45.120503652039325
1739209587.8812544;-45.120503652039325
1739209587.8812547;-33.981070128970906
1739209587.881255;-38.13080360867914
1739209587.8812551;-45.120503652039325
1739209587.8812554;-38.13080360867914
1739209587.8812556;-38.13080360867914
1739209587.881256;-45.120503652039325
1739209587.8812563;-35.57807855764607
1739209587.8812566;-45.120503652039325
1739209587.8812568;-45.120503652039325
1739209587.881257;-35.57807855764607
1739209587.8812573;-35.57807855764607
1739209587.8812575;-45.120503652039325
1739209587.8812578;-38.13080360867914
1739209587.881258;-35.57807855764607
1739209587.8812582;-38.13080360867914
1739209587.8812585;-38.13080360867914
1739209587.8812587;-38.13080360867914
1739209587.881259;-38.13080360867914
1739209587.8812594;-45.120503652039325
1739209587.8812597;-45.120503652039325
1739209587.88126;-45.120503652039325
1739209587.8812602;-38.13080360867914
1739209587.8812604;-45.120503652039325
1739209587.8812606;-38.13080360867914
1739209587.8812609;-38.13080360867914
1739209587.881261;-45.120503652039325
1739209587.8812613;-45.120503652039325
1739209587.8812616;-33.981070128970906
1739209587.8812618;-35.57807855764607
1739209587.881262;-38.13080360867914
1739209587.8812623;-45.120503652039325
1739209587.8812628;-45.120503652039325
1739209587.881263;-38.13080360867914
1739209587.8812633;-35.57807855764607
1739209587.8812635;-32.816014438256545
1739209587.8812637;-38.13080360867914
1739209587.881264;-45.120503652039325
1739209587.8812642;-38.13080360867914
1739209587.8812644;-45.120503652039325
1739209587.8812647;-38.13080360867914
1739209587.881265;-45.120503652039325
1739209587.8812652;-38.13080360867914
1739209587.8812654;-38.13080360867914
1739209587.8812656;-38.13080360867914
1739209587.881266;-35.57807855764607
1739209587.8812664;-38.13080360867914
1739209587.8812666;-33.981070128970906
1739209587.8812668;-38.13080360867914
1739209587.881267;-38.13080360867914
1739209587.8812673;-28.992665084841942
1739209587.8812675;-45.120503652039325
1739209587.8812678;-38.13080360867914
1739209587.881268;-45.120503652039325
1739209587.8812683;-38.13080360867914
1739209587.8812685;-45.120503652039325
1739209587.8812687;-45.120503652039325
1739209587.881269;-45.120503652039325
1739209587.8812695;-38.13080360867914
1739209587.8812697;-38.13080360867914
1739209587.88127;-45.120503652039325
1739209587.8812702;-38.13080360867914
1739209587.8812704;-33.981070128970906
1739209587.8812706;-45.120503652039325
1739209587.881271;-38.13080360867914
1739209587.8812711;-35.57807855764607
1739209587.8812714;-33.981070128970906
1739209587.8812716;-45.120503652039325
1739209587.8812718;-38.13080360867914
1739209587.881272;-32.816014438256545
1739209587.8812723;-33.981070128970906
1739209587.8812728;-45.120503652039325
1739209587.881273;-45.120503652039325
1739209587.8812733;-45.120503652039325
1739209587.8812735;-45.120503652039325
1739209587.8812737;-45.120503652039325
1739209587.881274;-38.13080360867914
1739209587.8812742;-45.120503652039325
1739209587.8812745;-45.120503652039325
1739209587.8812747;-45.120503652039325
1739209587.881275;-45.120503652039325
1739209587.8812752;-45.120503652039325
1739209587.8812754;-33.981070128970906
1739209587.8812757;-45.120503652039325
1739209587.8812761;-38.13080360867914
1739209587.8812764;-35.57807855764607
1739209587.8812766;-38.13080360867914
1739209587.8812768;-45.120503652039325
1739209587.881277;-45.120503652039325
1739209587.8812773;-45.120503652039325
1739209587.8812776;-30.49652367304973
1739209587.8812778;-38.13080360867914
1739209587.881278;-38.13080360867914
