CAN Message; 0x1d3:000097d8bbef1a7c
1739209808.509322;-28.58837851428586
1739209808.5093255;-38.13080360867914
1739209808.5093293;-45.120503652039325
1739209808.5093331;-38.13080360867914
1739209808.5093367;-35.57807855764607
1739209808.5093405;-38.13080360867914
1739209808.509344;-33.981070128970906
1739209808.509348;-45.120503652039325
1739209808.5093517;-38.13080360867914
1739209808.5093553;-32.816014438256545
1739209808.5093591;-45.120503652039325
1739209808.509363;-45.120503652039325
1739209808.5093665;-45.120503652039325
1739209808.5093703;-38.13080360867914
1739209808.509374;-38.13080360867914
1739209808.5093777;-35.57807855764607
1739209808.5093815;-38.13080360867914
1739209808.509385;-45.120503652039325
1739209808.509389;-45.120503652039325
1739209808.5093925;-45.120503652039325
1739209808.5093963;-45.120503652039325
1739209808.5094001;-45.120503652039325
1739209808.5094037;-45.120503652039325
1739209808.5094075;-35.57807855764607
1739209808.509411;-33.981070128970906
1739209808.509415;-45.120503652039325
1739209808.5094187;-45.120503652039325
1739209808.5094223;-38.13080360867914
1739209808.509426;-32.816014438256545
1739209808.50943;-38.13080360867914
1739209808.5094335;-45.120503652039325
1739209808.5094373;-45.120503652039325
1739209808.509441;-45.120503652039325
1739209808.5094447;-45.120503652039325
1739209808.5094485;-38.13080360867914
1739209808.509452;-45.120503652039325
1739209808.509456;-45.120503652039325
1739209808.5094595;-45.120503652039325
1739209808.5094633;-45.120503652039325
1739209808.5094671;-45.120503652039325
1739209808.5094707;-38.13080360867914
1739209808.5094745;-33.981070128970906
1739209808.509478;-38.13080360867914
1739209808.509482;-38.13080360867914
1739209808.5094857;-38.13080360867914
1739209808.5094893;-38.13080360867914
1739209808.509493;-45.120503652039325
1739209808.509497;-45.120503652039325
1739209808.5095005;-45.120503652039325
1739209808.5095043;-45.120503652039325
1739209808.509508;-38.13080360867914
1739209808.5095117;-35.57807855764607
1739209808.5095155;-33.981070128970906
1739209808.509519;-45.120503652039325
1739209808.509523;-45.120503652039325
1739209808.5095265;-35.57807855764607
1739209808.5095303;-38.13080360867914
1739209808.5095341;-45.120503652039325
1739209808.5095377;-45.120503652039325
1739209808.5095415;-45.120503652039325
1739209808.509545;-45.120503652039325
1739209808.509549;-45.120503652039325
1739209808.5095527;-45.120503652039325
1739209808.5095563;-45.120503652039325
1739209808.50956;-38.13080360867914
1739209808.509564;-31.141103565318915
1739209808.5095675;-45.120503652039325
1739209808.5095713;-38.13080360867914
1739209808.509575;-38.13080360867914
1739209808.5095787;-31.141103565318893
1739209808.5095825;-32.816014438256545
1739209808.509586;-45.120503652039325
1739209808.50959;-45.120503652039325
1739209808.5095935;-38.13080360867914
1739209808.5095973;-38.13080360867914
1739209808.509601;-45.120503652039325
1739209808.5096047;-45.120503652039325
1739209808.5096085;-38.13080360867914
1739209808.509612;-32.816014438256545
1739209808.509616;-45.120503652039325
1739209808.5096197;-45.120503652039325
1739209808.5096233;-35.57807855764607
1739209808.509627;-45.120503652039325
1739209808.509631;-45.120503652039325
1739209808.5096345;-33.981070128970906
1739209808.5096383;-33.981070128970906
1739209808.509642;-33.981070128970906
1739209808.5096457;-45.120503652039325
1739209808.5096495;-38.13080360867914
1739209808.509653;-28.992665084841942
1739209808.509657;-38.13080360867914
1739209808.5096605;-38.13080360867914
1739209808.5096643;-38.13080360867914
1739209808.509668;-33.981070128970906
1739209808.5096717;-45.120503652039325
1739209808.5096755;-45.120503652039325
1739209808.509679;-45.120503652039325
1739209808.509683;-33.981070128970956
1739209808.5096867;-45.120503652039325
1739209808.5096903;-32.816014438256545
1739209808.509694;-45.120503652039325
1739209808.509698;-45.120503652039325
1739209808.5097015;-38.13080360867914
1739209808.5097053;-38.13080360867914
1739209808.509709;-38.13080360867914
1739209808.5097127;-25.62660358559016
1739209808.5097165;-35.57807855764607
1739209808.50972;-45.120503652039325
1739209808.509724;-45.120503652039325
1739209808.5097275;-32.816014438256545
1739209808.5097313;-38.13080360867914
1739209808.509735;-45.120503652039325
1739209808.5097387;-45.120503652039325
1739209808.5097425;-38.13080360867914
1739209808.509746;-45.120503652039325
1739209808.50975;-45.120503652039325
1739209808.5097537;-45.120503652039325
1739209808.5097573;-45.120503652039325
1739209808.509761;-45.120503652039325
1739209808.509765;-32.816014438256545
1739209808.5097685;-38.13080360867914
1739209808.5097723;-30.49652367304973
1739209808.5097759;-38.13080360867914
1739209808.5097797;-45.120503652039325
1739209808.5097835;-38.13080360867914
1739209808.509787;-38.13080360867914
1739209808.509791;-45.120503652039325
1739209808.5097945;-32.816014438256545
1739209808.5097983;-33.981070128970906
1739209808.509802;-45.120503652039325
1739209808.5098057;-45.120503652039325
1739209808.5098095;-31.141103565318893
1739209808.509813;-45.120503652039325
1739209808.509817;-45.120503652039325
1739209808.5098207;-38.13080360867914
1739209808.5098243;-38.13080360867914
1739209808.509828;-32.816014438256545
1739209808.509832;-45.120503652039325
1739209808.5098355;-45.120503652039325
1739209808.5098393;-38.13080360867914
1739209808.5098429;-45.120503652039325
1739209808.5098467;-45.120503652039325
1739209808.5098505;-38.13080360867914
1739209808.509854;-38.13080360867914
1739209808.509858;-45.120503652039325
1739209808.5098615;-28.21854285175415
1739209808.5098653;-31.141103565318893
1739209808.509869;-45.120503652039325
1739209808.5098727;-38.13080360867914
1739209808.5098765;-38.13080360867914
1739209808.50988;-38.13080360867914
1739209808.5098839;-45.120503652039325
1739209808.5098877;-32.816014438256545
1739209808.5098913;-35.57807855764607
1739209808.509895;-45.120503652039325
1739209808.509899;-45.120503652039325
1739209808.5099025;-45.120503652039325
1739209808.5099063;-38.13080360867914
1739209808.5099099;-33.981070128970906
1739209808.5099137;-45.120503652039325
1739209808.5099175;-38.13080360867914
1739209808.509921;-32.816014438256545
1739209808.509925;-32.816014438256545
1739209808.5099285;-45.120503652039325
1739209808.5099323;-38.13080360867914
1739209808.509936;-38.13080360867914
1739209808.5099397;-38.13080360867914
1739209808.5099435;-38.13080360867914
1739209808.509947;-45.120503652039325
1739209808.5099509;-38.13080360867914
1739209808.5099547;-35.57807855764607
1739209808.5099583;-45.120503652039325
1739209808.509962;-45.120503652039325
1739209808.509966;-35.57807855764607
1739209808.5099695;-38.13080360867914
1739209808.5099733;-45.120503652039325
1739209808.5099769;-38.13080360867914
1739209808.5099807;-45.120503652039325
1739209808.5099845;-45.120503652039325
1739209808.509988;-38.13080360867914
1739209808.509992;-38.13080360867914
1739209808.5099955;-45.120503652039325
1739209808.5099993;-38.13080360867914
1739209808.510003;-38.13080360867914
1739209808.5100067;-38.13080360867914
1739209808.5100105;-38.13080360867914
1739209808.510014;-32.816014438256545
1739209808.5100179;-38.13080360867914
1739209808.5100217;-38.13080360867914
1739209808.5100253;-45.120503652039325
1739209808.510029;-33.981070128970906
1739209808.510033;-33.981070128970906
1739209808.5100365;-38.13080360867914
1739209808.5100403;-45.120503652039325
1739209808.5100439;-45.120503652039325
1739209808.5100477;-35.57807855764607
1739209808.5100515;-38.13080360867914
1739209808.510055;-45.120503652039325
1739209808.5100589;-38.13080360867914
1739209808.5100625;-33.981070128970906
1739209808.5100663;-35.57807855764607
1739209808.51007;-38.13080360867914
1739209808.5100737;-38.13080360867914
1739209808.5100775;-45.120503652039325
1739209808.5100813;-45.120503652039325
1739209808.5100849;-45.120503652039325
1739209808.5100887;-45.120503652039325
1739209808.5100923;-38.13080360867914
1739209808.510096;-45.120503652039325
1739209808.5101;-38.13080360867914
1739209808.5101035;-35.57807855764607
1739209808.5101073;-45.120503652039325
1739209808.5101109;-45.120503652039325
1739209808.5101147;-45.120503652039325
1739209808.5101185;-32.816014438256545
1739209808.510122;-38.13080360867914
1739209808.5101259;-45.120503652039325
1739209808.5101295;-33.981070128970906
1739209808.5101333;-33.981070128970906
1739209808.510137;-35.57807855764607
1739209808.5101407;-38.13080360867914
1739209808.5101445;-38.13080360867914
1739209808.5101483;-45.120503652039325
1739209808.5101519;-45.120503652039325
1739209808.5101557;-38.13080360867914
1739209808.5101593;-38.13080360867914
1739209808.510163;-38.13080360867914
1739209808.510167;-33.981070128970906
1739209808.5101705;-45.120503652039325
1739209808.5101743;-35.57807855764607
1739209808.5101779;-35.57807855764607
1739209808.5101817;-45.120503652039325
1739209808.5101855;-45.120503652039325
1739209808.510189;-33.981070128970906
1739209808.5101929;-45.120503652039325
1739209808.5101964;-45.120503652039325
1739209808.5102003;-38.13080360867914
1739209808.510204;-38.13080360867914
1739209808.5102077;-31.141103565318915
1739209808.5102115;-38.13080360867914
1739209808.5102153;-38.13080360867914
1739209808.5102189;-35.57807855764607
1739209808.5102227;-38.13080360867914
1739209808.5102262;-45.120503652039325
1739209808.51023;-38.13080360867914
1739209808.5102339;-38.13080360867914
1739209808.5102375;-38.13080360867914
1739209808.5102413;-45.120503652039325
1739209808.5102448;-38.13080360867914
1739209808.5102487;-38.13080360867914
1739209808.5102525;-35.57807855764607
1739209808.510256;-31.141103565318915
1739209808.5102599;-38.13080360867914
1739209808.5102634;-38.13080360867914
1739209808.5102673;-38.13080360867914
1739209808.510271;-35.57807855764607
1739209808.5102746;-38.13080360867914
1739209808.5102785;-38.13080360867914
1739209808.5102823;-45.120503652039325
1739209808.5102859;-32.816014438256545
1739209808.5102897;-35.57807855764607
1739209808.5102932;-38.13080360867914
1739209808.510297;-38.13080360867914
1739209808.5103009;-45.120503652039325
1739209808.5103045;-38.13080360867914
1739209808.5103083;-45.120503652039325
1739209808.5103118;-38.13080360867914
1739209808.5103157;-30.49652367304973
1739209808.5103195;-38.13080360867914
1739209808.510323;-45.120503652039325
1739209808.5103269;-38.13080360867914
1739209808.5103304;-38.13080360867914
1739209808.5103343;-45.120503652039325
1739209808.510338;-38.13080360867914
1739209808.5103416;-38.13080360867914
1739209808.5103455;-31.141103565318915
1739209808.5103493;-45.120503652039325
1739209808.5103528;-45.120503652039325
1739209808.5103567;-45.120503652039325
1739209808.5103602;-45.120503652039325
1739209808.510364;-38.13080360867914
1739209808.5103679;-38.13080360867914
1739209808.5103714;-45.120503652039325
1739209808.5103753;-38.13080360867914
1739209808.5103788;-45.120503652039325
1739209808.5103827;-45.120503652039325
1739209808.5103865;-45.120503652039325
1739209808.51039;-45.120503652039325
1739209808.5103939;-38.13080360867914
1739209808.5103974;-38.13080360867914
1739209808.5104012;-35.57807855764607
1739209808.510405;-28.58837851428586
1739209808.5104086;-45.120503652039325
1739209808.5104125;-45.120503652039325
1739209808.5104163;-35.57807855764607
1739209808.5104198;-38.13080360867914
1739209808.5104237;-45.120503652039325
1739209808.5104272;-33.981070128970906
1739209808.510431;-38.13080360867914
1739209808.5104349;-45.120503652039325
1739209808.5104384;-45.120503652039325
1739209808.5104423;-38.13080360867914
1739209808.5104458;-35.57807855764607
1739209808.5104496;-38.13080360867914
1739209808.5104535;-45.120503652039325
1739209808.510457;-35.57807855764607
1739209808.5104609;-38.13080360867914
1739209808.5104644;-45.120503652039325
1739209808.5104682;-45.120503652039325
1739209808.510472;-38.13080360867914
1739209808.5104756;-38.13080360867914
1739209808.5104795;-45.120503652039325
1739209808.5104833;-35.57807855764607
1739209808.5104868;-38.13080360867914
1739209808.5104907;-33.981070128970906
1739209808.5104942;-35.57807855764607
1739209808.510498;-38.13080360867914
1739209808.5105019;-45.120503652039325
1739209808.5105054;-38.13080360867914
1739209808.5105093;-45.120503652039325
1739209808.5105128;-45.120503652039325
1739209808.5105166;-45.120503652039325
1739209808.5105205;-45.120503652039325
1739209808.510524;-38.13080360867914
1739209808.5105278;-45.120503652039325
1739209808.5105314;-45.120503652039325
1739209808.5105352;-33.981070128970906
1739209808.510539;-38.13080360867914
1739209808.5105426;-38.13080360867914
1739209808.5105464;-45.120503652039325
1739209808.5105503;-45.120503652039325
1739209808.5105538;-38.13080360867914
1739209808.5105577;-38.13080360867914
1739209808.5105612;-45.120503652039325
1739209808.510565;-35.57807855764607
1739209808.5105689;-45.120503652039325
1739209808.5105724;-38.13080360867914
1739209808.5105762;-38.13080360867914
1739209808.5105798;-38.13080360867914
1739209808.5105836;-38.13080360867914
1739209808.5105875;-38.13080360867914
1739209808.510591;-45.120503652039325
1739209808.5105948;-38.13080360867914
1739209808.5105984;-35.57807855764607
1739209808.5106022;-38.13080360867914
1739209808.510606;-45.120503652039325
1739209808.5106096;-45.120503652039325
1739209808.5106134;-45.120503652039325
1739209808.5106173;-45.120503652039325
1739209808.5106208;-45.120503652039325
1739209808.5106246;-33.981070128970906
1739209808.5106282;-38.13080360867914
1739209808.510632;-35.57807855764607
1739209808.5106359;-35.57807855764607
1739209808.5106394;-38.13080360867914
1739209808.5106432;-38.13080360867914
1739209808.5106468;-35.57807855764607
1739209808.5106506;-35.57807855764607
1739209808.5106544;-33.981070128970906
1739209808.510658;-45.120503652039325
1739209808.5106618;-45.120503652039325
1739209808.5106654;-38.13080360867914
1739209808.5106692;-38.13080360867914
1739209808.510673;-45.120503652039325
1739209808.5106766;-33.981070128970956
1739209808.5106804;-35.57807855764607
1739209808.5106843;-45.120503652039325
1739209808.5106878;-45.120503652039325
1739209808.5106916;-38.13080360867914
1739209808.5106952;-38.13080360867914
1739209808.510699;-38.13080360867914
1739209808.5107028;-35.57807855764607
1739209808.5107064;-25.826314394896357
1739209808.5107102;-45.120503652039325
1739209808.5107138;-45.120503652039325
1739209808.5107176;-45.120503652039325
1739209808.5107214;-38.13080360867914
1739209808.510725;-45.120503652039325
1739209808.5107288;-45.120503652039325
1739209808.5107324;-35.57807855764607
1739209808.5107362;-33.981070128970906
1739209808.51074;-45.120503652039325
1739209808.5107436;-38.13080360867914
1739209808.5107474;-33.981070128970906
1739209808.5107512;-45.120503652039325
1739209808.5107548;-45.120503652039325
1739209808.5107586;-45.120503652039325
1739209808.5107622;-35.57807855764607
1739209808.510766;-33.981070128970906
1739209808.5107698;-35.57807855764607
1739209808.5107734;-38.13080360867914
1739209808.5107772;-38.13080360867914
1739209808.5107808;-38.13080360867914
1739209808.5107846;-45.120503652039325
1739209808.5107884;-38.13080360867914
1739209808.510792;-38.13080360867914
1739209808.5107958;-35.57807855764607
1739209808.5107994;-38.13080360867914
1739209808.5108032;-45.120503652039325
1739209808.510807;-35.57807855764607
1739209808.5108106;-38.13080360867914
1739209808.5108144;-38.13080360867914
1739209808.5108182;-45.120503652039325
1739209808.5108218;-38.13080360867914
1739209808.5108256;-31.141103565318915
1739209808.5108292;-33.981070128970906
1739209808.510833;-33.981070128970906
1739209808.5108368;-45.120503652039325
1739209808.5108404;-38.13080360867914
1739209808.5108442;-45.120503652039325
1739209808.5108478;-38.13080360867914
1739209808.5108516;-38.13080360867914
1739209808.5108554;-31.141103565318915
1739209808.510859;-38.13080360867914
1739209808.5108628;-45.120503652039325
1739209808.5108664;-38.13080360867914
1739209808.5108702;-45.120503652039325
1739209808.510874;-32.816014438256545
1739209808.5108776;-35.57807855764607
1739209808.5108814;-38.13080360867914
1739209808.5108852;-33.981070128970906
1739209808.5108888;-31.141103565318915
1739209808.5108926;-38.13080360867914
1739209808.5108962;-45.120503652039325
1739209808.5109;-38.13080360867914
1739209808.5109038;-38.13080360867914
1739209808.5109074;-38.13080360867914
1739209808.5109112;-45.120503652039325
1739209808.5109148;-38.13080360867914
1739209808.5109186;-38.13080360867914
1739209808.5109224;-38.13080360867914
1739209808.510926;-38.13080360867914
1739209808.5109298;-35.57807855764607
1739209808.5109334;-45.120503652039325
1739209808.5109372;-45.120503652039325
1739209808.510941;-35.57807855764607
1739209808.5109446;-38.13080360867914
1739209808.5109484;-38.13080360867914
1739209808.5109522;-38.13080360867914
1739209808.5109558;-38.13080360867914
1739209808.5109596;-33.981070128970906
1739209808.5109632;-35.57807855764607
1739209808.510967;-38.13080360867914
1739209808.5109708;-45.120503652039325
1739209808.5109744;-38.13080360867914
1739209808.5109782;-45.120503652039325
1739209808.5109818;-45.120503652039325
1739209808.5109856;-32.816014438256545
1739209808.5109894;-38.13080360867914
1739209808.510993;-45.120503652039325
1739209808.5109968;-38.13080360867914
1739209808.5110006;-33.981070128970906
1739209808.5110042;-45.120503652039325
1739209808.511008;-45.120503652039325
1739209808.5110116;-45.120503652039325
1739209808.5110154;-38.13080360867914
1739209808.5110192;-35.57807855764607
1739209808.5110228;-45.120503652039325
1739209808.5110266;-45.120503652039325
1739209808.5110302;-32.816014438256545
1739209808.511034;-33.981070128970906
1739209808.5110378;-45.120503652039325
1739209808.5110414;-45.120503652039325
1739209808.5110452;-38.13080360867914
1739209808.5110488;-45.120503652039325
1739209808.5110526;-33.981070128970906
1739209808.5110564;-33.981070128970906
1739209808.51106;-45.120503652039325
1739209808.5110638;-38.13080360867914
1739209808.5110676;-45.120503652039325
1739209808.5110712;-45.120503652039325
1739209808.511075;-38.13080360867914
1739209808.5110786;-45.120503652039325
1739209808.5110824;-45.120503652039325
1739209808.5110862;-38.13080360867914
1739209808.5110898;-38.13080360867914
1739209808.5110936;-45.120503652039325
1739209808.5110972;-29.438486411369333
1739209808.511101;-32.816014438256545
1739209808.5111048;-45.120503652039325
1739209808.5111084;-38.13080360867914
1739209808.5111122;-30.49652367304973
1739209808.5111158;-31.141103565318915
1739209808.5111196;-45.120503652039325
1739209808.5111234;-45.120503652039325
1739209808.511127;-32.816014438256545
1739209808.5111308;-38.13080360867914
1739209808.5111346;-45.120503652039325
1739209808.5111382;-45.120503652039325
1739209808.511142;-45.120503652039325
1739209808.5111456;-38.13080360867914
1739209808.5111494;-38.13080360867914
1739209808.5111532;-38.13080360867914
1739209808.5111568;-45.120503652039325
1739209808.5111606;-45.120503652039325
1739209808.5111642;-45.120503652039325
1739209808.511168;-38.13080360867914
1739209808.5111718;-31.141103565318915
1739209808.5111754;-38.13080360867914
1739209808.5111792;-45.120503652039325
1739209808.5111828;-45.120503652039325
1739209808.5111866;-26.991370085610736
1739209808.5111904;-29.438486411369333
1739209808.511194;-45.120503652039325
1739209808.5111978;-38.13080360867914
1739209808.5112016;-35.57807855764607
1739209808.5112052;-38.13080360867914
1739209808.511209;-45.120503652039325
1739209808.5112126;-35.57807855764607
1739209808.5112164;-45.120503652039325
1739209808.5112202;-45.120503652039325
1739209808.5112238;-31.141103565318893
1739209808.5112276;-38.13080360867914
1739209808.5112312;-45.120503652039325
1739209808.511235;-45.120503652039325
1739209808.5112388;-35.57807855764607
1739209808.5112424;-38.13080360867914
1739209808.5112462;-45.120503652039325
1739209808.5112498;-38.13080360867914
1739209808.5112536;-35.57807855764607
1739209808.5112574;-38.13080360867914
1739209808.511261;-45.120503652039325
1739209808.5112648;-38.13080360867914
1739209808.5112686;-38.13080360867914
1739209808.5112722;-38.13080360867914
1739209808.511276;-31.141103565318893
1739209808.5112796;-29.438486411369333
1739209808.5112834;-45.120503652039325
1739209808.5112872;-45.120503652039325
1739209808.5112908;-38.13080360867914
1739209808.5112946;-35.57807855764607
1739209808.5112982;-45.120503652039325
1739209808.511302;-38.13080360867914
1739209808.5113058;-45.120503652039325
1739209808.5113094;-38.13080360867914
1739209808.5113132;-45.120503652039325
1739209808.5113168;-45.120503652039325
1739209808.5113206;-38.13080360867914
1739209808.5113244;-38.13080360867914
1739209808.511328;-45.120503652039325
1739209808.5113318;-38.13080360867914
1739209808.5113356;-35.57807855764607
1739209808.5113392;-32.816014438256545
1739209808.511343;-45.120503652039325
1739209808.5113466;-45.120503652039325
1739209808.5113504;-38.13080360867914
1739209808.5113542;-45.120503652039325
1739209808.5113578;-45.120503652039325
1739209808.5113616;-45.120503652039325
1739209808.5113652;-45.120503652039325
1739209808.511369;-38.13080360867914
1739209808.5113728;-45.120503652039325
1739209808.5113764;-38.13080360867914
1739209808.5113802;-35.57807855764607
1739209808.5113838;-35.57807855764607
1739209808.5113876;-38.13080360867914
1739209808.5113914;-45.120503652039325
1739209808.511395;-38.13080360867914
1739209808.5113988;-45.120503652039325
1739209808.5114026;-38.13080360867914
1739209808.5114062;-45.120503652039325
1739209808.51141;-45.120503652039325
1739209808.5114136;-33.981070128970906
1739209808.5114174;-38.13080360867914
1739209808.5114212;-45.120503652039325
1739209808.5114248;-35.57807855764607
1739209808.5114286;-32.816014438256545
1739209808.5114322;-45.120503652039325
1739209808.511436;-35.57807855764607
1739209808.5114398;-35.57807855764607
1739209808.5114434;-35.57807855764607
1739209808.5114472;-45.120503652039325
1739209808.5114508;-45.120503652039325
1739209808.5114546;-45.120503652039325
1739209808.5114584;-38.13080360867914
1739209808.511462;-45.120503652039325
1739209808.5114658;-45.120503652039325
1739209808.5114696;-45.120503652039325
1739209808.5114732;-35.57807855764607
1739209808.511477;-38.13080360867914
1739209808.5114806;-33.981070128970906
1739209808.5114844;-45.120503652039325
1739209808.5114882;-38.13080360867914
1739209808.5114918;-38.13080360867914
1739209808.5114956;-45.120503652039325
1739209808.5114992;-45.120503652039325
1739209808.511503;-45.120503652039325
1739209808.5115068;-38.13080360867914
1739209808.5115104;-38.13080360867914
1739209808.5115142;-45.120503652039325
1739209808.5115178;-38.13080360867914
1739209808.5115216;-33.981070128970906
1739209808.5115254;-38.13080360867914
1739209808.511529;-45.120503652039325
1739209808.5115328;-45.120503652039325
1739209808.5115366;-45.120503652039325
1739209808.5115402;-38.13080360867914
1739209808.511544;-38.13080360867914
1739209808.5115476;-45.120503652039325
1739209808.5115514;-45.120503652039325
1739209808.5115552;-33.981070128970906
1739209808.5115588;-35.57807855764607
1739209808.5115626;-32.816014438256545
1739209808.5115662;-45.120503652039325
1739209808.51157;-45.120503652039325
1739209808.5115738;-45.120503652039325
1739209808.5115774;-38.13080360867914
1739209808.5115812;-33.981070128970906
1739209808.5115848;-38.13080360867914
1739209808.5115886;-45.120503652039325
1739209808.5115924;-45.120503652039325
1739209808.511596;-45.120503652039325
1739209808.5115998;-45.120503652039325
1739209808.5116036;-38.13080360867914
1739209808.5116072;-31.141103565318915
1739209808.511611;-31.141103565318915
1739209808.5116146;-38.13080360867914
1739209808.5116184;-38.13080360867914
1739209808.5116222;-38.13080360867914
1739209808.5116258;-45.120503652039325
1739209808.5116296;-45.120503652039325
1739209808.5116332;-45.120503652039325
1739209808.511637;-38.13080360867914
1739209808.5116408;-38.13080360867914
1739209808.5116444;-45.120503652039325
1739209808.5116482;-45.120503652039325
1739209808.5116518;-38.13080360867914
1739209808.5116556;-38.13080360867914
1739209808.5116594;-45.120503652039325
1739209808.511663;-33.981070128970906
1739209808.5116668;-33.981070128970906
1739209808.5116706;-38.13080360867914
1739209808.5116742;-33.981070128970906
1739209808.511678;-32.816014438256545
1739209808.5116816;-38.13080360867914
1739209808.5116854;-45.120503652039325
1739209808.5116892;-38.13080360867914
1739209808.5116928;-45.120503652039325
1739209808.5116966;-35.57807855764607
1739209808.5117002;-31.141103565318915
1739209808.511704;-45.120503652039325
1739209808.5117078;-45.120503652039325
1739209808.5117114;-38.13080360867914
1739209808.5117152;-45.120503652039325
1739209808.5117188;-45.120503652039325
1739209808.5117226;-38.13080360867914
1739209808.5117264;-38.13080360867914
1739209808.51173;-38.13080360867914
1739209808.5117338;-38.13080360867914
1739209808.5117376;-38.13080360867914
1739209808.5117412;-38.13080360867914
1739209808.511745;-35.57807855764607
1739209808.5117486;-38.13080360867914
1739209808.5117524;-45.120503652039325
1739209808.5117562;-38.13080360867914
1739209808.5117598;-38.13080360867914
1739209808.5117636;-45.120503652039325
1739209808.5117671;-45.120503652039325
1739209808.511771;-45.120503652039325
1739209808.5117748;-38.13080360867914
1739209808.5117784;-33.981070128970906
1739209808.5117822;-45.120503652039325
1739209808.5117857;-38.13080360867914
1739209808.5117896;-32.816014438256545
1739209808.5117934;-45.120503652039325
1739209808.511797;-45.120503652039325
1739209808.5118008;-38.13080360867914
1739209808.5118046;-38.13080360867914
1739209808.5118082;-45.120503652039325
1739209808.511812;-45.120503652039325
1739209808.5118155;-45.120503652039325
1739209808.5118194;-45.120503652039325
1739209808.5118232;-33.981070128970906
1739209808.5118268;-38.13080360867914
1739209808.5118306;-38.13080360867914
1739209808.5118341;-38.13080360867914
1739209808.511838;-33.981070128970906
1739209808.5118418;-45.120503652039325
1739209808.5118454;-38.13080360867914
1739209808.5118492;-35.57807855764607
1739209808.5118527;-38.13080360867914
1739209808.5118566;-45.120503652039325
1739209808.5118604;-45.120503652039325
1739209808.511864;-45.120503652039325
1739209808.5118678;-38.13080360867914
1739209808.5118716;-38.13080360867914
1739209808.5118752;-38.13080360867914
1739209808.511879;-38.13080360867914
1739209808.5118825;-45.120503652039325
1739209808.5118864;-35.57807855764607
1739209808.5118902;-35.57807855764607
1739209808.5118937;-45.120503652039325
1739209808.5118976;-45.120503652039325
1739209808.5119011;-45.120503652039325
1739209808.511905;-45.120503652039325
1739209808.5119088;-38.13080360867914
1739209808.5119123;-33.981070128970906
1739209808.5119162;-45.120503652039325
1739209808.5119197;-45.120503652039325
1739209808.5119236;-45.120503652039325
1739209808.5119274;-38.13080360867914
1739209808.511931;-35.57807855764607
1739209808.5119348;-31.141103565318915
1739209808.5119386;-45.120503652039325
1739209808.5119421;-45.120503652039325
1739209808.511946;-45.120503652039325
1739209808.5119495;-33.981070128970906
1739209808.5119534;-45.120503652039325
1739209808.5119572;-45.120503652039325
1739209808.5119607;-35.57807855764607
1739209808.5119646;-33.981070128970906
1739209808.5119684;-45.120503652039325
1739209808.5119722;-45.120503652039325
1739209808.5119758;-38.13080360867914
1739209808.5119796;-38.13080360867914
1739209808.5119834;-45.120503652039325
1739209808.5119872;-38.13080360867914
1739209808.5119908;-38.13080360867914
1739209808.5119946;-38.13080360867914
1739209808.5119984;-33.981070128970906
1739209808.5120022;-30.49652367304973
1739209808.5120058;-38.13080360867914
1739209808.5120096;-38.13080360867914
1739209808.5120134;-45.120503652039325
1739209808.5120173;-45.120503652039325
1739209808.5120208;-45.120503652039325
1739209808.5120246;-33.981070128970906
1739209808.5120285;-45.120503652039325
1739209808.512032;-38.13080360867914
1739209808.5120358;-45.120503652039325
1739209808.5120397;-38.13080360867914
1739209808.5120435;-45.120503652039325
1739209808.512047;-45.120503652039325
1739209808.5120509;-38.13080360867914
1739209808.5120547;-38.13080360867914
1739209808.5120585;-45.120503652039325
1739209808.512062;-38.13080360867914
1739209808.512066;-45.120503652039325
1739209808.5120697;-45.120503652039325
1739209808.5120735;-35.57807855764607
1739209808.512077;-35.57807855764607
1739209808.512081;-45.120503652039325
1739209808.5120847;-38.13080360867914
1739209808.5120885;-32.816014438256545
1739209808.512092;-25.826314394896357
1739209808.512096;-38.13080360867914
1739209808.5120997;-45.120503652039325
1739209808.5121033;-38.13080360867914
1739209808.5121071;-33.981070128970906
1739209808.512111;-45.120503652039325
1739209808.5121148;-45.120503652039325
1739209808.5121183;-45.120503652039325
1739209808.5121222;-31.14110356531892
1739209808.512126;-38.13080360867914
1739209808.5121298;-38.13080360867914
1739209808.5121334;-45.120503652039325
1739209808.5121372;-38.13080360867914
1739209808.512141;-45.120503652039325
1739209808.5121448;-45.120503652039325
1739209808.5121484;-38.13080360867914
1739209808.5121522;-38.13080360867914
1739209808.512156;-38.13080360867914
1739209808.5121598;-38.13080360867914
1739209808.5121634;-35.57807855764607
1739209808.5121672;-38.13080360867914
1739209808.512171;-45.120503652039325
1739209808.5121748;-38.13080360867914
1739209808.5121784;-38.13080360867914
1739209808.5121822;-38.13080360867914
1739209808.512186;-38.13080360867914
1739209808.5121896;-38.13080360867914
1739209808.5121934;-35.57807855764607
1739209808.5121973;-32.816014438256545
1739209808.512201;-33.981070128970906
1739209808.5122046;-38.13080360867914
1739209808.5122085;-45.120503652039325
1739209808.5122123;-38.13080360867914
1739209808.512216;-45.120503652039325
1739209808.5122197;-38.13080360867914
1739209808.5122235;-45.120503652039325
1739209808.5122273;-45.120503652039325
1739209808.512231;-38.13080360867914
1739209808.5122347;-38.13080360867914
1739209808.5122385;-45.120503652039325
1739209808.5122423;-45.120503652039325
1739209808.5122461;-38.13080360867914
