CAN Message; 0x39:005292c4c82cf453
1739209896.1361322;-35.57807855764607
1739209896.1361387;-38.13080360867914
1739209896.1361449;-38.13080360867914
1739209896.1361513;-45.120503652039325
1739209896.1361575;-45.120503652039325
1739209896.136164;-45.120503652039325
1739209896.1361701;-45.120503652039325
1739209896.1361766;-33.981070128970906
1739209896.1361828;-38.13080360867914
1739209896.1361892;-35.57807855764607
1739209896.1361954;-45.120503652039325
1739209896.1362019;-45.120503652039325
1739209896.136208;-38.13080360867914
1739209896.1362145;-38.13080360867914
1739209896.1362207;-45.120503652039325
1739209896.1362271;-45.120503652039325
1739209896.1362333;-45.120503652039325
1739209896.1362398;-38.13080360867914
1739209896.136246;-38.13080360867914
1739209896.1362522;-45.120503652039325
1739209896.1362586;-45.120503652039325
1739209896.1362648;-38.13080360867914
1739209896.1362712;-38.13080360867914
1739209896.1362774;-45.120503652039325
1739209896.1362839;-45.120503652039325
1739209896.13629;-45.120503652039325
1739209896.1362965;-45.120503652039325
1739209896.1363027;-45.120503652039325
1739209896.1363091;-45.120503652039325
1739209896.1363153;-45.120503652039325
1739209896.1363218;-45.120503652039325
1739209896.136328;-35.57807855764607
1739209896.1363344;-38.13080360867914
1739209896.1363406;-38.13080360867914
1739209896.136347;-38.13080360867914
1739209896.1363533;-45.120503652039325
1739209896.1363597;-38.13080360867914
1739209896.136366;-45.120503652039325
1739209896.1363723;-32.816014438256545
1739209896.1363785;-35.57807855764607
1739209896.136385;-38.13080360867914
1739209896.1363912;-38.13080360867914
1739209896.1363976;-38.13080360867914
1739209896.1364038;-45.120503652039325
1739209896.13641;-45.120503652039325
1739209896.1364164;-38.13080360867914
1739209896.1364226;-45.120503652039325
1739209896.136429;-45.120503652039325
1739209896.1364353;-35.57807855764607
1739209896.1364417;-32.816014438256545
1739209896.136448;-33.981070128970906
1739209896.1364543;-45.120503652039325
1739209896.1364605;-38.13080360867914
1739209896.136467;-45.120503652039325
1739209896.1364732;-38.13080360867914
1739209896.1364796;-38.13080360867914
1739209896.1364858;-38.13080360867914
1739209896.1364923;-38.13080360867914
1739209896.1364985;-38.13080360867914
1739209896.136505;-45.120503652039325
1739209896.136511;-38.13080360867914
1739209896.1365175;-38.13080360867914
1739209896.1365237;-45.120503652039325
1739209896.1365302;-45.120503652039325
1739209896.1365364;-45.120503652039325
1739209896.1365428;-45.120503652039325
1739209896.136549;-38.13080360867914
1739209896.1365554;-45.120503652039325
1739209896.1365616;-38.13080360867914
1739209896.1365678;-45.120503652039325
1739209896.1365743;-45.120503652039325
1739209896.1365805;-38.13080360867914
1739209896.136587;-45.120503652039325
1739209896.136593;-38.13080360867914
1739209896.1365995;-45.120503652039325
1739209896.1366057;-45.120503652039325
1739209896.1366122;-45.120503652039325
1739209896.1366184;-38.13080360867914
1739209896.1366248;-38.13080360867914
1739209896.136631;-45.120503652039325
1739209896.1366374;-45.120503652039325
1739209896.1366436;-45.120503652039325
1739209896.13665;-45.120503652039325
1739209896.1366563;-45.120503652039325
1739209896.1366627;-33.981070128970906
1739209896.136669;-38.13080360867914
1739209896.1366754;-35.57807855764607
1739209896.1366816;-38.13080360867914
1739209896.136688;-38.13080360867914
1739209896.1366942;-32.816014438256545
1739209896.1367006;-35.57807855764607
1739209896.1367068;-38.13080360867914
1739209896.1367133;-45.120503652039325
1739209896.1367195;-45.120503652039325
1739209896.136726;-45.120503652039325
1739209896.136732;-45.120503652039325
1739209896.1367383;-45.120503652039325
1739209896.1367447;-33.981070128970906
1739209896.136751;-45.120503652039325
1739209896.1367574;-45.120503652039325
1739209896.1367636;-38.13080360867914
1739209896.13677;-45.120503652039325
1739209896.1367762;-35.57807855764607
1739209896.1367826;-38.13080360867914
1739209896.1367888;-45.120503652039325
1739209896.1367953;-38.13080360867914
1739209896.1368015;-38.13080360867914
1739209896.136808;-33.981070128970906
1739209896.136814;-38.13080360867914
1739209896.1368206;-38.13080360867914
1739209896.1368268;-45.120503652039325
1739209896.1368332;-38.13080360867914
1739209896.1368394;-35.57807855764607
1739209896.1368458;-38.13080360867914
1739209896.136852;-38.13080360867914
1739209896.1368585;-45.120503652039325
1739209896.1368647;-45.120503652039325
1739209896.136871;-45.120503652039325
1739209896.1368773;-35.57807855764607
1739209896.1368837;-38.13080360867914
1739209896.13689;-45.120503652039325
1739209896.1368961;-38.13080360867914
1739209896.1369026;-38.13080360867914
1739209896.1369088;-30.49652367304973
1739209896.1369152;-38.13080360867914
1739209896.1369214;-45.120503652039325
1739209896.1369278;-45.120503652039325
1739209896.136934;-38.13080360867914
1739209896.1369405;-35.57807855764607
1739209896.1369467;-45.120503652039325
1739209896.136953;-38.13080360867914
1739209896.1369593;-38.13080360867914
1739209896.1369658;-38.13080360867914
1739209896.136972;-45.120503652039325
1739209896.1369784;-31.141103565318915
1739209896.1369846;-35.57807855764607
1739209896.136991;-45.120503652039325
1739209896.1369972;-33.981070128970906
1739209896.1370037;-35.57807855764607
1739209896.1370099;-32.816014438256545
1739209896.1370163;-38.13080360867914
1739209896.1370225;-45.120503652039325
1739209896.137029;-45.120503652039325
1739209896.1370351;-33.981070128970906
1739209896.1370416;-38.13080360867914
1739209896.1370478;-45.120503652039325
1739209896.137054;-45.120503652039325
1739209896.1370604;-45.120503652039325
1739209896.1370666;-45.120503652039325
1739209896.137073;-45.120503652039325
1739209896.1370792;-35.57807855764607
1739209896.1370857;-38.13080360867914
1739209896.1370919;-38.13080360867914
1739209896.1370983;-45.120503652039325
1739209896.1371045;-38.13080360867914
1739209896.137111;-45.120503652039325
1739209896.1371171;-38.13080360867914
1739209896.1371236;-45.120503652039325
1739209896.1371298;-38.13080360867914
1739209896.1371362;-30.49652367304973
1739209896.1371424;-38.13080360867914
1739209896.1371489;-45.120503652039325
1739209896.137155;-38.13080360867914
1739209896.1371615;-38.13080360867914
1739209896.1371677;-38.13080360867914
1739209896.1371741;-45.120503652039325
1739209896.1371803;-38.13080360867914
1739209896.1371868;-38.13080360867914
1739209896.137193;-45.120503652039325
1739209896.1371994;-45.120503652039325
1739209896.1372056;-45.120503652039325
1739209896.137212;-38.13080360867914
1739209896.1372182;-45.120503652039325
1739209896.1372244;-45.120503652039325
1739209896.1372309;-45.120503652039325
1739209896.137237;-38.13080360867914
1739209896.1372435;-38.13080360867914
1739209896.1372497;-38.13080360867914
1739209896.1372561;-38.13080360867914
1739209896.1372623;-33.981070128970906
1739209896.1372688;-28.992665084841942
1739209896.137275;-38.13080360867914
1739209896.1372814;-31.141103565318915
1739209896.1372876;-35.57807855764607
1739209896.137294;-38.13080360867914
1739209896.1373003;-45.120503652039325
1739209896.1373067;-38.13080360867914
1739209896.137313;-38.13080360867914
1739209896.1373193;-33.981070128970906
1739209896.1373255;-38.13080360867914
1739209896.137332;-35.57807855764607
1739209896.1373382;-38.13080360867914
1739209896.1373446;-38.13080360867914
1739209896.1373508;-45.120503652039325
1739209896.1373572;-45.120503652039325
1739209896.1373634;-38.13080360867914
1739209896.1373699;-33.981070128970906
1739209896.137376;-45.120503652039325
1739209896.1373823;-38.13080360867914
1739209896.1373887;-38.13080360867914
1739209896.137395;-35.57807855764607
1739209896.1374013;-38.13080360867914
1739209896.1374075;-45.120503652039325
1739209896.137414;-45.120503652039325
1739209896.1374202;-45.120503652039325
1739209896.1374266;-45.120503652039325
1739209896.1374328;-45.120503652039325
1739209896.1374393;-45.120503652039325
1739209896.1374454;-45.120503652039325
1739209896.137452;-38.13080360867914
1739209896.137458;-38.13080360867914
1739209896.1374645;-38.13080360867914
1739209896.1374707;-38.13080360867914
1739209896.1374772;-45.120503652039325
1739209896.1374834;-45.120503652039325
1739209896.1374898;-38.13080360867914
1739209896.137496;-45.120503652039325
1739209896.1375024;-38.13080360867914
1739209896.1375086;-45.120503652039325
1739209896.137515;-38.13080360867914
1739209896.1375213;-32.816014438256545
1739209896.1375277;-45.120503652039325
1739209896.137534;-33.981070128970906
1739209896.13754;-38.13080360867914
1739209896.1375465;-38.13080360867914
1739209896.1375527;-38.13080360867914
1739209896.1375592;-38.13080360867914
1739209896.1375654;-38.13080360867914
1739209896.1375718;-28.992665084841942
1739209896.137578;-38.13080360867914
1739209896.1375844;-38.13080360867914
1739209896.1375906;-38.13080360867914
1739209896.137597;-45.120503652039325
1739209896.1376033;-45.120503652039325
1739209896.1376097;-45.120503652039325
1739209896.137616;-33.981070128970906
1739209896.1376224;-30.49652367304976
1739209896.1376286;-45.120503652039325
1739209896.137635;-32.816014438256545
1739209896.1376412;-38.13080360867914
1739209896.1376476;-35.57807855764607
1739209896.1376538;-38.13080360867914
1739209896.1376603;-38.13080360867914
1739209896.1376665;-38.13080360867914
1739209896.137673;-38.13080360867914
1739209896.137679;-45.120503652039325
1739209896.1376855;-38.13080360867914
1739209896.1376917;-38.13080360867914
1739209896.1376982;-45.120503652039325
1739209896.1377044;-45.120503652039325
1739209896.1377106;-33.981070128970906
1739209896.137717;-45.120503652039325
1739209896.1377232;-33.981070128970906
1739209896.1377296;-38.13080360867914
1739209896.1377358;-45.120503652039325
1739209896.1377423;-33.981070128970906
1739209896.1377485;-38.13080360867914
1739209896.137755;-45.120503652039325
1739209896.137761;-38.13080360867914
1739209896.1377676;-45.120503652039325
1739209896.1377738;-45.120503652039325
1739209896.1377802;-45.120503652039325
1739209896.1377864;-45.120503652039325
1739209896.1377928;-45.120503652039325
1739209896.137799;-38.13080360867914
1739209896.1378055;-32.816014438256545
1739209896.1378117;-45.120503652039325
1739209896.137818;-38.13080360867914
1739209896.1378243;-32.816014438256545
1739209896.1378307;-35.57807855764607
1739209896.137837;-38.13080360867914
1739209896.1378434;-45.120503652039325
1739209896.1378496;-33.981070128970906
1739209896.137856;-45.120503652039325
1739209896.1378622;-45.120503652039325
1739209896.1378684;-38.13080360867914
1739209896.1378748;-45.120503652039325
1739209896.137881;-38.13080360867914
1739209896.1378875;-38.13080360867914
1739209896.1378937;-45.120503652039325
1739209896.1379;-38.13080360867914
1739209896.1379063;-32.816014438256545
1739209896.1379128;-45.120503652039325
1739209896.137919;-45.120503652039325
1739209896.1379254;-33.981070128970906
1739209896.1379316;-45.120503652039325
1739209896.137938;-38.13080360867914
1739209896.1379442;-45.120503652039325
1739209896.1379507;-45.120503652039325
1739209896.1379569;-45.120503652039325
1739209896.1379633;-45.120503652039325
1739209896.1379695;-38.13080360867914
1739209896.137976;-45.120503652039325
1739209896.1379821;-45.120503652039325
1739209896.1379886;-45.120503652039325
1739209896.1379948;-45.120503652039325
1739209896.1380012;-38.13080360867914
1739209896.1380074;-38.13080360867914
1739209896.1380138;-38.13080360867914
1739209896.13802;-45.120503652039325
1739209896.1380262;-38.13080360867914
1739209896.1380327;-38.13080360867914
1739209896.1380389;-45.120503652039325
1739209896.1380453;-45.120503652039325
1739209896.1380515;-38.13080360867914
1739209896.138058;-45.120503652039325
1739209896.1380641;-45.120503652039325
1739209896.1380706;-38.13080360867914
1739209896.1380768;-38.13080360867914
1739209896.1380832;-45.120503652039325
1739209896.1380894;-45.120503652039325
1739209896.1380959;-45.120503652039325
1739209896.138102;-38.13080360867914
1739209896.1381085;-32.816014438256545
1739209896.1381147;-45.120503652039325
1739209896.1381211;-38.13080360867914
1739209896.1381273;-38.13080360867914
1739209896.1381338;-38.13080360867914
1739209896.13814;-35.57807855764607
1739209896.1381464;-35.57807855764607
1739209896.1381526;-45.120503652039325
1739209896.138159;-45.120503652039325
1739209896.1381652;-38.13080360867914
1739209896.1381717;-38.13080360867914
1739209896.1381779;-45.120503652039325
1739209896.138184;-45.120503652039325
1739209896.1381905;-33.981070128970906
1739209896.1381967;-32.816014438256545
1739209896.1382031;-38.13080360867914
1739209896.1382093;-35.57807855764607
1739209896.1382158;-38.13080360867914
1739209896.138222;-38.13080360867914
1739209896.1382284;-45.120503652039325
1739209896.1382346;-38.13080360867914
1739209896.138241;-35.57807855764607
1739209896.1382473;-35.57807855764607
1739209896.1382537;-38.13080360867914
1739209896.13826;-38.13080360867914
1739209896.1382663;-38.13080360867914
1739209896.1382725;-45.120503652039325
1739209896.138279;-33.981070128970906
1739209896.1382852;-38.13080360867914
1739209896.1382916;-45.120503652039325
1739209896.1382978;-38.13080360867914
1739209896.1383042;-38.13080360867914
1739209896.1383104;-45.120503652039325
1739209896.1383169;-38.13080360867914
1739209896.138323;-38.13080360867914
1739209896.1383295;-45.120503652039325
1739209896.1383357;-45.120503652039325
1739209896.1383421;-38.13080360867914
1739209896.1383483;-38.13080360867914
1739209896.1383545;-45.120503652039325
1739209896.138361;-45.120503652039325
1739209896.1383672;-38.13080360867914
1739209896.1383736;-35.57807855764607
1739209896.1383798;-38.13080360867914
1739209896.1383862;-38.13080360867914
1739209896.1383924;-33.981070128970906
1739209896.138399;-33.981070128970906
1739209896.138405;-38.13080360867914
1739209896.1384115;-38.13080360867914
1739209896.1384177;-31.141103565318915
1739209896.1384242;-33.981070128970906
1739209896.1384304;-45.120503652039325
1739209896.1384368;-38.13080360867914
1739209896.138443;-33.981070128970906
1739209896.1384494;-38.13080360867914
1739209896.1384556;-38.13080360867914
1739209896.138462;-33.981070128970906
1739209896.1384683;-33.981070128970906
1739209896.1384747;-38.13080360867914
1739209896.138481;-38.13080360867914
1739209896.1384873;-45.120503652039325
1739209896.1384935;-33.981070128970906
1739209896.1385;-38.13080360867914
1739209896.1385062;-38.13080360867914
1739209896.1385124;-45.120503652039325
1739209896.1385188;-38.13080360867914
1739209896.138525;-35.57807855764607
1739209896.1385314;-38.13080360867914
1739209896.1385376;-33.981070128970906
1739209896.138544;-27.267205301931607
1739209896.1385503;-32.816014438256545
1739209896.1385567;-38.13080360867914
1739209896.138563;-45.120503652039325
1739209896.1385694;-45.120503652039325
1739209896.1385756;-38.13080360867914
1739209896.138582;-45.120503652039325
1739209896.1385882;-38.13080360867914
1739209896.1385946;-31.141103565318915
1739209896.1386008;-35.57807855764607
1739209896.1386073;-45.120503652039325
1739209896.1386135;-45.120503652039325
1739209896.13862;-45.120503652039325
1739209896.138626;-35.57807855764607
1739209896.1386325;-38.13080360867914
1739209896.1386387;-45.120503652039325
1739209896.1386452;-28.992665084841942
1739209896.1386514;-35.57807855764607
1739209896.1386578;-38.13080360867914
1739209896.138664;-38.13080360867914
1739209896.1386702;-33.981070128970906
1739209896.1386766;-35.57807855764607
1739209896.1386828;-38.13080360867914
1739209896.1386893;-45.120503652039325
1739209896.1386955;-33.981070128970906
1739209896.138702;-33.981070128970906
1739209896.138708;-38.13080360867914
1739209896.1387146;-38.13080360867914
1739209896.1387208;-38.13080360867914
1739209896.1387272;-38.13080360867914
1739209896.1387334;-45.120503652039325
1739209896.1387398;-45.120503652039325
1739209896.138746;-45.120503652039325
1739209896.1387525;-38.13080360867914
1739209896.1387587;-45.120503652039325
1739209896.138765;-45.120503652039325
1739209896.1387713;-38.13080360867914
1739209896.1387777;-38.13080360867914
1739209896.138784;-38.13080360867914
1739209896.1387904;-38.13080360867914
1739209896.1387966;-31.141103565318915
1739209896.138803;-35.57807855764607
1739209896.1388092;-38.13080360867914
1739209896.1388156;-45.120503652039325
1739209896.1388218;-38.13080360867914
1739209896.1388283;-35.57807855764607
1739209896.1388345;-38.13080360867914
1739209896.1388407;-38.13080360867914
1739209896.138847;-38.13080360867914
1739209896.1388533;-38.13080360867914
1739209896.1388597;-38.13080360867914
1739209896.138866;-45.120503652039325
1739209896.1388724;-38.13080360867914
1739209896.1388786;-38.13080360867914
1739209896.138885;-38.13080360867914
1739209896.1388912;-45.120503652039325
1739209896.1388977;-28.992665084841942
1739209896.1389039;-33.981070128970906
1739209896.1389103;-45.120503652039325
1739209896.1389165;-45.120503652039325
1739209896.138923;-31.141103565318915
1739209896.1389291;-32.816014438256545
1739209896.1389356;-45.120503652039325
1739209896.1389418;-38.13080360867914
1739209896.1389482;-33.981070128970956
1739209896.1389544;-38.13080360867914
1739209896.1389608;-35.57807855764607
1739209896.138967;-38.13080360867914
1739209896.1389735;-45.120503652039325
1739209896.1389797;-38.13080360867914
1739209896.138986;-45.120503652039325
1739209896.1389923;-45.120503652039325
1739209896.1389985;-28.58837851428586
1739209896.139005;-31.141103565318893
1739209896.1390111;-45.120503652039325
1739209896.1390176;-38.13080360867914
1739209896.1390238;-33.981070128970906
1739209896.1390302;-38.13080360867914
1739209896.1390364;-45.120503652039325
1739209896.1390429;-45.120503652039325
1739209896.139049;-38.13080360867914
1739209896.1390555;-45.120503652039325
1739209896.1390617;-38.13080360867914
1739209896.1390681;-45.120503652039325
1739209896.1390743;-45.120503652039325
1739209896.1390808;-38.13080360867914
1739209896.139087;-38.13080360867914
1739209896.1390934;-45.120503652039325
1739209896.1390996;-28.58837851428586
1739209896.139106;-27.8777449560314
1739209896.1391122;-45.120503652039325
1739209896.1391187;-45.120503652039325
1739209896.1391249;-33.981070128970906
1739209896.1391313;-38.13080360867914
1739209896.1391375;-45.120503652039325
1739209896.139144;-38.13080360867914
1739209896.1391501;-45.120503652039325
1739209896.1391563;-38.13080360867914
1739209896.1391628;-38.13080360867914
1739209896.139169;-38.13080360867914
1739209896.1391754;-45.120503652039325
1739209896.1391816;-45.120503652039325
1739209896.139188;-45.120503652039325
1739209896.1391943;-45.120503652039325
1739209896.1392007;-35.57807855764607
1739209896.139207;-28.21854285175415
1739209896.1392133;-45.120503652039325
1739209896.1392195;-38.13080360867914
1739209896.139226;-33.981070128970906
1739209896.1392322;-35.57807855764607
1739209896.1392386;-45.120503652039325
1739209896.1392448;-45.120503652039325
1739209896.1392512;-38.13080360867914
1739209896.1392574;-45.120503652039325
1739209896.1392639;-45.120503652039325
1739209896.13927;-45.120503652039325
1739209896.1392765;-38.13080360867914
1739209896.1392827;-38.13080360867914
1739209896.1392891;-38.13080360867914
1739209896.1392953;-45.120503652039325
1739209896.1393018;-38.13080360867914
1739209896.139308;-38.13080360867914
1739209896.1393142;-45.120503652039325
1739209896.1393206;-45.120503652039325
1739209896.1393268;-45.120503652039325
1739209896.1393332;-45.120503652039325
1739209896.1393394;-38.13080360867914
1739209896.139346;-45.120503652039325
1739209896.139352;-38.13080360867914
1739209896.1393585;-35.57807855764607
1739209896.1393647;-38.13080360867914
1739209896.1393712;-45.120503652039325
1739209896.1393774;-45.120503652039325
1739209896.1393838;-35.57807855764607
1739209896.13939;-45.120503652039325
1739209896.1393964;-38.13080360867914
1739209896.1394026;-38.13080360867914
1739209896.139409;-45.120503652039325
1739209896.1394153;-45.120503652039325
1739209896.1394217;-45.120503652039325
1739209896.139428;-45.120503652039325
1739209896.1394343;-45.120503652039325
1739209896.1394405;-38.13080360867914
1739209896.139447;-45.120503652039325
1739209896.1394532;-38.13080360867914
1739209896.1394596;-32.816014438256545
1739209896.1394658;-38.13080360867914
1739209896.1394722;-38.13080360867914
1739209896.1394784;-35.57807855764607
1739209896.1394846;-32.816014438256545
1739209896.139491;-38.13080360867914
1739209896.1394973;-38.13080360867914
1739209896.1395037;-45.120503652039325
1739209896.13951;-45.120503652039325
1739209896.1395164;-38.13080360867914
1739209896.1395226;-45.120503652039325
1739209896.139529;-45.120503652039325
1739209896.1395352;-45.120503652039325
1739209896.1395416;-33.981070128970906
1739209896.1395478;-45.120503652039325
1739209896.1395543;-38.13080360867914
1739209896.1395605;-38.13080360867914
1739209896.139567;-38.13080360867914
1739209896.139573;-38.13080360867914
1739209896.1395795;-33.981070128970906
1739209896.1395857;-45.120503652039325
1739209896.1395922;-45.120503652039325
1739209896.1395984;-45.120503652039325
1739209896.1396048;-38.13080360867914
1739209896.139611;-38.13080360867914
1739209896.1396174;-45.120503652039325
1739209896.1396236;-45.120503652039325
1739209896.13963;-38.13080360867914
1739209896.1396363;-38.13080360867914
1739209896.1396425;-38.13080360867914
1739209896.139649;-45.120503652039325
1739209896.139655;-38.13080360867914
1739209896.1396616;-38.13080360867914
1739209896.1396677;-38.13080360867914
1739209896.1396742;-38.13080360867914
1739209896.1396804;-38.13080360867914
1739209896.1396868;-45.120503652039325
1739209896.139693;-38.13080360867914
1739209896.1396995;-38.13080360867914
1739209896.1397057;-45.120503652039325
1739209896.139712;-32.816014438256545
1739209896.1397183;-38.13080360867914
1739209896.1397247;-45.120503652039325
1739209896.139731;-38.13080360867914
1739209896.1397374;-32.816014438256545
1739209896.1397436;-33.981070128970906
1739209896.13975;-45.120503652039325
1739209896.1397562;-45.120503652039325
1739209896.1397626;-38.13080360867914
1739209896.1397688;-38.13080360867914
1739209896.1397753;-45.120503652039325
1739209896.1397815;-35.57807855764607
1739209896.139788;-35.57807855764607
1739209896.139794;-45.120503652039325
1739209896.1398003;-45.120503652039325
1739209896.1398067;-38.13080360867914
1739209896.139813;-35.57807855764607
1739209896.1398194;-35.57807855764607
1739209896.1398256;-45.120503652039325
1739209896.139832;-45.120503652039325
1739209896.1398382;-33.981070128970906
1739209896.1398447;-38.13080360867914
1739209896.1398509;-38.13080360867914
1739209896.1398573;-38.13080360867914
1739209896.1398635;-38.13080360867914
1739209896.13987;-45.120503652039325
1739209896.1398761;-45.120503652039325
1739209896.1398826;-38.13080360867914
1739209896.1398888;-35.57807855764607
1739209896.1398952;-45.120503652039325
1739209896.1399014;-45.120503652039325
1739209896.1399078;-38.13080360867914
1739209896.139914;-45.120503652039325
1739209896.1399205;-30.49652367304973
1739209896.1399267;-33.981070128970906
1739209896.139933;-45.120503652039325
1739209896.1399393;-45.120503652039325
1739209896.1399457;-33.981070128970906
1739209896.139952;-45.120503652039325
1739209896.1399584;-45.120503652039325
1739209896.1399646;-35.57807855764607
1739209896.1399708;-38.13080360867914
1739209896.1399772;-45.120503652039325
1739209896.1399834;-38.13080360867914
1739209896.1399899;-38.13080360867914
1739209896.139996;-45.120503652039325
1739209896.1400025;-38.13080360867914
1739209896.1400087;-45.120503652039325
1739209896.1400151;-45.120503652039325
1739209896.1400213;-45.120503652039325
1739209896.1400278;-38.13080360867914
1739209896.140034;-35.57807855764607
1739209896.1400404;-35.57807855764607
1739209896.1400466;-32.816014438256545
1739209896.140053;-35.57807855764607
1739209896.1400592;-38.13080360867914
1739209896.1400657;-45.120503652039325
1739209896.1400719;-35.57807855764607
1739209896.1400783;-38.13080360867914
1739209896.1400845;-45.120503652039325
1739209896.140091;-45.120503652039325
1739209896.1400971;-38.13080360867914
1739209896.1401036;-38.13080360867914
1739209896.1401098;-45.120503652039325
1739209896.1401162;-35.57807855764607
1739209896.1401224;-38.13080360867914
1739209896.140129;-45.120503652039325
1739209896.1401358;-45.120503652039325
1739209896.1401424;-45.120503652039325
1739209896.140149;-38.13080360867914
1739209896.1401558;-45.120503652039325
1739209896.1401625;-38.13080360867914
1739209896.1401691;-45.120503652039325
1739209896.1401758;-29.438486411369333
1739209896.1401825;-32.816014438256545
1739209896.1401892;-38.13080360867914
1739209896.1401958;-38.13080360867914
1739209896.1402025;-45.120503652039325
1739209896.1402092;-45.120503652039325
1739209896.1402159;-45.120503652039325
1739209896.1402225;-38.13080360867914
1739209896.1402292;-45.120503652039325
1739209896.140236;-35.57807855764607
1739209896.1402426;-32.816014438256545
1739209896.1402493;-45.120503652039325
1739209896.140256;-38.13080360867914
1739209896.1402626;-45.120503652039325
1739209896.1402693;-45.120503652039325
1739209896.140276;-45.120503652039325
1739209896.1402826;-31.141103565318893
1739209896.1402893;-29.438486411369333
1739209896.140296;-45.120503652039325
1739209896.1403027;-38.13080360867914
1739209896.1403093;-35.57807855764607
1739209896.140316;-45.120503652039325
1739209896.1403227;-38.13080360867914
1739209896.1403294;-38.13080360867914
1739209896.140336;-45.120503652039325
1739209896.1403427;-38.13080360867914
1739209896.1403494;-38.13080360867914
1739209896.140356;-38.13080360867914
1739209896.1403627;-38.13080360867914
1739209896.1403694;-45.120503652039325
1739209896.140376;-45.120503652039325
1739209896.1403828;-45.120503652039325
1739209896.1403892;-38.13080360867914
1739209896.1403959;-32.816014438256545
1739209896.1404026;-38.13080360867914
1739209896.1404092;-35.57807855764607
1739209896.140416;-38.13080360867914
1739209896.1404226;-45.120503652039325
1739209896.1404293;-35.57807855764607
1739209896.140436;-35.57807855764607
1739209896.1404426;-38.13080360867914
1739209896.1404493;-45.120503652039325
1739209896.140456;-38.13080360867914
1739209896.1404626;-38.13080360867914
1739209896.1404693;-45.120503652039325
1739209896.140476;-45.120503652039325
1739209896.1404827;-38.13080360867914
1739209896.1404893;-38.13080360867914
1739209896.140496;-45.120503652039325
1739209896.1405027;-45.120503652039325
1739209896.1405094;-38.13080360867914
1739209896.140516;-35.57807855764607
1739209896.1405227;-45.120503652039325
1739209896.1405294;-45.120503652039325
1739209896.140536;-45.120503652039325
1739209896.1405427;-45.120503652039325
1739209896.1405494;-35.57807855764607
1739209896.140556;-27.8777449560314
1739209896.1405628;-33.981070128970906
1739209896.1405694;-35.57807855764607
1739209896.1405761;-45.120503652039325
1739209896.1405828;-38.13080360867914
1739209896.1405895;-38.13080360867914
1739209896.1405962;-45.120503652039325
1739209896.1406028;-45.120503652039325
1739209896.1406095;-33.981070128970956
1739209896.1406162;-45.120503652039325
1739209896.1406229;-38.13080360867914
1739209896.1406295;-38.13080360867914
1739209896.1406362;-45.120503652039325
1739209896.140643;-38.13080360867914
1739209896.1406496;-38.13080360867914
1739209896.1406562;-45.120503652039325
1739209896.140663;-30.49652367304973
1739209896.1406696;-45.120503652039325
1739209896.1406763;-45.120503652039325
1739209896.140683;-38.13080360867914
1739209896.1406896;-38.13080360867914
1739209896.1406963;-33.981070128970906
1739209896.140703;-45.120503652039325
1739209896.1407096;-45.120503652039325
1739209896.1407163;-45.120503652039325
1739209896.140723;-38.13080360867914
1739209896.1407297;-35.57807855764607
1739209896.1407363;-45.120503652039325
1739209896.140743;-38.13080360867914
1739209896.1407497;-35.57807855764607
1739209896.1407564;-35.57807855764607
1739209896.140763;-38.13080360867914
1739209896.1407697;-45.120503652039325
1739209896.1407764;-33.981070128970906
1739209896.140783;-38.13080360867914
1739209896.1407897;-45.120503652039325
1739209896.1407964;-45.120503652039325
1739209896.140803;-45.120503652039325
1739209896.1408098;-38.13080360867914
1739209896.1408165;-38.13080360867914
1739209896.1408231;-45.120503652039325
1739209896.1408298;-35.57807855764607
1739209896.1408365;-32.816014438256545
1739209896.1408432;-45.120503652039325
1739209896.1408498;-45.120503652039325
1739209896.1408565;-38.13080360867914
1739209896.1408632;-45.120503652039325
1739209896.1408699;-45.120503652039325
1739209896.1408765;-45.120503652039325
1739209896.1408832;-45.120503652039325
1739209896.14089;-33.981070128970906
1739209896.1408966;-38.13080360867914
1739209896.1409032;-38.13080360867914
1739209896.14091;-45.120503652039325
1739209896.1409163;-32.816014438256545
1739209896.140923;-45.120503652039325
1739209896.1409297;-38.13080360867914
1739209896.1409364;-35.57807855764607
1739209896.140943;-45.120503652039325
1739209896.1409497;-38.13080360867914
1739209896.1409564;-45.120503652039325
1739209896.140963;-33.981070128970906
1739209896.1409698;-32.816014438256545
1739209896.1409764;-35.57807855764607
1739209896.140983;-38.13080360867914
1739209896.1409898;-38.13080360867914
1739209896.1409965;-45.120503652039325
1739209896.1410031;-45.120503652039325
1739209896.1410098;-45.120503652039325
1739209896.1410165;-45.120503652039325
1739209896.1410232;-33.981070128970906
1739209896.1410298;-38.13080360867914
1739209896.1410365;-38.13080360867914
1739209896.1410432;-35.57807855764607
1739209896.1410499;-38.13080360867914
1739209896.1410565;-45.120503652039325
1739209896.1410632;-33.981070128970906
1739209896.14107;-45.120503652039325
1739209896.1410766;-45.120503652039325
1739209896.1410832;-38.13080360867914
1739209896.14109;-38.13080360867914
1739209896.1410966;-38.13080360867914
1739209896.1411033;-45.120503652039325
1739209896.14111;-38.13080360867914
1739209896.1411166;-35.57807855764607
1739209896.1411233;-45.120503652039325
1739209896.14113;-45.120503652039325
1739209896.1411366;-45.120503652039325
1739209896.1411433;-38.13080360867914
1739209896.14115;-38.13080360867914
