CAN Message; 0x1a7:0000e4c274b67cad
1739209878.696969;-38.13080360867914
1739209878.6969717;-35.57807855764607
1739209878.6969743;-38.13080360867914
1739209878.696977;-27.267205301931607
1739209878.6969795;-35.57807855764607
1739209878.6969824;-38.13080360867914
1739209878.696985;-38.13080360867914
1739209878.6969876;-38.13080360867914
1739209878.6969903;-33.981070128970906
1739209878.6969929;-38.13080360867914
1739209878.6969955;-45.120503652039325
1739209878.6969981;-31.14110356531892
1739209878.6970007;-38.13080360867914
1739209878.6970036;-38.13080360867914
1739209878.6970062;-45.120503652039325
1739209878.6970088;-45.120503652039325
1739209878.6970115;-38.13080360867914
1739209878.697014;-38.13080360867914
1739209878.6970167;-45.120503652039325
1739209878.6970193;-38.13080360867914
1739209878.6970222;-38.13080360867914
1739209878.6970248;-38.13080360867914
1739209878.6970274;-35.57807855764607
1739209878.69703;-38.13080360867914
1739209878.6970327;-45.120503652039325
1739209878.6970353;-38.13080360867914
1739209878.697038;-35.57807855764607
1739209878.6970406;-31.141103565318915
1739209878.6970434;-45.120503652039325
1739209878.697046;-45.120503652039325
1739209878.6970487;-38.13080360867914
1739209878.6970513;-38.13080360867914
1739209878.697054;-38.13080360867914
1739209878.6970565;-45.120503652039325
1739209878.6970592;-38.13080360867914
1739209878.697062;-38.13080360867914
1739209878.6970646;-35.57807855764607
1739209878.6970673;-38.13080360867914
1739209878.69707;-38.13080360867914
1739209878.6970725;-45.120503652039325
1739209878.6970751;-45.120503652039325
1739209878.6970778;-38.13080360867914
1739209878.6970806;-45.120503652039325
1739209878.6970832;-45.120503652039325
1739209878.6970859;-38.13080360867914
1739209878.6970885;-38.13080360867914
1739209878.697091;-45.120503652039325
1739209878.6970937;-38.13080360867914
1739209878.6970963;-32.816014438256545
1739209878.6970992;-38.13080360867914
1739209878.6971018;-35.57807855764607
1739209878.6971045;-38.13080360867914
1739209878.697107;-38.13080360867914
1739209878.6971097;-45.120503652039325
1739209878.6971123;-38.13080360867914
1739209878.6971152;-38.13080360867914
1739209878.6971178;-45.120503652039325
1739209878.6971204;-45.120503652039325
1739209878.697123;-35.57807855764607
1739209878.6971257;-38.13080360867914
1739209878.6971283;-45.120503652039325
1739209878.697131;-45.120503652039325
1739209878.6971338;-38.13080360867914
1739209878.6971364;-38.13080360867914
1739209878.697139;-45.120503652039325
1739209878.6971416;-38.13080360867914
1739209878.6971443;-38.13080360867914
1739209878.697147;-38.13080360867914
1739209878.6971495;-28.58837851428586
1739209878.6971524;-45.120503652039325
1739209878.697155;-38.13080360867914
1739209878.6971576;-38.13080360867914
1739209878.6971602;-35.57807855764607
1739209878.6971629;-38.13080360867914
1739209878.6971655;-35.57807855764607
1739209878.697168;-38.13080360867914
1739209878.697171;-45.120503652039325
1739209878.6971736;-45.120503652039325
1739209878.6971762;-35.57807855764607
1739209878.6971788;-45.120503652039325
1739209878.6971815;-45.120503652039325
1739209878.697184;-45.120503652039325
1739209878.6971867;-45.120503652039325
1739209878.6971896;-38.13080360867914
1739209878.6971922;-45.120503652039325
1739209878.6971948;-45.120503652039325
1739209878.6971974;-38.13080360867914
1739209878.6972;-45.120503652039325
1739209878.6972027;-35.57807855764607
1739209878.6972053;-38.13080360867914
1739209878.6972082;-45.120503652039325
1739209878.6972108;-45.120503652039325
1739209878.6972134;-32.816014438256545
1739209878.697216;-38.13080360867914
1739209878.6972187;-45.120503652039325
1739209878.6972213;-45.120503652039325
1739209878.6972241;-45.120503652039325
1739209878.6972268;-38.13080360867914
1739209878.6972294;-33.981070128970906
1739209878.697232;-35.57807855764607
1739209878.6972346;-32.81601443825658
1739209878.6972373;-38.13080360867914
1739209878.6972399;-35.57807855764607
1739209878.6972427;-45.120503652039325
1739209878.6972454;-45.120503652039325
1739209878.697248;-38.13080360867914
1739209878.6972506;-38.13080360867914
1739209878.6972532;-45.120503652039325
1739209878.6972558;-28.21854285175415
1739209878.6972585;-38.13080360867914
1739209878.6972613;-45.120503652039325
1739209878.697264;-38.13080360867914
1739209878.6972666;-33.981070128970906
1739209878.6972692;-45.120503652039325
1739209878.6972718;-38.13080360867914
1739209878.6972744;-45.120503652039325
1739209878.697277;-45.120503652039325
1739209878.69728;-38.13080360867914
1739209878.6972826;-45.120503652039325
1739209878.6972852;-38.13080360867914
1739209878.6972878;-38.13080360867914
1739209878.6972904;-45.120503652039325
1739209878.697293;-45.120503652039325
1739209878.6972957;-32.816014438256545
1739209878.6972985;-38.13080360867914
1739209878.6973011;-45.120503652039325
1739209878.6973038;-35.57807855764607
1739209878.6973064;-45.120503652039325
1739209878.697309;-45.120503652039325
1739209878.6973116;-45.120503652039325
1739209878.6973145;-38.13080360867914
1739209878.6973171;-45.120503652039325
1739209878.6973197;-29.438486411369333
1739209878.6973224;-32.816014438256545
1739209878.697325;-38.13080360867914
1739209878.6973276;-38.13080360867914
1739209878.6973302;-35.57807855764607
1739209878.697333;-38.13080360867914
1739209878.6973357;-45.120503652039325
1739209878.6973383;-35.57807855764607
1739209878.697341;-45.120503652039325
1739209878.6973436;-45.120503652039325
1739209878.6973462;-45.120503652039325
1739209878.6973488;-38.13080360867914
1739209878.6973517;-35.57807855764607
1739209878.6973543;-38.13080360867914
1739209878.697357;-38.13080360867914
1739209878.6973596;-45.120503652039325
1739209878.6973622;-33.981070128970906
1739209878.6973648;-33.981070128970906
1739209878.6973674;-45.120503652039325
1739209878.6973703;-38.13080360867914
1739209878.697373;-35.57807855764607
1739209878.6973755;-38.13080360867914
1739209878.6973782;-38.13080360867914
1739209878.6973808;-33.981070128970906
1739209878.6973834;-45.120503652039325
1739209878.697386;-38.13080360867914
1739209878.697389;-35.57807855764607
1739209878.6973915;-45.120503652039325
1739209878.6973941;-45.120503652039325
1739209878.6973968;-35.57807855764607
1739209878.6973994;-38.13080360867914
1739209878.697402;-38.13080360867914
1739209878.6974046;-45.120503652039325
1739209878.6974075;-45.120503652039325
1739209878.69741;-32.816014438256545
1739209878.6974127;-45.120503652039325
1739209878.6974154;-45.120503652039325
1739209878.697418;-38.13080360867914
1739209878.6974206;-38.13080360867914
1739209878.6974235;-38.13080360867914
1739209878.697426;-45.120503652039325
1739209878.6974287;-38.13080360867914
1739209878.6974313;-38.13080360867914
1739209878.697434;-45.120503652039325
1739209878.6974366;-38.13080360867914
1739209878.6974392;-35.57807855764607
1739209878.697442;-45.120503652039325
1739209878.6974447;-45.120503652039325
1739209878.6974473;-45.120503652039325
1739209878.69745;-45.120503652039325
1739209878.6974525;-45.120503652039325
1739209878.6974552;-38.13080360867914
1739209878.6974578;-38.13080360867914
1739209878.6974607;-38.13080360867914
1739209878.6974633;-45.120503652039325
1739209878.697466;-38.13080360867914
1739209878.6974685;-33.981070128970906
1739209878.6974711;-33.981070128970906
1739209878.6974738;-38.13080360867914
1739209878.6974764;-45.120503652039325
1739209878.6974792;-38.13080360867914
1739209878.6974819;-33.981070128970906
1739209878.6974845;-38.13080360867914
1739209878.697487;-33.981070128970906
1739209878.6974897;-45.120503652039325
1739209878.6974924;-45.120503652039325
1739209878.697495;-38.13080360867914
1739209878.6974978;-38.13080360867914
1739209878.6975005;-38.13080360867914
1739209878.697503;-45.120503652039325
1739209878.6975057;-38.13080360867914
1739209878.6975083;-45.120503652039325
1739209878.697511;-45.120503652039325
1739209878.6975136;-45.120503652039325
1739209878.6975164;-45.120503652039325
1739209878.697519;-33.981070128970906
1739209878.6975217;-38.13080360867914
1739209878.6975243;-38.13080360867914
1739209878.697527;-38.13080360867914
1739209878.6975296;-38.13080360867914
1739209878.6975324;-45.120503652039325
1739209878.697535;-33.981070128970906
1739209878.6975377;-33.981070128970906
1739209878.6975403;-45.120503652039325
1739209878.697543;-45.120503652039325
1739209878.6975455;-38.13080360867914
1739209878.6975482;-38.13080360867914
1739209878.697551;-45.120503652039325
1739209878.6975536;-35.57807855764607
1739209878.6975563;-45.120503652039325
1739209878.6975589;-45.120503652039325
1739209878.6975615;-38.13080360867914
1739209878.6975641;-45.120503652039325
1739209878.6975667;-38.13080360867914
1739209878.6975696;-38.13080360867914
1739209878.6975722;-35.57807855764607
1739209878.6975749;-45.120503652039325
1739209878.6975775;-33.981070128970906
1739209878.69758;-28.58837851428586
1739209878.6975827;-38.13080360867914
1739209878.6975853;-32.816014438256545
1739209878.6975882;-32.816014438256545
1739209878.6975908;-32.816014438256545
1739209878.6975935;-38.13080360867914
1739209878.697596;-45.120503652039325
1739209878.6975987;-38.13080360867914
1739209878.6976013;-45.120503652039325
1739209878.697604;-45.120503652039325
1739209878.6976068;-45.120503652039325
1739209878.6976094;-38.13080360867914
1739209878.697612;-38.13080360867914
1739209878.6976147;-38.13080360867914
1739209878.6976173;-35.57807855764607
1739209878.69762;-38.13080360867914
1739209878.6976225;-45.120503652039325
1739209878.6976254;-45.120503652039325
1739209878.697628;-45.120503652039325
1739209878.6976306;-38.13080360867914
1739209878.6976333;-45.120503652039325
1739209878.697636;-45.120503652039325
1739209878.6976385;-45.120503652039325
1739209878.6976414;-33.981070128970906
1739209878.697644;-28.58837851428586
1739209878.6976466;-45.120503652039325
1739209878.6976492;-45.120503652039325
1739209878.6976519;-45.120503652039325
1739209878.6976545;-35.57807855764607
1739209878.697657;-38.13080360867914
1739209878.69766;-45.120503652039325
1739209878.6976626;-45.120503652039325
1739209878.6976652;-38.13080360867914
1739209878.6976678;-35.57807855764607
1739209878.6976705;-45.120503652039325
1739209878.697673;-38.13080360867914
1739209878.6976757;-38.13080360867914
1739209878.6976786;-33.981070128970906
1739209878.6976812;-33.981070128970906
1739209878.6976838;-38.13080360867914
1739209878.6976864;-29.438486411369333
1739209878.697689;-38.13080360867914
1739209878.6976917;-38.13080360867914
1739209878.6976943;-35.57807855764607
1739209878.6976972;-38.13080360867914
1739209878.6976998;-38.13080360867914
1739209878.6977024;-35.57807855764607
1739209878.697705;-38.13080360867914
1739209878.6977077;-45.120503652039325
1739209878.6977103;-45.120503652039325
1739209878.697713;-45.120503652039325
1739209878.6977158;-45.120503652039325
1739209878.6977184;-38.13080360867914
1739209878.697721;-45.120503652039325
1739209878.6977236;-45.120503652039325
1739209878.6977262;-45.120503652039325
1739209878.6977289;-45.120503652039325
1739209878.6977315;-33.981070128970906
1739209878.6977344;-45.120503652039325
1739209878.697737;-38.13080360867914
1739209878.6977396;-38.13080360867914
1739209878.6977422;-38.13080360867914
1739209878.6977448;-38.13080360867914
1739209878.6977475;-35.57807855764607
1739209878.6977503;-26.991370085610736
1739209878.697753;-35.57807855764607
1739209878.6977556;-35.57807855764607
1739209878.6977582;-45.120503652039325
1739209878.6977608;-38.13080360867914
1739209878.6977634;-45.120503652039325
1739209878.697766;-38.13080360867914
1739209878.697769;-35.57807855764607
1739209878.6977715;-35.57807855764607
1739209878.6977742;-38.13080360867914
1739209878.6977768;-35.57807855764607
1739209878.6977794;-38.13080360867914
1739209878.697782;-45.120503652039325
1739209878.6977847;-45.120503652039325
1739209878.6977875;-45.120503652039325
1739209878.6977901;-45.120503652039325
1739209878.6977928;-31.141103565318893
1739209878.6977954;-38.13080360867914
1739209878.697798;-45.120503652039325
1739209878.6978006;-38.13080360867914
1739209878.6978033;-35.57807855764607
1739209878.6978061;-38.13080360867914
1739209878.6978087;-45.120503652039325
1739209878.6978114;-45.120503652039325
1739209878.697814;-38.13080360867914
1739209878.6978166;-33.981070128970906
1739209878.6978192;-45.120503652039325
1739209878.6978219;-45.120503652039325
1739209878.6978247;-38.13080360867914
1739209878.6978273;-38.13080360867914
1739209878.69783;-45.120503652039325
1739209878.6978326;-45.120503652039325
1739209878.6978352;-45.120503652039325
1739209878.6978378;-38.13080360867914
1739209878.6978407;-38.13080360867914
1739209878.6978433;-45.120503652039325
1739209878.697846;-45.120503652039325
1739209878.6978486;-38.13080360867914
1739209878.6978512;-45.120503652039325
1739209878.6978538;-45.120503652039325
1739209878.6978564;-38.13080360867914
1739209878.6978593;-35.57807855764607
1739209878.697862;-45.120503652039325
1739209878.6978645;-45.120503652039325
1739209878.6978672;-32.816014438256545
1739209878.6978698;-38.13080360867914
1739209878.6978724;-45.120503652039325
1739209878.697875;-32.816014438256545
1739209878.697878;-38.13080360867914
1739209878.6978805;-45.120503652039325
1739209878.6978831;-38.13080360867914
1739209878.6978858;-35.57807855764607
1739209878.6978884;-38.13080360867914
1739209878.697891;-38.13080360867914
1739209878.6978936;-38.13080360867914
1739209878.6978965;-38.13080360867914
1739209878.697899;-32.816014438256545
1739209878.6979017;-38.13080360867914
1739209878.6979043;-45.120503652039325
1739209878.697907;-45.120503652039325
1739209878.6979096;-45.120503652039325
1739209878.6979122;-38.13080360867914
1739209878.697915;-38.13080360867914
1739209878.6979177;-38.13080360867914
1739209878.6979203;-45.120503652039325
1739209878.697923;-45.120503652039325
1739209878.6979256;-35.57807855764607
1739209878.6979282;-45.120503652039325
1739209878.6979308;-45.120503652039325
1739209878.6979337;-45.120503652039325
1739209878.6979363;-35.57807855764607
1739209878.697939;-35.57807855764607
1739209878.6979415;-35.57807855764607
1739209878.6979442;-38.13080360867914
1739209878.6979468;-45.120503652039325
1739209878.6979496;-45.120503652039325
1739209878.6979523;-45.120503652039325
1739209878.697955;-38.13080360867914
1739209878.6979575;-38.13080360867914
1739209878.6979601;-45.120503652039325
1739209878.6979628;-45.120503652039325
1739209878.6979654;-45.120503652039325
1739209878.6979682;-45.120503652039325
1739209878.6979709;-38.13080360867914
1739209878.6979735;-45.120503652039325
1739209878.697976;-38.13080360867914
1739209878.6979787;-45.120503652039325
1739209878.6979814;-38.13080360867914
1739209878.697984;-35.57807855764607
1739209878.6979868;-33.981070128970906
1739209878.6979895;-45.120503652039325
1739209878.697992;-45.120503652039325
1739209878.6979947;-33.981070128970906
1739209878.6979973;-32.816014438256545
1739209878.698;-38.13080360867914
1739209878.6980026;-38.13080360867914
1739209878.6980054;-35.57807855764607
1739209878.698008;-45.120503652039325
1739209878.6980107;-45.120503652039325
1739209878.6980133;-45.120503652039325
1739209878.698016;-45.120503652039325
1739209878.6980186;-38.13080360867914
1739209878.6980212;-38.13080360867914
1739209878.698024;-38.13080360867914
1739209878.6980267;-45.120503652039325
1739209878.6980293;-45.120503652039325
1739209878.698032;-38.13080360867914
1739209878.6980345;-38.13080360867914
1739209878.6980371;-38.13080360867914
1739209878.6980398;-38.13080360867914
1739209878.6980426;-45.120503652039325
1739209878.6980453;-38.13080360867914
1739209878.6980479;-45.120503652039325
1739209878.6980505;-33.981070128970906
1739209878.6980531;-31.141103565318915
1739209878.6980557;-45.120503652039325
1739209878.6980586;-38.13080360867914
1739209878.6980612;-33.981070128970906
1739209878.6980639;-32.816014438256545
1739209878.6980665;-45.120503652039325
1739209878.698069;-38.13080360867914
1739209878.6980717;-31.141103565318915
1739209878.6980743;-45.120503652039325
1739209878.6980772;-45.120503652039325
1739209878.6980798;-38.13080360867914
1739209878.6980824;-33.981070128970906
1739209878.698085;-45.120503652039325
1739209878.6980877;-45.120503652039325
1739209878.6980903;-32.816014438256545
1739209878.698093;-38.13080360867914
1739209878.6980958;-45.120503652039325
1739209878.6980984;-38.13080360867914
1739209878.698101;-38.13080360867914
1739209878.6981037;-38.13080360867914
1739209878.6981063;-45.120503652039325
1739209878.698109;-38.13080360867914
1739209878.6981115;-45.120503652039325
1739209878.6981144;-31.141103565318915
1739209878.698117;-28.992665084841942
1739209878.6981196;-45.120503652039325
1739209878.6981223;-45.120503652039325
1739209878.698125;-38.13080360867914
1739209878.6981275;-32.816014438256545
1739209878.6981301;-38.13080360867914
1739209878.698133;-45.120503652039325
1739209878.6981356;-45.120503652039325
1739209878.6981382;-45.120503652039325
1739209878.6981409;-45.120503652039325
1739209878.6981435;-45.120503652039325
1739209878.698146;-45.120503652039325
1739209878.6981487;-38.13080360867914
1739209878.6981516;-38.13080360867914
1739209878.6981542;-38.13080360867914
1739209878.6981568;-33.981070128970906
1739209878.6981595;-45.120503652039325
1739209878.698162;-38.13080360867914
1739209878.6981647;-38.13080360867914
1739209878.6981676;-38.13080360867914
1739209878.6981702;-45.120503652039325
1739209878.6981728;-45.120503652039325
1739209878.6981754;-38.13080360867914
1739209878.698178;-35.57807855764607
1739209878.6981807;-28.58837851428586
1739209878.6981833;-38.13080360867914
1739209878.6981862;-45.120503652039325
1739209878.6981888;-38.13080360867914
1739209878.6981914;-35.57807855764607
1739209878.698194;-38.13080360867914
1739209878.6981966;-35.57807855764607
1739209878.6981993;-45.120503652039325
1739209878.698202;-38.13080360867914
1739209878.6982048;-45.120503652039325
1739209878.6982074;-45.120503652039325
1739209878.69821;-45.120503652039325
1739209878.6982126;-38.13080360867914
1739209878.6982152;-38.13080360867914
1739209878.6982179;-45.120503652039325
1739209878.6982205;-45.120503652039325
1739209878.6982234;-31.141103565318893
1739209878.698226;-38.13080360867914
1739209878.6982286;-38.13080360867914
1739209878.6982312;-38.13080360867914
1739209878.6982338;-45.120503652039325
1739209878.6982365;-45.120503652039325
1739209878.698239;-38.13080360867914
1739209878.698242;-38.13080360867914
1739209878.6982446;-38.13080360867914
1739209878.6982472;-38.13080360867914
1739209878.6982498;-45.120503652039325
1739209878.6982524;-38.13080360867914
1739209878.698255;-45.120503652039325
1739209878.698258;-45.120503652039325
1739209878.6982605;-45.120503652039325
1739209878.6982632;-45.120503652039325
1739209878.6982658;-45.120503652039325
1739209878.6982684;-45.120503652039325
1739209878.698271;-35.57807855764607
1739209878.6982737;-38.13080360867914
1739209878.6982765;-45.120503652039325
1739209878.6982791;-38.13080360867914
1739209878.6982818;-45.120503652039325
1739209878.6982844;-45.120503652039325
1739209878.698287;-31.141103565318893
1739209878.6982896;-38.13080360867914
1739209878.6982923;-45.120503652039325
1739209878.698295;-38.13080360867914
1739209878.6982977;-32.816014438256545
1739209878.6983004;-38.13080360867914
1739209878.698303;-45.120503652039325
1739209878.6983056;-33.981070128970906
1739209878.6983082;-38.13080360867914
1739209878.6983109;-38.13080360867914
1739209878.6983137;-38.13080360867914
1739209878.6983163;-45.120503652039325
1739209878.698319;-45.120503652039325
1739209878.6983216;-38.13080360867914
1739209878.6983242;-45.120503652039325
1739209878.6983268;-38.13080360867914
1739209878.6983294;-38.13080360867914
1739209878.6983323;-33.981070128970906
1739209878.698335;-38.13080360867914
1739209878.6983376;-45.120503652039325
1739209878.6983402;-45.120503652039325
1739209878.6983428;-45.120503652039325
1739209878.6983454;-45.120503652039325
1739209878.698348;-38.13080360867914
1739209878.698351;-38.13080360867914
1739209878.6983535;-33.981070128970906
1739209878.6983562;-38.13080360867914
1739209878.6983588;-45.120503652039325
1739209878.6983614;-45.120503652039325
1739209878.698364;-38.13080360867914
1739209878.6983669;-32.816014438256545
1739209878.6983695;-38.13080360867914
1739209878.6983721;-38.13080360867914
1739209878.6983747;-35.57807855764607
1739209878.6983774;-38.13080360867914
1739209878.69838;-45.120503652039325
1739209878.6983826;-45.120503652039325
1739209878.6983855;-45.120503652039325
1739209878.698388;-45.120503652039325
1739209878.6983907;-38.13080360867914
1739209878.6983933;-45.120503652039325
1739209878.698396;-38.13080360867914
1739209878.6983986;-45.120503652039325
1739209878.6984012;-45.120503652039325
1739209878.698404;-31.141103565318893
1739209878.6984067;-38.13080360867914
1739209878.6984093;-45.120503652039325
1739209878.698412;-38.13080360867914
1739209878.6984146;-38.13080360867914
1739209878.6984172;-38.13080360867914
1739209878.6984198;-35.57807855764607
1739209878.6984227;-33.981070128970906
1739209878.6984253;-45.120503652039325
1739209878.698428;-45.120503652039325
1739209878.6984305;-33.981070128970906
1739209878.6984332;-38.13080360867914
1739209878.6984358;-45.120503652039325
1739209878.6984384;-33.981070128970906
1739209878.6984413;-38.13080360867914
1739209878.698444;-38.13080360867914
1739209878.6984465;-38.13080360867914
1739209878.6984491;-38.13080360867914
1739209878.6984518;-45.120503652039325
1739209878.6984544;-38.13080360867914
1739209878.698457;-38.13080360867914
1739209878.6984599;-38.13080360867914
1739209878.6984625;-45.120503652039325
1739209878.698465;-38.13080360867914
1739209878.6984677;-33.981070128970906
1739209878.6984704;-38.13080360867914
1739209878.698473;-45.120503652039325
1739209878.6984758;-38.13080360867914
1739209878.6984785;-35.57807855764607
1739209878.698481;-45.120503652039325
1739209878.6984837;-45.120503652039325
1739209878.6984863;-38.13080360867914
1739209878.698489;-45.120503652039325
1739209878.6984916;-38.13080360867914
1739209878.6984944;-31.141103565318893
1739209878.698497;-33.981070128970906
1739209878.6984997;-45.120503652039325
1739209878.6985023;-33.981070128970906
1739209878.698505;-38.13080360867914
1739209878.6985075;-38.13080360867914
1739209878.6985102;-38.13080360867914
1739209878.698513;-38.13080360867914
1739209878.6985157;-38.13080360867914
1739209878.6985183;-38.13080360867914
1739209878.698521;-45.120503652039325
1739209878.6985235;-38.13080360867914
1739209878.6985261;-38.13080360867914
1739209878.6985288;-38.13080360867914
1739209878.6985316;-45.120503652039325
1739209878.6985343;-45.120503652039325
1739209878.6985369;-45.120503652039325
1739209878.6985395;-38.13080360867914
1739209878.698542;-38.13080360867914
1739209878.6985447;-28.992665084841942
1739209878.6985474;-31.141103565318915
1739209878.6985502;-38.13080360867914
1739209878.6985528;-45.120503652039325
1739209878.6985555;-33.981070128970906
1739209878.698558;-38.13080360867914
1739209878.6985607;-45.120503652039325
1739209878.6985633;-45.120503652039325
1739209878.698566;-38.13080360867914
1739209878.6985688;-45.120503652039325
1739209878.6985714;-38.13080360867914
1739209878.698574;-45.120503652039325
1739209878.6985767;-45.120503652039325
1739209878.6985793;-38.13080360867914
1739209878.698582;-35.57807855764607
1739209878.6985848;-45.120503652039325
1739209878.6985874;-31.141103565318915
1739209878.69859;-28.992665084841942
1739209878.6985927;-38.13080360867914
1739209878.6985953;-38.13080360867914
1739209878.698598;-33.981070128970906
1739209878.6986005;-38.13080360867914
1739209878.6986034;-45.120503652039325
1739209878.698606;-38.13080360867914
1739209878.6986086;-33.981070128970906
1739209878.6986113;-38.13080360867914
1739209878.698614;-38.13080360867914
1739209878.6986165;-38.13080360867914
1739209878.6986191;-38.13080360867914
1739209878.698622;-45.120503652039325
1739209878.6986246;-45.120503652039325
1739209878.6986272;-38.13080360867914
1739209878.6986299;-33.981070128970906
1739209878.6986325;-32.816014438256545
1739209878.698635;-35.57807855764607
1739209878.6986377;-38.13080360867914
1739209878.6986406;-33.981070128970906
1739209878.6986432;-35.57807855764607
1739209878.6986458;-38.13080360867914
1739209878.6986485;-35.57807855764607
1739209878.698651;-38.13080360867914
1739209878.6986537;-33.981070128970906
1739209878.6986563;-38.13080360867914
1739209878.6986592;-45.120503652039325
1739209878.6986618;-33.981070128970906
1739209878.6986644;-33.981070128970906
1739209878.698667;-45.120503652039325
1739209878.6986697;-45.120503652039325
1739209878.6986723;-45.120503652039325
1739209878.6986752;-28.992665084841967
1739209878.6986778;-38.13080360867914
1739209878.6986804;-32.816014438256545
1739209878.698683;-33.981070128970906
1739209878.6986856;-45.120503652039325
1739209878.6986883;-38.13080360867914
1739209878.698691;-45.120503652039325
1739209878.6986938;-35.57807855764607
1739209878.6986964;-25.826314394896354
1739209878.698699;-35.57807855764607
1739209878.6987016;-45.120503652039325
1739209878.6987042;-38.13080360867914
1739209878.6987069;-33.981070128970906
1739209878.6987095;-45.120503652039325
1739209878.6987123;-45.120503652039325
1739209878.698715;-45.120503652039325
1739209878.6987176;-45.120503652039325
1739209878.6987202;-45.120503652039325
1739209878.6987228;-45.120503652039325
1739209878.6987255;-45.120503652039325
1739209878.698728;-32.816014438256545
1739209878.698731;-33.981070128970906
1739209878.6987336;-38.13080360867914
1739209878.6987362;-38.13080360867914
1739209878.6987388;-45.120503652039325
1739209878.6987414;-45.120503652039325
1739209878.698744;-35.57807855764607
1739209878.6987467;-33.981070128970906
1739209878.6987495;-45.120503652039325
1739209878.6987522;-38.13080360867914
1739209878.6987548;-38.13080360867914
1739209878.6987574;-45.120503652039325
1739209878.69876;-38.13080360867914
1739209878.6987627;-45.120503652039325
1739209878.6987653;-45.120503652039325
1739209878.6987681;-38.13080360867914
1739209878.6987708;-32.816014438256545
1739209878.6987734;-38.13080360867914
1739209878.698776;-45.120503652039325
1739209878.6987786;-45.120503652039325
1739209878.6987813;-45.120503652039325
1739209878.698784;-45.120503652039325
1739209878.6987867;-45.120503652039325
1739209878.6987894;-33.981070128970906
1739209878.698792;-38.13080360867914
1739209878.6987946;-38.13080360867914
1739209878.6987972;-38.13080360867914
1739209878.6987998;-38.13080360867914
1739209878.6988027;-32.816014438256545
1739209878.6988053;-38.13080360867914
1739209878.698808;-31.141103565318893
1739209878.6988106;-33.981070128970906
1739209878.6988132;-45.120503652039325
1739209878.6988158;-38.13080360867914
1739209878.6988184;-35.57807855764607
1739209878.6988213;-38.13080360867914
1739209878.698824;-45.120503652039325
1739209878.6988266;-45.120503652039325
1739209878.6988292;-45.120503652039325
1739209878.6988318;-45.120503652039325
1739209878.6988344;-38.13080360867914
1739209878.698837;-38.13080360867914
1739209878.69884;-45.120503652039325
1739209878.6988425;-38.13080360867914
1739209878.6988451;-32.816014438256545
1739209878.6988478;-33.981070128970906
1739209878.6988504;-38.13080360867914
1739209878.698853;-45.120503652039325
1739209878.6988556;-45.120503652039325
1739209878.6988585;-45.120503652039325
1739209878.6988611;-38.13080360867914
1739209878.6988637;-38.13080360867914
1739209878.6988664;-45.120503652039325
1739209878.698869;-38.13080360867914
1739209878.6988716;-38.13080360867914
1739209878.6988742;-45.120503652039325
1739209878.698877;-32.816014438256545
1739209878.6988797;-38.13080360867914
1739209878.6988823;-45.120503652039325
1739209878.698885;-38.13080360867914
1739209878.6988876;-38.13080360867914
1739209878.6988902;-33.981070128970906
1739209878.698893;-45.120503652039325
1739209878.6988957;-38.13080360867914
1739209878.6988983;-32.816014438256545
1739209878.698901;-33.981070128970906
1739209878.6989036;-45.120503652039325
1739209878.6989062;-45.120503652039325
1739209878.6989088;-45.120503652039325
1739209878.6989117;-38.13080360867914
1739209878.6989143;-45.120503652039325
1739209878.698917;-45.120503652039325
1739209878.6989195;-33.981070128970906
1739209878.6989222;-45.120503652039325
1739209878.6989248;-45.120503652039325
1739209878.6989274;-45.120503652039325
1739209878.6989303;-45.120503652039325
1739209878.698933;-33.981070128970906
1739209878.6989355;-45.120503652039325
1739209878.6989381;-45.120503652039325
1739209878.6989408;-38.13080360867914
1739209878.6989434;-35.57807855764607
1739209878.698946;-38.13080360867914
1739209878.6989489;-45.120503652039325
1739209878.6989515;-45.120503652039325
1739209878.698954;-28.992665084841942
1739209878.6989567;-38.13080360867914
1739209878.6989594;-38.13080360867914
1739209878.698962;-45.120503652039325
1739209878.6989646;-38.13080360867914
1739209878.6989675;-38.13080360867914
1739209878.69897;-38.13080360867914
1739209878.6989727;-35.57807855764607
1739209878.6989753;-31.141103565318915
1739209878.698978;-45.120503652039325
1739209878.6989806;-45.120503652039325
1739209878.6989832;-29.438486411369333
1739209878.698986;-38.13080360867914
1739209878.6989887;-45.120503652039325
1739209878.6989913;-33.981070128970906
1739209878.698994;-32.816014438256545
1739209878.6989965;-33.981070128970906
1739209878.6989992;-45.120503652039325
1739209878.699002;-38.13080360867914
1739209878.6990047;-35.57807855764607
1739209878.6990073;-35.57807855764607
1739209878.69901;-38.13080360867914
1739209878.6990125;-45.120503652039325
1739209878.6990151;-45.120503652039325
1739209878.6990178;-45.120503652039325
1739209878.6990206;-33.981070128970906
1739209878.6990232;-33.981070128970906
1739209878.6990259;-45.120503652039325
1739209878.6990285;-38.13080360867914
1739209878.699031;-38.13080360867914
1739209878.6990337;-45.120503652039325
1739209878.6990364;-38.13080360867914
1739209878.6990392;-31.141103565318915
1739209878.6990418;-38.13080360867914
1739209878.6990445;-45.120503652039325
1739209878.699047;-45.120503652039325
1739209878.6990497;-38.13080360867914
1739209878.6990523;-45.120503652039325
1739209878.699055;-45.120503652039325
