CAN Message; 0x39:075c0b887b43e33e
1739209803.725293;-45.120503652039325
1739209803.7252939;-45.120503652039325
1739209803.7252946;-45.120503652039325
1739209803.7252955;-38.13080360867914
1739209803.7252965;-38.13080360867914
1739209803.7252972;-38.13080360867914
1739209803.7252982;-45.120503652039325
1739209803.725299;-45.120503652039325
1739209803.7252998;-35.57807855764607
1739209803.7253008;-38.13080360867914
1739209803.7253015;-45.120503652039325
1739209803.7253025;-38.13080360867914
1739209803.7253034;-38.13080360867914
1739209803.7253041;-38.13080360867914
1739209803.725305;-38.13080360867914
1739209803.725306;-45.120503652039325
1739209803.7253067;-35.57807855764607
1739209803.7253077;-38.13080360867914
1739209803.7253084;-38.13080360867914
1739209803.7253094;-38.13080360867914
1739209803.7253103;-38.13080360867914
1739209803.725311;-35.57807855764607
1739209803.725312;-38.13080360867914
1739209803.725313;-38.13080360867914
1739209803.7253137;-38.13080360867914
1739209803.7253146;-45.120503652039325
1739209803.7253153;-35.57807855764607
1739209803.7253163;-38.13080360867914
1739209803.7253172;-45.120503652039325
1739209803.725318;-45.120503652039325
1739209803.725319;-38.13080360867914
1739209803.7253199;-38.13080360867914
1739209803.7253206;-45.120503652039325
1739209803.7253215;-35.57807855764607
1739209803.7253222;-35.57807855764607
1739209803.7253232;-38.13080360867914
1739209803.7253242;-45.120503652039325
1739209803.7253249;-33.981070128970906
1739209803.7253258;-38.13080360867914
1739209803.7253268;-38.13080360867914
1739209803.7253275;-45.120503652039325
1739209803.7253284;-45.120503652039325
1739209803.7253292;-45.120503652039325
1739209803.72533;-38.13080360867914
1739209803.725331;-38.13080360867914
1739209803.7253318;-38.13080360867914
1739209803.7253327;-38.13080360867914
1739209803.7253337;-45.120503652039325
1739209803.7253344;-45.120503652039325
1739209803.7253354;-38.13080360867914
1739209803.7253363;-45.120503652039325
1739209803.725337;-38.13080360867914
1739209803.725338;-45.120503652039325
1739209803.7253387;-45.120503652039325
1739209803.7253397;-38.13080360867914
1739209803.7253406;-38.13080360867914
1739209803.7253413;-45.120503652039325
1739209803.7253423;-38.13080360867914
1739209803.7253432;-45.120503652039325
1739209803.725344;-38.13080360867914
1739209803.725345;-38.13080360867914
1739209803.7253456;-45.120503652039325
1739209803.7253466;-38.13080360867914
1739209803.7253475;-45.120503652039325
1739209803.7253482;-33.981070128970906
1739209803.7253492;-38.13080360867914
1739209803.7253501;-45.120503652039325
1739209803.7253509;-38.13080360867914
1739209803.7253518;-38.13080360867914
1739209803.7253525;-45.120503652039325
1739209803.7253535;-45.120503652039325
1739209803.7253544;-35.57807855764607
1739209803.7253551;-38.13080360867914
1739209803.725356;-38.13080360867914
1739209803.725357;-45.120503652039325
1739209803.7253578;-45.120503652039325
1739209803.7253587;-45.120503652039325
1739209803.7253597;-38.13080360867914
1739209803.7253604;-38.13080360867914
1739209803.7253613;-45.120503652039325
1739209803.725362;-45.120503652039325
1739209803.725363;-33.981070128970906
1739209803.725364;-31.141103565318915
1739209803.7253647;-38.13080360867914
1739209803.7253656;-38.13080360867914
1739209803.7253666;-38.13080360867914
1739209803.7253673;-32.816014438256545
1739209803.7253683;-38.13080360867914
1739209803.725369;-45.120503652039325
1739209803.72537;-38.13080360867914
1739209803.725371;-35.57807855764607
1739209803.7253716;-38.13080360867914
1739209803.7253726;-45.120503652039325
1739209803.7253735;-45.120503652039325
1739209803.7253742;-45.120503652039325
1739209803.7253752;-38.13080360867914
1739209803.725376;-38.13080360867914
1739209803.7253768;-33.981070128970906
1739209803.7253778;-30.49652367304973
1739209803.7253785;-33.981070128970906
1739209803.7253795;-45.120503652039325
1739209803.7253804;-35.57807855764607
1739209803.7253811;-38.13080360867914
1739209803.725382;-35.57807855764607
1739209803.7253828;-45.120503652039325
1739209803.7253838;-38.13080360867914
1739209803.7253847;-32.816014438256545
1739209803.7253854;-38.13080360867914
1739209803.7253864;-45.120503652039325
1739209803.7391942;-38.13080360867914
1739209803.7392;-38.13080360867914
1739209803.7392058;-38.13080360867914
1739209803.7392118;-45.120503652039325
1739209803.7392175;-38.13080360867914
1739209803.7392232;-32.816014438256545
1739209803.7392292;-38.13080360867914
1739209803.739235;-45.120503652039325
1739209803.739241;-45.120503652039325
1739209803.7392466;-45.120503652039325
1739209803.7392523;-38.13080360867914
1739209803.7392583;-38.13080360867914
1739209803.739264;-38.13080360867914
1739209803.73927;-38.13080360867914
1739209803.7392757;-33.981070128970906
1739209803.7392817;-38.13080360867914
1739209803.7392874;-45.120503652039325
1739209803.739293;-38.13080360867914
1739209803.739299;-38.13080360867914
1739209803.7393048;-45.120503652039325
1739209803.7393107;-38.13080360867914
1739209803.7393165;-35.57807855764607
1739209803.7393222;-45.120503652039325
1739209803.7393281;-45.120503652039325
1739209803.7393339;-38.13080360867914
1739209803.7393398;-38.13080360867914
1739209803.7393456;-45.120503652039325
1739209803.7393513;-45.120503652039325
1739209803.7393572;-38.13080360867914
1739209803.739363;-38.13080360867914
1739209803.739369;-38.13080360867914
1739209803.7393746;-45.120503652039325
1739209803.7393804;-45.120503652039325
1739209803.7393863;-45.120503652039325
1739209803.739392;-38.13080360867914
1739209803.739398;-45.120503652039325
1739209803.7394037;-38.13080360867914
1739209803.7394094;-45.120503652039325
1739209803.7394154;-45.120503652039325
1739209803.7394211;-45.120503652039325
1739209803.739427;-45.120503652039325
1739209803.7394328;-38.13080360867914
1739209803.7394388;-33.981070128970906
1739209803.7394445;-38.13080360867914
1739209803.7394502;-33.981070128970906
1739209803.7394562;-45.120503652039325
1739209803.739462;-38.13080360867914
1739209803.7394679;-38.13080360867914
1739209803.7394736;-33.981070128970906
1739209803.7394793;-38.13080360867914
1739209803.7394853;-38.13080360867914
1739209803.739491;-38.13080360867914
1739209803.739497;-45.120503652039325
1739209803.7395027;-45.120503652039325
1739209803.7395084;-38.13080360867914
1739209803.7395144;-38.13080360867914
1739209803.73952;-45.120503652039325
1739209803.739526;-45.120503652039325
1739209803.7395318;-38.13080360867914
1739209803.7395375;-35.57807855764607
1739209803.7395434;-38.13080360867914
1739209803.7395492;-45.120503652039325
1739209803.7395551;-38.13080360867914
1739209803.7395608;-35.57807855764607
1739209803.7395666;-38.13080360867914
1739209803.7395725;-45.120503652039325
1739209803.7395782;-33.981070128970906
1739209803.7395842;-33.981070128970906
1739209803.73959;-38.13080360867914
1739209803.739596;-45.120503652039325
1739209803.7396016;-45.120503652039325
1739209803.7396073;-45.120503652039325
1739209803.7396133;-45.120503652039325
1739209803.739619;-45.120503652039325
1739209803.739625;-32.816014438256545
1739209803.7396307;-33.981070128970906
1739209803.7396364;-45.120503652039325
1739209803.7396424;-38.13080360867914
1739209803.739648;-45.120503652039325
1739209803.739654;-38.13080360867914
1739209803.7396598;-38.13080360867914
1739209803.7396655;-45.120503652039325
1739209803.7396715;-38.13080360867914
1739209803.7396772;-38.13080360867914
1739209803.7396832;-45.120503652039325
1739209803.7396889;-38.13080360867914
1739209803.7396946;-45.120503652039325
1739209803.7397006;-45.120503652039325
1739209803.7397063;-45.120503652039325
1739209803.7397122;-38.13080360867914
1739209803.739718;-38.13080360867914
1739209803.7397237;-45.120503652039325
1739209803.7397296;-38.13080360867914
1739209803.7397354;-35.57807855764607
1739209803.7397413;-38.13080360867914
1739209803.739747;-45.120503652039325
1739209803.739753;-45.120503652039325
1739209803.7397587;-38.13080360867914
1739209803.7397645;-33.981070128970906
1739209803.7397704;-35.57807855764607
1739209803.7397761;-38.13080360867914
1739209803.739782;-38.13080360867914
1739209803.7397878;-38.13080360867914
1739209803.7397935;-38.13080360867914
1739209803.7397995;-45.120503652039325
1739209803.7398052;-35.57807855764607
1739209803.7398112;-31.141103565318915
1739209803.739817;-25.62660358559016
1739209803.7398226;-38.13080360867914
1739209803.7398286;-45.120503652039325
1739209803.7398343;-35.57807855764607
1739209803.7398403;-38.13080360867914
1739209803.739846;-45.120503652039325
1739209803.7398517;-38.13080360867914
1739209803.7398577;-45.120503652039325
1739209803.7398634;-45.120503652039325
1739209803.7398694;-45.120503652039325
1739209803.739875;-38.13080360867914
1739209803.7398808;-45.120503652039325
1739209803.7398868;-35.57807855764607
1739209803.7398925;-38.13080360867914
1739209803.7398984;-35.57807855764607
1739209803.7399042;-45.120503652039325
1739209803.73991;-45.120503652039325
1739209803.7399158;-45.120503652039325
1739209803.7399216;-45.120503652039325
1739209803.7399275;-45.120503652039325
1739209803.7399333;-38.13080360867914
1739209803.7399392;-33.981070128970906
1739209803.739945;-45.120503652039325
1739209803.7399507;-38.13080360867914
1739209803.7399566;-33.981070128970906
1739209803.7399623;-45.120503652039325
1739209803.7399683;-45.120503652039325
1739209803.739974;-38.13080360867914
1739209803.7399797;-38.13080360867914
1739209803.7399857;-45.120503652039325
1739209803.7399914;-38.13080360867914
1739209803.7399974;-38.13080360867914
1739209803.740003;-45.120503652039325
1739209803.7400088;-38.13080360867914
1739209803.7400148;-45.120503652039325
1739209803.7400205;-45.120503652039325
1739209803.7400265;-35.57807855764607
1739209803.7400322;-35.57807855764607
1739209803.740038;-38.13080360867914
1739209803.7400439;-45.120503652039325
1739209803.7400496;-45.120503652039325
1739209803.7400556;-38.13080360867914
1739209803.7400613;-38.13080360867914
1739209803.740067;-45.120503652039325
1739209803.740073;-38.13080360867914
1739209803.7400787;-35.57807855764607
1739209803.7400846;-35.57807855764607
1739209803.7400904;-35.57807855764607
1739209803.7400963;-45.120503652039325
1739209803.740102;-45.120503652039325
1739209803.7401078;-38.13080360867914
1739209803.7401137;-45.120503652039325
1739209803.7401195;-38.13080360867914
1739209803.7401254;-45.120503652039325
1739209803.7401311;-38.13080360867914
1739209803.7401369;-45.120503652039325
1739209803.7401428;-33.981070128970906
1739209803.7401485;-32.816014438256545
1739209803.7401545;-45.120503652039325
1739209803.7401602;-38.13080360867914
1739209803.740166;-45.120503652039325
1739209803.740172;-38.13080360867914
1739209803.7401776;-45.120503652039325
1739209803.7401836;-38.13080360867914
1739209803.7401893;-38.13080360867914
1739209803.740195;-45.120503652039325
1739209803.740201;-38.13080360867914
1739209803.7402067;-45.120503652039325
1739209803.7402127;-45.120503652039325
1739209803.7402184;-45.120503652039325
1739209803.7402241;-45.120503652039325
1739209803.74023;-38.13080360867914
1739209803.7402358;-45.120503652039325
1739209803.7402418;-45.120503652039325
1739209803.7402475;-38.13080360867914
1739209803.7402534;-35.57807855764607
1739209803.7402592;-32.816014438256545
1739209803.740265;-35.57807855764607
1739209803.7402709;-45.120503652039325
1739209803.7402766;-38.13080360867914
1739209803.7402825;-30.49652367304973
1739209803.7402883;-26.991370085610722
1739209803.740294;-45.120503652039325
1739209803.7403;-45.120503652039325
1739209803.7403057;-45.120503652039325
1739209803.7403116;-33.981070128970906
1739209803.7403173;-45.120503652039325
1739209803.740323;-38.13080360867914
1739209803.740329;-38.13080360867914
1739209803.7403347;-32.81601443825658
1739209803.7403407;-38.13080360867914
1739209803.7403464;-45.120503652039325
1739209803.7403522;-45.120503652039325
1739209803.740358;-45.120503652039325
1739209803.7403638;-38.13080360867914
1739209803.7403698;-38.13080360867914
1739209803.7403755;-32.816014438256545
1739209803.7403812;-31.141103565318915
1739209803.7403872;-45.120503652039325
1739209803.740393;-38.13080360867914
1739209803.740399;-45.120503652039325
1739209803.7404046;-45.120503652039325
1739209803.7404106;-35.57807855764607
1739209803.7404163;-33.981070128970906
1739209803.740422;-45.120503652039325
1739209803.740428;-38.13080360867914
1739209803.7404337;-30.49652367304973
1739209803.7404397;-45.120503652039325
1739209803.7404454;-38.13080360867914
1739209803.740451;-33.981070128970906
1739209803.740457;-38.13080360867914
1739209803.7404628;-33.981070128970906
1739209803.7404687;-38.13080360867914
1739209803.7404745;-32.81601443825658
1739209803.7404802;-45.120503652039325
1739209803.7404861;-45.120503652039325
1739209803.7404919;-33.981070128970906
1739209803.7404978;-45.120503652039325
1739209803.7405035;-33.981070128970906
1739209803.7405093;-33.981070128970906
1739209803.7405152;-35.57807855764607
1739209803.740521;-25.826314394896357
1739209803.740527;-38.13080360867914
1739209803.7405326;-38.13080360867914
1739209803.7405384;-35.57807855764607
1739209803.7405443;-35.57807855764607
1739209803.74055;-38.13080360867914
1739209803.740556;-45.120503652039325
1739209803.7405617;-45.120503652039325
1739209803.7405677;-45.120503652039325
1739209803.7405734;-45.120503652039325
1739209803.7405791;-38.13080360867914
1739209803.740585;-35.57807855764607
1739209803.7405908;-38.13080360867914
1739209803.7405968;-45.120503652039325
1739209803.7406025;-45.120503652039325
1739209803.7406082;-45.120503652039325
1739209803.7406142;-38.13080360867914
1739209803.74062;-45.120503652039325
1739209803.7406259;-45.120503652039325
1739209803.7406316;-45.120503652039325
1739209803.7406373;-45.120503652039325
1739209803.7406433;-38.13080360867914
1739209803.740649;-38.13080360867914
1739209803.740655;-38.13080360867914
1739209803.7406607;-33.981070128970906
1739209803.7406664;-35.57807855764607
1739209803.7406723;-38.13080360867914
1739209803.740678;-45.120503652039325
1739209803.740684;-38.13080360867914
1739209803.7406898;-33.981070128970906
1739209803.7406955;-38.13080360867914
1739209803.7407014;-45.120503652039325
1739209803.7407072;-38.13080360867914
1739209803.7407131;-38.13080360867914
1739209803.7407188;-38.13080360867914
1739209803.7407248;-45.120503652039325
1739209803.7407305;-45.120503652039325
1739209803.7407362;-38.13080360867914
1739209803.7407422;-32.816014438256545
1739209803.740748;-45.120503652039325
1739209803.740754;-45.120503652039325
1739209803.7407596;-38.13080360867914
1739209803.7407653;-45.120503652039325
1739209803.7407713;-45.120503652039325
1739209803.740777;-38.13080360867914
1739209803.740783;-38.13080360867914
1739209803.7407887;-33.981070128970906
1739209803.7407944;-45.120503652039325
1739209803.7408004;-38.13080360867914
1739209803.740806;-33.981070128970906
1739209803.740812;-45.120503652039325
1739209803.7408178;-45.120503652039325
1739209803.7408235;-38.13080360867914
1739209803.7408295;-38.13080360867914
1739209803.7408352;-38.13080360867914
1739209803.7408412;-38.13080360867914
1739209803.7408469;-45.120503652039325
1739209803.7408526;-45.120503652039325
1739209803.7408586;-45.120503652039325
1739209803.7408643;-38.13080360867914
1739209803.7408702;-38.13080360867914
1739209803.740876;-45.120503652039325
1739209803.740882;-45.120503652039325
1739209803.7408876;-45.120503652039325
1739209803.7408934;-38.13080360867914
1739209803.7408993;-33.981070128970906
1739209803.740905;-38.13080360867914
1739209803.740911;-45.120503652039325
1739209803.7409167;-33.981070128970906
1739209803.7409225;-31.141103565318915
1739209803.7409284;-33.981070128970906
1739209803.7409341;-45.120503652039325
1739209803.74094;-38.13080360867914
1739209803.7409458;-27.8777449560314
1739209803.7409515;-33.981070128970906
1739209803.7409575;-45.120503652039325
1739209803.7409632;-38.13080360867914
1739209803.7409692;-45.120503652039325
1739209803.740975;-45.120503652039325
1739209803.7409806;-38.13080360867914
1739209803.7409866;-38.13080360867914
1739209803.7409923;-33.981070128970956
1739209803.7409983;-38.13080360867914
1739209803.741004;-33.981070128970906
1739209803.7410097;-45.120503652039325
1739209803.7410157;-38.13080360867914
1739209803.7410214;-45.120503652039325
1739209803.7410274;-45.120503652039325
1739209803.741033;-45.120503652039325
1739209803.7410388;-38.13080360867914
1739209803.7410448;-33.981070128970906
1739209803.7410505;-38.13080360867914
1739209803.7410564;-45.120503652039325
1739209803.7410622;-38.13080360867914
1739209803.7410681;-35.57807855764607
1739209803.7410738;-45.120503652039325
1739209803.7410796;-38.13080360867914
1739209803.7410855;-24.746238672633048
1739209803.7410913;-33.981070128970906
1739209803.7410972;-45.120503652039325
1739209803.741103;-38.13080360867914
1739209803.7411087;-33.981070128970906
1739209803.7411146;-45.120503652039325
1739209803.7411203;-45.120503652039325
1739209803.7411263;-38.13080360867914
1739209803.741132;-45.120503652039325
1739209803.7411377;-45.120503652039325
1739209803.7411437;-32.816014438256545
1739209803.7411494;-45.120503652039325
1739209803.7411554;-32.816014438256545
1739209803.741161;-38.13080360867914
1739209803.7411668;-38.13080360867914
1739209803.7411728;-33.981070128970906
1739209803.7411785;-38.13080360867914
1739209803.7411845;-38.13080360867914
1739209803.7411902;-35.57807855764607
1739209803.741196;-45.120503652039325
1739209803.7412019;-45.120503652039325
1739209803.7412076;-33.981070128970906
1739209803.7412136;-35.57807855764607
1739209803.7412193;-45.120503652039325
1739209803.7412252;-31.141103565318893
1739209803.741231;-33.981070128970906
1739209803.7412367;-45.120503652039325
1739209803.7412426;-45.120503652039325
1739209803.7412484;-45.120503652039325
1739209803.7412543;-45.120503652039325
1739209803.74126;-45.120503652039325
1739209803.7412658;-45.120503652039325
1739209803.7412717;-45.120503652039325
1739209803.7412775;-45.120503652039325
1739209803.7412834;-45.120503652039325
1739209803.7412891;-45.120503652039325
1739209803.7412949;-45.120503652039325
1739209803.7413008;-33.981070128970906
1739209803.7413065;-45.120503652039325
1739209803.7413125;-45.120503652039325
1739209803.7413182;-38.13080360867914
1739209803.741324;-33.981070128970906
1739209803.74133;-45.120503652039325
1739209803.7413356;-38.13080360867914
1739209803.7413416;-45.120503652039325
1739209803.7413473;-33.981070128970906
1739209803.741353;-38.13080360867914
1739209803.741359;-45.120503652039325
1739209803.7413647;-45.120503652039325
1739209803.7413707;-38.13080360867914
1739209803.7413764;-38.13080360867914
1739209803.7413824;-45.120503652039325
1739209803.741388;-35.57807855764607
1739209803.7413938;-33.981070128970906
1739209803.7413998;-45.120503652039325
1739209803.7414055;-45.120503652039325
1739209803.7414114;-45.120503652039325
1739209803.7414172;-38.13080360867914
1739209803.741423;-45.120503652039325
1739209803.7414289;-45.120503652039325
1739209803.7414346;-32.816014438256545
1739209803.7414405;-35.57807855764607
1739209803.7414463;-45.120503652039325
1739209803.741452;-45.120503652039325
1739209803.741458;-38.13080360867914
1739209803.7414637;-38.13080360867914
1739209803.7414696;-45.120503652039325
1739209803.7414753;-45.120503652039325
1739209803.741481;-45.120503652039325
1739209803.741487;-45.120503652039325
1739209803.7414927;-35.57807855764607
1739209803.7414987;-38.13080360867914
1739209803.7415044;-45.120503652039325
1739209803.7415102;-35.57807855764607
1739209803.741516;-30.49652367304973
1739209803.7415218;-38.13080360867914
1739209803.7415278;-38.13080360867914
1739209803.7415335;-33.981070128970906
1739209803.7415395;-45.120503652039325
1739209803.7415452;-45.120503652039325
1739209803.741551;-45.120503652039325
1739209803.741557;-25.826314394896357
1739209803.7415626;-45.120503652039325
1739209803.7415686;-38.13080360867914
1739209803.7415743;-38.13080360867914
1739209803.74158;-38.13080360867914
1739209803.741586;-38.13080360867914
1739209803.7415917;-38.13080360867914
1739209803.7415977;-38.13080360867914
1739209803.7416034;-31.141103565318915
1739209803.741609;-33.981070128970906
1739209803.741615;-45.120503652039325
1739209803.7416208;-38.13080360867914
1739209803.7416267;-38.13080360867914
1739209803.7416325;-45.120503652039325
1739209803.7416382;-45.120503652039325
1739209803.7416441;-45.120503652039325
1739209803.7416499;-38.13080360867914
1739209803.7416558;-45.120503652039325
1739209803.7416615;-38.13080360867914
1739209803.7416673;-38.13080360867914
1739209803.7416732;-45.120503652039325
1739209803.741679;-45.120503652039325
1739209803.741685;-38.13080360867914
1739209803.7416906;-35.57807855764607
1739209803.7416966;-31.141103565318915
1739209803.7417023;-33.981070128970906
1739209803.741708;-38.13080360867914
1739209803.741714;-35.57807855764607
1739209803.7417197;-33.981070128970906
1739209803.7417257;-45.120503652039325
1739209803.7417314;-38.13080360867914
1739209803.7417371;-38.13080360867914
1739209803.741743;-33.981070128970906
1739209803.7417488;-45.120503652039325
1739209803.7417548;-45.120503652039325
1739209803.7417605;-32.816014438256545
1739209803.7417662;-35.57807855764607
1739209803.7417722;-45.120503652039325
1739209803.741778;-38.13080360867914
1739209803.7417839;-38.13080360867914
1739209803.7417896;-38.13080360867914
1739209803.7417953;-45.120503652039325
1739209803.7418013;-38.13080360867914
1739209803.741807;-38.13080360867914
1739209803.741813;-38.13080360867914
1739209803.7418187;-45.120503652039325
1739209803.7418244;-45.120503652039325
1739209803.7418303;-32.816014438256545
1739209803.741836;-38.13080360867914
1739209803.741842;-38.13080360867914
1739209803.7418478;-38.13080360867914
1739209803.7418537;-45.120503652039325
1739209803.7418594;-33.981070128970906
1739209803.7418652;-38.13080360867914
1739209803.741871;-45.120503652039325
1739209803.7418768;-38.13080360867914
1739209803.7418828;-35.57807855764607
1739209803.7418885;-45.120503652039325
1739209803.7418942;-45.120503652039325
1739209803.7419002;-45.120503652039325
1739209803.741906;-45.120503652039325
1739209803.741912;-45.120503652039325
1739209803.7419176;-38.13080360867914
1739209803.7419233;-45.120503652039325
1739209803.7419293;-45.120503652039325
1739209803.741935;-33.981070128970906
1739209803.741941;-38.13080360867914
1739209803.7419467;-38.13080360867914
1739209803.7419524;-38.13080360867914
1739209803.7419584;-35.57807855764607
1739209803.741964;-38.13080360867914
1739209803.74197;-45.120503652039325
1739209803.7419758;-38.13080360867914
1739209803.7419815;-32.816014438256545
1739209803.7419875;-38.13080360867914
1739209803.7419932;-45.120503652039325
1739209803.7419991;-45.120503652039325
1739209803.7420049;-32.816014438256545
1739209803.7420108;-35.57807855764607
1739209803.7420166;-45.120503652039325
1739209803.7420223;-38.13080360867914
1739209803.7420282;-45.120503652039325
1739209803.742034;-38.13080360867914
1739209803.74204;-45.120503652039325
1739209803.7420456;-33.981070128970906
1739209803.7420514;-45.120503652039325
1739209803.7420573;-35.57807855764607
1739209803.742063;-38.13080360867914
1739209803.742069;-45.120503652039325
1739209803.7420747;-29.438486411369333
1739209803.7420805;-35.57807855764607
1739209803.7420864;-38.13080360867914
1739209803.7420921;-45.120503652039325
1739209803.742098;-32.816014438256545
1739209803.7421038;-38.13080360867914
1739209803.7421095;-38.13080360867914
1739209803.7421155;-35.57807855764607
1739209803.7421212;-45.120503652039325
1739209803.7421272;-38.13080360867914
1739209803.742133;-45.120503652039325
1739209803.7421386;-45.120503652039325
1739209803.7421446;-45.120503652039325
1739209803.7421503;-45.120503652039325
1739209803.7421563;-35.57807855764607
1739209803.742162;-38.13080360867914
1739209803.742168;-45.120503652039325
1739209803.7421737;-45.120503652039325
1739209803.7421794;-45.120503652039325
1739209803.7421854;-38.13080360867914
1739209803.742191;-35.57807855764607
1739209803.742197;-38.13080360867914
1739209803.7422028;-35.57807855764607
1739209803.7422085;-38.13080360867914
1739209803.7422144;-33.981070128970906
1739209803.7422202;-35.57807855764607
1739209803.7422261;-38.13080360867914
1739209803.7422318;-38.13080360867914
1739209803.7422376;-45.120503652039325
1739209803.7422435;-38.13080360867914
1739209803.7422493;-35.57807855764607
1739209803.7422552;-35.57807855764607
1739209803.742261;-35.57807855764607
1739209803.7422667;-45.120503652039325
1739209803.7422726;-32.816014438256545
1739209803.7422783;-38.13080360867914
1739209803.7422843;-45.120503652039325
1739209803.74229;-38.13080360867914
1739209803.7422957;-35.57807855764607
1739209803.7423017;-45.120503652039325
1739209803.7423074;-29.438486411369333
1739209803.7423134;-35.57807855764607
1739209803.742319;-45.120503652039325
1739209803.7423248;-45.120503652039325
1739209803.7423308;-35.57807855764607
1739209803.7423365;-35.57807855764607
1739209803.7423425;-45.120503652039325
1739209803.7423482;-45.120503652039325
1739209803.7423542;-38.13080360867914
1739209803.7423599;-33.981070128970906
1739209803.7423656;-38.13080360867914
1739209803.7423716;-38.13080360867914
1739209803.7423773;-38.13080360867914
1739209803.7423832;-35.57807855764607
1739209803.742389;-45.120503652039325
1739209803.7423947;-38.13080360867914
1739209803.7424006;-45.120503652039325
1739209803.7424064;-45.120503652039325
1739209803.7424123;-45.120503652039325
1739209803.742418;-45.120503652039325
1739209803.7424238;-45.120503652039325
1739209803.7424297;-45.120503652039325
1739209803.7424355;-38.13080360867914
1739209803.7424414;-38.13080360867914
1739209803.7424471;-32.816014438256545
1739209803.7424529;-31.141103565318915
1739209803.7424588;-45.120503652039325
1739209803.7424645;-45.120503652039325
1739209803.7424705;-38.13080360867914
1739209803.7424762;-38.13080360867914
1739209803.742482;-38.13080360867914
1739209803.742488;-35.57807855764607
1739209803.7424936;-45.120503652039325
1739209803.7424996;-45.120503652039325
1739209803.7425053;-38.13080360867914
1739209803.7425113;-45.120503652039325
1739209803.742517;-45.120503652039325
1739209803.7425227;-45.120503652039325
1739209803.7425287;-45.120503652039325
1739209803.7425344;-45.120503652039325
1739209803.7425404;-45.120503652039325
1739209803.742546;-45.120503652039325
1739209803.7425518;-35.57807855764607
1739209803.7425578;-35.57807855764607
1739209803.7425635;-45.120503652039325
1739209803.7425694;-45.120503652039325
1739209803.7425752;-45.120503652039325
1739209803.742581;-45.120503652039325
1739209803.7425869;-45.120503652039325
1739209803.7425926;-32.816014438256545
1739209803.7425985;-38.13080360867914
1739209803.7426043;-45.120503652039325
1739209803.74261;-45.120503652039325
1739209803.742616;-33.981070128970906
1739209803.7426217;-33.981070128970906
1739209803.7426276;-38.13080360867914
1739209803.7426333;-45.120503652039325
1739209803.742639;-45.120503652039325
1739209803.742645;-38.13080360867914
1739209803.7426507;-38.13080360867914
1739209803.7426567;-45.120503652039325
1739209803.7426624;-45.120503652039325
1739209803.7426684;-35.57807855764607
1739209803.742674;-38.13080360867914
1739209803.7426798;-45.120503652039325
1739209803.7426858;-38.13080360867914
1739209803.7426915;-35.57807855764607
1739209803.7426975;-38.13080360867914
1739209803.7427032;-45.120503652039325
1739209803.742709;-38.13080360867914
1739209803.742715;-32.816014438256545
1739209803.7427206;-38.13080360867914
1739209803.7427266;-45.120503652039325
1739209803.7427323;-38.13080360867914
1739209803.742738;-38.13080360867914
1739209803.742744;-45.120503652039325
1739209803.7427497;-38.13080360867914
1739209803.7427557;-38.13080360867914
1739209803.7427614;-45.120503652039325
1739209803.742767;-45.120503652039325
1739209803.742773;-38.13080360867914
1739209803.7427788;-45.120503652039325
1739209803.7427847;-38.13080360867914
1739209803.7427905;-45.120503652039325
1739209803.7427962;-38.13080360867914
1739209803.7428021;-33.981070128970906
1739209803.7428079;-45.120503652039325
1739209803.7428138;-45.120503652039325
1739209803.7428195;-45.120503652039325
1739209803.7428255;-38.13080360867914
1739209803.7428312;-33.981070128970906
1739209803.742837;-38.13080360867914
1739209803.742843;-45.120503652039325
1739209803.7428486;-38.13080360867914
1739209803.7428546;-45.120503652039325
1739209803.7428603;-45.120503652039325
1739209803.742866;-45.120503652039325
1739209803.742872;-45.120503652039325
1739209803.7428777;-45.120503652039325
1739209803.7428837;-38.13080360867914
1739209803.7428894;-38.13080360867914
1739209803.7428951;-45.120503652039325
1739209803.742901;-38.13080360867914
1739209803.7429068;-38.13080360867914
1739209803.7429128;-45.120503652039325
1739209803.7429185;-38.13080360867914
1739209803.7429242;-45.120503652039325
1739209803.7429302;-38.13080360867914
1739209803.742936;-45.120503652039325
1739209803.7429419;-38.13080360867914
1739209803.7429476;-35.57807855764607
1739209803.7429533;-38.13080360867914
1739209803.7429593;-45.120503652039325
1739209803.742965;-38.13080360867914
1739209803.742971;-33.981070128970906
1739209803.7429767;-45.120503652039325
1739209803.7429826;-45.120503652039325
1739209803.7429883;-45.120503652039325
1739209803.742994;-35.57807855764607
1739209803.743;-38.13080360867914
1739209803.7430058;-45.120503652039325
1739209803.7430117;-45.120503652039325
1739209803.7430174;-45.120503652039325
1739209803.7430232;-38.13080360867914
1739209803.743029;-45.120503652039325
1739209803.7430348;-45.120503652039325
1739209803.7430408;-45.120503652039325
1739209803.7430465;-45.120503652039325
1739209803.7430522;-45.120503652039325
1739209803.7430582;-33.981070128970906
1739209803.743064;-26.487275050834715
1739209803.74307;-38.13080360867914
1739209803.7430756;-45.120503652039325
1739209803.7430813;-45.120503652039325
1739209803.7430873;-32.816014438256545
1739209803.743093;-35.57807855764607
1739209803.743099;-35.57807855764607
1739209803.7431047;-38.13080360867914
1739209803.7431104;-33.981070128970956
1739209803.7431164;-45.120503652039325
1739209803.743122;-38.13080360867914
1739209803.743128;-38.13080360867914
1739209803.7431338;-45.120503652039325
